BOR;AN;nofinesset;nofinessej;PERSO;EFFPL;EFFPA;ETP;GAR;AST
DIALYSE_P;2011;380780080;;N2132;20;;18.3;;
DIALYSE_P;2011;380784801;;M1000;16;;8.22;;
DIALYSE_P;2011;380784801;;N2132;84;;72.22;;
DIALYSE_P;2011;380784801;;N4150;4;;4;;
DIALYSE_P;2011;380793802;;M1000;33;;18.48;;
DIALYSE_P;2011;380793802;;N2132;181;;160.58;;
DIALYSE_P;2011;380793802;;N4150;8;;8;;
DIALYSE_P;2011;380793810;;N2132;4;;4;;
DIALYSE_P;2011;380797217;;N2132;1;;0.62;;
DIALYSE_P;2011;380803965;;M1000;4;;3;;
DIALYSE_P;2011;380803965;;N2132;12;;10.85;;
DIALYSE_P;2011;380804203;;N2132;1;;1;;
DIALYSE_P;2011;390780161;;M1000;2;;1.35;;
DIALYSE_P;2011;390780161;;N2132;8;;7.1;;
DIALYSE_P;2011;390780161;;N2500;2;;2;;
DIALYSE_P;2011;390780609;;M1000;1;;0.2;;
DIALYSE_P;2011;390780609;;N2132;14;;11.77;;
DIALYSE_P;2011;390780609;;N2500;4;;4;;
DIALYSE_P;2011;400011177;;N2132;12;;11;;
DIALYSE_P;2011;400011177;;N2500;9;;9;;
DIALYSE_P;2011;410000202;;M1000;;;;;
DIALYSE_P;2011;410000202;;N2132;42;;39.98;;
DIALYSE_P;2011;410000202;;N2500;17;;15.61;;
DIALYSE_P;2011;410000202;;N4150;1;;1;;
DIALYSE_P;2011;410005011;;N2132;5;;5;;
DIALYSE_P;2011;410005953;;N2132;3;;2.8;;
DIALYSE_P;2011;410005953;;N2500;1;;1;;
DIALYSE_P;2011;410007553;;N2132;9;;8.08;;
DIALYSE_P;2011;410007553;;N2500;4;;3.8;;
DIALYSE_P;2011;420001752;;M1000;8;;4.67;;
DIALYSE_P;2011;420001752;;N2132;53;;44.53;;
DIALYSE_P;2011;420001752;;N2500;1;;0.6;;
DIALYSE_P;2011;420001752;;N4150;4;;4;;
DIALYSE_P;2011;420011603;;M1000;2;;0.1;;
DIALYSE_P;2011;420011603;;N2132;4;;2.04;;
DIALYSE_P;2011;420011603;;N4150;4;;0.4;;
DIALYSE_P;2011;420012536;;M1000;2;;1;;
DIALYSE_P;2011;420012536;;N2132;26;;15.16;;
DIALYSE_P;2011;420012536;;N4150;4;;0.7;;
DIALYSE_P;2011;420780033;;M1000;3;;1.17;;
DIALYSE_P;2011;420780033;;N2132;20;;18.55;;
DIALYSE_P;2011;420780033;;N2500;8;;7.75;;
DIALYSE_P;2011;420780033;;N4150;0;;0.99;;
DIALYSE_P;2011;420784878;;M1000;3;;2.5;;
DIALYSE_P;2011;420784878;;N2132;26;;18.94;;
DIALYSE_P;2011;420784878;;N2500;8;;7.57;;
DIALYSE_P;2011;420785354;;M1000;3;;2.3;;
DIALYSE_P;2011;420785354;;N2132;26;;18.94;;
DIALYSE_P;2011;420785354;;N2500;8;;7.57;;
DIALYSE_P;2011;420786808;;M1000;2;;0.1;;
DIALYSE_P;2011;420786808;;N2132;6;;3.75;;
DIALYSE_P;2011;420786808;;N2500;1;;0.6;;
DIALYSE_P;2011;420786808;;N4150;4;;0.4;;
DIALYSE_P;2011;420787525;;M1000;2;;0.1;;
DIALYSE_P;2011;420787525;;N2132;7;;3.1;;
DIALYSE_P;2011;420787525;;N4150;4;;0.4;;
DIALYSE_P;2011;420788689;;M1000;2;;0.18;;
DIALYSE_P;2011;420788689;;N2132;4;;2.26;;
DIALYSE_P;2011;420788689;;N4150;4;;0.4;;
DIALYSE_P;2011;420789968;;M1000;3;;2;;
DIALYSE_P;2011;420789968;;N2132;35;;16.37;;
DIALYSE_P;2011;420789968;;N4150;4;;1.3;;
DIALYSE_P;2011;430000018;;M1000;4;;1.78;;
DIALYSE_P;2011;430000018;;N2132;24;;18.62;;
DIALYSE_P;2011;430000018;;N2500;12;;10.4;;
DIALYSE_P;2011;430003475;;M1000;2;;0.1;;
DIALYSE_P;2011;430003475;;N2132;4;;2.76;;
DIALYSE_P;2011;430003475;;N4150;4;;0.4;;
DIALYSE_P;2011;440000016;;N2132;22;;18.6;;
DIALYSE_P;2011;440000016;;N2500;11;;8.8;;
DIALYSE_P;2011;440000057;;M1000;5;;4.6;;
DIALYSE_P;2011;440000057;;N2132;22;;18.6;;
DIALYSE_P;2011;440000057;;N2500;11;;8.8;;
DIALYSE_P;2011;440000271;;M1000;4;;1.94;;
DIALYSE_P;2011;440000271;;N2132;30;;28.6;;
DIALYSE_P;2011;440000271;;N2500;7;;6.5;;
DIALYSE_P;2011;440000289;;M1000;4;;1.94;;
DIALYSE_P;2011;440000289;;N2132;30;;28.6;;
DIALYSE_P;2011;440000289;;N2500;7;;6.5;;
DIALYSE_P;2011;440002590;;M1000;56;;30.19;;
DIALYSE_P;2011;440002590;;N2132;254;;215.73;;
DIALYSE_P;2011;440002590;;N2500;93;;73.49;;
DIALYSE_P;2011;440002590;;N4150;13;;13.01;;
DIALYSE_P;2011;440005080;;M1000;3;;0.14;;
DIALYSE_P;2011;440005080;;N2132;1;;0.14;;
DIALYSE_P;2011;440005080;;N4150;11;;11;;
DIALYSE_P;2011;440027589;;M1000;1;;0.1;;
DIALYSE_P;2011;440027589;;N2132;1;;0.13;;
DIALYSE_P;2011;440036176;;M1000;5;;3.86;;
DIALYSE_P;2011;440036176;;N2132;22;;19.19;;
DIALYSE_P;2011;440036176;;N2500;13;;8.95;;
DIALYSE_P;2011;440036218;;M1000;1;;0.1;;
DIALYSE_P;2011;440036218;;N2132;1;;0.13;;
DIALYSE_P;2011;440036473;;M1000;1;;0.1;;
DIALYSE_P;2011;440036473;;N2132;1;;0.13;;
DIALYSE_P;2011;440036499;;M1000;6;;4.77;;
DIALYSE_P;2011;440036499;;N2132;58;;46.95;;
DIALYSE_P;2011;440036499;;N2500;18;;12.29;;
DIALYSE_P;2011;440039568;;M1000;4;;0.2;;
DIALYSE_P;2011;440039568;;N2132;14;;9.28;;
DIALYSE_P;2011;440042513;;M1000;1;;0.1;;
DIALYSE_P;2011;440042513;;N2132;1;;0.13;;
DIALYSE_P;2011;440046910;;M1000;4;;0.2;;
DIALYSE_P;2011;440046910;;N2132;1;;0.14;;
DIALYSE_P;2011;450001201;;M1000;4;;0.92;;
DIALYSE_P;2011;450001201;;N2132;15;;11.95;;
DIALYSE_P;2011;450001466;;M1000;;;;;
DIALYSE_P;2011;450001466;;N2132;16;;15.6;;
DIALYSE_P;2011;450001466;;N2500;8;;8;;
DIALYSE_P;2011;450001466;;N4150;2;;2;;
DIALYSE_P;2011;450002613;;M1000;3;;0.85;;
DIALYSE_P;2011;450002613;;N2132;20;;18.3;;
DIALYSE_P;2011;450002613;;N2500;12;;11.8;;
DIALYSE_P;2011;450010772;;M1000;1;;0.23;;
DIALYSE_P;2011;450010772;;N2132;4;;3.63;;
DIALYSE_P;2011;450011549;;M1000;1;;0.23;;
DIALYSE_P;2011;450011549;;N2132;2;;1.5;;
DIALYSE_P;2011;450012935;;M1000;;;;;
DIALYSE_P;2011;450012935;;N2132;15;;14.6;;
DIALYSE_P;2011;450012935;;N2500;8;;8;;
DIALYSE_P;2011;450012935;;N4150;2;;2;;
DIALYSE_P;2011;450013818;;M1000;;;;;
DIALYSE_P;2011;450013818;;N2132;3;;3;;
DIALYSE_P;2011;450013818;;N2500;1;;1;;
DIALYSE_P;2011;450013818;;N4150;1;;0.8;;
DIALYSE_P;2011;450015342;;M1000;1;;0.23;;
DIALYSE_P;2011;450015342;;N2132;3;;1.86;;
DIALYSE_P;2011;450017694;;M1000;1;;0.23;;
DIALYSE_P;2011;450017694;;N2132;6;;4.17;;
DIALYSE_P;2011;450018296;;M1000;;;;;
DIALYSE_P;2011;450018296;;N2132;12;;11.8;;
DIALYSE_P;2011;450018296;;N2500;5;;5;;
DIALYSE_P;2011;450018312;;M1000;;;;;
DIALYSE_P;2011;450018312;;N2132;12;;11.8;;
DIALYSE_P;2011;450018312;;N2500;5;;5;;
DIALYSE_P;2011;450018395;;N2132;1;;1;;
DIALYSE_P;2011;460004641;;N2132;;;;;
DIALYSE_P;2011;460780216;;M1000;4;;4;;
DIALYSE_P;2011;460780216;;N2132;11;;11;;
DIALYSE_P;2011;460780216;;N2500;8;;7.6;;
DIALYSE_P;2011;460786346;;N2132;;;;;
DIALYSE_P;2011;460786353;;N2132;;;;;
DIALYSE_P;2011;460786478;;N2132;;;;;
DIALYSE_P;2011;470000316;;M1000;3;;2.2;;
DIALYSE_P;2011;470000316;;N2132;30;;26.6;;
DIALYSE_P;2011;470000316;;N2500;24;;23;;
DIALYSE_P;2011;480001783;;M1000;;;;;
DIALYSE_P;2011;480001783;;N2132;9;;9;;
DIALYSE_P;2011;490000031;;M1000;2;;1;;
DIALYSE_P;2011;490000031;;N2132;20;;16;;
DIALYSE_P;2011;490000031;;N2500;9;;7.5;;
DIALYSE_P;2011;490000676;;M1000;3;;1.5;;
DIALYSE_P;2011;490000676;;N2132;16;;15.15;;
DIALYSE_P;2011;490000676;;N2500;5;;4.75;;
DIALYSE_P;2011;490007499;;M1000;6;;3.14;;
DIALYSE_P;2011;490007499;;N2132;29;;24.27;;
DIALYSE_P;2011;490007499;;N2500;11;;10.3;;
DIALYSE_P;2011;490007499;;N4150;1;;1;;
DIALYSE_P;2011;490008224;;M1000;2;;0.2;;
DIALYSE_P;2011;490008224;;N2132;1;;0.14;;
DIALYSE_P;2011;490009008;;M1000;3;;3.55;;
DIALYSE_P;2011;490009008;;N2132;12;;11.07;;
DIALYSE_P;2011;490009008;;N2500;6;;4.55;;
DIALYSE_P;2011;490011350;;M1000;1;;0.1;;
DIALYSE_P;2011;490011350;;N2132;1;;0.14;;
DIALYSE_P;2011;490011384;;N2132;26;;22.28;;
DIALYSE_P;2011;490011384;;N2500;7;;6.8;;
DIALYSE_P;2011;490011384;;N4150;1;;0.9;;
DIALYSE_P;2011;490015435;;M1000;;;;;
DIALYSE_P;2011;490016235;;M1000;1;;0.1;;
DIALYSE_P;2011;490016235;;N2132;1;;0.14;;
DIALYSE_P;2011;490017613;;M1000;1;;0.1;;
DIALYSE_P;2011;490017613;;N2132;6;;3.32;;
DIALYSE_P;2011;500000013;;M1000;3;;1.4;;
DIALYSE_P;2011;500000013;;N2132;16;;15.25;;
DIALYSE_P;2011;500000013;;N2500;9;;8.8;;
DIALYSE_P;2011;500000112;;M1000;3;;2.6;;
DIALYSE_P;2011;500000112;;N2132;22;;20.5;;
DIALYSE_P;2011;500000112;;N2500;12;;11.1;;
DIALYSE_P;2011;500000187;;M1000;3;;1.4;;
DIALYSE_P;2011;500000187;;N2132;16;;15.25;;
DIALYSE_P;2011;500000187;;N2500;9;;8.8;;
DIALYSE_P;2011;510000029;;M1000;15;;10.2;;
DIALYSE_P;2011;510000029;;N2132;47;;41.35;;
DIALYSE_P;2011;510002470;;M1000;1;;0.3;;
DIALYSE_P;2011;510004302;;M1000;14;;9.9;;
DIALYSE_P;2011;520780214;;N2132;17;;16;;
DIALYSE_P;2011;520780214;;N2500;6;;6;;
DIALYSE_P;2011;530000371;;M1000;5;;2.55;;
DIALYSE_P;2011;530000371;;N2132;13;;11.9;;
DIALYSE_P;2011;530000371;;N2500;9;;8.45;;
DIALYSE_P;2011;530002898;;M1000;3;;2.1;;
DIALYSE_P;2011;530002898;;N2132;17;;13.24;;
DIALYSE_P;2011;530002898;;N2500;8;;6.99;;
DIALYSE_P;2011;530006188;;M1000;1;;0.1;;
DIALYSE_P;2011;530006188;;N2132;2;;0.7;;
DIALYSE_P;2011;540000478;;M1000;;;;;
DIALYSE_P;2011;540000478;;N2132;1;;17;;
DIALYSE_P;2011;540000478;;N2500;5;;5;;
DIALYSE_P;2011;540000478;;N4150;3;;3;;
DIALYSE_P;2011;540000486;;N2132;30;;28.7;;
DIALYSE_P;2011;540000486;;N2500;9;;9;;
DIALYSE_P;2011;540000486;;N4150;2;;1.54;;
DIALYSE_P;2011;540001096;;M1000;3;;1.2;;
DIALYSE_P;2011;540001096;;N2132;14;;13.23;;
DIALYSE_P;2011;540001096;;N2500;4;;4;;
DIALYSE_P;2011;540001112;;M1000;17;;5.85;;
DIALYSE_P;2011;540001112;;N2132;58;;55.24;;
DIALYSE_P;2011;540001112;;N2500;14;;13.5;;
DIALYSE_P;2011;540001112;;N4150;3;;3;;
DIALYSE_P;2011;540002078;;M1000;14;;3.41;;
DIALYSE_P;2011;540002078;;N2132;40;;33;;
DIALYSE_P;2011;540002078;;N2500;2;;1.13;;
DIALYSE_P;2011;540002698;;M1000;14;;3.41;;
DIALYSE_P;2011;540002698;;N2132;40;;33;;
DIALYSE_P;2011;540002698;;N2500;2;;1.13;;
DIALYSE_P;2011;550000020;;M1000;3;;2;;
DIALYSE_P;2011;550000020;;N2132;24;;22.5;;
DIALYSE_P;2011;550000020;;N2500;6;;6;;
DIALYSE_P;2011;560000127;;M1000;3;;2.1;;
DIALYSE_P;2011;560000127;;N2132;21;;21;;
DIALYSE_P;2011;560000127;;N2500;12;;11.75;;
DIALYSE_P;2011;560000135;;M1000;2;;1.2;;
DIALYSE_P;2011;560000135;;N2132;15;;14.34;;
DIALYSE_P;2011;560000135;;N2500;9;;8.57;;
DIALYSE_P;2011;560000143;;M1000;4;;1.2;;
DIALYSE_P;2011;560000143;;N2132;12;;11.2;;
DIALYSE_P;2011;560000143;;N2500;8;;8;;
DIALYSE_P;2011;560000143;;N4150;2;;1.7;;
DIALYSE_P;2011;560005746;;M1000;2;;1.2;;
DIALYSE_P;2011;560005746;;N2132;15;;14.34;;
DIALYSE_P;2011;560005746;;N2500;9;;8.57;;
DIALYSE_P;2011;560009490;;M1000;3;;0.06;;
DIALYSE_P;2011;560009490;;N2132;2;;1.14;;
DIALYSE_P;2011;560009508;;M1000;3;;0.06;;
DIALYSE_P;2011;560009508;;N2132;1;;0.14;;
DIALYSE_P;2011;560009524;;M1000;3;;0.06;;
DIALYSE_P;2011;560009524;;N2132;1;;0.14;;
DIALYSE_P;2011;560014078;;M1000;3;;0.06;;
DIALYSE_P;2011;560014078;;N2132;1;;0.14;;
DIALYSE_P;2011;560014128;;M1000;3;;0.06;;
DIALYSE_P;2011;560014128;;N2132;1;;0.14;;
DIALYSE_P;2011;560014748;;M1000;4;;1.2;;
DIALYSE_P;2011;560014748;;N2132;12;;11.2;;
DIALYSE_P;2011;560014748;;N2500;8;;8;;
DIALYSE_P;2011;560014748;;N4150;2;;1.7;;
DIALYSE_P;2011;560023152;;M1000;5;;3.39;;
DIALYSE_P;2011;560023152;;N2132;23;;21.13;;
DIALYSE_P;2011;560023152;;N2500;10;;8.39;;
DIALYSE_P;2011;560023210;;M1000;3;;2.1;;
DIALYSE_P;2011;560023210;;N2132;21;;21;;
DIALYSE_P;2011;560023210;;N2500;12;;11.75;;
DIALYSE_P;2011;570000091;;M1000;2;;1.75;;
DIALYSE_P;2011;570000091;;N2132;13;;12.6;;
DIALYSE_P;2011;570000091;;N2500;8;;7.25;;
DIALYSE_P;2011;570000091;;N4150;3;;2.5;;
DIALYSE_P;2011;570000349;;M1000;6;;5;;
DIALYSE_P;2011;570000349;;N2132;29;;27.7;;
DIALYSE_P;2011;570000349;;N2500;8;;7;;
DIALYSE_P;2011;570000570;;M1000;2;;2;;
DIALYSE_P;2011;570000570;;N2132;19;;18;;
DIALYSE_P;2011;570000570;;N2500;5;;3.7;;
DIALYSE_P;2011;570000612;;M1000;6;;4.81;;
DIALYSE_P;2011;570000612;;N2132;30;;27.95;;
DIALYSE_P;2011;570000612;;N2500;9;;8.8;;
DIALYSE_P;2011;570000612;;N4150;5;;2.6;;
DIALYSE_P;2011;570005165;;M1000;8;;7;;
DIALYSE_P;2011;570005165;;N2132;48;;45.7;;
DIALYSE_P;2011;570005165;;N2500;13;;10.7;;
DIALYSE_P;2011;570013797;;M1000;2;;1;;
DIALYSE_P;2011;570013797;;N2132;37;;35;;
DIALYSE_P;2011;570013797;;N2500;1;;0.77;;
DIALYSE_P;2011;570013797;;N4150;5;;2.4;;
DIALYSE_P;2011;580780039;;M1000;4;;1.45;;
DIALYSE_P;2011;580780039;;N2132;29;;27.2;;
DIALYSE_P;2011;580972693;;M1000;4;;1.45;;
DIALYSE_P;2011;580972693;;N2132;29;;27.2;;
DIALYSE_P;2011;590001467;;M1000;;;;;
DIALYSE_P;2011;590001467;;N2132;18;;18;;
DIALYSE_P;2011;590001467;;N2500;7;;7;;
DIALYSE_P;2011;590006607;;M1000;4;;1.05;;
DIALYSE_P;2011;590008041;;N2132;12;;11;;
DIALYSE_P;2011;590008041;;N2500;5;;4.8;;
DIALYSE_P;2011;590034815;;M1000;;;;;
DIALYSE_P;2011;590034815;;N2132;;;;;
DIALYSE_P;2011;590780193;;N2132;43;;36.8;;
DIALYSE_P;2011;590780193;;N2500;18;;17.2;;
DIALYSE_P;2011;590780268;;M1000;;;;;
DIALYSE_P;2011;590780268;;N2132;32;;30.13;;
DIALYSE_P;2011;590780268;;N2500;7;;5.84;;
DIALYSE_P;2011;590780268;;N4150;5;;5;;
DIALYSE_P;2011;590780383;;M1000;;;;;
DIALYSE_P;2011;590780383;;N2132;47;;41.4;;
DIALYSE_P;2011;590780383;;N2500;6;;5.6;;
DIALYSE_P;2011;590780383;;N4150;3;;3;;
DIALYSE_P;2011;590781415;;M1000;4;;2;;
DIALYSE_P;2011;590781415;;N2132;27;;26;;
DIALYSE_P;2011;590781415;;N2500;14;;13.4;;
DIALYSE_P;2011;590781605;;M1000;4;;3.6;;
DIALYSE_P;2011;590781605;;N2132;17;;15.6;;
DIALYSE_P;2011;590781662;;M1000;2;;2;;
DIALYSE_P;2011;590781662;;N2132;9;;8.8;;
DIALYSE_P;2011;590781662;;N2500;1;;1;;
DIALYSE_P;2011;590781803;;M1000;7;;5.3;;
DIALYSE_P;2011;590781803;;N2132;13;;12.5;;
DIALYSE_P;2011;590781803;;N2500;10;;9.8;;
DIALYSE_P;2011;590782215;;M1000;5;;5;;
DIALYSE_P;2011;590782215;;N2132;60;;52.6;;
DIALYSE_P;2011;590782215;;N2500;23;;20.47;;
DIALYSE_P;2011;590783239;;M1000;4;;3.8;;
DIALYSE_P;2011;590783239;;N2132;22;;20.4;;
DIALYSE_P;2011;590783239;;N2500;6;;6;;
DIALYSE_P;2011;590784484;;M1000;;;;;
DIALYSE_P;2011;590784484;;N2132;18;;18;;
DIALYSE_P;2011;590784484;;N2500;7;;7;;
DIALYSE_P;2011;590799995;;M1000;;;;;
DIALYSE_P;2011;590799995;;N2132;;;;;
DIALYSE_P;2011;590801106;;M1000;6;;5.02;;
DIALYSE_P;2011;590801106;;N2132;25;;21.5;;
DIALYSE_P;2011;590801106;;N2500;9;;8.1;;
DIALYSE_P;2011;590811006;;M1000;;;;;
DIALYSE_P;2011;590811006;;N2132;;;;;
DIALYSE_P;2011;590811279;;M1000;10;;9.8;;
DIALYSE_P;2011;590811279;;N2132;26;;20.6;;
DIALYSE_P;2011;590811279;;N2500;7;;6.3;;
DIALYSE_P;2011;590811279;;N4150;4;;4;;
DIALYSE_P;2011;590813747;;M1000;;;;;
DIALYSE_P;2011;590813747;;N2132;;;;;
DIALYSE_P;2011;600010201;;M1000;;;;;
DIALYSE_P;2011;600010201;;N2132;10;;9.42;;
DIALYSE_P;2011;600010201;;N2500;1;;0.17;;
DIALYSE_P;2011;600100713;;M1000;4;;3.2;;
DIALYSE_P;2011;600100713;;N2132;17;;16.2;;
DIALYSE_P;2011;600100713;;N2500;9;;8.8;;
DIALYSE_P;2011;600100754;;N2132;23;;22.69;;
DIALYSE_P;2011;600100754;;N2500;3;;2.89;;
DIALYSE_P;2011;600100754;;N4150;1;;1;;
DIALYSE_P;2011;600101984;;M1000;4;;4;;
DIALYSE_P;2011;610000051;;M1000;4;;3.5;;
DIALYSE_P;2011;610000051;;N2132;17;;16.1;;
DIALYSE_P;2011;610000051;;N2500;5;;4.8;;
DIALYSE_P;2011;610780082;;M1000;4;;3.5;;
DIALYSE_P;2011;610780082;;N2132;17;;16.1;;
DIALYSE_P;2011;610780082;;N2500;5;;4.8;;
DIALYSE_P;2011;610780165;;M1000;1;;1;;
DIALYSE_P;2011;610780165;;N2132;13;;11.1;;
DIALYSE_P;2011;610780165;;N2500;7;;5.81;;
DIALYSE_P;2011;620002352;;M1000;;;;;
DIALYSE_P;2011;620002352;;N2500;2;;2;;
DIALYSE_P;2011;620024208;;M1000;;;;;
DIALYSE_P;2011;620024208;;N2500;2;;2;;
DIALYSE_P;2011;620100057;;M1000;3;;3;;
DIALYSE_P;2011;620100057;;N2132;20;;18.8;;
DIALYSE_P;2011;620100057;;N2500;3;;2.8;;
DIALYSE_P;2011;620100651;;M1000;5;;3.27;;
DIALYSE_P;2011;620100651;;N2132;29;;24.1;;
DIALYSE_P;2011;620100651;;N2500;6;;5.55;;
DIALYSE_P;2011;620100651;;N4150;2;;1.5;;
DIALYSE_P;2011;620100685;;N2132;18;;17.55;;
DIALYSE_P;2011;620100685;;N2500;7;;6.5;;
DIALYSE_P;2011;620101501;;M1000;;;;;
DIALYSE_P;2011;620101501;;N2132;32;;29.13;;
DIALYSE_P;2011;620101501;;N2500;5;;5;;
DIALYSE_P;2011;620101501;;N4150;3;;3;;
DIALYSE_P;2011;620103440;;M1000;8;;8;;
DIALYSE_P;2011;620103440;;N2132;39;;34.6;;
DIALYSE_P;2011;620103440;;N2500;14;;12.5;;
DIALYSE_P;2011;620112581;;M1000;22;;1.33;;
DIALYSE_P;2011;620112581;;N2132;54;;53.8;;
DIALYSE_P;2011;620112581;;N2500;1;;1;;
DIALYSE_P;2011;630000404;;M1000;3;;0.93;;
DIALYSE_P;2011;630000404;;N2132;24;;22.48;;
DIALYSE_P;2011;630000404;;N2500;11;;10.22;;
DIALYSE_P;2011;630000990;;M1000;15;;9.08;;
DIALYSE_P;2011;630000990;;N2132;70;;63.76;;
DIALYSE_P;2011;630000990;;N2500;10;;9.51;;
DIALYSE_P;2011;630000990;;N4150;11;;10.6;;
DIALYSE_P;2011;630780989;;N2132;24;;22.48;;
DIALYSE_P;2011;630780989;;N2500;11;;10.22;;
DIALYSE_P;2011;640000113;;M1000;;;;;
DIALYSE_P;2011;640000113;;N2132;38;;34.95;;
DIALYSE_P;2011;640000113;;N2500;16;;14.27;;
DIALYSE_P;2011;640000113;;N4150;5;;5;;
DIALYSE_P;2011;640000162;;M1000;4;;2.63;;
DIALYSE_P;2011;640000162;;N2132;16;;13.5;;
DIALYSE_P;2011;640000162;;N2500;12;;11.3;;
DIALYSE_P;2011;640000634;;M1000;;;;;
DIALYSE_P;2011;640000634;;N2132;39;;37.2;;
DIALYSE_P;2011;640000634;;N2500;4;;3.5;;
DIALYSE_P;2011;640000634;;N4150;3;;3;;
DIALYSE_P;2011;640780417;;M1000;4;;2.63;;
DIALYSE_P;2011;640780417;;N2132;16;;14.5;;
DIALYSE_P;2011;640780417;;N2500;12;;11.3;;
DIALYSE_P;2011;650005044;;N2132;;;;;
DIALYSE_P;2011;650780075;;M1000;;;;;
DIALYSE_P;2011;650780075;;N2132;5;;5;;
DIALYSE_P;2011;650780075;;N2500;2;;2;;
DIALYSE_P;2011;650780075;;N4150;1;;1;;
DIALYSE_P;2011;650783160;;M1000;4;;1.5;;
DIALYSE_P;2011;650783160;;N2132;22;;19.3;;
DIALYSE_P;2011;650783160;;N2500;10;;7.55;;
DIALYSE_P;2011;650786783;;M1000;;;;;
DIALYSE_P;2011;650786783;;N2132;5;;5;;
DIALYSE_P;2011;650786783;;N2500;2;;2;;
DIALYSE_P;2011;650786783;;N4150;1;;1;;
DIALYSE_P;2011;650788573;;N2132;;;;;
DIALYSE_P;2011;650788599;;N2132;;;;;
DIALYSE_P;2011;650788607;;N2132;;;;;
DIALYSE_P;2011;650788615;;N2132;;;;;
DIALYSE_P;2011;660005182;;N2132;;;;;
DIALYSE_P;2011;660005190;;N2132;;;;;
DIALYSE_P;2011;660005208;;N2132;;;;;
DIALYSE_P;2011;660005216;;M1000;;;;;
DIALYSE_P;2011;660005216;;N2132;5;;5;;
DIALYSE_P;2011;660780180;;M1000;8;;6.3;;
DIALYSE_P;2011;660780180;;N2132;27;;26.42;;
DIALYSE_P;2011;660780180;;N2500;10;;10;;
DIALYSE_P;2011;660790379;;M1000;;;;;
DIALYSE_P;2011;660790379;;N2132;45;;37.23;;
DIALYSE_P;2011;660790379;;N2500;13;;11.81;;
DIALYSE_P;2011;670000025;;M1000;7;;6.1;;
DIALYSE_P;2011;670000025;;N2132;47;;40.55;;
DIALYSE_P;2011;670000025;;N2500;10;;9.2;;
DIALYSE_P;2011;670000025;;N4150;2;;2;;
DIALYSE_P;2011;670000652;;M1000;9;;7.01;;
DIALYSE_P;2011;670000652;;N2132;147;;127.96;;
DIALYSE_P;2011;670000652;;N2500;2;;1.62;;
DIALYSE_P;2011;670000652;;N4150;12;;12;;
DIALYSE_P;2011;670005834;;M1000;36;;8.8;;
DIALYSE_P;2011;670005834;;N2132;68;;62.2;;
DIALYSE_P;2011;670005834;;N4150;7;;6.8;;
DIALYSE_P;2011;670780055;;M1000;7;;6.1;;
DIALYSE_P;2011;670780055;;N2132;51;;44.55;;
DIALYSE_P;2011;670780055;;N2500;10;;9.2;;
DIALYSE_P;2011;670780055;;N4150;2;;2;;
DIALYSE_P;2011;670780212;;M1000;;;;;
DIALYSE_P;2011;670780212;;N2132;53;;47.65;;
DIALYSE_P;2011;670780212;;N2500;2;;2;;
DIALYSE_P;2011;670780337;;M1000;6;;3;;
DIALYSE_P;2011;670780337;;N2132;16;;13.8;;
DIALYSE_P;2011;670780337;;N2500;3;;2.2;;
DIALYSE_P;2011;670780337;;N4150;4;;2.6;;
DIALYSE_P;2011;670783273;;N2132;4;;4;;
DIALYSE_P;2011;680000114;;M1000;2;;0.67;;
DIALYSE_P;2011;680000114;;N2132;34;;30.81;;
DIALYSE_P;2011;680000114;;N2500;10;;9.8;;
DIALYSE_P;2011;680000114;;N4150;2;;2;;
DIALYSE_P;2011;680000338;;M1000;2;;0.67;;
DIALYSE_P;2011;680000338;;N2132;34;;30.81;;
DIALYSE_P;2011;680000338;;N2500;10;;9.8;;
DIALYSE_P;2011;680000338;;N4150;2;;2;;
DIALYSE_P;2011;680000486;;M1000;2;;1.2;;
DIALYSE_P;2011;680000684;;M1000;8;;7.1;;
DIALYSE_P;2011;680000684;;N2132;31;;25.45;;
DIALYSE_P;2011;680000684;;N2500;6;;5.3;;
DIALYSE_P;2011;680000973;;M1000;8;;7.1;;
DIALYSE_P;2011;680000973;;N2132;31;;25.45;;
DIALYSE_P;2011;680000973;;N2500;6;;5.3;;
DIALYSE_P;2011;680004546;;M1000;2;;1.2;;
DIALYSE_P;2011;680004546;;N2132;19;;16.1;;
DIALYSE_P;2011;680004546;;N2500;9;;8.3;;
DIALYSE_P;2011;680011574;;M1000;2;;0.67;;
DIALYSE_P;2011;680011574;;N2132;34;;30.81;;
DIALYSE_P;2011;680011574;;N2500;10;;9.8;;
DIALYSE_P;2011;680011574;;N4150;2;;2;;
DIALYSE_P;2011;690000278;;M1000;2;;2;;
DIALYSE_P;2011;690000278;;N2132;72;;57;;
DIALYSE_P;2011;690000278;;N2500;33;;27.7;;
DIALYSE_P;2011;690000278;;N4150;3;;3;;
DIALYSE_P;2011;690000724;;N2132;10;;8.55;;
DIALYSE_P;2011;690000724;;N2500;1;;1;;
DIALYSE_P;2011;690002225;;M1000;6;;5.04;;
DIALYSE_P;2011;690002225;;N2132;42;;36.29;;
DIALYSE_P;2011;690002225;;N2500;4;;3.4;;
DIALYSE_P;2011;690002225;;N4150;2;;1.5;;
DIALYSE_P;2011;690007539;;N2132;6;;5.35;;
DIALYSE_P;2011;690007539;;N2500;2;;2;;
