BOR;AN;nofinesset;nofinessej;GDE;AUT;LIT;JLI;PLA;SEJHC;JOUHC;SEJ3M;JOUHP;EMSSR
SSR;2014;080000250;540019726;SSR_A50;1;5;;3;46;3310;15;6967;
SSR;2014;080000250;540019726;SSR_A51;1;36;;13;408;12799;39;5102;
SSR;2014;080000250;540019726;SSR_A52;1;49;;6;228;11060;54;3081;
SSR;2014;080000250;540019726;SSR_A53;1;;;4;;;;885;
SSR;2014;080000250;540019726;SSR_A54;1;;;4;;;;368;
SSR;2014;080000250;540019726;SSR_TOT;;90;;30;682;27169;108;16403;
SSR;2014;080000268;540019726;SSR_A;;35;;;266;11855;35;;
SSR;2014;080000268;540019726;SSR_A50;1;35;;;266;11855;35;;
SSR;2014;080000268;540019726;SSR_TOT;;35;;;266;11855;35;;
SSR;2014;080000276;080001969;SSR_A;;24;;;234;8392;14;;
SSR;2014;080000276;080001969;SSR_A50;1;24;;;234;8392;14;;
SSR;2014;080000276;080001969;SSR_TOT;;24;;;234;8392;14;;
SSR;2014;080000284;080000060;SSR_A;;15;;;166;4839;;;
SSR;2014;080000284;080000060;SSR_A50;1;15;;;166;4839;;;
SSR;2014;080000284;080000060;SSR_TOT;;15;;;166;4839;;;
SSR;2014;080000300;080000078;SSR_A;;8;;;117;2754;;;
SSR;2014;080000300;080000078;SSR_A50;1;8;;;117;2754;;;
SSR;2014;080000300;080000078;SSR_TOT;;8;;;117;2754;;;
SSR;2014;080002140;540019726;SSR_E;;7;;7;52;1994;5;3544;
SSR;2014;080002140;540019726;SSR_E50;1;;;;1;24;0;1116;
SSR;2014;080002140;540019726;SSR_E51;1;3;;1;30;1027;3;610;
SSR;2014;080002140;540019726;SSR_E52;1;4;;6;21;943;2;1818;
SSR;2014;080002140;540019726;SSR_TOT;;7;;7;52;1994;5;3544;
SSR;2014;080009350;080000086;SSR_A;;12;;;50;1875;0;;
SSR;2014;080009350;080000086;SSR_A58;1;12;;;50;1875;0;;
SSR;2014;080009350;080000086;SSR_TOT;;12;;;50;1875;0;;
SSR;2014;080010523;750043994;SSR_A;;102;;;730;29780;27;;
SSR;2014;080010523;750043994;SSR_A50;1;57;;;;;;;
SSR;2014;080010523;750043994;SSR_A51;0;;;;582;23561;11;;
SSR;2014;080010523;750043994;SSR_A59;1;45;;;148;6219;16;;
SSR;2014;080010523;750043994;SSR_TOT;;102;;;730;29780;27;;
SSR;2014;090000019;090180019;SSR_A;;50;;6;559;14674;263;1511;
SSR;2014;090000019;090180019;SSR_A50;1;10;;;92;3298;71;;
SSR;2014;090000019;090180019;SSR_A51;1;40;;6;467;11376;192;1511;
SSR;2014;090000019;090180019;SSR_TOT;;50;;6;559;14674;263;1511;
SSR;2014;090000175;090781774;SSR_A;;19;;;158;6895;12;;
SSR;2014;090000175;090781774;SSR_A59;1;19;;;158;6895;12;;
SSR;2014;090000175;090781774;SSR_TOT;;19;;;158;6895;12;;
SSR;2014;090000183;090781816;SSR_A;;62;;;672;20483;44;;
SSR;2014;090000183;090781816;SSR_A50;1;22;;;239;6534;9;;
SSR;2014;090000183;090781816;SSR_A52;1;20;;;148;6439;30;;
SSR;2014;090000183;090781816;SSR_A59;1;20;;;285;7510;5;;
SSR;2014;090000183;090781816;SSR_TOT;;62;;;672;20483;44;;
SSR;2014;090000217;090782251;SSR_A;;15;;0;104;3679;8;;
SSR;2014;090000217;090782251;SSR_A50;1;15;;0;104;3679;8;;
SSR;2014;090000217;090782251;SSR_TOT;;15;;0;104;3679;8;;
SSR;2014;090001629;090780107;SSR_A;;45;;;338;9284;7;;
SSR;2014;090001629;090780107;SSR_A50;1;15;;;41;1083;0;;
SSR;2014;090001629;090780107;SSR_A59;1;30;;;297;8201;7;;
SSR;2014;090001629;090780107;SSR_TOT;;45;;;338;9284;7;;
SSR;2014;090002841;090781774;SSR_A;;30;;;248;10197;16;;
SSR;2014;090002841;090781774;SSR_A50;1;30;;;248;10197;16;;
SSR;2014;090002841;090781774;SSR_TOT;;30;;;248;10197;16;;
SSR;2014;090780404;090000126;SSR_E;;80;;;193;4026;0;;
SSR;2014;090780404;090000126;SSR_E50;1;80;;;193;4026;0;;
SSR;2014;090780404;090000126;SSR_TOT;;80;;;193;4026;0;;
SSR;2014;100000116;100000041;SSR_A;;22;;;206;7789;11;;
SSR;2014;100000116;100000041;SSR_A50;1;22;;;206;7789;11;;
SSR;2014;100000116;100000041;SSR_TOT;;22;;;206;7789;11;;
SSR;2014;100000140;100000058;SSR_A;;26;;0;210;9272;8;0;
SSR;2014;100000140;100000058;SSR_A50;1;26;;0;210;9272;8;0;
SSR;2014;100000140;100000058;SSR_TOT;;26;;0;210;9272;8;0;
SSR;2014;100000801;100006279;SSR_A;;39;;;338;12118;;;
SSR;2014;100000801;100006279;SSR_A59;1;39;;;338;12118;;;
SSR;2014;100000801;100006279;SSR_TOT;;39;;;338;12118;;;
SSR;2014;100006493;100000017;SSR_A;;95;;;703;26199;15;;
SSR;2014;100006493;100000017;SSR_A50;1;35;;;342;13252;8;;
SSR;2014;100006493;100000017;SSR_A59;1;60;;;361;12947;7;;
SSR;2014;100006493;100000017;SSR_TOT;;95;;;703;26199;15;;
SSR;2014;100007285;140017617;SSR_A;;60;;6;553;20356;37;6294;
SSR;2014;100007285;140017617;SSR_A50;1;60;;6;553;20356;37;6294;
SSR;2014;100007285;140017617;SSR_A51;1;;;;;;;;
SSR;2014;100007285;140017617;SSR_A52;1;;;;;;;;
SSR;2014;100007285;140017617;SSR_A57;1;;;;;;;;
SSR;2014;100007285;140017617;SSR_TOT;;60;;6;553;20356;37;6294;
SSR;2014;100009083;750721235;SSR_A;;58;;13;753;21618;;5363;
SSR;2014;100009083;750721235;SSR_A50;1;0;;0;;;;;
SSR;2014;100009083;750721235;SSR_A51;1;29;;2;450;9458;;1942;
SSR;2014;100009083;750721235;SSR_A52;1;29;;3;303;12160;;2722;
SSR;2014;100009083;750721235;SSR_A53;1;;;5;;;;655;
SSR;2014;100009083;750721235;SSR_A54;1;;;3;;;;44;
SSR;2014;100009083;750721235;SSR_TOT;;58;;13;753;21618;;5363;
SSR;2014;110000049;110780087;SSR_A;;25;;;353;8244;;;
SSR;2014;110000049;110780087;SSR_A50;1;;;;;;;;
SSR;2014;110000049;110780087;SSR_A59;1;25;;;353;8244;;;
SSR;2014;110000049;110780087;SSR_TOT;;25;;;353;8244;;;
SSR;2014;110000189;110780707;SSR_A;;29;;;295;10018;18;;
SSR;2014;110000189;110780707;SSR_A51;1;29;;;295;10018;18;;
SSR;2014;110000189;110780707;SSR_TOT;;29;;;295;10018;18;;
SSR;2014;110000247;110780772;SSR_A;;37;;0;318;11850;18;;
SSR;2014;110000247;110780772;SSR_A59;1;37;;0;318;11850;18;;
SSR;2014;110000247;110780772;SSR_TOT;;37;;0;318;11850;18;;
SSR;2014;110000262;110781010;SSR_A;;40;;10;406;12028;15;2318;
SSR;2014;110000262;110781010;SSR_A50;1;;;;;;;;
SSR;2014;110000262;110781010;SSR_A51;1;26;;7;292;7709;5;1615;
SSR;2014;110000262;110781010;SSR_A52;1;14;;3;114;4319;10;703;
SSR;2014;110000262;110781010;SSR_E;;;;;8;142;0;58;
SSR;2014;110000262;110781010;SSR_E51;0;;;;8;142;0;0;
SSR;2014;110000262;110781010;SSR_E52;0;;;;0;0;0;58;
SSR;2014;110000262;110781010;SSR_TOT;;40;;10;414;12170;15;2376;
SSR;2014;110003118;110007341;SSR_A;;73;;20;968;25803;12;3257;
SSR;2014;110003118;110007341;SSR_A50;1;73;;20;;;;;
SSR;2014;110003118;110007341;SSR_A51;1;;;;523;13318;7;1108;
SSR;2014;110003118;110007341;SSR_A52;1;;;;183;6956;5;1106;
SSR;2014;110003118;110007341;SSR_A53;1;;;;249;5228;0;678;
SSR;2014;110003118;110007341;SSR_A54;1;;;;13;301;0;365;
SSR;2014;110003118;110007341;SSR_TOT;;73;;20;968;25803;12;3257;
SSR;2014;110004942;310021324;SSR_A;;76;;0;855;26798;5;0;
SSR;2014;110004942;310021324;SSR_A50;1;57;;0;827;26242;5;0;
SSR;2014;110004942;310021324;SSR_A55;1;19;;0;28;556;0;0;
SSR;2014;110004942;310021324;SSR_TOT;;76;;0;855;26798;5;0;
SSR;2014;110005246;110780137;SSR_A;;30;;0;324;9602;;;
SSR;2014;110005246;110780137;SSR_A59;1;30;;0;324;9602;;;
SSR;2014;110005246;110780137;SSR_TOT;;30;;0;324;9602;;;
SSR;2014;110780186;110000072;SSR_A;;40;;;427;13363;;;
SSR;2014;110780186;110000072;SSR_A50;1;40;;;427;13363;;;
SSR;2014;110780186;110000072;SSR_TOT;;40;;;427;13363;;;
SSR;2014;110780194;110000080;SSR_A;;70;;0;652;24630;12;0;
SSR;2014;110780194;110000080;SSR_A50;1;70;;0;652;24630;12;0;
SSR;2014;110780194;110000080;SSR_TOT;;70;;0;652;24630;12;0;
SSR;2014;110780202;310021316;SSR_A;;87;;;982;32155;20;;
SSR;2014;110780202;310021316;SSR_A50;1;67;;;688;22605;15;;
SSR;2014;110780202;310021316;SSR_A59;1;20;;;294;9550;5;;
SSR;2014;110780202;310021316;SSR_TOT;;87;;;982;32155;20;;
SSR;2014;110780228;110000114;SSR_A;;33;;10;325;9684;3;2095;
SSR;2014;110780228;110000114;SSR_A51;1;33;;10;325;9684;3;2095;
SSR;2014;110780228;110000114;SSR_TOT;;33;;10;325;9684;3;2095;
SSR;2014;110780236;110780707;SSR_A;;15;;;218;5812;3;;
SSR;2014;110780236;110780707;SSR_A50;1;15;;;218;5812;3;;
SSR;2014;110780236;110780707;SSR_TOT;;15;;;218;5812;3;;
SSR;2014;110786746;110786324;SSR_A;;44;;;371;15251;54;;
SSR;2014;110786746;110786324;SSR_A50;1;19;;;175;6745;19;;
SSR;2014;110786746;110786324;SSR_A59;1;25;;;196;8506;35;;
SSR;2014;110786746;110786324;SSR_TOT;;44;;;371;15251;54;;
SSR;2014;120000039;120780044;SSR_A;;40;;;108;13804;14;;
SSR;2014;120000039;120780044;SSR_A50;1;40;;;108;13804;14;;
SSR;2014;120000039;120780044;SSR_A54;1;;;;;;;;
SSR;2014;120000039;120780044;SSR_A59;1;;;;;;;;
SSR;2014;120000039;120780044;SSR_TOT;;40;;;108;13804;14;;
SSR;2014;120000054;120780069;SSR_A;;40;;;404;12025;35;;
SSR;2014;120000054;120780069;SSR_A50;1;21;;;205;5909;19;;
SSR;2014;120000054;120780069;SSR_A51;1;19;;;199;6116;16;;
SSR;2014;120000054;120780069;SSR_TOT;;40;;;404;12025;35;;
SSR;2014;120000070;120780085;SSR_A;;35;;;472;12553;;;
SSR;2014;120000070;120780085;SSR_A50;1;35;;;472;12553;;;
SSR;2014;120000070;120780085;SSR_A59;1;;;;;;;;
SSR;2014;120000070;120780085;SSR_TOT;;35;;;472;12553;;;
SSR;2014;120000088;120780093;SSR_A;;15;;;194;4899;;;
SSR;2014;120000088;120780093;SSR_A50;1;15;;;194;4899;;;
SSR;2014;120000088;120780093;SSR_TOT;;15;;;194;4899;;;
SSR;2014;120000096;120780101;SSR_A;;74;;5;745;24639;71;756;
SSR;2014;120000096;120780101;SSR_A50;1;24;;;192;6656;21;;
SSR;2014;120000096;120780101;SSR_A51;1;30;;5;363;10177;20;756;
SSR;2014;120000096;120780101;SSR_A52;1;20;;;190;7806;30;;
SSR;2014;120000096;120780101;SSR_TOT;;74;;5;745;24639;71;756;
SSR;2014;120000153;120780291;SSR_A;;41;;0;418;14704;;;
SSR;2014;120000153;120780291;SSR_A50;1;41;;0;418;14704;;;
SSR;2014;120000153;120780291;SSR_TOT;;41;;0;418;14704;;;
SSR;2014;120000237;120780481;SSR_A;;34;;;376;10715;;;
SSR;2014;120000237;120780481;SSR_A50;1;34;;;376;10715;;;
SSR;2014;120000237;120780481;SSR_TOT;;34;;;376;10715;;;
SSR;2014;120004569;120004528;SSR_A;;20;;;215;5809;;;
SSR;2014;120004569;120004528;SSR_A50;1;20;;;215;5809;;;
SSR;2014;120004569;120004528;SSR_TOT;;20;;;215;5809;;;
SSR;2014;120004668;120004619;SSR_A;;30;;;456;9949;1;0;
SSR;2014;120004668;120004619;SSR_A50;1;10;;;273;5933;1;0;
SSR;2014;120004668;120004619;SSR_A59;1;20;;;183;4016;0;0;
SSR;2014;120004668;120004619;SSR_TOT;;30;;;456;9949;1;0;
SSR;2014;120780135;120000104;SSR_A;;74;;;792;26454;17;;
SSR;2014;120780135;120000104;SSR_A50;1;28;;;261;8912;4;;
SSR;2014;120780135;120000104;SSR_A59;1;46;;;531;17542;13;;
SSR;2014;120780135;120000104;SSR_TOT;;74;;;792;26454;17;;
SSR;2014;120780143;120000112;SSR_A;;69;;;720;22220;3;;
SSR;2014;120780143;120000112;SSR_A50;1;69;;;720;22220;3;;
SSR;2014;120780143;120000112;SSR_A53;1;0;;;;;;;
SSR;2014;120780143;120000112;SSR_TOT;;69;;;720;22220;3;;
SSR;2014;120780325;120004528;SSR_A;;24;;;252;6871;;;
SSR;2014;120780325;120004528;SSR_A50;1;24;;;252;6871;;;
SSR;2014;120780325;120004528;SSR_TOT;;24;;;252;6871;;;
SSR;2014;130000409;130041916;SSR_A;;54;;8;618;21757;4;3475;
SSR;2014;130000409;130041916;SSR_A50;1;54;;8;618;21757;4;3475;
SSR;2014;130000409;130041916;SSR_A52;1;;;;;;;;
SSR;2014;130000409;130041916;SSR_A53;1;;;;;;;;
SSR;2014;130000409;130041916;SSR_A54;0;;;;;;;;
SSR;2014;130000409;130041916;SSR_A55;0;;;;;;;;
SSR;2014;130000409;130041916;SSR_A56;0;;;;;;;;
SSR;2014;130000409;130041916;SSR_A57;0;;;;;;;;
SSR;2014;130000409;130041916;SSR_A58;0;;;;;;;;
SSR;2014;130000409;130041916;SSR_A59;1;;;;;;;;
SSR;2014;130000409;130041916;SSR_E;;4;;10;45;1161;9;713;
SSR;2014;130000409;130041916;SSR_E50;1;4;;10;45;1161;9;713;
SSR;2014;130000409;130041916;SSR_E51;1;;;;;;;;
SSR;2014;130000409;130041916;SSR_E52;1;;;;;;;;
SSR;2014;130000409;130041916;SSR_E53;0;;;;;;;;
SSR;2014;130000409;130041916;SSR_E54;0;;;;;;;;
SSR;2014;130000409;130041916;SSR_E55;0;;;;;;;;
SSR;2014;130000409;130041916;SSR_E56;0;;;;;;;;
SSR;2014;130000409;130041916;SSR_E57;0;;;;;;;;
SSR;2014;130000409;130041916;SSR_E58;0;;;;;;;;
SSR;2014;130000409;130041916;SSR_TOT;;58;;18;663;22918;13;4188;
SSR;2014;130000516;130781339;SSR_A;;54;;;567;16372;8;;
SSR;2014;130000516;130781339;SSR_A50;1;10;;;118;2833;1;;
SSR;2014;130000516;130781339;SSR_A58;1;5;;;103;1902;;;
SSR;2014;130000516;130781339;SSR_A59;1;39;;;346;11637;7;;
SSR;2014;130000516;130781339;SSR_TOT;;54;;;567;16372;8;;
SSR;2014;130000565;130781446;SSR_A;;19;;;231;6342;1;0;
SSR;2014;130000565;130781446;SSR_A50;1;19;;;231;6342;1;0;
SSR;2014;130000565;130781446;SSR_A59;1;;;;;;;;
SSR;2014;130000565;130781446;SSR_TOT;;19;;;231;6342;1;0;
SSR;2014;130001225;130782634;SSR_A;;16;;0;280;5840;;;
SSR;2014;130001225;130782634;SSR_A50;1;16;;0;280;5840;;;
SSR;2014;130001225;130782634;SSR_A59;1;;;;;;;;
SSR;2014;130001225;130782634;SSR_TOT;;16;;0;280;5840;;;
SSR;2014;130001258;130028228;SSR_A;;25;;;153;8536;;;
SSR;2014;130001258;130028228;SSR_A50;1;25;;;153;8536;;;
SSR;2014;130001258;130028228;SSR_TOT;;25;;;153;8536;;;
SSR;2014;130002694;040000481;SSR_A;;14;;;245;3941;;;
SSR;2014;130002694;040000481;SSR_A50;1;;;;;;;;
SSR;2014;130002694;040000481;SSR_A53;1;14;;;245;3941;;;
SSR;2014;130002694;040000481;SSR_TOT;;14;;;245;3941;;;
SSR;2014;130002827;130789274;SSR_A;;39;;2;388;13551;44;661;
SSR;2014;130002827;130789274;SSR_A50;1;39;;2;388;13551;44;661;
SSR;2014;130002827;130789274;SSR_A51;1;;;;;;;;
SSR;2014;130002827;130789274;SSR_A59;1;;;;;;;;
SSR;2014;130002827;130789274;SSR_TOT;;39;;2;388;13551;44;661;
SSR;2014;130008048;130043169;SSR_A;;96;;;759;31802;81;;
SSR;2014;130008048;130043169;SSR_A51;1;32;;;321;10826;22;;
SSR;2014;130008048;130043169;SSR_A52;1;64;;;438;20976;59;;
SSR;2014;130008048;130043169;SSR_TOT;;96;;;759;31802;81;;
SSR;2014;130008238;130044118;SSR_A;;80;;;972;27875;9;;
SSR;2014;130008238;130044118;SSR_A59;1;80;;;972;27875;9;;
SSR;2014;130008238;130044118;SSR_TOT;;80;;;972;27875;9;;
SSR;2014;130035793;130013139;SSR_A;;73;;3;842;26214;28;2053;
SSR;2014;130035793;130013139;SSR_A50;1;41;;;446;14769;28;;
SSR;2014;130035793;130013139;SSR_A51;1;32;;3;396;11445;;2053;
SSR;2014;130035793;130013139;SSR_TOT;;73;;3;842;26214;28;2053;
SSR;2014;130042526;310021399;SSR_A;;205;;20;1775;75521;201;2274;
SSR;2014;130042526;310021399;SSR_A50;1;95;;5;649;31618;89;195;
SSR;2014;130042526;310021399;SSR_A54;1;110;;15;1126;43903;112;2079;
SSR;2014;130042526;310021399;SSR_TOT;;205;;20;1775;75521;201;2274;
SSR;2014;130043318;130043300;SSR_E;;40;;10;257;6484;137;424;
SSR;2014;130043318;130043300;SSR_E55;1;40;;10;257;6484;137;424;
SSR;2014;130043318;130043300;SSR_TOT;;40;;10;257;6484;137;424;
SSR;2014;130043508;250002284;SSR_E;;;;15;;;;2910;
SSR;2014;130043508;250002284;SSR_E50;1;;;15;;;;2910;
SSR;2014;130043508;250002284;SSR_E51;1;;;;;;;;
SSR;2014;130043508;250002284;SSR_E52;1;;;;;;;;
SSR;2014;130043508;250002284;SSR_TOT;;;;15;;;;2910;
SSR;2014;130043854;130037815;SSR_A;;60;;40;468;19930;;13803;
SSR;2014;130043854;130037815;SSR_A50;1;;;;;;;;
SSR;2014;130043854;130037815;SSR_A51;1;36;;27;350;14253;;8420;
SSR;2014;130043854;130037815;SSR_A52;1;24;;13;118;5677;;5383;
SSR;2014;130043854;130037815;SSR_TOT;;60;;40;468;19930;;13803;
SSR;2014;130780083;130000060;SSR_A;;129;;;1246;40001;;;
SSR;2014;130780083;130000060;SSR_A50;1;;;;;;;;
SSR;2014;130780083;130000060;SSR_A59;1;129;;;1246;40001;;;
SSR;2014;130780083;130000060;SSR_TOT;;129;;;1246;40001;;;
SSR;2014;130781438;130000557;SSR_A;;134;;20;1014;46243;69;12761;
SSR;2014;130781438;130000557;SSR_A50;1;134;;20;;;;;
SSR;2014;130781438;130000557;SSR_A51;1;;;;608;27746;29;9571;
SSR;2014;130781438;130000557;SSR_A52;1;;;;406;18497;40;3190;
SSR;2014;130781438;130000557;SSR_TOT;;134;;20;1014;46243;69;12761;
SSR;2014;130781479;130000599;SSR_A;;73;;16;936;22110;;7770;
SSR;2014;130781479;130000599;SSR_A50;1;8;;;103;521;;417;
SSR;2014;130781479;130000599;SSR_A51;1;37;;10;559;16583;;5904;
SSR;2014;130781479;130000599;SSR_A53;1;28;;6;274;5006;;1449;
SSR;2014;130781479;130000599;SSR_TOT;;73;;16;936;22110;;7770;
SSR;2014;130781768;130000763;SSR_A;;110;;;1211;36166;;;
SSR;2014;130781768;130000763;SSR_A50;1;20;;;158;5649;;;
SSR;2014;130781768;130000763;SSR_A55;1;90;;;1053;30517;;;
SSR;2014;130781768;130000763;SSR_TOT;;110;;;1211;36166;;;
SSR;2014;130781834;130000805;SSR_A;;80;;65;768;27553;19;39952;
SSR;2014;130781834;130000805;SSR_A50;1;80;;65;768;27553;19;39952;
SSR;2014;130781834;130000805;SSR_TOT;;80;;65;768;27553;19;39952;
SSR;2014;130781917;130000847;SSR_A;;130;;10;1156;42816;15;573;
SSR;2014;130781917;130000847;SSR_A50;1;29;;;245;9314;3;;
SSR;2014;130781917;130000847;SSR_A55;1;101;;10;911;33502;12;573;
SSR;2014;130781917;130000847;SSR_TOT;;130;;10;1156;42816;15;573;
SSR;2014;130781925;750043994;SSR_A;;91;;8;1317;32928;1;2123;
SSR;2014;130781925;750043994;SSR_A50;1;30;;;369;9994;1;;
SSR;2014;130781925;750043994;SSR_A53;1;61;;8;948;22934;;2123;
SSR;2014;130781925;750043994;SSR_TOT;;91;;8;1317;32928;1;2123;
SSR;2014;130782071;130002454;SSR_A;;38;;;468;13127;8;;
SSR;2014;130782071;130002454;SSR_A50;1;18;;;210;5025;3;;
SSR;2014;130782071;130002454;SSR_A59;1;20;;;258;8102;5;;
SSR;2014;130782071;130002454;SSR_TOT;;38;;;468;13127;8;;
SSR;2014;130782097;130000938;SSR_A;;113;;0;1462;42158;3;;
SSR;2014;130782097;130000938;SSR_A50;1;113;;0;1462;42158;3;;
SSR;2014;130782097;130000938;SSR_TOT;;113;;0;1462;42158;3;;
SSR;2014;130782303;920000395;SSR_A;;80;;0;780;28341;5;0;
SSR;2014;130782303;920000395;SSR_A50;1;80;;0;780;28341;5;0;
SSR;2014;130782303;920000395;SSR_TOT;;80;;0;780;28341;5;0;
SSR;2014;130782444;130001100;SSR_A;;136;;;1326;45663;30;;
SSR;2014;130782444;130001100;SSR_A50;1;136;;;1326;45663;30;;
SSR;2014;130782444;130001100;SSR_TOT;;136;;;1326;45663;30;;
SSR;2014;130782451;130001118;SSR_A;;140;;;1281;49294;;;
SSR;2014;130782451;130001118;SSR_A50;1;110;;;973;38745;;;
SSR;2014;130782451;130001118;SSR_A55;1;30;;;308;10549;;;
SSR;2014;130782451;130001118;SSR_TOT;;140;;;1281;49294;;;
SSR;2014;130782493;130001134;SSR_A;;74;;10;902;24642;;1030;
SSR;2014;130782493;130001134;SSR_A50;1;;;;;;;;
SSR;2014;130782493;130001134;SSR_A55;1;74;;10;902;24642;;1030;
SSR;2014;130782493;130001134;SSR_TOT;;74;;10;902;24642;;1030;
SSR;2014;130783152;130001365;SSR_A;;35;;0;322;11160;18;0;
SSR;2014;130783152;130001365;SSR_A50;1;35;;0;322;11160;18;0;
SSR;2014;130783152;130001365;SSR_TOT;;35;;0;322;11160;18;0;
SSR;2014;130783475;130001431;SSR_A;;85;;;693;24054;32;;
SSR;2014;130783475;130001431;SSR_A50;1;;;;;;;;
SSR;2014;130783475;130001431;SSR_A56;1;85;;;693;24054;32;;
SSR;2014;130783475;130001431;SSR_TOT;;85;;;693;24054;32;;
SSR;2014;130783665;130043722;SSR_A;;10;;;81;1166;0;;
SSR;2014;130783665;130043722;SSR_A50;1;10;;;81;1166;0;;
SSR;2014;130783665;130043722;SSR_TOT;;10;;;81;1166;0;;
SSR;2014;130783830;130001514;SSR_A;;20;;0;314;9659;0;0;
SSR;2014;130783830;130001514;SSR_A50;1;20;;0;314;9659;0;0;
SSR;2014;130783830;130001514;SSR_TOT;;20;;0;314;9659;0;0;
SSR;2014;130783871;130001548;SSR_A;;119;;46;864;34501;129;13118;
SSR;2014;130783871;130001548;SSR_A50;1;;;;288;10589;43;4051;
SSR;2014;130783871;130001548;SSR_A51;1;119;;46;576;23912;86;9067;
SSR;2014;130783871;130001548;SSR_TOT;;119;;46;864;34501;129;13118;
SSR;2014;130784051;130037823;SSR_A;;30;;15;528;8545;52;385;
SSR;2014;130784051;130037823;SSR_A53;1;30;;15;528;8545;52;385;
SSR;2014;130784051;130037823;SSR_TOT;;30;;15;528;8545;52;385;
SSR;2014;130784234;130786049;SSR_A;;50;;0;356;15758;15;0;
SSR;2014;130784234;130786049;SSR_A59;1;50;;0;356;15758;15;0;
SSR;2014;130784234;130786049;SSR_TOT;;50;;0;356;15758;15;0;
SSR;2014;130784580;750043994;SSR_A;;108;;0;1122;41084;9;;
SSR;2014;130784580;750043994;SSR_A50;1;108;;0;1122;41084;9;;
SSR;2014;130784580;750043994;SSR_TOT;;108;;0;1122;41084;9;;
SSR;2014;130784598;130001852;SSR_A;;160;;20;1153;57509;160;7858;
SSR;2014;130784598;130001852;SSR_A51;1;;;;;;;1178;
SSR;2014;130784598;130001852;SSR_A52;1;160;;20;1153;57509;160;6680;
SSR;2014;130784598;130001852;SSR_TOT;;160;;20;1153;57509;160;7858;
SSR;2014;130784812;130001985;SSR_A;;92;;15;683;22773;;364;
SSR;2014;130784812;130001985;SSR_A50;1;0;;0;;;;;
SSR;2014;130784812;130001985;SSR_A58;1;92;;15;683;22773;;364;
SSR;2014;130784812;130001985;SSR_TOT;;92;;15;683;22773;;364;
SSR;2014;130784903;130002041;SSR_A;;42;;;584;15377;;;
SSR;2014;130784903;130002041;SSR_A50;1;42;;;584;15377;;;
SSR;2014;130784903;130002041;SSR_E50;0;;;;;;;;
SSR;2014;130784903;130002041;SSR_TOT;;42;;;584;15377;;;
SSR;2014;130784911;750052375;SSR_A;;80;;;862;28796;7;;
SSR;2014;130784911;750052375;SSR_A50;1;60;;;862;28796;7;;
SSR;2014;130784911;750052375;SSR_A59;1;20;;;;;;;
SSR;2014;130784911;750052375;SSR_TOT;;80;;;862;28796;7;;
SSR;2014;130784952;130014228;SSR_A;;56;;;515;13011;;;
SSR;2014;130784952;130014228;SSR_A50;1;56;;;515;13011;;;
SSR;2014;130784952;130014228;SSR_TOT;;56;;;515;13011;;;
SSR;2014;130785389;130002173;SSR_A;;50;;;558;17395;28;0;
SSR;2014;130785389;130002173;SSR_A50;1;;;;;;;;
SSR;2014;130785389;130002173;SSR_A51;1;50;;;558;17395;28;0;
SSR;2014;130785389;130002173;SSR_TOT;;50;;;558;17395;28;0;
SSR;2014;130785462;130002207;SSR_A;;147;;0;1488;49612;59;0;
SSR;2014;130785462;130002207;SSR_A50;1;147;;0;1488;49612;59;0;
SSR;2014;130785462;130002207;SSR_TOT;;147;;0;1488;49612;59;0;
SSR;2014;130785975;310021340;SSR_A;;82;;;844;30221;;;
SSR;2014;130785975;310021340;SSR_A50;1;;;;;;;;
SSR;2014;130785975;310021340;SSR_A59;1;82;;;844;30221;;;
SSR;2014;130785975;310021340;SSR_TOT;;82;;;844;30221;;;
SSR;2014;130785983;130002306;SSR_A;;174;;;1819;61019;;;
SSR;2014;130785983;130002306;SSR_A50;1;109;;;1215;38245;;;
SSR;2014;130785983;130002306;SSR_A55;1;65;;;604;22774;;;
SSR;2014;130785983;130002306;SSR_TOT;;174;;;1819;61019;;;
SSR;2014;130786023;130002330;SSR_A;;94;;;485;31809;62;;
SSR;2014;130786023;130002330;SSR_A50;1;46;;;252;14452;25;;
SSR;2014;130786023;130002330;SSR_A51;1;48;;;233;17357;37;;
SSR;2014;130786023;130002330;SSR_TOT;;94;;;485;31809;62;;
SSR;2014;130786296;130002421;SSR_A;;95;;;960;33664;24;;
SSR;2014;130786296;130002421;SSR_A50;1;35;;;297;10110;5;;
SSR;2014;130786296;130002421;SSR_A59;1;60;;;663;23554;19;;
SSR;2014;130786296;130002421;SSR_TOT;;95;;;960;33664;24;;
SSR;2014;130786742;750821092;SSR_A;;17;;2;295;6010;14;906;
SSR;2014;130786742;750821092;SSR_A50;1;17;;2;295;6010;14;906;
SSR;2014;130786742;750821092;SSR_TOT;;17;;2;295;6010;14;906;
SSR;2014;130786924;130037815;SSR_A;;110;;40;702;34540;;14200;
SSR;2014;130786924;130037815;SSR_A50;1;;;;;;;;
SSR;2014;130786924;130037815;SSR_A51;1;74;;27;505;23407;;9061;
SSR;2014;130786924;130037815;SSR_A52;1;36;;13;197;11133;;5139;
SSR;2014;130786924;130037815;SSR_TOT;;110;;40;702;34540;;14200;
SSR;2014;130786932;130002660;SSR_A;;82;;22;852;29897;;8088;
SSR;2014;130786932;130002660;SSR_A51;1;31;;9;324;11361;;3254;
