BOR;AN;nofinesset;nofinessej;PERSO;EFFPL;EFFPA;ETP;MOD;COMSMUR
URGENCES_P;2020;130780521;130786049;N1220;3;1;3.8;;
URGENCES_P;2020;130780521;130786049;N2120;4;2;4.42;;
URGENCES_P;2020;130780521;130786049;N2500;61;14;63.16;;
URGENCES_P;2020;130780521;130786049;N2620;;;0.09;;
URGENCES_P;2020;130780521;130786049;N3120;1;;0.92;;
URGENCES_P;2020;130780521;130786049;N9999;178;61;195.46;;
URGENCES_P;2020;130780521;130786049;NINF;86;32;99;;
URGENCES_P;2020;130781479;130000599;M3020;2;;0.2;;
URGENCES_P;2020;130781479;130000599;M9999;6;2;7;;
URGENCES_P;2020;130781479;130000599;N1220;2;;1.8;;
URGENCES_P;2020;130781479;130000599;N2120;1;;1;;
URGENCES_P;2020;130781479;130000599;N2500;3;2;3.27;;
URGENCES_P;2020;130781479;130000599;N3120;1;;0.2;;
URGENCES_P;2020;130781479;130000599;N9999;16;4;18.37;;
URGENCES_P;2020;130781479;130000599;NINF;9;2;12.1;;
URGENCES_P;2020;130782071;130002454;M9999;4;2;4.5;;
URGENCES_P;2020;130782071;130002454;N1220;2;;2;;
URGENCES_P;2020;130782071;130002454;N2120;1;;1;;
URGENCES_P;2020;130782071;130002454;N2500;4;;4;;
URGENCES_P;2020;130782071;130002454;N9999;16;2;17.89;;
URGENCES_P;2020;130782071;130002454;NINF;7;2;8.66;;
URGENCES_P;2020;130782147;130000979;M9999;6;4;9;;
URGENCES_P;2020;130782147;130000979;N1220;5;2;5.5;;
URGENCES_P;2020;130782147;130000979;N2120;1;1;1.1;;
URGENCES_P;2020;130782147;130000979;N9999;22;8;24.2;;
URGENCES_P;2020;130782147;130000979;NINF;16;5;17.6;;
URGENCES_P;2020;130783293;130786049;M1140;1;4;4.08;;
URGENCES_P;2020;130783293;130786049;M9999;16;25;30.94;;
URGENCES_P;2020;130783293;130786049;N1220;2;;1.72;;
URGENCES_P;2020;130783293;130786049;N2120;5;;5.44;;
URGENCES_P;2020;130783293;130786049;N2500;82;6;75.68;;
URGENCES_P;2020;130783293;130786049;N2620;1;;1;;
URGENCES_P;2020;130783293;130786049;N3120;1;;0.59;;
URGENCES_P;2020;130783293;130786049;N9999;201;20;189.18;;
URGENCES_P;2020;130783293;130786049;NINF;91;12;86.29;;
URGENCES_P;2020;130784713;130038847;M9999;7;1;7.5;;
URGENCES_P;2020;130784713;130038847;N1220;2;;2;;
URGENCES_P;2020;130784713;130038847;N2120;1;;1;;
URGENCES_P;2020;130784713;130038847;N2620;1;;1;;
URGENCES_P;2020;130784713;130038847;N3120;;1;1;;
URGENCES_P;2020;130784713;130038847;N9999;18;1;20.22;;
URGENCES_P;2020;130784713;130038847;NINF;14;;15.22;;
URGENCES_P;2020;130785652;130014228;M9999;7;19;17.51;;
URGENCES_P;2020;130785652;130014228;N1220;14;2;13.61;;
URGENCES_P;2020;130785652;130014228;N2120;1;;0.94;;
URGENCES_P;2020;130785652;130014228;N2500;8;;6.22;;
URGENCES_P;2020;130785652;130014228;N2620;8;;5.45;;
URGENCES_P;2020;130785652;130014228;N9999;88;12;77.95;;
URGENCES_P;2020;130785652;130014228;NINF;57;10;51.73;;
URGENCES_P;2020;130786361;130002447;M9999;1;11;;;
URGENCES_P;2020;130786361;130002447;N1220;3;;3;;
URGENCES_P;2020;130786361;130002447;N2120;1;;1;;
URGENCES_P;2020;130786361;130002447;N2500;6;;4.45;;
URGENCES_P;2020;130786361;130002447;N2620;1;;1;;
URGENCES_P;2020;130786361;130002447;N9999;31;1;24.46;;
URGENCES_P;2020;130786361;130002447;NINF;20;1;14.98;;
URGENCES_P;2020;130786742;750821092;M9999;9;;8.67;;
URGENCES_P;2020;130786742;750821092;N2120;1;;1;;
URGENCES_P;2020;130786742;750821092;N2500;15;3;17.3;;
URGENCES_P;2020;130786742;750821092;NINF;27;;25.6;;
URGENCES_P;2020;130804297;130786049;M1140;1;4;4.08;;
URGENCES_P;2020;130804297;130786049;M9999;1;6;4.23;;
URGENCES_P;2020;130804297;130786049;N1220;2;;1.66;;
URGENCES_P;2020;130804297;130786049;N2120;1;;0.88;;
URGENCES_P;2020;130804297;130786049;N2500;8;4;10.96;;
URGENCES_P;2020;130804297;130786049;N2620;2;;2;;
URGENCES_P;2020;130804297;130786049;N9999;69;15;75.4;;
URGENCES_P;2020;130804297;130786049;NINF;30;9;33.37;;
URGENCES_P;2020;140000027;140000035;M1140;3;;1.25;;0
URGENCES_P;2020;140000027;140000035;M9999;10;5;9.76;1;1
URGENCES_P;2020;140000027;140000035;N1220;3;1;3.87;2;
URGENCES_P;2020;140000027;140000035;N2120;1;0;1;2;
URGENCES_P;2020;140000027;140000035;N2500;20;3;19.78;;
URGENCES_P;2020;140000027;140000035;N2620;1;;1;2;
URGENCES_P;2020;140000027;140000035;N3120;;1;0.5;;
URGENCES_P;2020;140000027;140000035;N9999;44;11;50.89;;
URGENCES_P;2020;140000027;140000035;NINF;19;6;24.74;2;
URGENCES_P;2020;140000209;140000100;M1140;6;3;4.83;;0
URGENCES_P;2020;140000209;140000100;M3020;1;;1.62;;
URGENCES_P;2020;140000209;140000100;M9999;19;13;20.1;;0
URGENCES_P;2020;140000209;140000100;N1220;5;1;3.72;;0
URGENCES_P;2020;140000209;140000100;N2120;5;;3.32;;0
URGENCES_P;2020;140000209;140000100;N2500;31;5;32.91;;
URGENCES_P;2020;140000209;140000100;N2620;;;12.21;;0
URGENCES_P;2020;140000209;140000100;N9999;96;38;127.57;;
URGENCES_P;2020;140000209;140000100;NINF;51;27;69.45;;0
URGENCES_P;2020;140000233;140000118;M9999;2;2;4.06;;
URGENCES_P;2020;140000233;140000118;N1220;;2;1.1;;
URGENCES_P;2020;140000233;140000118;N2120;;1;0.7;;
URGENCES_P;2020;140000233;140000118;N2500;9;1;8.24;;
URGENCES_P;2020;140000233;140000118;N2620;2;;1.16;;
URGENCES_P;2020;140000233;140000118;N9999;19;7;23.01;;
URGENCES_P;2020;140000233;140000118;NINF;8;3;10.82;;
URGENCES_P;2020;140000373;140000159;M9999;2;1;2.43;;
URGENCES_P;2020;140000373;140000159;N1220;;1;0.18;;
URGENCES_P;2020;140000373;140000159;N2120;1;1;1.05;;
URGENCES_P;2020;140000373;140000159;N2500;6;;6.56;;
URGENCES_P;2020;140000373;140000159;N2620;11;1;5.8;;
URGENCES_P;2020;140000373;140000159;N3120;;1;0.5;;
URGENCES_P;2020;140000373;140000159;N9999;43;11;36.68;;
URGENCES_P;2020;140000373;140000159;NINF;14;6;10.78;;
URGENCES_P;2020;140016759;140003146;M9999;2;6;5;;
URGENCES_P;2020;140016759;140003146;N1220;2;3;4.29;;
URGENCES_P;2020;140016759;140003146;N2120;1;;0.5;;
URGENCES_P;2020;140016759;140003146;N2500;16;4;5.8;;
URGENCES_P;2020;140016759;140003146;N3120;;1;0.1;;
URGENCES_P;2020;140016759;140003146;N9999;45;14;22.31;;
URGENCES_P;2020;140016759;140003146;NINF;26;6;11.62;;
URGENCES_P;2020;140017237;140003278;M9999;7;6;7.91;;0
URGENCES_P;2020;140017237;140003278;N1220;4;2;5.39;;0
URGENCES_P;2020;140017237;140003278;N2120;;1;0.5;;0
URGENCES_P;2020;140017237;140003278;N2500;7;1;6.98;;
URGENCES_P;2020;140017237;140003278;N9999;24;6;25.91;;
URGENCES_P;2020;140017237;140003278;NINF;13;2;13.04;;0
URGENCES_P;2020;140024886;140000092;M9999;;16;6.45;2;1
URGENCES_P;2020;140024886;140000092;N1220;;2;1.95;2;1
URGENCES_P;2020;140024886;140000092;N2120;;1;0.9;2;1
URGENCES_P;2020;140024886;140000092;N2500;10;1;10.49;;
URGENCES_P;2020;140024886;140000092;N9999;11;23;27.88;;
URGENCES_P;2020;140024886;140000092;NINF;1;19;14.54;2;1
URGENCES_P;2020;140026410;140026279;M9999;8;3;9.83;;1
URGENCES_P;2020;140026410;140026279;N1220;4;;4;;1
URGENCES_P;2020;140026410;140026279;N2500;4;;4;;
URGENCES_P;2020;140026410;140026279;N2620;5;;5;;1
URGENCES_P;2020;140026410;140026279;N3120;;1;0.85;;
URGENCES_P;2020;140026410;140026279;N9999;30;6;34.36;;
URGENCES_P;2020;140026410;140026279;NINF;16;5;20.28;;1
URGENCES_P;2020;150000032;150780088;M9999;1;2;2.6;3;1
URGENCES_P;2020;150000032;150780088;N1220;1;1;1.5;;0
URGENCES_P;2020;150000032;150780088;N2120;1;0;0.8;;0
URGENCES_P;2020;150000032;150780088;N2500;5;0;5.11;;
URGENCES_P;2020;150000032;150780088;N9999;20;1;13.93;;
URGENCES_P;2020;150000032;150780088;NINF;13;0;6.52;;1
URGENCES_P;2020;150000040;150780096;M9999;16;6;7.63;;1
URGENCES_P;2020;150000040;150780096;N1220;2;3;3.04;;
URGENCES_P;2020;150000040;150780096;N2120;;2;0.9;;
URGENCES_P;2020;150000040;150780096;N2500;12;5;15.38;;
URGENCES_P;2020;150000040;150780096;N2620;1;;1;;
URGENCES_P;2020;150000040;150780096;N3120;;;0.46;;
URGENCES_P;2020;150000040;150780096;N9999;34;23;48.1;;
URGENCES_P;2020;150000040;150780096;NINF;17;11;24.9;;
URGENCES_P;2020;150000164;150780468;M9999;7;1;7.17;3;1
URGENCES_P;2020;150000164;150780468;N1220;1;;1;;
URGENCES_P;2020;150000164;150780468;N2120;1;;1;;
URGENCES_P;2020;150000164;150780468;N2500;15;1;13.17;;
URGENCES_P;2020;150000164;150780468;N9999;29;6;28.59;;
URGENCES_P;2020;150000164;150780468;NINF;12;3;13.22;;
URGENCES_P;2020;160000253;160000451;M3020;0;1;0.15;;
URGENCES_P;2020;160000253;160000451;M9999;3;18;13.24;;0
URGENCES_P;2020;160000253;160000451;N1220;1;2;2.01;;0
URGENCES_P;2020;160000253;160000451;N2120;0;2;1.15;;0
URGENCES_P;2020;160000253;160000451;N2500;20;1;20.61;;
URGENCES_P;2020;160000253;160000451;N3120;0;1;0.27;;
URGENCES_P;2020;160000253;160000451;N9999;52;27;67.93;;
URGENCES_P;2020;160000253;160000451;NINF;29;18;39.36;;1
URGENCES_P;2020;160000303;160006037;M9999;6;1;6.82;2;1
URGENCES_P;2020;160000303;160006037;N2120;;1;0.3;;1
URGENCES_P;2020;160000303;160006037;N2500;2;;2;;
URGENCES_P;2020;160000303;160006037;N9999;13;2;13.07;;
URGENCES_P;2020;160000303;160006037;NINF;11;1;10.77;1;1
URGENCES_P;2020;160000311;160000485;M9999;5;6;6.28;2;1
URGENCES_P;2020;160000311;160000485;N1220;2;;0.86;2;1
URGENCES_P;2020;160000311;160000485;N2120;1;;0.25;;1
URGENCES_P;2020;160000311;160000485;N2500;8;2;7.62;;
URGENCES_P;2020;160000311;160000485;N9999;21;2;15.75;;
URGENCES_P;2020;160000311;160000485;NINF;10;;7.02;2;1
URGENCES_P;2020;160000337;160000493;M9999;5;1;2.43;;1
URGENCES_P;2020;160000337;160000493;N1220;2;;1.55;;
URGENCES_P;2020;160000337;160000493;N2120;;1;0.2;;
URGENCES_P;2020;160000337;160000493;N2500;4;1;2.68;;
URGENCES_P;2020;160000337;160000493;N9999;23;5;20.5;;
URGENCES_P;2020;160000337;160000493;NINF;14;2;12.6;;
URGENCES_P;2020;160015368;160014411;M9999;5;5;5.74;3;1
URGENCES_P;2020;160015368;160014411;N1220;1;;1;;0
URGENCES_P;2020;160015368;160014411;N2120;1;;0.39;;0
URGENCES_P;2020;160015368;160014411;N2500;8;2;9.37;;
URGENCES_P;2020;160015368;160014411;N9999;24;2;21.15;;
URGENCES_P;2020;160015368;160014411;NINF;14;;10.39;3;1
URGENCES_P;2020;170000038;170780050;M9999;3;1;3.14;3;1
URGENCES_P;2020;170000038;170780050;N1220;1;;0.5;3;1
URGENCES_P;2020;170000038;170780050;N2120;1;;0.67;3;1
URGENCES_P;2020;170000038;170780050;N2500;11;;10.56;;
URGENCES_P;2020;170000038;170780050;N2620;5;1;6.38;3;1
URGENCES_P;2020;170000038;170780050;N9999;29;2;30.53;;
URGENCES_P;2020;170000038;170780050;NINF;11;1;12.42;3;1
URGENCES_P;2020;170000087;170024194;M1140;7;4;1.74;;0
URGENCES_P;2020;170000087;170024194;M9999;22;23;32.45;2;1
URGENCES_P;2020;170000087;170024194;N1220;;8;4.4;;
URGENCES_P;2020;170000087;170024194;N2120;;5;2.64;;
URGENCES_P;2020;170000087;170024194;N2500;;36;33.59;;
URGENCES_P;2020;170000087;170024194;N3120;;1;0.4;;
URGENCES_P;2020;170000087;170024194;N9999;;104;80.89;;
URGENCES_P;2020;170000087;170024194;NINF;;54;39.86;;
URGENCES_P;2020;170000095;170780167;M9999;5;1;3.03;2;1
URGENCES_P;2020;170000095;170780167;N1220;1;;0.5;2;1
URGENCES_P;2020;170000095;170780167;N2120;1;;0.5;2;1
URGENCES_P;2020;170000095;170780167;N2500;14;2;8.31;;
URGENCES_P;2020;170000095;170780167;N2620;1;;1;2;1
URGENCES_P;2020;170000095;170780167;N3120;3;;0.16;;
URGENCES_P;2020;170000095;170780167;N9999;33;3;23.33;;
URGENCES_P;2020;170000095;170780167;NINF;13;1;12.85;2;1
URGENCES_P;2020;170000103;170780175;M1140;3;1;0.43;2;1
URGENCES_P;2020;170000103;170780175;M9999;15;2;8.11;2;1
URGENCES_P;2020;170000103;170780175;N1220;8;1;1.41;2;1
URGENCES_P;2020;170000103;170780175;N2120;3;;1.1;2;1
URGENCES_P;2020;170000103;170780175;N2500;39;15;21.51;;
URGENCES_P;2020;170000103;170780175;N2620;;;;2;1
URGENCES_P;2020;170000103;170780175;N3120;6;1;0.25;;
URGENCES_P;2020;170000103;170780175;N9999;131;44;53.77;;
URGENCES_P;2020;170000103;170780175;NINF;71;27;28.23;2;1
URGENCES_P;2020;170000152;170780225;M1140;3;5;1.74;;0
URGENCES_P;2020;170000152;170780225;M9999;3;44;16.52;2;1
URGENCES_P;2020;170000152;170780225;N1220;5;2;6.32;2;1
URGENCES_P;2020;170000152;170780225;N2120;;1;0.5;2;1
URGENCES_P;2020;170000152;170780225;N2500;2;25;18.7;;
URGENCES_P;2020;170000152;170780225;N9999;7;62;52.55;;
URGENCES_P;2020;170000152;170780225;NINF;;34;26.78;2;1
URGENCES_P;2020;170022065;170022057;M9999;4;5;7.07;;
URGENCES_P;2020;170022065;170022057;N1220;5;;3.25;;
URGENCES_P;2020;170022065;170022057;N2120;1;;0.6;;
URGENCES_P;2020;170022065;170022057;N2500;19;3;17.33;;
URGENCES_P;2020;170022065;170022057;N2620;2;;0.89;;
URGENCES_P;2020;170022065;170022057;N9999;50;5;44.74;;
URGENCES_P;2020;170022065;170022057;NINF;23;2;22.67;;
URGENCES_P;2020;170022818;170022057;M9999;;14;3.28;;
URGENCES_P;2020;170022818;170022057;N1220;9;;1.79;;
URGENCES_P;2020;170022818;170022057;N2120;1;;0.3;;
URGENCES_P;2020;170022818;170022057;N2500;8;;2.36;;
URGENCES_P;2020;170022818;170022057;N9999;25;;7.79;;
URGENCES_P;2020;170022818;170022057;NINF;7;;3.34;;
URGENCES_P;2020;170022826;170022057;M9999;3;;3;;
URGENCES_P;2020;170022826;170022057;N1220;2;;2;;
URGENCES_P;2020;170022826;170022057;N2120;1;;1;;
URGENCES_P;2020;170022826;170022057;N2500;3;;3;;
URGENCES_P;2020;170022826;170022057;N9999;13;;13;;
URGENCES_P;2020;170022826;170022057;NINF;7;;7;;
URGENCES_P;2020;180000010;180000028;M1140;;4;0.52;;0
URGENCES_P;2020;180000010;180000028;M9999;;42;14.09;3;1
URGENCES_P;2020;180000010;180000028;N1220;;5;3.1;;0
URGENCES_P;2020;180000010;180000028;N2120;;6;1.04;3;1
URGENCES_P;2020;180000010;180000028;N2500;;11;11.4;;
URGENCES_P;2020;180000010;180000028;N2620;;22;4.93;;0
URGENCES_P;2020;180000010;180000028;N3120;1;;1.2;;
URGENCES_P;2020;180000010;180000028;N9999;1;102;64.18;;
URGENCES_P;2020;180000010;180000028;NINF;;58;41.86;1;1
URGENCES_P;2020;180000200;180000051;M9999;2;14;7.59;;1
URGENCES_P;2020;180000200;180000051;N1220;2;0;1.95;;0
URGENCES_P;2020;180000200;180000051;N2120;0;1;0.41;;0
URGENCES_P;2020;180000200;180000051;N2500;11;1;9.45;;
URGENCES_P;2020;180000200;180000051;N9999;20;23;29.13;;
URGENCES_P;2020;180000200;180000051;NINF;0;19;10.22;;1
URGENCES_P;2020;180000283;180000069;M1140;3;;0.24;;0
URGENCES_P;2020;180000283;180000069;M9999;7;;3.3;3;1
URGENCES_P;2020;180000283;180000069;N1220;2;;2;;0
URGENCES_P;2020;180000283;180000069;N2120;;1;0.08;;0
URGENCES_P;2020;180000283;180000069;N2500;6;1;6.85;;
URGENCES_P;2020;180000283;180000069;N2620;4;1;4.73;;0
URGENCES_P;2020;180000283;180000069;N9999;21;12;26.25;;
URGENCES_P;2020;180000283;180000069;NINF;9;9;12.59;3;1
URGENCES_P;2020;190000018;190000042;M9999;12;9;7.37;3;1
URGENCES_P;2020;190000018;190000042;N1220;1;1;1.69;;
URGENCES_P;2020;190000018;190000042;N2120;1;;0.8;;
URGENCES_P;2020;190000018;190000042;N2500;18;1;18.77;;
URGENCES_P;2020;190000018;190000042;N2620;;3;1.5;;
URGENCES_P;2020;190000018;190000042;N3120;1;;0.2;;
URGENCES_P;2020;190000018;190000042;N9999;56;5;57.62;;
URGENCES_P;2020;190000018;190000042;NINF;35;;34.66;;
URGENCES_P;2020;190000026;190000059;M9999;11;4;7.55;3;1
URGENCES_P;2020;190000026;190000059;N1220;;4;2.46;;
URGENCES_P;2020;190000026;190000059;N2120;1;;1;;0
URGENCES_P;2020;190000026;190000059;N2500;12;2;14.23;;
URGENCES_P;2020;190000026;190000059;N9999;39;10;45.83;;
URGENCES_P;2020;190000026;190000059;NINF;20;2;20.83;;0
URGENCES_P;2020;190000091;190000075;M9999;5;7;7.72;;0
URGENCES_P;2020;190000091;190000075;N1220;3;0;2.25;;
URGENCES_P;2020;190000091;190000075;N2120;0;0;0.33;;0
URGENCES_P;2020;190000091;190000075;N2500;9;2;10.35;;
URGENCES_P;2020;190000091;190000075;N9999;24;2;23.68;;
URGENCES_P;2020;190000091;190000075;NINF;12;0;10.75;;
URGENCES_P;2020;210012670;210011367;M9999;9;;9;;0
URGENCES_P;2020;210012670;210011367;N1220;4;;5.45;;
URGENCES_P;2020;210012670;210011367;N2120;1;0;1;;
URGENCES_P;2020;210012670;210011367;N2500;2;;2.68;;
URGENCES_P;2020;210012670;210011367;N2620;2;;2.3;;
URGENCES_P;2020;210012670;210011367;N9999;26;1;30.59;;
URGENCES_P;2020;210012670;210011367;NINF;16;1;19.16;;
URGENCES_P;2020;210987558;210780581;M1140;;21;4.08;;0
URGENCES_P;2020;210987558;210780581;M9999;21;28;26.71;2;1
URGENCES_P;2020;210987558;210780581;N1220;3;5;5.24;;0
URGENCES_P;2020;210987558;210780581;N2120;2;1;1.75;;0
URGENCES_P;2020;210987558;210780581;N2500;12;5;15.38;;
URGENCES_P;2020;210987558;210780581;N3120;;4;0.2;;
URGENCES_P;2020;210987558;210780581;N9999;79;36;97.68;;
URGENCES_P;2020;210987558;210780581;NINF;50;21;62.92;;0
URGENCES_P;2020;210987657;210012175;M9999;9;3;10.36;2;1
URGENCES_P;2020;210987657;210012175;N1220;2;1;3.03;2;1
URGENCES_P;2020;210987657;210012175;N2120;0;1;0.88;;0
URGENCES_P;2020;210987657;210012175;N2500;6;;5.02;;
URGENCES_P;2020;210987657;210012175;N9999;36;8;37.84;;
URGENCES_P;2020;210987657;210012175;NINF;28;2;26.82;;1
URGENCES_P;2020;210987665;210012142;M9999;2;;2.77;;1
URGENCES_P;2020;210987665;210012142;N1220;1;;0.69;;1
URGENCES_P;2020;210987665;210012142;N2120;2;;1.08;;1
URGENCES_P;2020;210987665;210012142;N2500;;;0.02;;
URGENCES_P;2020;210987665;210012142;N3120;1;;0.94;;
URGENCES_P;2020;210987665;210012142;N9999;19;;9.72;;
URGENCES_P;2020;210987665;210012142;NINF;15;;6.83;;1
URGENCES_P;2020;210987699;210780706;M9999;10;5;12.76;2;1
URGENCES_P;2020;210987699;210780706;N1220;4;0;4;2;1
URGENCES_P;2020;210987699;210780706;N2120;2;0;1.44;2;1
URGENCES_P;2020;210987699;210780706;N2500;13;2;6.36;;
URGENCES_P;2020;210987699;210780706;N9999;44;10;40.46;;
URGENCES_P;2020;210987699;210780706;NINF;25;8;25.1;2;1
URGENCES_P;2020;220000012;220000020;M1140;1;2;2.25;;0
URGENCES_P;2020;220000012;220000020;M9999;7;10;12.93;;0
URGENCES_P;2020;220000012;220000020;N1220;3;1;2.19;;
URGENCES_P;2020;220000012;220000020;N2120;5;0;3.23;;
URGENCES_P;2020;220000012;220000020;N2500;41;21;45.4;;
URGENCES_P;2020;220000012;220000020;N9999;93;62;108.47;;
URGENCES_P;2020;220000012;220000020;NINF;44;40;57.65;;
URGENCES_P;2020;220000095;220000046;M9999;8;1;8.16;3;1
URGENCES_P;2020;220000095;220000046;N1220;0;3;2.05;;
URGENCES_P;2020;220000095;220000046;N2120;2;1;1.53;;
URGENCES_P;2020;220000095;220000046;N2500;25;2;22.68;;
URGENCES_P;2020;220000095;220000046;N9999;43;18;51.06;;
URGENCES_P;2020;220000095;220000046;NINF;16;12;24.55;;
URGENCES_P;2020;220000343;220000079;M9999;6;4;8.7;3;1
URGENCES_P;2020;220000343;220000079;N1220;3;7;6.35;;1
URGENCES_P;2020;220000343;220000079;N2120;;1;0.9;3;1
URGENCES_P;2020;220000343;220000079;N2500;15;7;18.08;;
URGENCES_P;2020;220000343;220000079;N9999;34;27;45.41;;
URGENCES_P;2020;220000343;220000079;NINF;15;11;19.62;;0
URGENCES_P;2020;220000368;220000103;M9999;1;8;5.31;3;1
URGENCES_P;2020;220000368;220000103;N1220;5;3;7.15;;0
URGENCES_P;2020;220000368;220000103;N2120;;2;0.99;2;1
URGENCES_P;2020;220000368;220000103;N2500;15;2;16.92;;
URGENCES_P;2020;220000368;220000103;N9999;36;14;48.4;;
URGENCES_P;2020;220000368;220000103;NINF;16;7;23.34;;0
URGENCES_P;2020;220000541;220000152;M9999;;12;7.79;2;1
URGENCES_P;2020;220000541;220000152;N1220;3;3;5.84;2;1
URGENCES_P;2020;220000541;220000152;N2120;;1;0.56;2;1
URGENCES_P;2020;220000541;220000152;N2500;1;6;8.24;;
URGENCES_P;2020;220000541;220000152;N9999;5;23;26.21;;
URGENCES_P;2020;220000541;220000152;NINF;1;13;11.57;2;1
URGENCES_P;2020;230000820;230780041;M9999;10;0;1.49;2;1
URGENCES_P;2020;230000820;230780041;N1220;5;;4.3;2;1
URGENCES_P;2020;230000820;230780041;N2120;;2;0.94;2;1
URGENCES_P;2020;230000820;230780041;N2500;14;3;14.5;;
URGENCES_P;2020;230000820;230780041;N2620;;;;2;1
URGENCES_P;2020;230000820;230780041;N9999;42;8;44.1;;
URGENCES_P;2020;230000820;230780041;NINF;23;3;24.36;2;1
URGENCES_P;2020;230004657;230780058;M9999;3;3;4.85;;
URGENCES_P;2020;230004657;230780058;N2120;;1;0.25;;
URGENCES_P;2020;230004657;230780058;N2500;3;;3.22;;
URGENCES_P;2020;230004657;230780058;N9999;12;1;11.99;;
URGENCES_P;2020;230004657;230780058;NINF;6;;6.26;;
URGENCES_P;2020;240000190;240000596;M9999;3;2;4.3;;
URGENCES_P;2020;240000190;240000596;N1220;2;1;2.5;;
URGENCES_P;2020;240000190;240000596;N2120;1;1;1.2;;
URGENCES_P;2020;240000190;240000596;N2500;4;2;5.4;;
URGENCES_P;2020;240000190;240000596;N9999;15;6;18.2;;
URGENCES_P;2020;240000190;240000596;NINF;8;2;9.1;;
URGENCES_P;2020;240000372;240000059;M9999;6;5;10.63;;
URGENCES_P;2020;240000372;240000059;N1220;2;0;2;;
URGENCES_P;2020;240000372;240000059;N2120;1;0;1.04;;
URGENCES_P;2020;240000372;240000059;N2500;16;1;15.63;;
URGENCES_P;2020;240000372;240000059;N9999;42;7;42.41;;
URGENCES_P;2020;240000372;240000059;NINF;21;4;21;;
URGENCES_P;2020;240000489;240000117;M9999;1;20;9.89;3;1
URGENCES_P;2020;240000489;240000117;N1220;1;0;1;;
URGENCES_P;2020;240000489;240000117;N2120;3;0;2.3;;
URGENCES_P;2020;240000489;240000117;N2500;23;1;23.65;;
URGENCES_P;2020;240000489;240000117;N9999;78;3;79.02;;
URGENCES_P;2020;240000489;240000117;NINF;40;1;40.09;;
URGENCES_P;2020;240000687;240000448;M9999;1;21;4.14;2;1
URGENCES_P;2020;240000687;240000448;N1220;1;1;1.31;2;1
URGENCES_P;2020;240000687;240000448;N2120;;1;0.76;2;1
URGENCES_P;2020;240000687;240000448;N2500;12;;12;;
URGENCES_P;2020;240000687;240000448;N2620;;0;;2;1
URGENCES_P;2020;240000687;240000448;N9999;13;26;33.97;;
URGENCES_P;2020;240000687;240000448;NINF;;24;19.9;2;1
URGENCES_P;2020;250000700;250000452;M9999;7;7;8.26;3;1
URGENCES_P;2020;250000700;250000452;N1220;;1;3.29;3;1
URGENCES_P;2020;250000700;250000452;N2120;1;;0.25;3;1
URGENCES_P;2020;250000700;250000452;N2500;21;8;13.92;;
URGENCES_P;2020;250000700;250000452;N2620;;;;3;1
URGENCES_P;2020;250000700;250000452;N9999;48;26;46.53;;
URGENCES_P;2020;250000700;250000452;NINF;26;17;19.88;3;1
URGENCES_P;2020;250006954;250000015;M1140;0;30;4.5;;0
URGENCES_P;2020;250006954;250000015;M3020;0;5;2.9;;
URGENCES_P;2020;250006954;250000015;M9999;0;139;29.76;3;1
URGENCES_P;2020;250006954;250000015;N1220;3;9;8.83;;0
URGENCES_P;2020;250006954;250000015;N2120;4;1;4.3;;0
URGENCES_P;2020;250006954;250000015;N2500;22;32;38.04;;
URGENCES_P;2020;250006954;250000015;N9999;89;101;150.9;;
URGENCES_P;2020;250006954;250000015;NINF;49;47;82.82;;0
URGENCES_P;2020;260000013;260000021;M9999;15;9;10.45;;1
URGENCES_P;2020;260000013;260000021;N1220;;2;1.8;;
URGENCES_P;2020;260000013;260000021;N2120;1;;1;;0
URGENCES_P;2020;260000013;260000021;N2500;18;5;23;;
URGENCES_P;2020;260000013;260000021;NINF;23;27;50;;
URGENCES_P;2020;260000120;260016910;M9999;5;13;6.04;1;1
URGENCES_P;2020;260000120;260016910;N1220;5;1;5.87;;
URGENCES_P;2020;260000120;260016910;N2120;2;0;1.46;;
URGENCES_P;2020;260000120;260016910;N2500;12;2;11.77;;
URGENCES_P;2020;260000120;260016910;N3120;2;0;2;;
URGENCES_P;2020;260000120;260016910;N9999;48;12;54.72;;
URGENCES_P;2020;260000120;260016910;NINF;27;9;33.62;;
URGENCES_P;2020;260000138;260000047;M9999;11;4;15.3;2;1
URGENCES_P;2020;260000138;260000047;N1220;3;0;3;;
URGENCES_P;2020;260000138;260000047;N2120;2;0;2;;
URGENCES_P;2020;260000138;260000047;N2500;18;2;18.16;;
URGENCES_P;2020;260000138;260000047;N2620;5;0;5;;
URGENCES_P;2020;260000138;260000047;N9999;57;11;62.45;;
URGENCES_P;2020;260000138;260000047;NINF;24;9;30;;
URGENCES_P;2020;260000146;260000054;M9999;3;3;4.58;;
URGENCES_P;2020;260000146;260000054;N2500;3;2;4.4;;
URGENCES_P;2020;260000146;260000054;N3120;1;1;0.68;;
URGENCES_P;2020;260000146;260000054;N9999;9;7;12.51;;
URGENCES_P;2020;260000146;260000054;NINF;5;4;7.43;;
URGENCES_P;2020;260000203;260016910;M9999;3;5;1.9;;0
URGENCES_P;2020;260000203;260016910;N1220;0;3;2.21;;
