BOR;AN;nofinesset;nofinessej;SMUR;GEN;SAIS;PED;ANT;FIAUTOR;ANTSAIS;SAMU;HMED;HIDE;HAMB;AMBLCE;VEHLEG;MOYAER;MOYMAR;SORTER1;SORTER2;dtTIH;SORAER1;SORAER2;SORMAR;SORTIES;SORTNM;PATDC;PATLSP;PATTSP;PATTRANM;TRAN;TRAN18;TRAN80;TRANSIEG;TRANAUT;APP;APR15;APD;APMIN;DR;DRM;DRMLIB;HMR;HMRAMU;HMRAM;ARM;NRML;NBLIB;NBSAL;CAR;SAMUSDIS
SMURSAMU;2020;310016977;310781406;1;0;0;1;0;;0;0;168;168;;1;1;;;424;619;153;40;154;0;1390;191;4;0;102;124;279;192;;;87;;;;;;;;;;;;;;;;
SMURSAMU;2020;310783048;310781406;1;1;0;0;0;;0;1;136;840;840;3;5;2;0;9541;1355;1016;898;288;0;13098;6360;846;39;2646;3237;4081;190;740;1231;2850;633488;61086;518126;439384;295402;287774;84138;876;526;350;1337;1;89;;6142;0
SMURSAMU;2020;320000086;320780117;1;1;0;0;0;;0;1;168;168;168;1;3;0;0;1044;84;0;0;0;0;1128;0;0;0;0;0;0;0;0;0;0;103432;0;103432;103432;42669;40451;13916;168;0;0;168;1;10;0;2551;1
SMURSAMU;2020;320004922;320780117;1;0;0;0;1;320780117;0;0;;;;1;;;;451;66;;;;;517;237;49;4;40;144;169;10;36;41;128;;;;;;;;;;;;;;;;
SMURSAMU;2020;330000555;330781204;1;1;0;0;0;;0;0;168;168;168;;1;;;799;;;8;;;807;161;104;57;;;646;33;142;468;178;;;;;;;;;;;;;;;;
SMURSAMU;2020;330000571;330781220;1;1;0;0;0;;0;0;168;168;168;;1;;;556;7;;;;;563;96;63;32;96;64;458;27;67;263;195;;;;;;;;;;;;;;;;
SMURSAMU;2020;330000589;330027509;1;1;0;0;0;;0;0;168;168;168;;1;;;804;;;;;;804;121;87;0;31;3;683;38;137;449;234;;;;;;;;;;;;;;;;
SMURSAMU;2020;330000605;330781253;1;1;0;0;0;330000605;0;0;168;168;168;1;1;0;0;1132;51;;;;;1183;462;118;1;28;277;670;39;105;617;53;;;;;;;;;;;;;;;;
SMURSAMU;2020;330058355;330781253;1;0;0;0;1;330781253;0;0;168;168;168;0;1;0;0;362;41;;;;;403;170;50;1;11;108;191;10;39;127;64;;;;;;;;;;;;;;;;
SMURSAMU;2020;330780495;330796392;1;1;0;0;0;;0;0;168;168;168;;5;;;575;;;;;;575;;;1;19;120;422;;;422;;;;;;;;;;;;;;;;;
SMURSAMU;2020;330780537;330000324;1;1;0;0;0;;0;0;168;168;168;1;1;0;0;520;0;0;0;0;0;520;223;71;24;13;115;297;10;254;206;91;;;;;;;;;;;;;;;;
SMURSAMU;2020;330781360;330781196;1;1;0;1;0;;0;1;773;588;588;7;5;1;;6425;2741;0;328;328;;9822;3042;586;90;284;2082;3558;1312;1299;1579;1979;591660;;553640;393084;389526;353517;173051;678;336;342;1497;0;0;0;15660;0
SMURSAMU;2020;340000033;340780055;1;1;0;0;0;;0;0;336;336;336;1;2;;;2281;148;323;0;0;0;2752;460;279;6;118;1097;1735;87;346;1446;289;;;;;;;;;;;;;;;;
SMURSAMU;2020;340000223;340011295;1;1;0;0;0;;0;0;168;168;0;;;;;949;;;;;;949;618;103;11;64;440;771;58;174;593;178;;;;;;;;;;;;;;;;
SMURSAMU;2020;340022763;340780477;1;0;0;0;1;340780477;0;0;168;168;168;;1;;;1429;19;1;0;0;0;1449;984;77;6;105;515;458;26;76;0;0;;;;;;;;;;;;;;;;
SMURSAMU;2020;340022771;340780477;1;0;0;0;1;340780477;0;0;168;168;168;;1;;;644;14;0;0;0;0;658;456;22;0;36;174;192;8;39;;;;;;;;;;;;;;;;;;
SMURSAMU;2020;340025279;340780477;0;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;511647;;459028;301834;294125;247532;84196;336;336;92;958;0;10;;820;1
SMURSAMU;2020;340027739;340780477;1;0;0;0;1;340780477;0;0;72;72;72;;1;;;530;0;1;0;0;0;531;344;26;2;37;224;122;11;14;;;;;;;;;;;;;;;;;;
SMURSAMU;2020;340780436;340011295;1;0;0;0;1;340011295;0;0;168;168;0;;;;;1062;;;;;;1062;684;106;13;43;522;900;57;166;501;399;;;;;;;;;;;;;;;;
SMURSAMU;2020;340785161;340780477;1;1;0;1;0;;0;0;504;504;1008;6;3;1;0;3972;2562;1117;302;502;0;8455;1924;241;28;296;864;2426;167;390;1417;1009;;;;;;;;;;;;;;;;
SMURSAMU;2020;350000147;350000022;1;1;0;0;0;;0;0;168;168;168;2;0;0;0;1168;8;0;0;0;0;1176;498;105;138;;255;998;31;110;976;22;;;;;;;;;;;;;;;;
SMURSAMU;2020;350000154;350000030;1;1;0;0;0;;0;0;168;168;168;1;;;;585;6;0;15;7;0;613;175;59;14;11;91;429;29;93;318;111;;;;;;;;;;;;;;;;
SMURSAMU;2020;350000162;350000048;1;1;0;0;0;;0;0;168;168;168;;2;;;634;12;;;;;646;107;55;2;17;33;558;36;76;447;111;;;;;;;;;;;;;;;;
SMURSAMU;2020;350000188;350000055;1;1;0;0;0;;0;0;168;168;168;;1;;;518;7;;;;;525;216;46;4;19;147;321;37;77;218;103;;;;;;;;;;;;;;;;
SMURSAMU;2020;350000741;350005179;1;1;0;0;0;;0;1;448;420;588;4;4;1;;4352;1408;349;175;298;0;6582;1712;555;23;419;7;6242;616;807;3528;2714;364998;29893;335105;301007;195378;187435;83571;752;406;346;967;0;0;0;1450;0
SMURSAMU;2020;360000137;360000053;1;1;0;0;0;360000137;0;1;336;336;336;3;3;1;0;1306;650;282;148;363;0;2749;355;165;7;81;36;951;75;164;865;86;205587;24097;178234;171258;136379;98319;18929;220;168;52;420;0;27;0;573;0
SMURSAMU;2020;360008056;360000053;1;0;0;0;1;360000053;0;0;168;168;0;;1;;;156;;;;;;156;33;21;0;10;2;125;3;25;100;25;;;;;;;;;;;;;;;;
SMURSAMU;2020;360008072;360000053;1;0;0;0;1;360000053;0;0;70;70;;;1;;;130;;;;;;130;33;18;11;9;4;97;3;21;65;32;;;;;;;;;;;;;;;;
SMURSAMU;2020;370000531;370000606;1;1;0;0;0;;0;0;168;168;0;0;1;0;0;434;17;5;0;0;0;456;128;48;0;14;13;287;28;79;169;118;;;;;;;;;;;;;;;;
SMURSAMU;2020;370000861;370000481;1;0;0;1;0;;0;0;168;168;0;1;;;;0;436;0;0;144;;580;;;;;;;;;;;;;;;;;;;;;;;;;;
SMURSAMU;2020;370000879;370000564;1;1;0;0;0;;0;0;168;168;;2;;;;422;13;;;;;435;150;71;;8;71;279;;;88;191;;;;;;;;;;;;;;;;
SMURSAMU;2020;370004467;370000481;1;1;0;0;0;;0;1;336;336;336;5;3;1;;1395;556;348;104;155;;2558;611;211;10;52;338;972;40;124;841;131;271909;;271909;;121102;114791;6311;280;228;52;696;0;0;;2096;1
SMURSAMU;2020;370013393;370000481;1;0;0;0;1;370000481;0;0;168;168;0;;1;;;293;22;;;;;315;120;48;4;10;58;184;2;34;98;86;;;;;;;;;;;;;;;;
SMURSAMU;2020;370013401;370000481;1;0;0;0;1;370000481;0;0;168;168;126;;1;;;1084;234;0;36;50;;1404;446;129;5;40;272;714;34;110;199;515;;;;;;;;;;;;;;;;
SMURSAMU;2020;380000034;380780049;1;1;0;0;0;;0;0;218;268;281;3;;;;1584;165;;;;;1749;;;;;;;;;;;;;;;;;;;;;;;;;;
SMURSAMU;2020;380000067;380780080;1;1;0;0;0;;0;1;397;374;504;7;4;1;;4929;1805;296;214;313;;7557;1593;327;174;148;888;2281;143;432;1473;808;594109;;;;324620;277739;107938;633;285;248;1650;1;40;;4327;0
SMURSAMU;2020;380000174;380781435;1;1;0;0;0;;0;0;168;168;168;1;1;0;0;1157;61;0;0;0;0;1218;203;146;4;41;2;1015;80;190;661;354;;;;;;;;;;;;;;;;
SMURSAMU;2020;380000406;380780080;1;1;0;0;0;;0;0;168;168;168;1;1;;;1273;111;;;;;1384;419;151;1;77;190;926;36;249;539;387;;;;;;;;;;;;;;;;
SMURSAMU;2020;380019752;380780080;1;0;0;0;1;380780080;0;0;74;63;0;;;1;;143;0;;637;41;;821;;;;;;;;;;;;;;;;;;;;;;;;;;
SMURSAMU;2020;380019760;380780080;1;0;0;0;1;380780080;1;0;13;0;0;;;1;;24;2;;336;;;362;;;;;;;;;;;;;;;;;;;;;;;;;;
SMURSAMU;2020;390000040;390780146;1;1;0;0;0;;0;0;168;336;336;1;3;0;0;1118;54;85;0;0;0;1257;;;;;;;;;;;;;;;;;;;;;;;;;;
SMURSAMU;2020;390000065;390780161;1;1;0;0;0;;0;0;168;168;168;1;1;0;0;343;87;;;;;430;124;14;1;9;1;328;;;159;169;;;;;;;;;;;;;;;;
SMURSAMU;2020;390000214;390780146;1;1;0;0;0;;0;0;168;168;168;1;1;0;0;547;18;0;0;0;0;565;;;;;;;;;;;;;;;;;;;;;;;;;;
SMURSAMU;2020;390000222;390780609;1;1;0;0;0;;0;0;238;252;252;1;2;;;1072;127;0;;;;1199;666;104;11;80;428;526;67;253;246;280;;;;;;;;;;;;;;;;
SMURSAMU;2020;390005742;390780146;1;0;0;0;1;390780146;0;0;168;168;168;0;1;0;0;360;0;0;0;0;0;360;;;;;;;;;;;;;;;;;;;;;;;;;;
SMURSAMU;2020;400000105;400780193;1;1;0;0;0;400780193;0;0;252;252;252;3;1;;;1229;184;;;1;;1414;439;126;19;80;214;790;92;61;537;253;;;;;;;;;;;;;;;;
SMURSAMU;2020;400000139;400011177;1;1;0;0;0;;0;1;168;168;168;3;1;0;0;999;15;1;3;3;0;1021;579;154;8;275;142;423;31;53;397;26;284349;69820;204359;191938;108974;107598;33228;248;168;80;670;1;3;0;1269;0
SMURSAMU;2020;400011383;400780193;1;0;0;0;1;400780193;1;0;168;168;0;;1;;;189;;;;;;189;102;6;3;94;57;97;6;14;44;53;;;;;;;;;;;;;;;;
SMURSAMU;2020;400011391;400780193;1;0;0;0;1;400780193;1;0;84;0;0;0;0;1;0;0;;;69;;;69;40;1;1;35;14;33;3;;17;16;;;;;;;;;;;;;;;;
SMURSAMU;2020;400012506;400011177;1;0;0;0;1;400011177;1;0;28;0;0;0;1;0;0;239;0;0;0;0;0;239;219;5;2;40;172;20;3;0;0;20;;;;;;;;;;;;;;;;
SMURSAMU;2020;400012514;400011177;1;0;0;0;1;400011177;0;0;84;84;84;1;0;0;0;266;93;0;1;0;0;360;209;28;3;39;139;57;3;8;42;15;;;;;;;;;;;;;;;;
SMURSAMU;2020;400012522;400011177;1;0;0;0;1;400011177;0;0;168;168;168;1;0;0;0;462;165;0;0;1;0;628;354;33;5;69;247;99;3;6;77;22;;;;;;;;;;;;;;;;
SMURSAMU;2020;410000020;410000087;1;1;0;0;0;;0;1;336;336;168;2;3;1;0;999;569;55;178;318;;2119;859;225;22;68;544;1260;65;146;757;503;;;;;152394;96635;16963;648;596;52;425;0;0;0;1345;0
SMURSAMU;2020;410000038;410000095;1;1;0;0;0;;0;0;168;168;168;;2;;;658;68;;;;;726;217;111;4;35;63;336;17;60;224;112;;;;;;;;;;;;;;;;
SMURSAMU;2020;410000046;410000103;1;1;0;0;0;;0;0;168;168;168;0;2;0;0;601;104;0;0;4;0;709;289;98;6;16;169;312;23;58;136;176;;;;;;;;;;;;;;;;
SMURSAMU;2020;420000010;420780033;1;1;0;0;0;;0;1;164;336;336;1;2;0;0;1031;909;12;47;129;;2128;333;162;1;56;114;698;111;151;483;215;77059;1779;73762;72395;57817;57817;14743;176;119;57;241;0;0;0;185;0
SMURSAMU;2020;420000226;420013831;1;1;0;0;0;;0;0;20;30;0;0;1;0;0;341;5;0;0;0;0;346;64;47;0;14;3;275;0;0;244;31;;;;;;;;;;;;;;;;
SMURSAMU;2020;420000267;420013831;1;1;0;0;0;;0;0;168;168;0;0;2;0;0;306;32;0;0;0;0;338;116;55;2;10;49;186;10;31;130;56;;;;;;;;;;;;;;;;
SMURSAMU;2020;420785354;420784878;1;1;0;0;0;;0;1;504;504;420;4;5;1;0;2415;1285;19;443;451;0;4613;602;231;5;5;255;2244;200;288;1783;461;316093;5338;286379;274911;173571;164614;93109;384;168;216;672;0;35;;335;0
SMURSAMU;2020;430000117;430000018;1;1;0;0;0;;0;1;268;252;0;0;3;;;991;423;;2;4;;1420;243;200;5;5;33;749;59;126;636;113;158004;0;158004;158004;106200;57478;48722;216;168;48;360;1;5;;329;0
SMURSAMU;2020;430000190;430000034;1;1;0;0;0;;0;0;168;168;0;0;1;0;0;290;187;0;0;0;0;477;68;58;1;9;0;222;19;52;133;89;;;;;;;;;;;;;;;;
SMURSAMU;2020;440000016;440000057;1;1;0;0;0;;0;0;336;336;336;0;3;0;0;1128;59;;;;;1187;;;;;;;;;;;;;;;;;;;;;;;;;;
SMURSAMU;2020;440000271;440000289;1;1;0;1;0;;0;1;406;504;504;3;5;;;2484;1403;388;170;449;;4894;;226;5;160;;3262;367;338;2136;1126;566064;51181;503794;458432;332255;251900;123509;805;332;333;986;1;0;;2312;0
SMURSAMU;2020;440000503;440000313;1;1;0;0;0;;0;0;168;168;168;;2;;;408;13;;;;;421;60;44;;16;126;233;22;35;141;92;;;;;;;;;;;;;;;;
SMURSAMU;2020;440053007;440000289;1;0;0;0;1;440000289;0;0;31;31;31;;1;;;56;9;;;;;65;;7;4;;;66;4;12;24;42;;;;;;;;;;;;;;;;
SMURSAMU;2020;450000047;450000096;1;1;0;0;0;;0;0;168;168;0;0;1;0;0;582;0;0;0;0;0;582;;;;;;;;;;;;;;;;;;;;;;;;;;
SMURSAMU;2020;450000062;450000104;1;1;0;0;0;;0;0;168;168;168;;2;;;1076;2;;;;;1078;376;98;6;64;208;883;41;278;830;53;;;;;;;;;;;;;;;;
SMURSAMU;2020;450000070;450000112;1;1;0;0;0;;0;0;168;168;168;;2;;;535;7;;;;;542;227;51;11;41;124;210;27;135;70;140;;;;;;;;;;;;;;;;
SMURSAMU;2020;450002613;450000088;1;1;0;1;0;450000088;0;1;504;504;504;3;6;1;0;2572;656;111;153;504;0;3996;1376;223;13;169;921;1417;122;227;1179;238;320049;0;251994;193723;169581;140516;22443;388;336;52;552;1;0;0;3709;0
SMURSAMU;2020;460000045;460780083;1;1;0;0;0;;0;0;39;35;35;0;1;0;0;249;16;1;;1;;267;108;45;0;18;45;131;12;30;105;26;;;;;;;;;;;;;;;;
SMURSAMU;2020;460000052;460780091;1;1;0;0;0;;0;0;70;141;70;;;;;452;37;;;4;7;500;164;52;1;37;164;263;37;94;34;229;;;;;;;;;;;;;;;;
SMURSAMU;2020;460000102;460780208;1;1;0;0;0;;0;0;28;29;0;;1;;;258;6;;;1;;265;173;44;;10;119;89;3;15;64;25;;;;;;;;;;;;;;;;
SMURSAMU;2020;460000110;460780216;1;1;0;0;0;;0;1;168;203;168;2;3;;;717;179;372;;;;1268;225;107;;54;69;480;34;60;433;47;84767;10770;73997;73997;47869;34517;13172;168;168;52;168;1;0;;780;0
SMURSAMU;2020;470000423;470016171;1;1;0;0;0;470016171;0;1;336;168;228;2;2;;;990;614;21;;;;1625;303;147;2;40;143;658;63;240;330;328;190536;;155113;146024;144451;109480;47415;322;168;154;444;0;5;0;481;1
SMURSAMU;2020;470000431;470000324;1;1;0;0;0;;0;0;168;168;168;0;1;0;0;682;4;0;0;0;0;686;135;96;1;30;8;504;29;92;400;104;;;;;;;;;;;;;;;;
SMURSAMU;2020;470000480;470001660;1;1;0;0;0;;0;0;168;168;168;1;1;;;656;;;;;;656;;;;;;;30;100;;;;;;;;;;;;;;;;;;
SMURSAMU;2020;470016205;470016171;1;0;0;0;1;470016171;0;0;168;168;0;;1;;;405;;;;;;405;172;36;;33;144;192;20;152;73;119;;;;;;;;;;;;;;;;
SMURSAMU;2020;480000017;480780097;1;1;0;0;0;;0;1;168;168;168;3;2;1;0;829;67;0;186;180;0;1262;481;81;55;63;0;243;56;109;154;89;59635;3759;55876;43506;53376;22345;0;168;168;0;252;1;35;0;212;0
SMURSAMU;2020;490000049;490000031;1;1;0;0;0;;0;1;336;420;420;3;3;1;0;2253;1901;556;197;239;0;5146;763;256;6;57;444;2171;204;339;1781;390;301287;5341;281689;242651;168745;155156;77781;490;265;225;604;1;0;0;2838;0
SMURSAMU;2020;490000635;490000676;1;1;0;0;0;;0;0;168;168;0;;2;;;1045;63;;;;;1108;552;131;0;60;361;493;32;82;345;148;;;;;;;;;;;;;;;;
SMURSAMU;2020;490001765;490528452;1;1;0;0;0;;0;0;168;168;168;;1;;;720;23;;;;;743;232;75;1;33;123;596;32;115;356;240;;;;;;;;;;;;;;;;
SMURSAMU;2020;500000021;500000054;1;1;0;0;0;;0;0;168;168;168;1;1;1;;439;164;;1;3;;607;207;91;;14;76;261;20;94;218;43;;;;;;;;;;;;;;;;
SMURSAMU;2020;500000187;500000013;1;1;0;0;0;;0;0;168;168;168;;2;;;631;34;10;8;3;0;686;181;113;2;13;53;506;50;135;453;53;;;;;;;;;;;;;;;;
SMURSAMU;2020;500000260;500000054;1;1;0;0;0;;0;0;168;168;168;;1;1;1;316;137;;11;3;1;468;124;75;1;9;39;198;10;47;146;52;;;;;;;;;;;;;;;;
SMURSAMU;2020;500000427;500000096;1;1;0;0;0;;0;0;39;35;0;;1;;;266;41;;;;;307;145;50;0;8;87;119;9;33;25;94;;;;;;;;;;;;;;;;
SMURSAMU;2020;500000450;500000112;1;1;0;0;0;;0;1;168;462;0;;2;;;529;217;143;38;7;;934;159;113;20;;95;417;18;73;338;79;206309;;179026;158956;111590;106834;27391;168;168;104;439;0;0;;2315;0
SMURSAMU;2020;500000468;500000013;1;1;0;0;0;;0;0;168;168;168;;2;;;479;135;0;18;6;0;638;222;102;1;17;102;373;36;124;286;87;;;;;;;;;;;;;;;;
SMURSAMU;2020;500000591;500000393;1;1;0;0;0;;0;0;168;168;;;;;;439;204;1;37;12;;693;179;91;9;;79;200;8;34;143;57;;;;;;;;;;;;;;;;
SMURSAMU;2020;510000169;510000037;1;1;0;0;0;;0;0;35;42;49;1;1;;;638;55;1;;;;694;190;79;5;37;66;427;24;82;338;89;;;;;;;;;;;;;;;;
SMURSAMU;2020;510000235;510000060;1;1;0;0;0;;0;0;168;168;168;1;1;;;460;85;;;;;545;218;75;;42;78;327;28;139;176;151;;;;;;;;;;;;;;;;
SMURSAMU;2020;510000250;510000078;1;1;0;0;0;;0;0;168;168;168;;1;;;410;73;;;;;483;106;59;3;44;0;280;36;108;194;86;;;;;;;;;;;;;;;;
SMURSAMU;2020;510004302;510000029;1;1;0;1;0;;0;1;504;504;420;;2;;0;1710;994;0;64;282;0;3050;748;289;8;132;310;1103;69;198;859;244;228779;18207;204542;190171;106181;100930;30051;296;168;128;444;0;0;0;1650;0
SMURSAMU;2020;510023914;510000037;1;0;0;0;1;510000037;0;0;168;168;168;1;;;;141;26;0;;;;167;49;14;0;12;23;107;3;24;69;38;;;;;;;;;;;;;;;;
SMURSAMU;2020;510023922;100006279;1;0;0;0;1;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SMURSAMU;2020;520000027;520780032;1;1;0;0;0;;0;1;262;262;326;1;2;0;0;770;618;119;1;0;0;1508;366;119;7;66;224;472;36;93;389;83;109321;8441;93662;87094;47510;42470;2666;168;168;;252;0;0;0;626;1
SMURSAMU;2020;520000043;520780057;1;1;0;0;0;;0;0;96;252;195;;;;;481;12;;;;;493;339;28;;25;286;154;9;27;101;53;;;;;;;;;;;;;;;;
SMURSAMU;2020;520000068;520780073;1;1;0;0;0;;0;0;168;168;168;;2;;;776;21;0;;;;797;489;114;116;191;322;560;64;98;521;39;;;;;;;;;;;;;;;;
SMURSAMU;2020;530000017;530000025;1;1;0;0;0;;0;0;168;168;0;0;1;0;0;578;27;25;;;;630;202;62;4;19;117;375;43;140;190;185;;;;;;;;;;;;;;;;
SMURSAMU;2020;530000173;530000074;1;1;0;0;0;;0;0;168;168;0;0;0;0;0;498;18;0;0;0;0;516;189;66;12;14;270;409;39;114;270;139;;;;;;;;;;;;;;;;
SMURSAMU;2020;530000264;530000371;1;1;0;0;0;;0;1;336;221;220;2;2;0;0;1035;244;232;7;17;0;1535;391;123;2;24;242;624;77;118;554;70;152963;0;0;;143397;98293;52449;276;160;108;444;1;0;0;468;0
SMURSAMU;2020;540000015;540023264;1;0;0;1;0;;0;0;168;63;0;;;;;;389;218;2;32;;641;;;;;;;;;;;;;;;;;;;;;;;;;;
SMURSAMU;2020;540000023;540000049;1;1;0;0;0;;0;0;168;168;168;;1;;;443;29;;;;;472;126;49;3;15;59;264;;;;;;;;;;;;;;;;;;;;
SMURSAMU;2020;540000155;540000080;1;1;0;0;0;;0;0;168;168;168;;1;;;476;33;;;;;509;212;35;;16;161;239;15;41;107;132;;;;;;;;;;;;;;;;
SMURSAMU;2020;540001070;540000767;1;1;0;0;0;;0;0;220;180;180;1;1;0;0;545;95;0;4;1;0;645;119;76;7;36;0;426;22;86;261;165;;;;;;;;;;;;;;;;
SMURSAMU;2020;540001096;570010181;1;1;0;0;0;;0;0;168;168;168;0;1;0;0;717;154;44;6;23;0;944;144;95;3;33;213;309;60;172;205;104;;;;;;;;;;;;;;;;
SMURSAMU;2020;540001138;540023264;1;1;0;0;0;;0;1;336;504;504;2;4;1;0;2311;886;1061;102;432;0;4792;356;229;19;61;32;2224;125;491;1703;521;297282;2870;283679;268117;163087;134995;23891;412;336;76;764;1;0;0;4083;0
SMURSAMU;2020;540002698;540023264;1;0;0;1;0;;0;0;170;168;0;;;;;0;23;372;18;43;0;456;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;
SMURSAMU;2020;550000012;550006795;1;1;0;0;0;;0;1;168;168;168;0;2;0;0;715;72;100;0;0;;887;321;77;3;7;234;539;44;103;471;68;91681;3958;86678;83866;50965;38986;5690;188;168;10;336;1;14;0;2634;0
SMURSAMU;2020;550000434;550003354;1;1;0;0;0;;0;0;168;168;168;0;2;0;;456;172;0;;;;628;190;78;9;8;95;451;9;63;213;238;;;;;;;;;;;;;;;;
SMURSAMU;2020;560000127;560023210;1;1;0;0;0;;0;1;406;168;504;2;2;1;0;1231;344;379;138;35;0;2127;365;177;0;41;358;832;49;114;754;78;269402;;252473;210335;215532;144294;68504;168;168;73;681;1;13;0;2741;0
SMURSAMU;2020;560000135;560005746;1;1;0;0;0;;0;0;170;168;168;;1;;;1048;54;0;107;19;2;1230;152;122;3;11;4;943;56;137;892;51;;;;;;;;;;;;;;;;
SMURSAMU;2020;560000143;560014748;1;1;0;0;0;;0;0;252;252;252;1;2;;;708;70;;11;1;;790;295;111;4;17;158;537;40;142;392;145;;;;;;;;;;;;;;;;
SMURSAMU;2020;560000192;560000044;1;1;0;0;0;;0;0;168;168;168;;1;;;512;20;0;3;0;0;535;236;64;2;18;152;430;30;80;274;156;;;;;;;;;;;;;;;;
SMURSAMU;2020;560000200;560023210;1;1;0;0;0;;0;0;168;168;168;0;1;0;0;963;1;0;6;1;0;971;386;111;0;53;371;442;19;73;6;436;;;;;;;;;;;;;;;;
SMURSAMU;2020;570000059;570025254;1;1;0;0;0;;0;0;252;252;336;1;1;0;0;1220;614;;;;;1834;721;159;20;57;485;465;37;210;239;226;;;;;;;;;;;;;;;;
SMURSAMU;2020;570000117;570015099;1;1;0;0;0;;0;0;168;168;168;1;1;0;0;437;189;0;;;;626;102;79;0;21;2;334;19;127;224;110;;;;;;;;;;;;;;;;
SMURSAMU;2020;570000349;570005165;1;1;0;0;0;;0;0;336;336;672;1;2;0;0;1578;147;930;0;0;0;2655;532;221;7;60;244;990;64;326;632;358;;;;;;;;;;;;;;;;
SMURSAMU;2020;570000661;570000158;1;0;0;0;1;570000158;0;0;168;168;168;1;1;;;221;48;0;;;;269;109;31;3;6;69;112;6;20;64;48;;;;;;;;;;;;;;;;
SMURSAMU;2020;570000901;570000158;1;1;0;0;0;;0;0;168;168;168;1;2;;;448;171;0;;;;619;170;75;2;14;79;278;12;42;188;90;;;;;;;;;;;;;;;;
SMURSAMU;2020;570026682;570005165;1;1;0;0;0;;0;1;336;336;504;1;2;0;0;2114;234;165;0;0;0;2513;1078;299;7;51;721;1036;94;371;852;184;551074;58486;442432;363963;274987;197723;35922;600;504;96;924;1;0;0;12711;0
SMURSAMU;2020;580972669;580780070;1;1;0;0;0;;0;0;168;168;168;;1;;;425;2;;;;;427;199;74;5;17;86;223;16;60;152;71;;;;;;;;;;;;;;;;
SMURSAMU;2020;580972677;580780088;1;1;0;0;0;;0;0;168;168;168;0;1;0;0;526;55;0;0;0;0;581;135;75;0;56;167;486;;;201;268;;;;;;;;;;;;;;;;
SMURSAMU;2020;580972685;580780096;1;1;0;0;0;;0;0;168;168;168;;1;;;387;57;;;;;444;229;57;3;13;152;293;17;116;213;80;;;;;;;;;;;;;;;;
SMURSAMU;2020;580972693;580780039;1;1;0;0;0;;0;0;336;168;252;3;2;1;0;1423;492;79;;;;1994;;;;;;;;;;;;;;;;;;;;;;;;;;
SMURSAMU;2020;590000337;590781415;1;1;0;0;0;;0;0;336;336;336;1;3;;;2667;326;0;0;0;0;2993;1579;256;23;154;982;1225;;;1113;112;;;;;;;;;;;;;;;;
SMURSAMU;2020;590000428;590781605;1;1;0;0;0;;0;0;168;168;168;;;;;1722;56;;;;;1778;923;171;11;250;491;1287;;;862;425;;;;;;;;;;;;;;;;
SMURSAMU;2020;590000469;590781662;1;1;0;0;0;;0;0;168;168;168;0;2;0;0;603;15;0;0;0;0;618;190;49;3;21;117;464;35;117;206;106;;;;;;;;;;;;;;;;
SMURSAMU;2020;590000535;590781803;1;1;0;0;0;;0;0;336;385;391;1;2;;;2130;427;12;;;;2569;675;163;27;163;322;1193;82;366;992;201;;;;;;;;;;;;;;;;
SMURSAMU;2020;590000618;590782215;1;1;0;0;0;;0;0;336;336;336;1;3;;;4063;967;;;;;5030;891;406;269;;;3192;274;906;2227;965;;;;;;;;;;;;;;;;
SMURSAMU;2020;590000758;590782637;1;1;0;0;0;;0;0;168;168;168;;2;;;1537;144;;;;;1681;670;146;9;46;469;905;;;453;452;;;;;;;;;;;;;;;;
SMURSAMU;2020;590001004;590783239;1;1;0;0;0;;0;0;48;52;52;;3;;;2345;151;;;;;2496;;209;12;;;;;;1093;401;;;;;;;;;;;;;;;;
SMURSAMU;2020;590796975;590780193;1;1;0;1;0;;0;1;804;826;791;9;10;1;0;6555;4539;;73;442;0;11609;3559;722;166;507;2164;5504;419;1034;3112;2392;1072960;34414;1006959;904223;545404;545404;190964;995;630;365;1999;1;0;0;10179;0
SMURSAMU;2020;590801106;590782421;1;1;0;0;0;;0;0;168;192;192;;;;;2135;98;;;;;2233;1007;158;11;121;628;1312;173;372;922;390;;;;;;;;;;;;;;;;
SMURSAMU;2020;590804696;590781902;1;1;0;0;0;;0;0;168;168;168;;2;;;2027;55;;;;;2082;934;139;7;133;587;1101;61;266;468;633;;;;;;;;;;;;;;;;
SMURSAMU;2020;600000053;600101984;1;1;0;0;0;;0;0;168;168;168;1;1;;;1351;195;7;11;2;0;1566;802;137;18;98;483;616;33;116;472;144;;;;;;;;;;;;;;;;
SMURSAMU;2020;600000186;600100648;1;1;0;0;0;;0;0;168;168;168;1;;;;1282;129;;;;;1411;;;;;;;;;;;;;;;;;;;;;;;;;;
SMURSAMU;2020;600000194;600100713;1;1;0;0;0;;0;1;336;432;420;5;4;0;0;2472;233;532;;3;;3240;1085;269;25;113;666;2095;197;469;1844;251;412349;;;;173254;160958;44879;420;278;142;700;0;0;0;16186;0
SMURSAMU;2020;600000285;600100721;1;1;0;0;0;;0;0;;;;1;;;;777;100;18;;;;895;;;;;;;;;;;;;;;;;;;;;;;;;;
