BOR;AN;nofinesset;nofinessej;ANTGEO;NB_ANT;FI1;FI2;FI3;POP;EMSP;EQDOU;TELESUR;TELECONS;INDOM;ASTR;CONVPER;CONV;AUTMED;AUTOBS;AUTSSR;AUTCAN;PLATOT;SEJ_HAD;SEJ_PER;SEJ_PAL;SEJ_CAN;JOU_HAD;JOU_PER;JOU_PAL;JOU_CAN;FIL_HAD;FIL_PER;FIL_PAL;FIL_CAN;P80_HAD;P80_PAL;P80_CAN;PMS_HAD;PMS_PER;PMS_PAL;PMS_CAN
HAD;2020;490016870;440052041;0;;;;;108000;1;0;0;0;1;0;0;0;1;0;0;1;40;527;0;266;48;13721;0;5675;712;397;0;213;18;202;129;5;110;0;60;1
HAD;2020;500000021;500000054;0;;;;;;1;0;0;0;1;0;1;0;1;0;0;0;30;392;0;106;8;9075;0;2835;70;248;0;93;4;91;50;2;42;0;22;0
HAD;2020;500000187;500000013;0;;;;;196400;1;1;0;1;1;0;1;0;1;0;0;0;48;792;0;141;71;9968;0;4318;148;331;0;121;19;80;36;1;27;0;1;0
HAD;2020;500000450;500000112;1;2;500000112;500000112;;;1;1;0;0;1;1;;;1;0;0;0;45;587;0;285;2;13680;0;6339;18;433;0;241;2;173;126;0;69;0;44;0
HAD;2020;500021274;140000159;0;;;;;;0;0;0;0;1;1;;;1;0;0;0;10;87;0;28;0;2461;0;674;0;60;0;22;0;20;7;0;11;0;8;0
HAD;2020;500021282;140000159;0;;;;;;0;0;0;0;1;1;;;1;0;0;0;10;88;0;28;0;2660;0;573;0;59;0;26;0;20;12;0;3;0;2;0
HAD;2020;510000250;510000078;1;1;510000250;;;118000;1;1;0;0;1;1;;;1;0;0;0;30;234;0;58;0;7774;0;901;0;186;0;56;0;69;28;0;23;0;13;0
HAD;2020;510002298;750721334;0;;;;;271034;1;1;0;0;1;1;0;0;1;0;0;0;25;582;0;149;7;21325;0;3689;52;438;0;132;4;140;67;0;34;0;13;0
HAD;2020;510017098;510000060;0;;;;;;;;;;;;;;1;0;0;0;30;308;0;72;5;6432;0;1853;28;185;0;53;3;65;18;0;28;0;7;0
HAD;2020;510020548;750047367;0;;;;;110000;1;0;0;0;1;1;;;1;0;0;0;35;352;0;197;8;12977;0;6179;341;269;0;159;7;132;96;0;56;0;40;0
HAD;2020;520003823;750047367;0;;;;;110000;1;0;0;0;1;1;;;1;0;0;0;37;436;0;255;13;13762;0;7434;166;287;0;170;10;107;75;2;22;0;10;0
HAD;2020;530000017;530000025;0;;;;;;;;;;;;;;0;0;0;0;20;159;0;69;0;4640;0;1687;0;106;0;51;0;39;19;0;11;0;6;0
HAD;2020;530000173;530000074;0;;;;;;;;;;;;;;0;0;0;0;12;168;0;24;14;4375;0;176;206;129;0;23;7;47;12;2;28;0;9;0
HAD;2020;530000264;530000371;1;2;530000173;530000017;;150000;1;0;0;0;1;0;0;0;1;0;1;1;19;423;0;217;42;10365;0;4691;325;332;0;195;10;142;113;2;89;0;82;0
HAD;2020;540000155;540000080;0;;;;;120000;1;0;0;0;1;0;1;0;1;0;0;0;42;317;17;178;13;13113;235;6129;319;223;15;126;7;90;67;1;32;0;17;0
HAD;2020;540001096;570010181;0;;;;;120000;1;1;0;0;1;1;0;0;1;0;0;0;10;127;1;39;2;2999;9;580;21;95;1;35;2;27;13;0;18;0;11;0
HAD;2020;540010568;540010519;1;1;540025046;;;500465;1;0;0;0;1;1;;;1;1;1;1;204;3270;317;1037;724;74569;6088;27095;4503;2100;256;823;116;974;486;24;486;0;266;0
HAD;2020;540020146;540006707;0;;;;;500000;0;0;0;0;1;1;;;1;0;1;1;60;578;0;98;17;17750;0;1711;357;494;0;94;13;294;65;1;100;0;35;0
HAD;2020;540025046;540010519;0;;;;;500465;0;0;0;0;1;;;;1;1;1;1;26;426;77;214;5;9393;1446;4216;253;357;70;188;4;162;127;1;95;0;73;0
HAD;2020;550000012;550006795;0;;;;;100000;1;1;0;0;1;1;;;1;1;1;1;30;363;34;61;45;8270;357;1006;352;211;30;56;7;61;24;4;24;0;6;0
HAD;2020;550000434;550003354;1;1;550000434;;;75000;1;1;1;1;1;1;0;0;1;0;0;1;80;579;0;291;91;21999;0;10476;688;401;0;253;17;222;178;4;120;0;111;0
HAD;2020;560000192;560000044;0;;;;;126649;1;1;0;1;1;1;;;1;0;0;0;40;501;0;219;26;10091;0;4861;328;412;0;185;19;242;105;3;184;0;66;2
HAD;2020;560008799;560013989;1;1;560008799;;;350000;1;0;0;0;1;0;0;0;1;1;1;1;115;1381;97;588;20;38134;1925;18143;224;1100;81;476;6;453;192;1;288;0;62;1
HAD;2020;560018509;560018459;1;2;560018509;;;296138;1;1;0;0;1;1;;;0;0;0;0;157;1498;171;751;77;57291;1036;28145;2981;1221;168;668;52;463;361;7;163;0;134;2
HAD;2020;560022188;350000626;0;;;;;131965;0;0;0;0;1;0;1;0;1;0;0;0;50;546;5;208;21;14932;93;6773;389;355;4;155;14;158;59;1;64;0;2;1
HAD;2020;570000091;750050759;0;;;;;255000;1;0;0;0;1;1;1;0;1;1;1;1;60;484;8;186;6;21038;151;8419;105;340;6;162;4;120;76;0;50;0;29;0
HAD;2020;570000117;570015099;0;;;;;;1;0;0;0;1;1;;;1;0;0;0;80;537;0;151;15;15324;0;4147;215;406;0;132;10;209;72;1;163;0;29;0
HAD;2020;570000281;570005165;0;;;;;217925;1;0;0;1;1;1;;;1;1;1;1;32;429;119;98;61;9475;2141;1630;1450;321;97;89;26;76;52;2;55;0;44;0
HAD;2020;570000901;570000158;0;;;;;100236;0;0;0;0;1;1;;;1;1;0;0;35;214;8;83;0;9392;89;4344;0;150;7;63;0;30;18;0;9;0;5;0
HAD;2020;570001099;570023630;0;;;;;400000;1;0;0;0;;;;;1;1;1;1;55;1012;154;281;87;21631;3183;4997;808;729;114;242;27;268;141;5;181;0;92;0
HAD;2020;580001899;750721334;0;;;;;105873;1;1;0;0;1;1;0;0;1;0;0;0;30;197;0;108;2;9677;0;4652;139;111;0;53;2;31;17;1;1;0;0;0
HAD;2020;590025128;620001834;0;;;;;;0;0;0;0;1;0;1;0;1;0;0;0;100;958;0;456;3;19845;0;7540;6;796;0;424;1;296;221;0;176;0;135;0
HAD;2020;590025458;590782652;0;;;;;209322;0;0;0;0;1;1;;;1;0;0;0;30;960;0;297;282;16022;0;6377;934;545;0;277;40;259;171;6;149;0;113;0
HAD;2020;590032108;590024469;0;;;;;245683;0;0;0;0;;;;;1;0;0;0;60;506;0;294;1;18324;0;9235;5;410;0;256;1;133;109;0;61;0;45;0
HAD;2020;590032199;590024469;0;;;;;161655;0;0;0;;;;;;1;0;0;0;50;402;0;169;2;14510;0;3761;55;335;0;160;2;117;73;0;55;0;37;0
HAD;2020;590035838;590000485;0;;;;;24000;1;0;0;0;1;1;;;1;0;0;0;45;411;0;175;5;12432;0;4399;37;338;0;162;2;107;62;0;15;0;9;0
HAD;2020;590043469;590024469;0;;;;;375768;0;0;0;0;;;;;1;0;0;0;85;629;0;288;1;26733;0;7388;33;516;0;261;1;235;154;0;121;0;87;0
HAD;2020;590045407;590780193;0;;;;;126;1;0;0;0;1;0;1;0;1;1;1;1;65;2443;393;107;1149;21079;7516;2346;2595;960;332;96;167;72;23;27;9;0;1;1
HAD;2020;590046124;590799995;0;;;;;1200000;0;0;0;0;1;1;;;1;0;0;0;100;627;6;232;3;21630;14;7124;102;500;6;194;3;226;93;0;171;0;38;0
HAD;2020;590048476;590051801;0;;;;;;0;0;0;0;1;0;0;0;1;0;0;0;60;1379;0;554;259;23537;0;8888;1135;953;0;522;46;462;345;9;306;0;239;1
HAD;2020;590812509;590799995;0;;;;;;0;0;0;0;1;1;;;1;0;0;1;150;1044;2;520;2;41720;23;17315;73;817;2;433;2;283;196;0;141;0;74;0
HAD;2020;600000194;600100713;0;;;;;235000;1;1;0;1;1;0;1;0;1;0;1;1;35;424;0;161;72;10440;0;3131;782;288;0;148;27;92;72;3;32;0;28;0
HAD;2020;600003008;600113278;1;1;600003008;;;398612;0;0;0;0;1;1;;;1;0;0;0;101;734;15;292;31;28721;283;9940;1221;520;15;222;17;176;105;2;67;0;42;0
HAD;2020;600010102;600100721;0;;;;;180000;1;1;0;0;;;;;1;0;0;0;33;298;0;97;0;11035;0;3682;0;230;0;80;0;76;31;0;34;0;6;0
HAD;2020;610004269;610787038;0;;;;;60397;1;0;0;0;1;0;1;0;1;0;0;1;25;177;0;93;0;8511;0;3914;0;127;0;63;0;59;24;0;10;0;2;0
HAD;2020;610005837;610787285;1;1;610007155;;;55908;1;;1;;1;0;1;1;1;0;0;0;20;208;0;79;51;4444;0;1445;959;145;0;69;19;56;34;3;32;0;20;0
HAD;2020;610006256;610006769;1;1;610006777;;;51100;1;1;0;0;1;0;1;0;1;0;0;0;20;122;0;58;1;4049;0;1631;23;96;0;49;1;35;24;0;5;0;3;0
HAD;2020;610006777;610006769;1;1;610006256;;;26300;1;1;0;0;1;0;1;0;1;0;0;0;10;74;0;27;4;2626;0;865;64;46;0;21;1;13;5;0;0;0;0;0
HAD;2020;610007155;610787285;0;;;;;33027;1;0;1;;1;0;1;0;1;0;0;0;10;70;0;41;6;1732;0;797;172;57;0;30;5;27;19;1;3;0;0;0
HAD;2020;610007312;140000159;0;;;;;;0;0;0;0;1;1;;;1;0;0;0;15;135;0;55;0;4148;0;1495;0;114;0;50;0;43;27;0;18;0;12;0
HAD;2020;620003889;590799995;0;;;;;;1;0;0;0;1;1;;;1;0;0;0;130;916;0;460;26;39971;0;19307;283;669;0;370;8;247;175;0;90;0;43;3
HAD;2020;620010348;590024469;1;1;620010348;;;287777;0;0;0;0;;;;;1;0;0;0;90;925;0;377;13;29088;0;8239;112;625;0;306;5;257;153;1;91;0;44;1
HAD;2020;620010389;590799995;0;;;;;280000;;0;0;0;1;1;;;1;0;0;0;150;1145;67;590;4;49002;1788;22224;75;885;56;448;4;376;227;0;169;0;69;0
HAD;2020;620013649;620013599;1;3;620013649;;;280000;0;0;0;0;1;1;;;1;0;0;0;120;995;0;555;53;37112;0;16517;404;709;0;432;9;291;226;3;115;0;82;0
HAD;2020;620105981;620000968;0;;;;;400000;0;0;0;0;1;;;;1;1;0;1;180;1508;1;634;42;56056;12;18787;209;1085;1;537;16;412;253;3;124;0;80;0
HAD;2020;630008118;630011153;0;;;;;650000;0;0;0;0;1;1;;;1;0;0;0;75;423;0;125;22;23267;0;8573;2092;350;0;98;14;218;45;2;179;0;8;0
HAD;2020;630010296;630001188;0;;;;;647500;0;0;0;0;1;0;1;0;1;1;0;1;180;1842;6;199;577;27019;46;3672;3051;1068;6;186;100;421;94;23;298;0;18;0
HAD;2020;630010528;630000990;0;;;;;500000;0;0;0;0;1;1;;;1;1;1;1;400;654;0;228;25;21602;0;8397;1108;492;0;176;18;241;83;1;136;0;9;0
HAD;2020;640000162;640780417;0;;;;;;1;1;;0;1;0;0;0;0;1;0;0;6;202;202;0;0;2559;2559;0;0;167;167;0;0;0;0;0;0;0;0;0
HAD;2020;640000402;640780813;1;2;640780813;;;103000;1;0;1;0;1;1;;;1;0;0;0;50;299;0;102;31;14171;0;3710;1855;224;0;88;18;86;38;5;39;0;24;0
HAD;2020;640000600;640781290;0;;;;;170994;1;1;0;0;1;0;1;0;1;0;0;0;63;730;0;175;222;15395;0;4433;918;363;0;147;45;136;70;7;29;0;9;0
HAD;2020;640013298;640011508;1;2;640013298;640013298;;122000;1;0;0;0;1;1;0;0;1;0;0;0;50;497;0;200;10;15116;0;3871;159;346;0;172;7;176;107;2;72;0;45;0
HAD;2020;640789699;640003570;0;;;;;310000;1;0;0;0;1;1;1;1;1;0;0;;100;1091;0;477;93;46200;0;21834;232;737;0;363;16;309;152;4;139;0;48;1
HAD;2020;650004799;650003148;1;3;650004799;;;226839;0;0;0;0;1;1;0;0;1;0;0;0;50;1180;0;366;183;23184;0;6717;969;834;0;303;33;486;169;9;422;0;95;0
HAD;2020;660000084;660780180;1;1;660000167;;;304000;;;;;;;;;1;0;0;0;60;732;60;171;240;11118;1235;3688;836;428;55;150;46;125;60;13;49;0;13;0
HAD;2020;660006172;660790379;0;;;;;240000;1;0;0;0;1;0;1;1;1;0;0;0;45;542;0;160;1;14783;0;5275;35;451;0;137;1;216;74;0;103;0;5;0
HAD;2020;670005479;670000652;0;;;;;550000;1;1;0;0;1;0;1;0;1;0;0;0;100;1039;0;361;12;32404;0;10965;149;762;0;267;7;247;107;0;113;0;38;0
HAD;2020;670008838;670000785;0;;;;;350000;1;0;0;0;1;1;;;1;0;0;0;70;833;1;123;7;23679;16;3784;278;432;1;82;4;108;16;0;37;0;2;0
HAD;2020;670780113;670780055;0;;;;;499357;1;1;0;0;1;1;;;0;1;0;0;12;371;330;0;0;4133;3757;0;0;310;271;0;0;0;0;0;0;0;0;0
HAD;2020;670798636;670014604;0;;;;;140376;0;0;0;0;1;0;0;0;1;0;0;0;25;482;0;136;2;6743;0;2590;11;254;0;108;2;106;51;0;59;0;29;0
HAD;2020;680007648;680007598;0;;;;;385000;1;1;0;0;1;0;1;0;1;0;0;0;90;1028;0;409;0;30567;0;9899;0;807;0;325;0;297;156;0;113;0;62;0
HAD;2020;680017829;680017811;0;;;;;490400;0;0;0;0;1;1;1;0;1;0;0;1;120;1281;91;445;47;37097;1850;10295;335;934;74;373;11;275;136;4;57;0;18;0
HAD;2020;690000880;690783220;0;;;;;1952721;1;1;0;1;1;1;;;1;0;0;0;214;7508;0;923;5512;78177;0;34285;21253;1784;0;691;849;179;104;65;0;0;0;0
HAD;2020;690788930;690001623;1;2;690007588;380008979;;2000000;1;0;0;0;1;1;;;1;0;0;0;370;4712;0;1105;734;142532;0;31208;8696;2951;0;1005;200;1469;586;29;746;0;140;4
HAD;2020;700000698;250017803;0;;;;;260000;0;0;0;0;1;1;0;0;1;0;0;0;30;307;0;144;2;9938;0;4441;127;213;0;107;2;61;44;1;25;0;0;0
HAD;2020;710015231;710015223;1;1;710015231;;;359602;1;1;1;0;1;1;0;0;1;1;0;0;100;1298;83;343;52;33836;978;9353;2100;988;81;270;32;473;128;7;347;0;47;1
HAD;2020;710978289;710780263;1;2;710978289;;;215000;1;0;0;0;1;1;0;0;1;0;0;1;40;602;0;95;84;16149;0;2377;2580;383;0;75;49;99;32;2;45;0;10;0
HAD;2020;720000124;720000066;0;;;;;;;;;;;;;;1;0;1;0;30;420;0;117;30;6704;0;3239;294;254;0;90;9;121;33;3;87;0;1;1
HAD;2020;720016856;720008390;0;;;;;450000;0;0;0;0;1;1;;;1;0;1;0;75;956;0;490;26;18022;0;12673;356;547;0;395;10;248;209;0;165;0;144;0
HAD;2020;730000031;730000015;0;;;;;;1;1;0;1;1;1;0;0;1;0;0;0;30;1496;0;169;666;20715;0;3465;2573;783;0;140;121;386;49;10;296;0;4;3
HAD;2020;730000049;730002839;0;;;;;130577;1;0;0;0;1;0;0;0;1;0;1;1;23;614;0;131;209;9522;0;4265;496;336;0;107;39;187;54;1;177;0;34;0
HAD;2020;730000080;730780103;0;;;;;41607;1;;;;1;1;;;1;1;1;0;15;321;0;36;192;4572;0;753;1169;107;0;32;25;34;14;4;10;0;3;1
HAD;2020;740000237;740781133;0;;;;;425428;1;0;1;0;1;1;0;0;1;0;0;0;35;662;0;202;287;11300;0;2898;2700;389;0;192;80;178;111;25;87;0;59;1
HAD;2020;740000328;740790381;0;;;;;144000;1;1;0;0;1;1;0;0;1;0;0;0;20;728;0;96;456;7750;0;1651;1581;256;0;89;67;81;43;16;16;0;14;0
HAD;2020;740010475;440052041;1;1;740010475;;;350000;1;0;0;0;1;1;;;1;0;0;0;80;734;0;417;6;25138;0;10168;141;599;0;376;4;395;282;1;242;0;172;1
HAD;2020;740781141;740790258;0;;;;;258000;1;1;0;1;1;1;;;1;0;0;1;20;471;0;107;230;5663;0;1731;944;230;0;98;49;76;43;13;26;0;17;1
HAD;2020;740781224;740001839;0;;;;;110000;0;0;0;0;1;1;;;1;1;0;0;12;236;42;67;19;4700;690;1064;250;182;35;63;10;55;38;3;15;0;13;0
HAD;2020;750042459;750712341;1;3;750042459;750042459;750042459;12213447;0;0;0;0;1;1;;;1;1;1;1;400;5646;2264;633;623;125063;15208;20703;19481;4347;2180;536;235;565;238;35;137;0;32;2
HAD;2020;750806226;750712184;1;21;0;;;12213447;0;0;0;0;1;1;0;0;1;0;0;0;835;18521;3020;1951;6886;315702;35171;61195;46090;8553;2487;1530;1274;1801;731;249;650;0;166;7
HAD;2020;760000364;760780734;0;;;;;190000;0;0;0;0;1;1;;;1;0;0;0;30;347;0;169;6;8269;0;3224;54;272;0;138;2;111;74;1;55;0;33;0
HAD;2020;760000463;760024042;0;;;;;220000;1;1;0;0;1;1;;;1;0;0;0;30;344;0;196;16;9470;0;4920;244;257;0;154;5;80;58;0;40;0;31;0
HAD;2020;760020529;760000257;0;;;;;219677;0;0;;;1;0;1;1;1;0;0;0;30;408;0;234;7;10806;0;5601;48;333;0;201;3;125;88;0;36;0;21;0
HAD;2020;760021329;760000448;0;;;;;270000;1;0;0;0;1;0;1;0;1;0;0;0;40;494;0;215;5;10395;0;3845;23;360;0;192;3;162;134;0;137;0;128;0
HAD;2020;760035709;440052041;0;;;;;160000;1;1;0;0;1;1;;;1;0;1;1;60;434;0;202;3;14725;0;6598;22;345;0;167;3;138;73;0;86;0;39;0
HAD;2020;760783035;750721334;0;;;;;;;;0;0;;;;;1;0;0;0;70;700;0;264;12;23839;0;7817;559;535;0;219;7;215;112;0;125;0;68;0
HAD;2020;770000164;770021152;0;;;;;250000;1;1;;;1;0;1;0;1;1;0;0;50;420;0;274;15;21672;0;14021;175;288;0;187;5;160;108;2;94;0;48;0
HAD;2020;770016475;770014207;1;2;770016475;770016475;;200000;1;0;0;0;1;1;;;1;0;0;1;80;351;0;54;36;13340;0;1995;1039;246;0;46;15;97;16;2;70;0;1;0
HAD;2020;770021186;770021160;0;;;;;300000;1;1;0;0;1;1;1;0;1;0;0;0;90;574;0;115;6;21487;0;4799;176;457;0;98;4;168;54;1;68;0;16;0
HAD;2020;770021251;440052041;1;1;770021251;;;500000;0;0;0;0;1;1;;;1;0;0;0;100;362;0;116;13;16994;0;4067;395;298;0;104;8;158;54;2;125;0;23;0
HAD;2020;770700011;930027347;1;3;770700011;;;;0;0;0;0;0;0;0;0;0;0;1;0;90;409;0;3;3;24685;0;234;40;312;0;2;3;95;1;1;10;0;0;0
HAD;2020;780004529;310021233;0;;;;;1000000;1;1;0;0;1;1;;;1;0;0;0;150;804;0;320;35;34072;0;9588;1707;628;0;263;20;394;165;5;260;0;106;0
HAD;2020;780023545;750720609;0;;;;;178700;1;1;0;0;1;1;;;1;0;0;;35;251;0;63;37;10702;0;2580;2016;184;0;44;23;71;24;7;23;0;3;2
HAD;2020;790000087;790000012;0;;;;;155930;1;0;0;0;1;0;1;0;1;0;0;0;50;477;0;241;89;18482;0;10170;1074;264;0;146;23;72;44;4;19;0;9;1
HAD;2020;790000111;790019491;0;;;;;;1;1;0;0;1;1;;;1;0;0;0;30;396;0;221;11;14531;0;6906;552;292;0;161;10;143;74;5;77;0;30;1
HAD;2020;790017289;790017271;0;;;;;152000;1;1;0;0;1;0;1;0;1;0;0;0;45;274;0;129;26;10199;0;5139;511;200;0;94;15;59;31;3;17;0;3;0
HAD;2020;800000226;800000069;0;;;;;;1;1;;;1;1;0;0;1;0;0;1;30;282;0;108;8;13342;0;4748;171;195;0;91;4;75;48;0;14;0;8;0
HAD;2020;800000523;800000853;0;;;;;300000;1;0;0;0;1;1;;;1;0;0;0;267;1395;0;585;33;97682;0;31177;1781;823;0;385;20;305;178;2;37;0;17;0
HAD;2020;800015448;800000093;0;;;;;85000;1;1;0;0;1;1;;;1;0;0;0;10;264;0;84;0;7164;0;2167;0;208;0;72;0;102;37;0;74;0;17;0
HAD;2020;800015489;800000036;0;;;;;;1;1;0;0;1;0;1;0;1;0;0;1;10;161;0;64;2;6732;0;2675;12;114;0;50;2;53;25;0;28;0;4;0
HAD;2020;800015539;800000028;0;;;;;135000;1;1;0;0;1;0;1;1;1;0;0;0;30;290;0;112;6;8834;0;2788;67;229;0;101;4;73;37;0;13;0;2;0
HAD;2020;800015588;800000077;0;;;;;30000;1;1;0;0;1;1;;;1;0;0;0;10;119;0;41;3;3952;0;1441;127;95;0;37;3;48;21;1;18;0;9;0
HAD;2020;800016768;800003071;0;;;;;;1;1;0;0;1;1;;;1;0;0;0;15;149;0;77;3;6399;0;2532;24;106;0;60;2;31;17;0;10;0;5;0
HAD;2020;800016776;800000085;0;;;;;;1;1;0;0;1;1;;;1;0;0;0;15;193;0;80;4;7147;0;2217;83;138;0;62;4;60;32;1;34;0;13;0
HAD;2020;810000505;810000331;0;;;;;174676;0;0;0;0;1;0;1;0;1;0;0;0;43;416;0;95;70;11386;0;2113;675;256;0;80;17;113;33;6;70;0;16;1
HAD;2020;810007989;750056335;0;;;;;215000;1;1;0;0;1;1;;;1;0;0;0;51;373;0;133;5;12664;0;3866;71;291;0;106;4;96;43;0;33;0;12;0
HAD;2020;820000032;820000016;0;;;;;175068;1;0;0;0;1;0;1;0;1;0;0;1;30;252;0;44;129;3198;0;1325;473;120;0;35;29;35;9;10;7;0;2;0
HAD;2020;820000883;820004950;0;;;;;77750;1;1;0;0;1;1;;;1;0;0;0;25;252;0;100;89;4952;0;2796;345;139;0;71;13;52;33;3;9;0;4;0
HAD;2020;830012498;830014049;0;;;;;;1;1;0;0;1;0;1;0;1;0;0;0;100;477;0;179;6;15208;0;4666;197;366;0;157;5;174;79;0;74;0;10;0
HAD;2020;830019600;830000063;1;2;830019600;;;310000;0;0;0;0;1;0;1;0;1;0;0;0;90;587;2;399;2;23314;58;15573;33;459;2;313;2;220;148;0;61;0;14;0
HAD;2020;830100392;830000154;0;;;;;120000;1;0;0;1;1;1;0;0;1;0;0;0;50;499;0;211;5;21608;0;10145;134;398;0;174;4;195;95;1;96;0;12;0
HAD;2020;830207114;830001855;1;4;830207114;;;700000;0;0;0;0;1;0;1;0;1;0;0;0;310;2326;0;492;37;114301;0;20348;1484;1714;0;380;22;910;214;4;523;0;46;0
HAD;2020;840011340;840003164;0;;;;;68000;1;1;0;0;1;0;1;0;1;0;0;0;150;1183;0;441;133;44703;0;17776;640;746;0;305;18;355;129;7;240;0;34;1
HAD;2020;850006008;850005968;0;;;;;600000;0;0;0;1;1;0;1;0;1;0;1;0;250;2321;2;1032;148;75128;52;40466;579;1507;2;797;20;426;290;2;132;0;63;1
HAD;2020;860000223;860014208;1;1;860000223;860000025;;437398;1;0;1;0;1;1;1;1;1;0;0;0;107;2577;0;432;1455;26282;0;7762;3511;1069;0;346;222;412;186;39;250;0;118;1
HAD;2020;860008929;860008879;0;;;;;259068;0;0;0;0;;1;;;1;1;1;0;40;615;21;150;11;28761;357;6019;170;401;20;110;8;165;67;3;33;0;6;0
HAD;2020;870003514;870000015;1;1;870000270;;;401724;1;1;0;0;1;0;1;0;1;0;1;1;76;1408;0;158;695;25135;0;3855;1305;510;0;134;76;158;56;22;21;0;4;1
HAD;2020;870004231;870004074;1;3;870004231;870004231;870004231;35000;1;1;0;0;1;1;0;0;1;0;0;0;60;609;0;79;269;23932;0;2942;878;261;0;72;42;93;36;10;21;0;4;0
HAD;2020;880000039;880780069;0;;;;;168729;1;0;0;0;1;1;;;1;0;0;0;18;282;52;129;10;10790;937;5074;526;218;46;87;7;49;19;1;0;0;0;0
HAD;2020;880006606;750056335;0;;;;;;1;0;0;0;;;;;1;0;0;1;40;415;0;167;11;11960;0;5665;178;312;0;114;10;164;32;3;163;0;16;1
HAD;2020;880006721;750056335;0;;;;;75000;0;0;0;0;1;1;;;1;0;0;0;20;483;2;176;1;13940;35;5926;22;405;1;131;1;249;72;0;249;0;40;0
HAD;2020;890009178;750047367;0;;;;;235000;1;0;0;0;1;1;;;1;0;0;0;42;490;0;256;13;15407;0;6460;188;324;0;185;8;122;82;0;59;0;34;0
HAD;2020;890975543;890000417;1;2;890975543;890975550;;;1;1;0;0;1;1;;;1;0;0;0;50;485;0;275;56;8421;0;3621;1058;369;0;246;30;190;158;4;140;0;119;0
HAD;2020;920300043;920001526;0;;;;;1620000;0;0;0;0;1;1;0;0;0;1;0;0;6;53;53;0;0;356;356;0;0;49;49;0;0;0;0;0;0;0;0;0
HAD;2020;920813623;920029097;0;;;;;12200000;0;0;0;0;1;1;;;0;0;0;0;1810;35845;4769;3085;17555;662509;48206;125146;101510;16018;4381;2262;2848;2459;740;406;568;0;134;10
HAD;2020;930000286;930021480;0;;;;;195700;1;1;0;0;1;0;0;0;1;0;0;0;20;317;0;114;67;6490;0;2243;896;216;0;89;35;90;49;8;43;0;22;0
HAD;2020;930000328;930110051;0;;;;;;;0;0;0;0;1;1;0;0;0;1;0;20;91;0;0;0;4983;0;0;0;72;0;0;0;17;0;0;0;0;0;0
HAD;2020;950000323;950013870;0;;;;;591820;1;1;;;1;1;;;1;0;1;0;40;568;0;286;0;8224;0;2331;0;497;0;284;0;363;240;0;329;0;233;0
HAD;2020;970100020;970100152;0;;;;;75976;;;;;;;;;1;0;0;0;62;271;0;172;11;22547;0;11496;432;200;0;132;10;100;78;1;19;0;14;0
HAD;2020;970100418;970100194;1;2;970100418;;;61000;0;0;0;0;1;1;0;0;1;0;0;0;50;109;0;49;0;13682;0;4071;0;96;0;43;0;48;23;0;0;0;0;0
HAD;2020;970102596;970100491;1;2;970111563;970115002;;124700;0;0;0;0;1;1;;;1;0;0;0;100;521;0;273;5;33748;0;17434;63;355;0;231;4;151;116;1;24;0;21;0
HAD;2020;970103099;970100525;0;;;;;71493;0;0;0;0;1;1;;;1;0;1;1;60;310;0;98;18;13482;0;2792;1011;238;0;92;13;137;57;5;15;0;6;0
HAD;2020;970111217;970111209;0;;;;;;0;0;0;0;1;1;;;1;0;0;0;20;73;0;43;3;5946;0;4014;75;54;0;32;2;26;18;0;1;0;0;0
HAD;2020;970111365;970111969;0;;;;;92846;0;0;0;0;1;1;;;1;0;0;0;60;281;0;109;20;17817;0;4290;431;210;0;96;14;88;48;4;8;0;7;0
HAD;2020;970111563;970100491;0;;;;;34065;0;0;0;0;1;0;1;1;1;0;0;0;52;267;4;63;12;15904;102;3548;289;196;4;46;6;27;11;0;5;0;2;0
HAD;2020;970112033;970100210;0;;;;;;0;0;0;0;1;1;;;1;0;0;0;20;93;0;39;4;10532;0;3127;254;69;0;33;3;33;15;1;2;0;1;0
HAD;2020;970112884;970100228;0;;;;;141382;1;1;1;0;1;1;;;1;0;0;0;35;105;0;16;6;6785;0;1177;483;91;0;16;6;46;8;1;0;0;0;0
HAD;2020;970115002;970100491;0;;;;;1160;0;0;0;0;1;0;0;0;1;0;0;0;20;58;0;16;5;5102;0;1093;155;40;0;13;3;14;4;1;5;0;2;0
HAD;2020;970212833;970212825;0;;;;;376480;0;0;0;0;1;1;;;1;0;0;0;207;959;0;415;13;66446;0;22605;943;694;0;335;10;293;178;2;41;0;24;0
HAD;2020;970303608;970303590;0;;;;;31200;0;0;0;0;1;1;1;0;1;0;0;0;50;267;131;22;0;13315;4530;1503;0;221;117;20;0;24;10;0;0;0;0;0
HAD;2020;970303640;970303590;0;;;;;140100;0;0;0;0;1;1;1;0;1;0;0;0;100;662;225;110;5;37764;10011;6011;188;532;115;86;5;71;22;1;3;0;0;0
HAD;2020;970303657;970303590;0;;;;;76734;0;0;0;0;1;1;1;0;1;0;0;0;80;437;165;39;0;21687;3051;2640;0;323;136;19;0;17;5;0;5;2;2;0
HAD;2020;970304614;970304739;0;;;;;294000;0;0;0;0;1;1;;;1;0;0;0;65;215;1;37;6;17905;13;1961;270;166;1;33;4;66;14;0;0;0;0;0
