BOR;AN;nofinesset;nofinessej;EMGER;EVALIH;EVALEH;FILACT;ETP;UGER;LIT_GER;PLA_GER;SEJHC_GER;SEJHP_GER;JOU_GER;EFFPL_PM;EFFPL_GER;EFFPA_PM;EFFPA_GER;ETP_PM;ETP_GER;GAR_PM;GAR_GER;AST_PM;AST_GER;EFFPL_INF;EFFPL_AID;EFFPL_ERG;EFFPL_PMT;EFFPL_APNM;EFFPA_INF;EFFPA_AID;EFFPA_ERG;EFFPA_PMT;EFFPA_APNM;ETP_INF;ETP_AID;ETP_ERG;ETP_PMT;ETP_APNM
MCOGER;2018;590001004;590783239;1;575;196;719;11.5;1;35;;1831;0;12406;8;;;;7.8;;;;;;12;18;;;4;;;;;1;12.87;19.53;;;3.59
MCOGER;2018;590001749;590788956;0;;;;;1;20;;419;0;5858;2;2;;;2;2;;;;;3;5;;;2;3;3;1;1;3;4.52;7.8;0.2;0.2;4.38
MCOGER;2018;590008041;590008033;0;;;;;1;6;;;;;0;;0;;0;;0;0;0;0;4;2;;;;1;1;;;;4.8;2.06;;;
MCOGER;2018;590780284;590051801;1;;;;1.8;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2018;590787586;590780193;0;;;;;1;30;;879;0;9525;3;;;;0.68;;;;;;16;15;0;0;7;2;5;0;0;0;18.52;19.15;0;0;6.52
MCOGER;2018;590791091;590780193;0;;;;;1;;3;0;683;0;2;;;;0.89;;;;;;2;1;0;0;4;3;2;0;0;4;3.85;3.5;0.43;0;6.05
MCOGER;2018;590796975;590780193;0;;;;;1;28;;820;0;9275;4;;;;3.92;;;;;;14;12;0;0;4;4;8;0;0;2;18.48;17.97;0;0;5.69
MCOGER;2018;590797353;590051801;0;;;;;1;25;0;901;0;8575;3;;;;2.61;;;;;;5;2;;;;5;15;;;;8.76;6.15;;;
MCOGER;2018;590801106;590782421;1;1425;57;1162;6.6;1;40;0;1666;48;18292;3;3;2;2;4.24;4.24;0;0;1;1;23;24;0;0;6;9;10;0;0;6;30.56;29.69;0;0;8.88
MCOGER;2018;590804696;590781902;1;694;0;651;3;1;22;2;975;308;7680;6;2;;;6;2;0;0;1;1;9;12;;;4;8;1;;;3;14.96;12.34;;;7.21
MCOGER;2018;590817458;590053955;0;;;;;1;30;;495;0;7308;3;3;;;3;3;0;0;0;0;14;13;;;;;;;;;14;13;;;
MCOGER;2018;590817839;590053955;0;;;;;1;10;5;6;113;31;5;5;1;1;5.8;5.8;0;0;1;1;29;43;;;;4;1;;;;31.6;43.8;;;
MCOGER;2018;600000053;600101984;1;476;165;509;1.5;1;30;2;818;369;11232;3;3;1;1;3.7;3.7;0;0;0;0;9;20;;;7;9;1;;;8;16.23;21.88;;;12.36
MCOGER;2018;600000194;600100713;1;619;227;758;1.6;1;27;0;1171;0;9742;2;2;5;5;5.42;5.42;;;;;12;12;0;0;4;4;1;0;0;1;13.41;11.75;0;0;5.11
MCOGER;2018;600000467;600101984;1;63;22;67;0.2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2018;600100101;750712184;0;;;;;1;29;;723;0;9340;3;;1;;2.9;;0;0;1;1;21;37;;;6;1;3;;;1;13.82;21.2;;;3.36
MCOGER;2018;600113476;600100721;1;;;;1;1;29;0;879;0;9718;7;4;3;3;9.15;6.16;;;;;19;29;0;0;4;11;6;0;0;6;32.64;38.28;0;0;7.86
MCOGER;2018;610000044;610780074;0;;;;;1;20;;175;0;1895;;;5;5;0.83;0.83;0;0;1;1;8;10;0;0;1;4;2;0;0;7;1.57;1.87;0;0;0.74
MCOGER;2018;610000069;610780090;0;;;;;1;25;0;760;0;8762;1;;1;1;2.04;0.8;0;0;1;0;9;17;;;2;4;1;;;1;12.44;17.27;;;2.8
MCOGER;2018;610000119;610780165;1;;;;2.37;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2018;620000034;620100057;1;788;75;520;8.2;1;38;0;1490;0;13475;4;;0;;3.25;;0;0;0;0;19;23;1;;1;2;0;;;1;19.62;20.1;0.01;;1.4
MCOGER;2018;620000224;620100651;1;514;0;;1.41;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2018;620000240;620100677;0;;;;;1;24;0;505;0;7631;4;3;1;0;3.83;2.6;1;1;0;0;11;17;;;8;1;;;;1;11.71;14.79;;;6.02
MCOGER;2018;620000257;620100685;1;1894;;1894;4.75;1;27;3;548;499;8297;3;2;8;3;5.02;3.18;0;0;1;1;18;15;0;0;3;1;2;1;0;4;16.19;16.54;0.4;0;3.29
MCOGER;2018;620000323;620101337;1;1674;0;820;2.8;1;35;1;1057;4;15237;1;;6;;3.75;;0;;1;;7;14;;;1;8;2;;;;10.76;16.5;;;1
MCOGER;2018;620000349;620101360;1;616;271;750;3;1;21;;771;74;7657;3;3;;;2.28;2.21;0;0;0;0;11;13;;;3;1;1;;;1;11.84;12.76;;;3.73
MCOGER;2018;620000653;620103440;1;612;49;622;3.5;1;29;1;970;73;8851;4;2;1;;4.73;2;0;0;1;1;3;;;;;;;;;;2.92;;;;
MCOGER;2018;620003202;620103432;1;718;0;656;;1;18;2;1222;41;10516;5;5;;;4.59;4.59;;;;;6;13;;;1;5;;;;5;10.86;13.07;;;2.89
MCOGER;2018;620003350;620001834;1;544;0;417;1.5;1;60;;2030;0;19188;5;5;1;1;5.9;5.9;0;0;1;1;28;31;2;;10;2;4;;;12;26.86;30.8;1.05;;13.12
MCOGER;2018;620003376;620001834;1;;;;0.4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2018;620025346;620001834;0;;;;;1;10;;505;0;4564;;;3;3;1.16;1.16;1;1;0;0;4;3;;;1;0;1;;;2;4.06;3.88;;;2.17
MCOGER;2018;620100735;620000265;0;;;;;1;20;5;320;211;3920;4;2;0;0;3.81;2;0;0;1;1;12;11;;;1;5;4;1;;1;12.37;10.05;0.26;;1.71
MCOGER;2018;630000412;630780997;1;205;1;222;1.4;1;4;0;10;0;99;;;1;1;0.03;0.03;;;;;;;;;;;;;;;;;;;
MCOGER;2018;630000420;630781003;0;;;;;1;21;;742;0;7635;2;2;;;2;2;0;0;0;0;12;12;;;2;3;2;;;3;12.93;12.31;;;4.65
MCOGER;2018;630000438;630781011;0;;;;;1;75;0;1964;0;26985;4;2;;;4;2;;;;;21;21;0;0;1;8;8;1;0;0;5.8;5.3;0.6;0;1
MCOGER;2018;630000446;630781029;0;;;;;1;20;;701;0;7090;1;;1;;1.6;;0;0;0;0;9;15;;;10;3;;;;;11.4;15;;;10
MCOGER;2018;630000479;630781110;1;223;120;322;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2018;630000560;630781367;0;;;;;1;20;;324;0;6033;0;0;0;0;0;0;0;0;0;0;10;14;0;0;4;0;0;0;0;3;8.16;11.22;0;0;6.96
MCOGER;2018;630781821;920030269;0;;;;;1;30;;595;0;6730;3;;1;;3.1;;0;0;1;0;10;7;;;4;;;1;;8;10;7;0.01;;6.3
MCOGER;2018;630783538;630780989;1;601;341;329;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2018;640000162;640780417;1;1108;1289;1784;7.54;1;44;0;1896;0;18957;4;4;3;3;5.12;5.12;0;0;1;1;22;25;0;0;8;4;5;0;0;2;23.66;24.77;0;0;9.48
MCOGER;2018;640000402;640780813;0;;;;;1;24;;768;0;8329;3;2;2;2;2.42;2.33;;0;1;1;10;11;;;;1;;;;3;10.3;10.83;;;1.01
MCOGER;2018;640000410;640780821;1;96;0;78;1.25;1;10;6;338;16;4323;1;1;1;1;0.77;0.77;0;0;1;1;2;3;0;0;0;0;2;0;0;0;0.3;1.66;0;0;0
MCOGER;2018;640000600;640781290;1;803;387;866;6.99;1;52;2;2066;556;19019;3;3;9;9;6.34;6.34;0;0;1;1;25;30;;;16;8;8;1;1;6;28.57;31.28;0.25;0.1;17.44
MCOGER;2018;640780490;640000212;0;;;;;1;26;;1128;0;7231;;;5;5;3.6;3.6;0;0;1;1;12;12;;;1;;;1;;5;9.52;13;0.25;;3.2
MCOGER;2018;650000045;650780158;1;278;142;256;1.7;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2018;650000052;650780166;1;286;89;368;1.41;1;25;2;829;95;8042;2;1;1;1;2.4;1.4;0;0;1;1;10;10;;;5;9;1;;;2;16.44;10.45;;;4.83
MCOGER;2018;650000417;650783160;1;249;312;437;;1;24;;812;0;8653;4;;;;3.8;;0;;1;;;;;;;;;;;;;;;;
MCOGER;2018;650780182;650783160;1;6;370;222;4.7;1;5;2;212;212;2319;2;;;;2;;0;;;;;;;;;;;;;;;;;;
MCOGER;2018;650784218;650780174;1;214;268;417;2.41;1;7;;307;0;2648;;;2;1;0.5;0.4;0;0;1;1;4;4;;;;;1;;;7;3.17;4.9;;;1.95
MCOGER;2018;660000084;660780180;1;567;310;863;5.7;1;38;0;1167;0;15249;5;3;;;4.1;3;;;;;21;19;;;9;1;2;;;1;20.66;17.28;;;13.36
MCOGER;2018;660009689;660010059;1;6;22;27;4.5;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2018;670000025;670780055;0;;;;;1;25;;1017;0;8972;3;3;;;1.78;1.78;1;1;1;1;13;10;2;;5;1;;1;;4;14.47;9.98;2.03;;7.84
MCOGER;2018;670000157;670780337;1;454;156;550;3.2;1;24;;835;0;8631;3;2;;;3;2;0;0;1;1;11;15;;;2;1;3;1;;6;9.76;15.75;0.5;;5.18
MCOGER;2018;670000165;670780345;0;;;;;1;;5;0;701;0;1;1;;;0.6;0.6;0;0;1;1;1;1;1;;2;1;;;;4;1.6;0.8;0.5;;2.92
MCOGER;2018;670000272;670780543;0;;;;;1;0;4;0;279;0;;;1;1;0.3;0.3;0;0;0;0;;;;;;1;;1;;4;0.5;;0.05;;1.45
MCOGER;2018;670000306;670780584;0;;;;;1;36;8;582;1155;12344;5;5;1;1;3.55;3.55;0;0;1;1;27;30;;0;8;1;2;;1;2;18.93;24.58;;0.3;9.07
MCOGER;2018;670014042;670013754;0;;;;;1;;4;0;476;0;;;1;1;0.24;0.24;0;0;0;0;;2;1;;3;1;;;;;0.22;0.48;0.2;;1.15
MCOGER;2018;670780188;670014604;0;;;;;1;40;;1049;0;11407;5;;0;;5;;;;;;25;20;;;6;9;1;;;2;29.97;19.68;;;6.73
MCOGER;2018;670783133;670780055;0;;;;;1;24;10;839;1700;8675;10;7;3;3;4.13;2.06;1;1;1;1;8;10;;;10;1;2;;;1;9.81;11.07;0.72;;8.18
MCOGER;2018;670797539;670014604;1;125;397;522;3.97;1;;5;0;1400;0;1;;1;;1.46;;0;0;1;1;2;1;0;;5;1;1;1;;2;1.63;1.51;0.55;;5.53
MCOGER;2018;680000122;680020336;0;;;;;1;;10;0;1048;0;0;0;2;1;0.6;0.5;0;0;1;1;;;;;2;2;;1;;5;0.84;0.33;0.17;;2.84
MCOGER;2018;680000544;680020336;0;;;;;1;9;5;210;596;3072;1;1;4;1;2.21;1.5;0;0;1;1;4;3;;;5;5;1;1;;2;8.16;3.92;0.5;;5.69
MCOGER;2018;680000577;680000411;0;;;;;1;0;6;0;1699;0;8;1;10;;8.02;1;0;0;1;1;20;25;;1;23;7;2;;;6;28.44;24.84;;0.2;18.85
MCOGER;2018;680000700;680001005;0;;;;;1;;4;0;464;0;1;1;;;0.3;0.3;0;;0;;;1;1;;;3;2;2;;6;2.01;0.82;0.65;;2.85
MCOGER;2018;680000882;680000643;0;;;;;1;18;7;284;911;4267;2;;;;2;;;;;;8;37;2;;44;9;18;;;51;14.21;49.01;2;;82.76
MCOGER;2018;680001195;680000643;0;;;;;1;31;;703;0;10472;2;;;;2;;;;;;8;5;;;31;2;6;;1;13;10.66;10.31;;0.25;40.79
MCOGER;2018;680004546;680020336;0;;;;;1;25;0;732;0;9188;1;0;2;0;2.39;0;0;0;1;1;13;15;;;1;;;;;3;12.41;12.51;;;1.89
MCOGER;2018;680004553;680020336;1;232;147;351;6.81;1;12;6;609;909;2308;3;3;7;4;4.89;4.3;0;0;1;1;7;5;;;5;3;7;3;;9;9.44;7.7;0.83;0.27;7.7
MCOGER;2018;680004579;680000973;1;3076;886;1835;9.2;1;25;10;589;1729;8934;8;8;7;7;2.45;2.45;;;;;11;9;1;;7;2;4;;;9;12.91;12.89;1.05;;10.46
MCOGER;2018;690000013;690780036;0;;;;;1;17;;441;0;5479;2;2;;;2;2;0;0;0;0;;;;;;7;9;1;;7;5.43;6.34;0.4;;5.07
MCOGER;2018;690000021;690780044;0;;;;;1;22;0;561;0;5703;;;6;;2.88;;;;;;3;7;;;6;8;4;;;6;7.95;7.28;;;7.84
MCOGER;2018;690000245;690780432;1;1680;324;1466;8.4;1;58;2;1950;230;17652;18;16;20;5;18.57;13.48;1;1;1;1;40;63;;;85;3;5;;;25;29.48;41.15;;;44.46
MCOGER;2018;690000427;750721334;0;;;;;1;44;;562;0;5761;5;3;1;;2.13;1.5;0;0;1;1;18;18;;;11;4;3;1;;2;14.23;17.3;0.25;;5.29
MCOGER;2018;690000575;690782222;1;219;292;452;5.13;1;33;;1348;0;11714;4;4;3;3;4.41;4.41;0;0;1;1;9;5;1;;3;7;18;;;6;17.06;16.84;0.47;;4.52
MCOGER;2018;690000583;690782230;0;;;;;1;15;0;327;0;4776;2;;1;;0.97;;;;;;8;14;;;4;4;10;;1;5;6.58;13.14;;0.13;3
MCOGER;2018;690000773;690782925;1;;126;121;1.75;1;28;;1010;0;9412;3;3;;;2.74;2.74;;;;;7;12;;;7;3;;1;;6;12.22;14.68;0.16;;9.31
MCOGER;2018;690780150;690000104;0;;;;;1;13;;;;;;;2;1;0.56;0.04;1;;1;;;;;;;10;11;1;;10;3.2;4.4;0.1;;2.23
MCOGER;2018;690780416;690031190;0;;;;;1;10;;340;0;3396;1;1;0;0;1;1;0;0;1;1;;;;;;;;;;;;;;;
MCOGER;2018;690781737;750721334;0;;;;;1;0;0;463;0;4289;0;0;0;0;2.12;1.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.38;7.13;0.16;;2.25
MCOGER;2018;690783154;690781810;1;729;0;642;;1;85;0;2654;0;29256;13;4;2;1;7.38;3.63;0;0;1;1;49;48;;;17;9;12;;;6;46.82;50;1.6;0.18;22.34
MCOGER;2018;690784137;690781810;1;898;405;958;2;1;74;3;1782;591;19196;9;4;8;6;7.38;4.83;1;0;1;1;39;35;2;;15;3;7;1;;15;33.27;29.6;1.78;;20.62
MCOGER;2018;690784152;690781810;0;;;;;1;40;;989;0;13335;2;;2;1;2.6;0.8;;;;;18;11;1;;1;1;4;;;2;21.36;20.63;0.24;0.23;3.7
MCOGER;2018;690784194;690781810;0;;;;;1;81;8;1754;1376;21184;13;5;4;2;7.78;6.1;0;1;1;1;38;33;;;16;6;9;;;7;41.05;37.88;0.88;0.37;25.92
MCOGER;2018;690787429;690781810;1;597;312;554;2.5;1;2;5;43;481;323;2;2;1;1;3.37;2.77;0;0;1;1;1;1;;;7;2;;;;1;2.22;1.08;0.15;;7.15
MCOGER;2018;690787452;690781810;0;;;;;1;0;;607;0;5653;;;;;1.24;1.12;;;;;;;;;;;;;;;7.77;7.47;0.42;;4.35
MCOGER;2018;690787478;690781810;0;;;;;1;5;0;90;0;656;;;;;;;0;0;1;1;1;2;;;;;;;;;0.3;1.95;;0.42;0.51
MCOGER;2018;700000011;700780026;1;;;;;1;1;0;1;0;0;4;;1;;4.41;;1;;1;;13;18;2;1;;5;9;;;;13.71;21.42;2;1;
MCOGER;2018;700000029;700004591;1;663;69;548;3.1;1;35;5;1018;263;12694;5;5;1;1;5.3;5.3;;;;;10;11;;;3;2;5;;;;10.18;13.56;;;2.98
MCOGER;2018;710010067;710780644;1;232;245;241;1.9;1;45;;1856;0;15501;2;;;;1.2;;;;;;19;22;;;2;9;8;;;1;20.83;20.26;;;3.03
MCOGER;2018;710010786;710781451;0;;;;;1;12;0;493;0;4155;1;1;;;1;1;0;0;1;0;11;10;;;3;3;1;;;0;4.55;3.52;;;0.81
MCOGER;2018;710978123;710781063;0;;;;;1;15;;342;0;4390;0;;3;;0.94;;0;;1;;;;;;;;;;;;;;;;
MCOGER;2018;710978263;710780958;1;1623;;537;3.7;1;21;;536;0;7573;2;2;;;2;2;;;;;10;12;;;1;3;5;;;;10.55;14.63;;;1
MCOGER;2018;710978289;710780263;1;837;40;349;1.3;1;26;0;520;5;5446;1;1;;;0.6;0.6;;;1;1;1;;;;;3;;;;;2.89;;;;
MCOGER;2018;710978313;710976705;1;147;;129;1.2;1;29;;799;0;10429;2;2;;;2;2;;;;;10;10;;;;3;3;;;1;11.88;10.83;;;0.81
MCOGER;2018;710978347;570010181;0;;;;;1;15;1;1049;602;10902;4;;1;;2.36;;0;0;1;1;10;9;;;8;2;4;;;1;11.62;12.2;;;8.8
MCOGER;2018;720000033;720000025;1;1484;0;1235;5.3;1;60;0;1344;0;20871;1;0;5;1;3.91;0.9;0;0;0;1;16;14;0;;3;8;15;0;;2;22.69;26.48;0;;3.54
MCOGER;2018;720000199;720000595;1;128;0;63;0.92;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2018;720000470;610780082;0;;;;;1;20;;502;0;6185;7;;28;;14.99;;;;;;;;;;;14;17;;;7;10.32;13.08;;;3.54
MCOGER;2018;730000031;730000015;1;835;198;900;4.87;1;24;4;825;114;9055;6;0;2;0;11.98;0;0;0;0;0;9;8;0;0;1;5;5;0;0;4;11.58;11.95;0;0;2.92
MCOGER;2018;730000049;730002839;1;48;0;42;0.63;1;13;;262;0;3642;2;2;1;1;1.57;1.57;0;0;0;0;;;;;;11;11;;;7;4.11;4.93;;;2.75
MCOGER;2018;730000080;730780103;1;62;16;62;1.8;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2018;730000098;730000015;0;;;;;1;18;;647;0;6142;4;1;3;1;2.05;1.6;;;;;5;6;0;0;1;3;6;0;0;7;7.74;9.86;0;0;4.56
MCOGER;2018;730000262;730002839;1;238;0;224;3.11;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2018;740000237;740781133;1;962;425;1387;7.77;1;35;5;636;875;11621;1;0;9;1;4.5;1.02;0;0;1;1;16;24;2;;6;4;3;1;;11;17.48;25.24;1.25;;9.59
MCOGER;2018;740000302;740781133;0;;;;;1;20;;363;0;6527;0;0;4;3;2;1.74;0;0;1;1;9;11;;;10;4;2;;;4;11.27;11.7;;;8.94
MCOGER;2018;740000328;740790381;1;789;85;661;4.59;1;36;4;1261;287;10770;5;5;;;4.6;4.6;0;0;0;0;16;11;;;7;3;7;;;7;18.07;17.23;;;12.92
MCOGER;2018;740781141;740790258;1;838;94;745;3.3;1;18;;647;0;6070;2;2;1;1;2.03;2.03;0;0;1;1;2;;;;;3;6;;;4;3.4;4.67;;;0.62
MCOGER;2018;740781224;740001839;1;287;61;313;4.8;1;25;1;633;225;9139;;;3;3;1.6;1.6;0;0;0;0;10;16;;;4;2;4;;;3;10.88;17.25;;;5.15
MCOGER;2018;750041543;750712184;1;0;703;635;3.5;1;51;9;872;1538;10632;9;5;6;3;12.4;6.6;0;0;1;1;;;;;;;;;;;39.4;39.6;1.55;0.77;14.9
MCOGER;2018;750100042;750712184;1;1559;;164;3;1;20;;485;0;7105;3;3;;;2.3;2.3;;;;;10;14;;;3;;1;;;;8.8;13.69;;;3
MCOGER;2018;750100083;750712184;1;0;326;224;1.5;1;40;3;935;553;14055;2;2;7;7;4.61;4.61;;;;;19;21;0;0;1;3;4;0;0;2;21.11;22.69;0;0;2.63
MCOGER;2018;750100091;750712184;1;791;0;491;1.4;1;37;0;987;0;13145;5;5;0;0;5;5;;;;;17;23;0;0;2;5;1;0;0;0;21.41;24.7;0;0;2.3
MCOGER;2018;750100125;750712184;1;;;;3.7;1;30;4;806;466;10690;4;0;4;0;6;0;0;0;1;0;20;21;0;0;5;0;0;0;0;2;20;21;0;0;6.5
MCOGER;2018;750100166;750712184;1;1529;;1141;3.27;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2018;750100216;750712184;0;;;;;1;10;2;317;266;3515;1;1;;;1;1;1;1;1;1;4;5;;;1;;1;;;;4;4.41;;;1
MCOGER;2018;750100232;750712184;1;620;0;594;1.6;1;25;0;626;0;8423;3;2;2;2;4;3;0;0;0;0;15;12;0;0;4;1;0;0;0;3;15.36;12;0;0;4.8
MCOGER;2018;750100273;750712184;0;;;;;1;14;0;408;0;4962;1;1;0;0;1;1;0;0;0;0;9;9;0;0;2;1;1;0;0;0;7.9;9.4;0;0;1.5
MCOGER;2018;750100299;750712184;0;;;;;1;29;2;791;323;9632;4;4;4;2;6.59;5.3;0;0;1;1;21;28;0;0;4;3;3;0;0;1;25;30.97;0;0;5.36
MCOGER;2018;750150146;750720609;1;1650;;1495;2.16;1;50;6;1340;1003;15059;;;9;8;5.28;4.78;0;0;1;1;;;;;;;;;;;;;;;
MCOGER;2018;750150237;750006728;0;;;;;1;16;;423;0;5427;2;2;;;1.43;1.43;;;;;8;7;;;2;;;;;1;9.3;8.3;;;2.1
MCOGER;2018;750150377;750721334;0;;;;;1;24;0;626;0;7583;3;;4;;3.47;;1;;1;;8;6;;;5;1;1;;;1;8.35;6.74;;;5.53
MCOGER;2018;750300410;750000770;0;;;;;1;19;;;;;3;3;;;3;3;;;;;7;9;;;2;1;1;;;2;7.5;9.5;;;3
MCOGER;2018;750301137;750001034;0;;;;;1;46;;;;;3;3;;;3;3;;;1;1;4;8;;;3;;;;;;4;8;;;3
MCOGER;2018;750801441;750712184;1;;605;162;1.25;1;46;15;1290;3276;16362;2;2;26;25;7.05;7.05;1;1;1;1;4;1;0;0;1;43;83;7;5;44;22.68;32.97;2.14;0.12;18.65
MCOGER;2018;750803447;750712184;1;780;304;;1.5;1;36;8;1115;859;12712;10;10;0;0;9.7;9.7;1;;1;;9;11;;;3;3;4;;;1;18;14.93;;;3.43
MCOGER;2018;760000018;760780023;1;496;223;498;2;1;30;0;965;0;11043;2;2;3;3;4.55;4.55;0;0;1;1;9;13;;;5;3;2;;;1;11.91;14.47;;;4.1
MCOGER;2018;760000141;760780239;0;;;;;1;75;0;2909;0;36899;8;4;1;;7.58;4;0;0;1;1;19;27;;;21;9;12;;;9;27.45;35.42;;;21.63
MCOGER;2018;760000158;760780239;1;1131;77;902;7.5;1;30;0;946;0;10509;7;1;;;3.49;0.5;0;0;0;0;13;10;;;9;4;8;;;4;16.02;15.86;;;10.46
MCOGER;2018;760000364;760780734;1;280;58;318;0.41;1;20;0;679;0;5810;1;0;7;4;3.83;2.02;0;0;1;1;8;13;0;0;1;5;2;0;0;4;12.56;13.07;0;0;2.56
MCOGER;2018;760000463;760024042;1;673;0;;3.23;1;12;0;479;0;4306;;;3;3;1.4;1.4;0;0;0;0;2;3;;;3;7;10;;;2;3.84;5.46;;;2.25
MCOGER;2018;760021329;760000448;0;;;;;1;25;;595;0;7179;1;;1;1;1.32;0.32;;;;;5;12;;;;4;4;1;;3;8.83;12.97;0.64;;2.06
MCOGER;2018;760783522;760780239;0;;;;;1;30;3;939;885;10602;4;2;1;1;2.92;0.92;0;0;1;1;;;;;;;;;;;;;;;
MCOGER;2018;760805770;760780726;1;513;0;435;4.59;1;28;0;896;0;10021;3;1;2;;3.6;1;0;0;1;0;11;11;;;4;8;7;;;2;12.99;13.47;;;5.63
MCOGER;2018;770000131;770021145;1;1257;0;497;1.8;1;30;1;743;9;9974;4;2;3;;3.65;0.85;;;;;13;13;;;3;3;2;;;;14.53;13.94;;;2.3
MCOGER;2018;770000149;770021152;1;350;;334;1.25;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2018;770000156;770110054;1;701;;653;2;1;34;;1145;0;13011;10;10;;;11.03;11.03;0;0;0;0;23;25;;;6;3;4;;;3;22.8;27.66;;;8.83
MCOGER;2018;770000164;770021152;0;;;;;1;30;1;660;141;6973;4;4;;;2.49;2.49;0;0;0;0;;;;;;12;20;;;2;12.89;10;;;1.63
MCOGER;2018;770000172;770110070;1;1115;76;868;2.1;1;22;1;731;49;7742;4;1;;;4;1;;;;;12;8;;;2;1;1;;;;12.86;8.71;;;2
MCOGER;2018;770000214;770021152;1;493;;466;1.2;1;30;0;830;16;10449;3;3;;;3.05;3.05;0;0;1;1;;;;;;14;13;;;4;12.83;13.94;;;3.77
MCOGER;2018;770000446;770021145;1;268;250;368;3.04;1;30;;540;0;10145;7;3;2;1;5.23;2.05;0;;0;;1;;1;;1;;;;;1;1;;1;;1.04
MCOGER;2018;770019032;770021145;1;993;233;1058;;1;29;0;593;455;9620;4;1;3;1;2.88;0.54;;;;;;;;;;;;;;;;;;;
MCOGER;2018;780000287;780110011;1;1007;3;1010;2.2;1;24;;665;0;8273;4;;;;2.9;;;;;;7;10;;;6;3;2;;;3;8.97;11.35;;;5.62
MCOGER;2018;780000295;780002697;1;190;0;190;0.6;1;20;1;589;21;6442;3;2;;;3.47;2.14;0;0;1;1;8;11;;;5;;1;;;;8.69;10.78;;;3.63
MCOGER;2018;780000303;780024113;1;0;221;176;1;1;52;3;1477;294;16415;3;3;3;3;6.28;6.28;1;1;1;1;16;24;0;0;3;15;19;3;1;13;20.11;32.29;0.66;0.69;7.15
MCOGER;2018;780000311;780001236;1;401;0;345;1.6;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2018;780000329;780110052;1;1566;626;540;3.2;1;21;2;708;207;8365;2;2;2;2;3;3;0;0;0;0;8;11;;;6;3;1;;;1;10.35;11.75;;;6.5
MCOGER;2018;780000337;780001236;1;181;0;166;0.62;1;30;0;1362;0;8587;4;4;;;4.84;4.84;0;0;0;0;;;;;;1;;;;;0.5;;;;0.12
MCOGER;2018;780000345;780110078;1;1284;;958;1.5;1;;1;0;250;0;;0;1;1;0.5;0.5;;;;;;;;;;1;;1;;;0.2;;0.1;;
MCOGER;2018;780008298;920030269;0;;;;;1;15;;85;0;1013;1;1;;;1;1;1;0;1;0;6;8;;;;;;;;1;6;8;;;0.8
MCOGER;2018;780140018;750005068;0;;;;;1;21;0;507;0;6819;1;1;3;2;2.74;1.86;1;1;0;0;19;18;;;2;2;;1;1;16;16.47;16.77;0.28;0.01;6.12
MCOGER;2018;780150066;780808614;0;;;;;1;80;2;3122;11;31587;11;11;1;1;10.01;10.01;1;1;;;27;27;;;18;3;3;;;3;29.13;33.32;;;18.98
MCOGER;2018;780800256;780110078;0;;;;;1;24;0;1255;0;8509;4;4;3;3;3.55;3.55;;;;;10;13;;0;2;3;1;1;0;4;12.13;13.37;0.1;0;3.95
MCOGER;2018;790000087;790000012;1;638;464;1081;2.25;1;30;2;1434;61;15519;2;;2;;3.47;;0;0;1;1;10;15;;;5;3;3;;;3;13.31;20.45;;;4.62
MCOGER;2018;790000111;790019491;1;598;0;236;2.8;1;20;0;437;0;5890;1;;0;;1.19;;0;;0;;7;16;;;;3;3;;;1;7.04;17.12;;;0.95
MCOGER;2018;790000137;790019491;1;212;0;193;1.4;1;10;0;254;0;3613;;;1;;0.8;;0;;0;;6;4;;;;;3;;;1;5.79;6.5;;;0.46
MCOGER;2018;790019848;790006654;1;0;527;535;2.5;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MCOGER;2018;800000143;800000028;1;707;0;694;4;1;28;0;783;0;10593;5;5;0;0;5.75;5.75;0;0;0;0;11;16;0;0;4;10;10;0;0;4;13.61;17.45;0;0;5.2
MCOGER;2018;800000192;800000044;1;773;0;611;;1;57;1;2286;311;19525;4;2;3;2;4.86;3.11;;;;;19;28;;;9;2;;;;7;18.61;27.42;;;12.19
