BOR;AN;nofinesset;nofinessej;AUTSU;AUTGEN;AUTSAIS;AUTPED;EMG
URGENCES;2015;950300277;950000547;1;1;0;0;0
URGENCES;2015;950807982;950001636;1;1;0;0;0
URGENCES;2015;970100384;970100160;1;1;0;0;
URGENCES;2015;970100392;970100178;1;1;0;0;0
URGENCES;2015;970100400;970100186;1;1;0;0;0
URGENCES;2015;970100426;970100202;1;1;0;0;0
URGENCES;2015;970100442;970100228;1;1;0;1;1
URGENCES;2015;970107249;970100731;1;1;0;0;0
URGENCES;2015;970211215;970211207;1;1;0;0;0
URGENCES;2015;970211223;970211207;1;1;0;0;0
URGENCES;2015;970211256;970211207;1;0;0;1;0
URGENCES;2015;970300026;970302022;1;1;0;0;0
URGENCES;2015;970300083;970302121;1;1;0;0;0
URGENCES;2015;970300265;750721334;1;1;0;0;0
URGENCES;2015;970400024;970408589;1;1;0;1;1
URGENCES;2015;970400057;970408589;1;1;0;1;1
URGENCES;2015;970400065;970421038;1;1;1;1;1
URGENCES;2015;970400073;970403606;1;1;0;0;1
URGENCES;2015;980500011;980500003;1;1;0;0;0
URGENCES;2014;010000024;010780054;1;1;0;0;1
URGENCES;2014;010000032;010780062;1;1;0;0;0
URGENCES;2014;010005239;010008407;1;1;0;0;0
URGENCES;2014;010780195;010000156;1;1;0;0;1
URGENCES;2014;010780203;010006450;1;1;0;0;0
URGENCES;2014;020000162;020000063;1;1;0;1;1
URGENCES;2014;020000394;020000253;1;1;0;1;1
URGENCES;2014;020000519;020000261;1;1;0;1;0
URGENCES;2014;020000535;020000287;1;1;0;0;0
URGENCES;2014;020001061;020004404;1;1;0;0;1
URGENCES;2014;020001087;020004495;1;1;0;0;0
URGENCES;2014;020010047;020001632;1;1;0;0;0
URGENCES;2014;030000061;030780092;1;1;0;0;1
URGENCES;2014;030000079;030780100;1;1;0;0;
URGENCES;2014;030000087;030780118;1;1;0;0;1
URGENCES;2014;030781116;030000426;1;1;0;0;0
URGENCES;2014;040000093;040780215;1;1;0;0;0
URGENCES;2014;040000135;050002948;1;1;0;0;1
URGENCES;2014;040000911;040788879;1;1;0;0;1
URGENCES;2014;050000231;050000116;1;1;0;0;0
URGENCES;2014;050000256;050000124;1;1;0;0;1
URGENCES;2014;050000348;050002948;1;1;0;0;1
URGENCES;2014;060000478;060780897;1;1;0;1;
URGENCES;2014;060000510;060780954;1;1;0;0;1
URGENCES;2014;060000544;060780988;1;1;0;1;0
URGENCES;2014;060001450;060785011;1;1;0;0;1
URGENCES;2014;060002102;060791761;1;1;0;0;1
URGENCES;2014;060780491;060790797;1;1;0;0;0
URGENCES;2014;060780517;060000239;1;1;0;0;0
URGENCES;2014;060780715;060000361;1;1;0;0;0
URGENCES;2014;060780723;060004959;1;1;0;0;0
URGENCES;2014;060780947;060800174;1;0;0;1;0
URGENCES;2014;070000013;070002878;1;1;0;0;1
URGENCES;2014;070000179;070780358;1;1;0;0;1
URGENCES;2014;070000609;070005566;1;1;0;0;1
URGENCES;2014;070780424;070000245;1;1;0;0;0
URGENCES;2014;080000110;080000037;1;1;0;0;0
URGENCES;2014;080000219;080001969;1;1;0;0;0
URGENCES;2014;080000276;080001969;1;1;0;0;0
URGENCES;2014;080000425;080000615;1;1;0;0;1
URGENCES;2014;090000175;090781774;1;1;0;0;1
URGENCES;2014;090000183;090781816;1;1;0;0;1
URGENCES;2014;090001629;090780107;1;1;0;0;0
URGENCES;2014;100000090;100000017;1;1;0;0;0
URGENCES;2014;100000199;100006279;1;1;0;0;0
URGENCES;2014;110000023;110780061;1;1;0;0;1
URGENCES;2014;110000049;110780087;1;1;0;0;0
URGENCES;2014;110000056;110780137;1;1;0;0;1
URGENCES;2014;110780228;110000114;1;1;0;0;0
URGENCES;2014;110780483;110000155;1;1;0;0;
URGENCES;2014;120000039;120780044;1;1;0;0;
URGENCES;2014;120000054;120780069;1;1;0;0;1
URGENCES;2014;120000070;120780085;1;1;0;0;0
URGENCES;2014;120004569;120004528;1;1;0;0;1
URGENCES;2014;120004668;120004619;1;1;0;0;0
URGENCES;2014;130000409;130041916;1;1;0;1;1
URGENCES;2014;130000565;130781446;1;1;0;1;1
URGENCES;2014;130001225;130782634;1;1;0;0;1
URGENCES;2014;130002215;130785512;1;1;0;0;0
URGENCES;2014;130002827;130789274;1;1;0;0;1
URGENCES;2014;130002835;130789316;1;1;0;0;1
URGENCES;2014;130043664;130002157;1;1;0;0;0
URGENCES;2014;130780521;130786049;1;1;0;1;1
URGENCES;2014;130781479;130000599;1;1;0;0;0
URGENCES;2014;130782071;130002454;1;1;0;0;0
URGENCES;2014;130782147;130000979;1;1;0;0;0
URGENCES;2014;130783236;130786049;1;1;0;0;
URGENCES;2014;130783293;130786049;1;1;0;0;1
URGENCES;2014;130784713;130038847;1;1;0;0;0
URGENCES;2014;130785652;130014228;1;1;0;1;0
URGENCES;2014;130786361;130002447;1;1;0;0;0
URGENCES;2014;130786742;750821092;1;1;0;0;0
URGENCES;2014;130804297;130786049;1;0;0;1;0
URGENCES;2014;140000027;140000035;1;1;0;1;1
URGENCES;2014;140000076;140000084;1;1;0;0;0
URGENCES;2014;140000209;140000100;1;1;0;1;1
URGENCES;2014;140000233;140000118;1;1;0;0;0
URGENCES;2014;140000373;140000159;1;1;0;0;0
URGENCES;2014;140002452;140025800;1;1;0;0;0
URGENCES;2014;140016759;140003146;1;1;0;0;0
URGENCES;2014;140017237;140003278;1;1;0;0;0
URGENCES;2014;140024886;140000092;1;1;0;0;0
URGENCES;2014;140026410;140026279;1;1;0;0;0
URGENCES;2014;150000032;150780088;1;1;0;0;0
URGENCES;2014;150000040;150780096;1;1;0;0;1
URGENCES;2014;150000164;150780468;1;1;0;0;0
URGENCES;2014;160000253;160000451;1;1;0;1;1
URGENCES;2014;160000303;160006037;1;1;0;0;0
URGENCES;2014;160000311;160000485;1;1;0;0;0
URGENCES;2014;160000337;160000493;1;1;0;0;0
URGENCES;2014;160015368;160014411;1;1;0;0;0
URGENCES;2014;170000038;170780050;1;1;0;0;0
URGENCES;2014;170000087;170023279;1;1;0;0;1
URGENCES;2014;170000095;170780167;1;1;0;0;0
URGENCES;2014;170000103;170780175;1;1;0;1;1
URGENCES;2014;170000152;170780225;1;1;0;0;1
URGENCES;2014;170022065;170022057;1;1;0;0;0
URGENCES;2014;170022818;170022057;1;1;0;0;0
URGENCES;2014;170022826;170022057;1;1;0;0;0
URGENCES;2014;180000010;180000028;1;1;0;0;1
URGENCES;2014;180000200;180000051;1;1;0;0;1
URGENCES;2014;180000283;180000069;1;1;0;0;0
URGENCES;2014;190000018;190000042;1;1;0;0;1
URGENCES;2014;190000026;190000059;1;1;0;0;0
URGENCES;2014;190000091;190000075;1;1;0;0;1
URGENCES;2014;210780136;210000030;1;1;0;0;0
URGENCES;2014;210987558;210780581;1;1;0;1;0
URGENCES;2014;210987657;210780714;1;1;0;0;1
URGENCES;2014;210987665;210010070;1;1;0;0;
URGENCES;2014;210987673;210010070;1;1;0;0;1
URGENCES;2014;210987699;210780706;1;1;0;0;0
URGENCES;2014;220000012;220000020;1;1;0;1;1
URGENCES;2014;220000095;220000046;1;1;0;0;1
URGENCES;2014;220000343;220000079;1;1;0;0;1
URGENCES;2014;220000368;220000103;1;1;0;0;1
URGENCES;2014;220000541;220000152;1;1;0;0;1
URGENCES;2014;230000820;230780041;1;1;0;0;0
URGENCES;2014;230004657;230780058;1;1;0;0;0
URGENCES;2014;240000190;240000596;1;1;0;0;0
URGENCES;2014;240000372;240000059;1;1;0;0;0
URGENCES;2014;240000489;240000117;1;1;0;1;1
URGENCES;2014;240000687;240000448;1;1;0;0;0
URGENCES;2014;250000114;900000365;1;1;0;0;0
URGENCES;2014;250000700;250000452;1;1;0;0;1
URGENCES;2014;250006954;250000015;1;1;0;1;1
URGENCES;2014;260000013;260000021;1;1;0;0;1
URGENCES;2014;260000120;260016910;1;1;0;0;1
URGENCES;2014;260000138;260000047;1;1;0;0;1
URGENCES;2014;260000146;260000054;1;1;0;0;0
URGENCES;2014;260000203;260016910;1;1;0;0;0
URGENCES;2014;260000286;260000104;1;1;0;0;0
URGENCES;2014;270000045;270000060;1;1;0;0;
URGENCES;2014;270000326;270000680;1;1;0;0;0
URGENCES;2014;270000359;270023724;1;1;0;1;1
URGENCES;2014;270000367;270000086;1;1;0;0;
URGENCES;2014;270000391;760024042;1;1;0;0;1
URGENCES;2014;270000425;270000102;1;1;0;0;0
URGENCES;2014;270000441;270000110;1;1;0;0;0
URGENCES;2014;270000458;270023724;1;1;0;0;1
URGENCES;2014;280000084;280000183;1;1;0;0;0
URGENCES;2014;280000662;280500075;1;1;0;0;0
URGENCES;2014;280502998;280000589;1;1;0;0;
URGENCES;2014;280504267;280000134;1;1;0;0;1
URGENCES;2014;280505777;280001199;1;1;0;0;
URGENCES;2014;290000025;290020700;1;1;0;0;1
URGENCES;2014;290000033;290021542;1;1;0;0;1
URGENCES;2014;290000058;290000017;1;0;0;1;0
URGENCES;2014;290000066;290020700;1;1;0;0;0
URGENCES;2014;290000173;290000041;1;1;0;0;0
URGENCES;2014;290000181;290000074;1;1;0;0;0
URGENCES;2014;290000256;290000017;1;1;0;0;0
URGENCES;2014;290000728;750821092;1;1;0;0;0
URGENCES;2014;290000785;220020739;1;1;0;0;
URGENCES;2014;290000934;290000306;1;1;0;0;1
URGENCES;2014;290004324;290000017;1;1;0;0;0
URGENCES;2014;290019777;290022508;1;1;0;0;0
URGENCES;2014;2A0000022;2A0000014;1;1;0;0;0
URGENCES;2014;2A0000154;2A0000204;1;1;0;0;0
URGENCES;2014;2B0000012;2B0000020;1;1;0;0;1
URGENCES;2014;2B0005359;2B0005342;1;1;0;0;0
URGENCES;2014;300000023;300780046;1;1;0;0;1
URGENCES;2014;300000031;300780053;1;1;0;0;1
URGENCES;2014;300780137;920028396;1;1;0;0;0
URGENCES;2014;300782117;300780038;1;1;0;1;1
URGENCES;2014;300788502;300788486;1;1;0;0;0
URGENCES;2014;310000310;310780671;1;1;0;0;1
URGENCES;2014;310016977;310781406;1;0;0;1;0
URGENCES;2014;310780101;310000039;1;1;0;0;0
URGENCES;2014;310780283;310000112;1;1;0;0;1
URGENCES;2014;310780382;310000179;1;1;0;0;0
URGENCES;2014;310781000;310788880;1;1;0;0;0
URGENCES;2014;310781067;310788898;1;1;0;0;0
URGENCES;2014;310781505;310000492;1;1;0;0;1
URGENCES;2014;310783048;310781406;1;1;0;0;0
URGENCES;2014;310783055;310781406;1;1;0;0;0
URGENCES;2014;320000086;320780117;1;1;0;0;0
URGENCES;2014;320000102;320780133;1;1;0;0;0
URGENCES;2014;330000555;330781204;1;1;0;0;0
URGENCES;2014;330000571;330781220;1;1;0;0;0
URGENCES;2014;330000589;330027509;1;1;0;0;0
URGENCES;2014;330000597;330027509;1;1;0;0;0
URGENCES;2014;330000605;330781253;1;1;0;0;1
URGENCES;2014;330000613;330781261;1;1;0;0;
URGENCES;2014;330780263;330000134;1;1;0;0;0
URGENCES;2014;330780479;330000274;1;1;0;0;0
URGENCES;2014;330780495;330796392;1;1;0;0;0
URGENCES;2014;330780529;330796392;1;1;0;0;0
URGENCES;2014;330780537;330000324;1;1;0;0;0
URGENCES;2014;330781303;750821092;1;1;0;0;0
URGENCES;2014;330781352;330781196;1;1;0;0;1
URGENCES;2014;330781360;330781196;1;1;0;1;1
URGENCES;2014;340000033;340780055;1;1;0;0;0
URGENCES;2014;340000223;340011295;1;1;0;0;1
URGENCES;2014;340015502;340000512;1;1;0;0;0
URGENCES;2014;340015965;340000074;1;1;0;0;0
URGENCES;2014;340780147;340000108;1;1;0;0;
URGENCES;2014;340780154;340000116;1;1;0;0;0
URGENCES;2014;340780634;340000272;1;1;0;0;1
URGENCES;2014;340780642;340785856;1;1;0;0;
URGENCES;2014;340780667;340000280;1;1;0;0;0
URGENCES;2014;340780683;340000306;1;1;0;0;0
URGENCES;2014;340780717;340008150;1;1;0;0;
URGENCES;2014;340780725;340016864;1;1;0;0;0
URGENCES;2014;340785161;340780477;1;1;0;1;1
URGENCES;2014;350000121;350000303;1;1;0;0;0
URGENCES;2014;350000147;350000022;1;1;0;0;1
URGENCES;2014;350000154;350000030;1;1;0;0;1
URGENCES;2014;350000162;350000048;1;1;0;0;1
URGENCES;2014;350000188;350000055;1;1;0;0;1
URGENCES;2014;350000741;350005179;1;1;0;0;1
URGENCES;2014;350005146;350000733;1;1;0;0;0
URGENCES;2014;350007084;350005179;1;0;0;1;0
URGENCES;2014;360000038;360000046;1;1;0;0;0
URGENCES;2014;360000137;360000053;1;1;0;0;0
URGENCES;2014;360000160;360000079;1;1;0;0;0
URGENCES;2014;370000093;370000192;1;1;0;0;0
URGENCES;2014;370000499;370000481;1;0;0;1;0
URGENCES;2014;370000531;370000606;1;1;0;0;0
URGENCES;2014;370000879;370000564;1;1;0;0;0
URGENCES;2014;370000903;370000614;1;1;0;0;0
URGENCES;2014;370004467;370000481;1;1;0;1;0
URGENCES;2014;370007569;370007528;1;1;0;0;0
URGENCES;2014;380000026;380780031;1;1;0;0;0
URGENCES;2014;380000034;380780049;1;1;0;0;1
URGENCES;2014;380000042;380780056;1;1;0;0;0
URGENCES;2014;380000067;380780080;1;1;0;1;1
URGENCES;2014;380000174;380781435;1;1;0;0;1
URGENCES;2014;380000406;380784751;1;1;0;1;1
URGENCES;2014;380012658;380012609;1;1;0;0;1
URGENCES;2014;380781450;380798140;1;1;0;0;0
URGENCES;2014;380782722;380780080;1;1;0;0;0
URGENCES;2014;380785956;380795211;1;1;0;0;
URGENCES;2014;390000040;390780146;1;1;0;0;1
URGENCES;2014;390000065;390780161;1;1;0;0;
URGENCES;2014;390000214;390780591;1;1;0;0;0
URGENCES;2014;390000222;390780609;1;1;0;0;0
URGENCES;2014;400000105;400780193;1;1;0;0;1
URGENCES;2014;400000139;400011177;1;1;0;0;1
URGENCES;2014;400782769;400001764;1;1;0;0;0
URGENCES;2014;410000020;410000087;1;1;0;1;1
URGENCES;2014;410000038;410000095;1;1;0;0;0
URGENCES;2014;410000046;410000103;1;1;0;0;0
URGENCES;2014;420000010;420780033;1;1;0;0;1
URGENCES;2014;420000226;420013831;1;1;0;0;1
URGENCES;2014;420000234;420780652;1;1;0;0;1
URGENCES;2014;420000267;420013831;1;1;0;0;1
URGENCES;2014;420010050;420787061;1;1;0;0;0
URGENCES;2014;420011413;420011405;1;1;0;0;0
URGENCES;2014;420780504;420000135;1;1;0;0;0
URGENCES;2014;420780637;420002495;1;1;0;0;1
URGENCES;2014;420782310;420000853;1;1;0;0;0
URGENCES;2014;420785354;420784878;1;1;0;1;1
URGENCES;2014;430000117;430000018;1;1;0;0;0
URGENCES;2014;430000190;430000034;1;1;0;0;1
URGENCES;2014;440000016;440000057;1;1;0;0;1
URGENCES;2014;440000271;440000289;1;1;0;1;1
URGENCES;2014;440000396;440000297;1;1;0;0;0
URGENCES;2014;440000503;440000313;1;1;0;0;1
URGENCES;2014;440000511;440000461;1;1;0;0;0
URGENCES;2014;440041580;440041572;1;1;0;0;
URGENCES;2014;450000021;450000088;1;1;0;1;0
URGENCES;2014;450000047;450000096;1;1;0;0;0
URGENCES;2014;450000062;450000104;1;1;0;1;1
URGENCES;2014;450000070;450000112;1;1;0;0;0
URGENCES;2014;450000294;450000591;1;1;0;0;0
URGENCES;2014;450002613;450000088;1;1;0;0;1
URGENCES;2014;460000045;460780083;1;1;0;0;0
URGENCES;2014;460000052;460780091;1;1;0;0;
URGENCES;2014;460000102;460780208;1;1;0;0;0
URGENCES;2014;460000110;460780216;1;1;0;0;1
URGENCES;2014;470000027;470014069;1;1;0;0;0
URGENCES;2014;470000423;470000316;1;1;0;0;1
URGENCES;2014;470000431;470000324;1;1;0;0;
URGENCES;2014;470000480;470001660;1;1;0;0;1
URGENCES;2014;480000017;480780097;1;1;0;0;1
URGENCES;2014;490000049;490000031;1;1;0;1;1
URGENCES;2014;490000635;490000676;1;1;0;0;1
URGENCES;2014;490001765;490528452;1;1;0;0;1
URGENCES;2014;490014909;490008109;1;1;0;0;0
URGENCES;2014;500000021;500000054;1;1;0;0;1
URGENCES;2014;500000187;500000013;1;1;0;0;1
URGENCES;2014;500000260;500000054;1;1;0;0;1
URGENCES;2014;500000427;500000096;1;1;0;0;0
URGENCES;2014;500000450;500000112;1;1;0;0;0
URGENCES;2014;500000468;500000013;1;1;0;0;0
URGENCES;2014;500000591;500000393;1;1;0;0;0
URGENCES;2014;510000169;510000037;1;1;0;0;0
URGENCES;2014;510000185;510000532;1;1;0;0;0
URGENCES;2014;510000193;510000557;1;1;0;0;0
URGENCES;2014;510000235;510000060;1;1;0;0;0
URGENCES;2014;510000250;510000078;1;1;0;0;0
URGENCES;2014;510002470;510000029;1;0;0;1;
URGENCES;2014;510004302;510000029;1;1;0;0;0
URGENCES;2014;520000027;520780032;1;1;0;0;0
URGENCES;2014;520000043;520780057;1;1;0;0;0
URGENCES;2014;520000068;520780073;1;1;0;0;1
URGENCES;2014;530000017;530000025;1;1;0;0;0
URGENCES;2014;530000173;530000074;1;1;0;0;1
URGENCES;2014;530000264;530000371;1;1;0;0;
URGENCES;2014;540000023;540000049;1;1;0;0;1
URGENCES;2014;540000155;540000080;1;1;0;0;1
URGENCES;2014;540000296;540000106;1;1;0;0;0
URGENCES;2014;540000486;540000932;1;1;0;0;0
URGENCES;2014;540001070;540000767;1;1;0;0;1
URGENCES;2014;540001096;570010181;1;1;0;0;0
URGENCES;2014;540001138;540023264;1;1;0;0;1
URGENCES;2014;540002698;540023264;1;0;0;1;0
URGENCES;2014;550000012;550006795;1;1;0;0;1
URGENCES;2014;550000434;550003354;1;1;0;0;1
URGENCES;2014;560000127;560023210;1;1;0;0;1
URGENCES;2014;560000135;560005746;1;1;0;0;1
URGENCES;2014;560000143;560014748;1;1;0;0;1
URGENCES;2014;560000192;560000044;1;1;0;0;1
URGENCES;2014;560000200;560023210;1;1;1;0;0
URGENCES;2014;570000059;570025254;1;1;0;0;1
URGENCES;2014;570000117;570015099;1;1;0;0;1
URGENCES;2014;570000216;570010173;1;1;0;0;0
URGENCES;2014;570000349;570005165;1;1;0;0;1
URGENCES;2014;570000596;750821092;1;1;0;0;0
URGENCES;2014;570000646;570001115;1;1;0;0;0
URGENCES;2014;570000901;570000158;1;1;0;0;0
URGENCES;2014;570026682;570005165;1;1;0;0;1
URGENCES;2014;580972669;580780070;1;1;0;0;
URGENCES;2014;580972677;580780088;1;1;0;0;0
URGENCES;2014;580972685;580780096;1;1;0;0;0
URGENCES;2014;580972693;580780039;1;1;0;0;1
URGENCES;2014;590000121;590780227;1;1;0;0;1
URGENCES;2014;590000337;590781415;1;1;0;0;1
URGENCES;2014;590000428;590781605;1;1;0;0;1
URGENCES;2014;590000436;590781621;1;1;0;0;0
URGENCES;2014;590000469;590781662;1;1;0;0;
URGENCES;2014;590000535;590781803;1;1;0;0;1
URGENCES;2014;590000592;590782165;1;1;0;0;0
URGENCES;2014;590000618;590782215;1;1;0;1;1
URGENCES;2014;590000758;590782637;1;1;0;0;1
URGENCES;2014;590000774;590782652;1;1;0;0;0
URGENCES;2014;590001004;590783239;1;1;0;1;1
URGENCES;2014;590001749;590788956;1;1;0;0;0
URGENCES;2014;590008041;590008033;1;1;0;0;
URGENCES;2014;590780284;590051801;1;1;0;0;0
URGENCES;2014;590796975;590780193;1;1;0;1;1
URGENCES;2014;590797353;590051801;1;1;0;1;0
URGENCES;2014;590801106;590782421;1;1;0;1;1
URGENCES;2014;590804696;590781902;1;1;0;0;1
URGENCES;2014;590816310;590000048;1;1;0;0;0
URGENCES;2014;600000053;600101984;1;1;0;1;1
URGENCES;2014;600000186;600100648;1;1;0;0;0
URGENCES;2014;600000194;600100713;1;1;0;1;1
URGENCES;2014;600000285;600100721;1;1;0;0;0
URGENCES;2014;600000467;600101984;1;1;0;1;1
URGENCES;2014;600100754;600000228;1;1;0;0;
URGENCES;2014;600113476;600100721;1;1;0;1;0
URGENCES;2014;610000044;610780074;1;1;0;0;0
URGENCES;2014;610000051;610780082;1;1;0;0;0
URGENCES;2014;610000069;610780090;1;1;0;0;0
URGENCES;2014;610000077;610780124;1;1;0;0;0
URGENCES;2014;610000119;610780165;1;1;0;0;0
URGENCES;2014;610780116;610790594;1;1;0;0;0
URGENCES;2014;620000034;620100057;1;1;0;1;1
URGENCES;2014;620000224;620100651;1;1;0;0;1
URGENCES;2014;620000257;620100685;1;1;0;0;1
URGENCES;2014;620000323;620101337;1;1;0;1;1
URGENCES;2014;620000349;620101360;1;1;0;1;1
URGENCES;2014;620000653;620103440;1;1;0;1;1
URGENCES;2014;620003202;620103432;1;1;0;0;1
URGENCES;2014;620003350;620001834;1;1;0;0;1
URGENCES;2014;620003376;620001834;1;1;0;0;1
URGENCES;2014;620025346;620001834;1;1;0;0;0
URGENCES;2014;620100735;620000265;1;1;0;0;
URGENCES;2014;630000404;630780989;1;1;0;0;0
URGENCES;2014;630000412;630780997;1;1;0;0;1
URGENCES;2014;630000420;630781003;1;1;0;0;0
URGENCES;2014;630000438;630781011;1;1;0;0;0
URGENCES;2014;630000446;630781029;1;1;0;0;0
URGENCES;2014;630781268;630780989;1;0;0;1;0
URGENCES;2014;640000162;640780417;1;1;0;1;1
URGENCES;2014;640000402;640780813;1;1;0;0;0
URGENCES;2014;640000410;640780821;1;1;0;0;0
URGENCES;2014;640000600;640781290;1;1;0;1;1
URGENCES;2014;640017646;640017638;1;1;0;0;0
URGENCES;2014;640780433;640012209;1;1;0;0;0
URGENCES;2014;640780490;640000212;1;1;0;0;0
URGENCES;2014;640780748;640000360;1;1;0;0;0
URGENCES;2014;640780938;640000451;1;1;0;0;0
URGENCES;2014;650000045;650780158;1;1;0;0;1
URGENCES;2014;650000052;650780166;1;1;0;0;0
URGENCES;2014;650000417;650783160;1;1;0;0;0
URGENCES;2014;650780679;650000243;1;1;0;0;0
URGENCES;2014;650784218;650780174;1;1;0;0;1
URGENCES;2014;660000084;660780180;1;1;0;1;1
URGENCES;2014;660780628;660000282;1;1;0;0;0
URGENCES;2014;660780776;660000399;1;1;0;0;0
URGENCES;2014;660780784;660000407;1;1;0;0;0
URGENCES;2014;660790387;660790379;1;1;0;0;0
URGENCES;2014;670000025;670780055;1;1;0;0;0
URGENCES;2014;670000157;670780337;1;1;0;1;1
URGENCES;2014;670000165;670780345;1;1;0;1;0
URGENCES;2014;670000272;670780543;1;1;0;0;0
URGENCES;2014;670000397;670780691;1;1;0;0;1
URGENCES;2014;670016237;670016211;1;1;0;0;0
URGENCES;2014;670780162;670000108;1;1;0;0;0
URGENCES;2014;670780212;670014604;1;1;0;0;0
URGENCES;2014;670783273;670780055;1;1;0;1;0
URGENCES;2014;680000320;680000643;1;1;0;0;0
URGENCES;2014;680000544;680000395;1;1;0;0;0
URGENCES;2014;680000601;680000437;1;1;0;0;0
URGENCES;2014;680000627;680000486;1;0;0;1;0
URGENCES;2014;680000684;680000973;1;1;0;0;1
URGENCES;2014;680000700;680001005;1;1;0;0;0
URGENCES;2014;680001245;680000973;1;0;0;1;0
URGENCES;2014;680004546;680000486;1;1;0;0;1
URGENCES;2014;680020096;680000486;1;1;0;0;0
URGENCES;2014;690000013;690780036;1;1;0;0;
URGENCES;2014;690000575;690782222;1;1;0;0;1
URGENCES;2014;690000625;690782271;1;1;0;0;0
URGENCES;2014;690007539;690781810;1;0;0;1;0
URGENCES;2014;690023411;690000252;1;1;0;0;0
URGENCES;2014;690780093;750821092;1;1;0;0;0
URGENCES;2014;690780382;690006598;1;1;0;0;
URGENCES;2014;690780390;690000229;1;1;0;0;
URGENCES;2014;690780416;690031190;1;1;0;0;0
URGENCES;2014;690780648;690036900;1;1;0;0;0
URGENCES;2014;690780655;690000377;1;1;0;0;0
URGENCES;2014;690782834;690000724;1;1;0;0;0
URGENCES;2014;690783154;690781810;1;1;0;0;1
URGENCES;2014;690784137;690781810;1;1;0;0;1
URGENCES;2014;690784152;690781810;1;1;0;0;0
URGENCES;2014;690805361;690805353;1;1;0;0;1
URGENCES;2014;690807367;690003447;1;1;0;0;0
URGENCES;2014;700000011;700780026;1;1;0;0;0
URGENCES;2014;700000029;700004591;1;1;0;0;
URGENCES;2014;710010067;710780644;1;1;0;0;0
URGENCES;2014;710010786;710781451;1;1;0;0;0
URGENCES;2014;710978263;710780958;1;1;0;0;1
URGENCES;2014;710978289;710780263;1;1;0;0;1
URGENCES;2014;710978313;710976705;1;1;0;0;1
URGENCES;2014;710978347;710781204;1;1;0;0;0
URGENCES;2014;720000033;720000025;1;1;0;1;1
URGENCES;2014;720000124;720000066;1;1;0;0;0
URGENCES;2014;720000470;610780082;1;1;0;0;0
URGENCES;2014;720000520;720000140;1;1;0;0;0
URGENCES;2014;720001437;720006022;1;1;0;0;0
URGENCES;2014;720016179;720016724;1;1;0;0;1
URGENCES;2014;720017748;720000561;1;1;0;0;0
URGENCES;2014;730000031;730000015;1;1;0;0;1
URGENCES;2014;730000049;730002839;1;1;0;0;1
URGENCES;2014;730000080;730780103;1;1;0;0;1
URGENCES;2014;730000098;730780111;1;1;0;0;0
URGENCES;2014;730000247;730780525;1;1;0;0;0
URGENCES;2014;730000262;730002839;1;1;0;0;1
URGENCES;2014;730004298;730010048;1;1;0;0;0
URGENCES;2014;740000237;740781133;1;1;0;1;1
URGENCES;2014;740000294;740781208;1;1;0;0;0
URGENCES;2014;740000302;740781133;1;1;0;0;1
URGENCES;2014;740000328;740790381;1;1;0;0;1
URGENCES;2014;740014345;740000617;1;1;0;0;0
URGENCES;2014;740780424;740000120;1;1;0;0;0
URGENCES;2014;740781141;740790258;1;1;0;0;1
URGENCES;2014;740781224;740001839;1;1;0;0;1
URGENCES;2014;750000523;750150120;1;1;0;0;1
URGENCES;2014;750000549;750150229;1;1;0;0;0
URGENCES;2014;750100018;750712184;1;1;0;0;0
URGENCES;2014;750100042;750712184;1;1;0;0;1
URGENCES;2014;750100075;750712184;1;1;0;0;0
URGENCES;2014;750100091;750712184;1;1;0;0;1
URGENCES;2014;750100109;750712184;1;0;0;1;0
URGENCES;2014;750100125;750712184;1;1;0;0;0
URGENCES;2014;750100166;750712184;1;1;0;0;
URGENCES;2014;750100208;750712184;1;0;0;1;0
URGENCES;2014;750100232;750712184;1;1;0;0;1
URGENCES;2014;750100273;750712184;1;1;0;0;0
URGENCES;2014;750150237;750006728;1;1;0;0;0
URGENCES;2014;750803447;750712184;1;1;0;0;1
URGENCES;2014;750803454;750712184;1;0;0;1;0
URGENCES;2014;760000018;760780023;1;1;0;0;1
URGENCES;2014;760000042;760780056;1;1;0;0;0
URGENCES;2014;760000141;760780239;1;1;0;0;0
URGENCES;2014;760000158;760780239;1;1;0;1;0
URGENCES;2014;760000364;760780734;1;1;0;0;1
URGENCES;2014;760000372;760780742;1;1;0;0;0
URGENCES;2014;760000463;760024042;1;1;0;0;1
URGENCES;2014;760021329;760000448;1;1;0;0;0
URGENCES;2014;760780510;760000257;1;1;0;0;0
URGENCES;2014;760780791;760000414;1;1;0;0;0
URGENCES;2014;760805770;760780726;1;1;0;1;1
URGENCES;2014;760921809;760000273;1;1;0;0;
URGENCES;2014;770000131;770110013;1;1;0;1;0
URGENCES;2014;770000149;770110021;1;1;0;1;1
URGENCES;2014;770000156;770110054;1;1;0;1;1
URGENCES;2014;770000164;770110062;1;1;0;0;0
URGENCES;2014;770000172;770110070;1;1;0;1;1
URGENCES;2014;770000214;770130052;1;1;0;0;1
URGENCES;2014;770000446;770700185;1;1;0;1;1
URGENCES;2014;770019032;770170017;1;1;0;1;1
URGENCES;2014;770300135;770000289;1;1;0;0;0
URGENCES;2014;770790707;770000719;1;1;0;0;0
URGENCES;2014;780000287;780110011;1;1;0;1;1
URGENCES;2014;780000295;780002697;1;1;0;0;0
