BOR;AN;nofinesset;nofinessej;PERSO;EFFPL;EFFPA;ETP;GAR;AST
CHIRCAR_P;2020;340780667;340000280;M103X;1;1;1.5;0;1
CHIRCAR_P;2020;340780667;340000280;M1040;3;1;3.5;0;1
CHIRCAR_P;2020;340780667;340000280;M1160;4;;4;0;0
CHIRCAR_P;2020;340780667;340000280;N2120;1;0;1;;
CHIRCAR_P;2020;340780667;340000280;N2200;10;0;10;;
CHIRCAR_P;2020;340780667;340000280;N4130;5;1;5.5;;
CHIRCAR_P;2020;340780667;340000280;NAUT;2;0;2;;
CHIRCAR_P;2020;340796663;340780477;M103X;;9;0.28;1;1
CHIRCAR_P;2020;340796663;340780477;M1040;15;14;12.7;0;1
CHIRCAR_P;2020;340796663;340780477;M104H;13;14;7;0;1
CHIRCAR_P;2020;340796663;340780477;M2140;1;4;2.39;1;1
CHIRCAR_P;2020;340796663;340780477;MAUT;2;11;7.59;0;1
CHIRCAR_P;2020;340796663;340780477;N2120;5;2;6;;
CHIRCAR_P;2020;340796663;340780477;N2200;85;11;85.32;;
CHIRCAR_P;2020;340796663;340780477;N2310;4;2;4;;
CHIRCAR_P;2020;340796663;340780477;N2320;14;;13.13;;
CHIRCAR_P;2020;340796663;340780477;N2510;66;4;64.6;;
CHIRCAR_P;2020;340796663;340780477;N4130;7;;6.67;;
CHIRCAR_P;2020;340796663;340780477;NAUT;3;3;3.58;;
CHIRCAR_P;2020;350000147;350000022;M1040;0;12;4.91;1;0
CHIRCAR_P;2020;350000147;350000022;N2120;0;1;0.2;;
CHIRCAR_P;2020;350000147;350000022;N2200;6;2;7.6;;
CHIRCAR_P;2020;350000147;350000022;N2510;6;0;5.65;;
CHIRCAR_P;2020;350000147;350000022;NAUT;3;1;2.2;;
CHIRCAR_P;2020;350000741;350005179;M103X;16;4;3.43;;
CHIRCAR_P;2020;350000741;350005179;M1040;17;2;4.5;;
CHIRCAR_P;2020;350000741;350005179;M104H;17;2;4.5;;
CHIRCAR_P;2020;350000741;350005179;M2140;26;1;10.08;;
CHIRCAR_P;2020;350000741;350005179;N2120;6;0;6;;
CHIRCAR_P;2020;350000741;350005179;N2200;39;18;50.5;;
CHIRCAR_P;2020;350000741;350005179;N2310;2;1;2.6;;
CHIRCAR_P;2020;350000741;350005179;N2320;9;3;10.49;;
CHIRCAR_P;2020;350000741;350005179;N2510;30;15;38.62;;
CHIRCAR_P;2020;350000741;350005179;N4130;3;1;3.94;;
CHIRCAR_P;2020;350000741;350005179;NAUT;16;6;17.77;;
CHIRCAR_P;2020;350002192;220020739;M103X;1;3;4;0;1
CHIRCAR_P;2020;350002192;220020739;M1040;;8;8;0;1
CHIRCAR_P;2020;350002192;220020739;N2120;;1;0.5;;
CHIRCAR_P;2020;350002192;220020739;N2200;9;5;11.6;;
CHIRCAR_P;2020;350002192;220020739;N2510;;7;6.19;;
CHIRCAR_P;2020;350002192;220020739;NAUT;4;2;4.19;;
CHIRCAR_P;2020;360000137;360000053;M1040;2;;1;;
CHIRCAR_P;2020;370000093;370013468;M103X;14;;14;1;1
CHIRCAR_P;2020;370000093;370013468;M1040;21;;21;1;1
CHIRCAR_P;2020;370000093;370013468;M1160;14;6;10.95;0;1
CHIRCAR_P;2020;370000093;370013468;M2140;3;;3;0;1
CHIRCAR_P;2020;370000093;370013468;N2120;1;;0.5;;
CHIRCAR_P;2020;370000093;370013468;N2200;6;3;7.54;;
CHIRCAR_P;2020;370000093;370013468;N2310;9;2;8.38;;
CHIRCAR_P;2020;370000093;370013468;N2320;;3;2.84;;
CHIRCAR_P;2020;370000093;370013468;N2510;6;1;1.88;;
CHIRCAR_P;2020;370000093;370013468;N4130;;5;5;;
CHIRCAR_P;2020;370000499;370000481;M103X;8;;7.5;1;1
CHIRCAR_P;2020;370000499;370000481;M1040;1;;0.08;;
CHIRCAR_P;2020;370000499;370000481;M2140;2;;2;0;0
CHIRCAR_P;2020;370000499;370000481;N2120;1;;0.15;;
CHIRCAR_P;2020;370000499;370000481;N2200;3;2;2.34;;
CHIRCAR_P;2020;370000499;370000481;N2510;1;;0.2;;
CHIRCAR_P;2020;370000499;370000481;NAUT;3;4;4.24;;
CHIRCAR_P;2020;370004467;370000481;M1040;12;3;11.76;0;1
CHIRCAR_P;2020;370004467;370000481;M104H;1;;1;;
CHIRCAR_P;2020;370004467;370000481;M1160;12;;12;1;
CHIRCAR_P;2020;370004467;370000481;M2140;6;;5.27;1;1
CHIRCAR_P;2020;370004467;370000481;N2120;1;0;1;;
CHIRCAR_P;2020;370004467;370000481;N2200;5;6;7.28;;
CHIRCAR_P;2020;370004467;370000481;N2510;4;4;6.9;;
CHIRCAR_P;2020;370004467;370000481;NAUT;3;1;2.5;;
CHIRCAR_P;2020;380000034;380780049;M1040;0;2;0.23;;
CHIRCAR_P;2020;380000067;380780080;M103X;;;;0;1
CHIRCAR_P;2020;380000067;380780080;M1040;;6;3.7;0;0
CHIRCAR_P;2020;380000067;380780080;M104H;;6;3.7;0;0
CHIRCAR_P;2020;380000067;380780080;M1140;;;;0;1
CHIRCAR_P;2020;380000067;380780080;M2140;4;1;3.7;0;1
CHIRCAR_P;2020;380000067;380780080;MAUT;2;;2;0;0
CHIRCAR_P;2020;380000067;380780080;N2120;1;1;1.29;;
CHIRCAR_P;2020;380000067;380780080;N2200;30;5;34;;
CHIRCAR_P;2020;380000067;380780080;N2310;1;;1;;
CHIRCAR_P;2020;380000067;380780080;N2320;3;;3;;
CHIRCAR_P;2020;380000067;380780080;N2510;7;4;10.53;;
CHIRCAR_P;2020;380000067;380780080;N4130;2;1;2.8;;
CHIRCAR_P;2020;380000067;380780080;NAUT;3;6;9.12;;
CHIRCAR_P;2020;380012658;380012609;M1040;4;;4;;
CHIRCAR_P;2020;380012658;380012609;N2120;1;;1;;
CHIRCAR_P;2020;380012658;380012609;N2200;5;;5.2;;
CHIRCAR_P;2020;380012658;380012609;N4130;5;;5.6;;
CHIRCAR_P;2020;380012658;380012609;NAUT;4;;4.2;;
CHIRCAR_P;2020;380786442;380798025;M103X;19;;19;1;1
CHIRCAR_P;2020;380786442;380798025;M1040;18;4;20;1;
CHIRCAR_P;2020;380786442;380798025;M1160;5;;5;0;1
CHIRCAR_P;2020;380786442;380798025;N2120;1;0;1;;
CHIRCAR_P;2020;380786442;380798025;N2200;7;13;15.05;;
CHIRCAR_P;2020;380786442;380798025;N2310;11;6;13.3;;
CHIRCAR_P;2020;380786442;380798025;N4130;1;0;1;;
CHIRCAR_P;2020;380786442;380798025;NAUT;2;0;2;;
CHIRCAR_P;2020;400000139;400011177;M1040;2;0;2;0;1
CHIRCAR_P;2020;400000139;400011177;M104H;2;0;2;;
CHIRCAR_P;2020;400000139;400011177;N2120;0;1;0.18;;
CHIRCAR_P;2020;400000139;400011177;N2200;0;6;2.98;;
CHIRCAR_P;2020;400000139;400011177;N4130;0;8;1.85;;
CHIRCAR_P;2020;400000139;400011177;NAUT;0;2;0.15;;
CHIRCAR_P;2020;410000020;410000087;M1040;0;7;3.27;0;0
CHIRCAR_P;2020;410000020;410000087;MAUT;0;0;0.79;0;0
CHIRCAR_P;2020;410000020;410000087;N2120;0;1;0.56;;
CHIRCAR_P;2020;410000020;410000087;N2200;4;22;13.6;;
CHIRCAR_P;2020;410000020;410000087;N2510;0;18;8.97;;
CHIRCAR_P;2020;410000020;410000087;NAUT;1;4;3.17;;
CHIRCAR_P;2020;420000010;420780033;M1040;7;1;0.66;0;1
CHIRCAR_P;2020;420000010;420780033;N2200;3;;1.5;;
CHIRCAR_P;2020;420000010;420780033;N2510;1;;0.2;;
CHIRCAR_P;2020;420011413;420011405;M103X;1;;1;0;1
CHIRCAR_P;2020;420011413;420011405;M1040;2;;2;0;1
CHIRCAR_P;2020;420011413;420011405;N2200;3;;3.26;;
CHIRCAR_P;2020;420011413;420011405;N2320;;2;0.43;;
CHIRCAR_P;2020;420011413;420011405;N2510;3;6;6.7;;
CHIRCAR_P;2020;420785354;420784878;M1040;12;5;8.41;0;0
CHIRCAR_P;2020;420785354;420784878;M2140;2;0;1.33;0;1
CHIRCAR_P;2020;420785354;420784878;MAUT;2;1;1.42;0;0
CHIRCAR_P;2020;420785354;420784878;N2120;4;;2.4;;
CHIRCAR_P;2020;420785354;420784878;N2200;58;11;29.78;;
CHIRCAR_P;2020;420785354;420784878;N2510;33;8;28.95;;
CHIRCAR_P;2020;420785354;420784878;NAUT;23;7;18.52;;
CHIRCAR_P;2020;440000016;440000057;M1040;7;3;5.63;1;0
CHIRCAR_P;2020;440000016;440000057;M1160;2;;0.73;1;0
CHIRCAR_P;2020;440000016;440000057;N2200;;6;2.2;;
CHIRCAR_P;2020;440000016;440000057;N2510;;5;1.59;;
CHIRCAR_P;2020;440017598;440000289;M103X;15;2;6.78;1;
CHIRCAR_P;2020;440017598;440000289;M1040;6;4;4.4;1;
CHIRCAR_P;2020;440017598;440000289;M2140;5;2;5.05;1;
CHIRCAR_P;2020;440017598;440000289;MAUT;3;1;3.41;;
CHIRCAR_P;2020;440017598;440000289;N2120;2;0;2.74;;
CHIRCAR_P;2020;440017598;440000289;N2200;39;14;49.96;;
CHIRCAR_P;2020;440017598;440000289;N2320;9;1;9.56;;
CHIRCAR_P;2020;440017598;440000289;N2510;23;9;29.69;;
CHIRCAR_P;2020;440017598;440000289;NAUT;2;2;3.11;;
CHIRCAR_P;2020;440041580;440041572;M1040;;25;;;
CHIRCAR_P;2020;440041580;440041572;N2120;;2;1.36;;
CHIRCAR_P;2020;440041580;440041572;N2200;;41;19.12;;
CHIRCAR_P;2020;440041580;440041572;N2320;11;2;13.02;;
CHIRCAR_P;2020;440041580;440041572;N2510;;23;11.18;;
CHIRCAR_P;2020;440041580;440041572;N4130;;1;0.8;;
CHIRCAR_P;2020;440041580;440041572;NAUT;;1;0.29;;
CHIRCAR_P;2020;450000294;450000591;M103X;;17;17;0;0
CHIRCAR_P;2020;450000294;450000591;M1040;11;1;11.05;0;1
CHIRCAR_P;2020;450000294;450000591;M104H;;;;0;1
CHIRCAR_P;2020;450000294;450000591;M1160;6;44;7.2;0;0
CHIRCAR_P;2020;450000294;450000591;M2140;;;;0;1
CHIRCAR_P;2020;450000294;450000591;N2120;1;;0.2;;
CHIRCAR_P;2020;450000294;450000591;N2200;8;;8.53;;
CHIRCAR_P;2020;450000294;450000591;N2510;1;;1.01;;
CHIRCAR_P;2020;450002613;450000088;M1040;0;10;5.44;1;1
CHIRCAR_P;2020;450002613;450000088;MAUT;0;3;1.7;1;1
CHIRCAR_P;2020;450002613;450000088;N2120;0;3;1.63;;
CHIRCAR_P;2020;450002613;450000088;N2200;40;16;49.36;;
CHIRCAR_P;2020;450002613;450000088;N2510;26;9;30.68;;
CHIRCAR_P;2020;450002613;450000088;NAUT;4;5;7.77;;
CHIRCAR_P;2020;470000027;470014069;M1040;12;;12;1;0
CHIRCAR_P;2020;470000027;470014069;N2120;1;;1;;
CHIRCAR_P;2020;470000027;470014069;N2200;5;2;6.15;;
CHIRCAR_P;2020;490000049;490000031;M103X;0;9;2.96;1;1
CHIRCAR_P;2020;490000049;490000031;M1040;2;20;17.31;1;1
CHIRCAR_P;2020;490000049;490000031;M104H;0;1;0.83;;
CHIRCAR_P;2020;490000049;490000031;M2140;1;5;1.96;1;1
CHIRCAR_P;2020;490000049;490000031;N2120;3;1;3.5;;
CHIRCAR_P;2020;490000049;490000031;N2200;38;24;52.42;;
CHIRCAR_P;2020;490000049;490000031;N2310;10;3;8.08;;
CHIRCAR_P;2020;490000049;490000031;N2510;25;16;28.09;;
CHIRCAR_P;2020;490000049;490000031;N4130;11;0;2.48;;
CHIRCAR_P;2020;490000049;490000031;NAUT;12;9;15.6;;
CHIRCAR_P;2020;490000262;490000171;M103X;5;2;6;0;1
CHIRCAR_P;2020;490000262;490000171;M1040;7;9;7;1;
CHIRCAR_P;2020;490000262;490000171;M1160;;;;0;1
CHIRCAR_P;2020;490000262;490000171;N2120;;1;0.2;;
CHIRCAR_P;2020;490000262;490000171;N2200;10;1;9.6;;
CHIRCAR_P;2020;490000262;490000171;N2510;10;;9.05;;
CHIRCAR_P;2020;490000635;490000676;M1040;3;;0.33;0;1
CHIRCAR_P;2020;500000187;500000013;M1040;;2;0.2;0;1
CHIRCAR_P;2020;500000187;500000013;N2200;;1;0.03;;
CHIRCAR_P;2020;500000187;500000013;N2510;;2;0.18;;
CHIRCAR_P;2020;500000187;500000013;N4130;1;;0.13;;
CHIRCAR_P;2020;500000187;500000013;NAUT;;1;0.04;;
CHIRCAR_P;2020;500000450;500000112;M1040;3;6;7.26;1;1
CHIRCAR_P;2020;510002447;510000029;M103X;;;;1;
CHIRCAR_P;2020;510002447;510000029;M1040;19;3;12.75;0;1
CHIRCAR_P;2020;510002447;510000029;M104H;;;;0;1
CHIRCAR_P;2020;510002447;510000029;M1140;;;;0;1
CHIRCAR_P;2020;510002447;510000029;M1160;;;;0;1
CHIRCAR_P;2020;510002447;510000029;M2140;9;;6.45;0;1
CHIRCAR_P;2020;510002447;510000029;MAUT;1;;0.1;0;1
CHIRCAR_P;2020;510002447;510000029;N2120;1;0;1;;
CHIRCAR_P;2020;510002447;510000029;N2200;13;0;12.43;;
CHIRCAR_P;2020;510002447;510000029;N2510;5;1;5.78;;
CHIRCAR_P;2020;510002447;510000029;NAUT;6;0;4.79;;
CHIRCAR_P;2020;510024979;510000532;M103X;33;;33;1;0
CHIRCAR_P;2020;510024979;510000532;M1040;9;;9;1;1
CHIRCAR_P;2020;510024979;510000532;M1140;9;;9;0;0
CHIRCAR_P;2020;510024979;510000532;M1160;28;;28;0;1
CHIRCAR_P;2020;510024979;510000532;N2200;9;2;9.68;;
CHIRCAR_P;2020;510024979;510000532;N2510;4;2;5.59;;
CHIRCAR_P;2020;530000264;530000371;M1040;0;5;1.8;1;1
CHIRCAR_P;2020;530000264;530000371;N2120;;1;1.5;;
CHIRCAR_P;2020;530000264;530000371;N2200;3;3;1.75;;
CHIRCAR_P;2020;530000264;530000371;N2510;4;1;1.25;;
CHIRCAR_P;2020;530000264;530000371;N4130;1;;1.5;;
CHIRCAR_P;2020;540000445;540000890;M1040;14;;14;1;1
CHIRCAR_P;2020;540000445;540000890;M1160;;1;0.1;0;0
CHIRCAR_P;2020;540000445;540000890;M2140;2;;2;;
CHIRCAR_P;2020;540000445;540000890;N2120;1;;1;;
CHIRCAR_P;2020;540000445;540000890;N2200;19;;17.5;;
CHIRCAR_P;2020;540000445;540000890;N2510;10;;9.1;;
CHIRCAR_P;2020;540000478;540003449;M103X;19;;19;1;1
CHIRCAR_P;2020;540000478;540003449;M1040;12;11;;1;1
CHIRCAR_P;2020;540000478;540003449;N2120;1;;1;;
CHIRCAR_P;2020;540000478;540003449;N2200;44;9;49.32;;
CHIRCAR_P;2020;540000478;540003449;N2510;24;3;33.03;;
CHIRCAR_P;2020;540000478;540003449;N4130;7;;7;;
CHIRCAR_P;2020;540000478;540003449;NAUT;15;;8.67;;
CHIRCAR_P;2020;540002698;540023264;M103X;;;;0;1
CHIRCAR_P;2020;540002698;540023264;M1040;4;3;2.13;0;1
CHIRCAR_P;2020;540002698;540023264;M104H;;;;0;1
CHIRCAR_P;2020;540002698;540023264;M1140;;;;0;1
CHIRCAR_P;2020;540002698;540023264;M1160;1;;0.1;0;1
CHIRCAR_P;2020;540002698;540023264;M2140;8;1;6.17;0;1
CHIRCAR_P;2020;540002698;540023264;MAUT;1;;0.08;0;0
CHIRCAR_P;2020;540002698;540023264;N2120;3;;1.7;;
CHIRCAR_P;2020;540002698;540023264;N2200;23;13;30.86;;
CHIRCAR_P;2020;540002698;540023264;N2320;10;2;8.29;;
CHIRCAR_P;2020;540002698;540023264;N2510;11;3;10.72;;
CHIRCAR_P;2020;540002698;540023264;NAUT;8;1;8.42;;
CHIRCAR_P;2020;560000127;560023210;M1040;7;0;4.3;0;1
CHIRCAR_P;2020;560000127;560023210;N2120;0;2;0.17;;
CHIRCAR_P;2020;560000127;560023210;N2200;0;7;4.64;;
CHIRCAR_P;2020;560000127;560023210;N2510;0;46;2.91;;
CHIRCAR_P;2020;560000127;560023210;N4130;0;31;4.18;;
CHIRCAR_P;2020;560000127;560023210;NAUT;;;0.04;;
CHIRCAR_P;2020;560000135;560005746;M1040;;14;4.12;1;1
CHIRCAR_P;2020;560000135;560005746;N2120;;;0.33;;
CHIRCAR_P;2020;560000135;560005746;N2200;6;2;6.67;;
CHIRCAR_P;2020;560000135;560005746;N4130;5;;5;;
CHIRCAR_P;2020;570000349;570005165;M1040;6;1;4.79;0;1
CHIRCAR_P;2020;570000349;570005165;M104H;6;1;4.79;0;1
CHIRCAR_P;2020;570000349;570005165;M2140;2;0;0.8;0;1
CHIRCAR_P;2020;570000349;570005165;N2120;1;;0.85;;
CHIRCAR_P;2020;570000349;570005165;N2200;15;3;11.12;;
CHIRCAR_P;2020;570000349;570005165;N2510;11;8;13.26;;
CHIRCAR_P;2020;570000349;570005165;NAUT;4;;2.89;;
CHIRCAR_P;2020;570000646;570001115;M103X;11;;11;;
CHIRCAR_P;2020;570000646;570001115;M1040;4;19;7.5;;
CHIRCAR_P;2020;570000646;570001115;M2140;3;;3;;
CHIRCAR_P;2020;570000646;570001115;N2200;26;3;25.57;;
CHIRCAR_P;2020;570000646;570001115;N2320;2;;1.75;;
CHIRCAR_P;2020;570000646;570001115;N2510;;;0.01;;
CHIRCAR_P;2020;570000646;570001115;NAUT;1;;1;;
CHIRCAR_P;2020;570026682;570005165;M103X;6;4;7.68;1;1
CHIRCAR_P;2020;570026682;570005165;M1040;7;0;2.8;1;1
CHIRCAR_P;2020;570026682;570005165;M104H;7;0;2.8;1;1
CHIRCAR_P;2020;570026682;570005165;M2140;5;0;2.03;0;1
CHIRCAR_P;2020;570026682;570005165;N2120;3;;3;;
CHIRCAR_P;2020;570026682;570005165;N2200;53;20;60.7;;
CHIRCAR_P;2020;570026682;570005165;N2510;26;18;32.55;;
CHIRCAR_P;2020;570026682;570005165;N4130;1;2;2.01;;
CHIRCAR_P;2020;570026682;570005165;NAUT;6;3;8.01;;
CHIRCAR_P;2020;580972693;580780039;M1040;;3;0.65;0;1
CHIRCAR_P;2020;580972693;580780039;N2120;;1;0.1;;
CHIRCAR_P;2020;580972693;580780039;N2200;;5;2;;
CHIRCAR_P;2020;580972693;580780039;NAUT;;;0.5;;
CHIRCAR_P;2020;590000337;590781415;M1040;;4;1.94;1;0
CHIRCAR_P;2020;590000618;590782215;M1160;;;;0;1
CHIRCAR_P;2020;590000618;590782215;N2200;6;3;1.48;;
CHIRCAR_P;2020;590000618;590782215;N4130;7;3;1.73;;
CHIRCAR_P;2020;590000618;590782215;NAUT;2;0;0.26;;
CHIRCAR_P;2020;590008041;590008033;M103X;10;;10;0;1
CHIRCAR_P;2020;590008041;590008033;M1040;30;;30;1;
CHIRCAR_P;2020;590008041;590008033;N2120;1;;1;;
CHIRCAR_P;2020;590008041;590008033;N2310;1;;1;;
CHIRCAR_P;2020;590008041;590008033;N2320;2;;2;;
CHIRCAR_P;2020;590780268;590053955;M103X;8;;;1;0
CHIRCAR_P;2020;590780268;590053955;M1040;19;16;;1;0
CHIRCAR_P;2020;590780268;590053955;M104H;8;9;;1;0
CHIRCAR_P;2020;590780268;590053955;M1160;;24;;0;1
CHIRCAR_P;2020;590780268;590053955;M2140;3;2;;1;0
CHIRCAR_P;2020;590780268;590053955;N2120;3;;3;;
CHIRCAR_P;2020;590780268;590053955;N2200;23;1;23.8;;
CHIRCAR_P;2020;590780268;590053955;N2510;;1;0.9;;
CHIRCAR_P;2020;590780268;590053955;NAUT;1;;1;;
CHIRCAR_P;2020;590780284;590051801;M1040;;14;4.09;;
CHIRCAR_P;2020;590780284;590051801;N2200;6;;5.6;;
CHIRCAR_P;2020;590780383;590000204;M103X;7;10;;;1
CHIRCAR_P;2020;590780383;590000204;M1040;23;14;;1;0
CHIRCAR_P;2020;590780383;590000204;M1160;;23;;;1
CHIRCAR_P;2020;590780383;590000204;N2120;1;;1;;
CHIRCAR_P;2020;590780383;590000204;N2200;3;;3;;
CHIRCAR_P;2020;590782553;590000741;M103X;8;8;;0;1
CHIRCAR_P;2020;590782553;590000741;M1040;12;10;;0;1
CHIRCAR_P;2020;590782553;590000741;M1160;20;8;;0;1
CHIRCAR_P;2020;590782553;590000741;M2140;1;1;;1;1
CHIRCAR_P;2020;590782553;590000741;N2120;;1;0.9;;
CHIRCAR_P;2020;590782553;590000741;N2200;3;9;6.5;;
CHIRCAR_P;2020;590782553;590000741;N2510;3;14;8.6;;
CHIRCAR_P;2020;590787586;590780193;M103X;;;;1;1
CHIRCAR_P;2020;590787586;590780193;M1040;;;;1;1
CHIRCAR_P;2020;590787586;590780193;M104H;;;;1;1
CHIRCAR_P;2020;590787586;590780193;M1140;;;;0;1
CHIRCAR_P;2020;590787586;590780193;M1160;;;;0;1
CHIRCAR_P;2020;590787586;590780193;M2140;4;;1.56;0;1
CHIRCAR_P;2020;590787586;590780193;MAUT;7;1;2.62;0;0
CHIRCAR_P;2020;590787586;590780193;N2120;2;0;1.42;;
CHIRCAR_P;2020;590787586;590780193;N2200;21;14;31.13;;
CHIRCAR_P;2020;590787586;590780193;N2510;21;5;24.91;;
CHIRCAR_P;2020;590787586;590780193;NAUT;14;2;14.28;;
CHIRCAR_P;2020;590801106;590782421;M1040;1;1;1.5;0;1
CHIRCAR_P;2020;590801106;590782421;N2200;2;4;5.2;;
CHIRCAR_P;2020;590801106;590782421;N2510;0;2;0.93;;
CHIRCAR_P;2020;590804696;590781902;M1040;2;1;0.7;0;1
CHIRCAR_P;2020;590804696;590781902;MAUT;1;;1;0;0
CHIRCAR_P;2020;590804696;590781902;N2200;;2;0.5;;
CHIRCAR_P;2020;600000194;600100713;M1040;0;4;2.75;;
CHIRCAR_P;2020;600000194;600100713;M104H;0;4;2.75;;
CHIRCAR_P;2020;600000194;600100713;N2200;4;0;4;;
CHIRCAR_P;2020;600000194;600100713;N4130;1;0;1;;
CHIRCAR_P;2020;600000467;600101984;M1040;1;10;2.74;0;1
CHIRCAR_P;2020;600000467;600101984;N2120;;1;0.38;;
CHIRCAR_P;2020;600000467;600101984;N2200;2;25;7.5;;
CHIRCAR_P;2020;600000467;600101984;N2510;;21;3.06;;
CHIRCAR_P;2020;600000467;600101984;NAUT;1;9;3.87;;
CHIRCAR_P;2020;600113476;600100721;M1040;1;4;1.9;;
CHIRCAR_P;2020;610000051;610780082;M1040;4;5;7.17;0;0
CHIRCAR_P;2020;610000051;610780082;M104H;;;;1;0
CHIRCAR_P;2020;610000051;610780082;N2200;;5;3.55;;
CHIRCAR_P;2020;620000653;620103440;M1040;1;6;5.65;;
CHIRCAR_P;2020;620000653;620103440;M1140;0;1;0.1;;
CHIRCAR_P;2020;620000653;620103440;M2140;1;;1;;
CHIRCAR_P;2020;620000653;620103440;MAUT;0;1;0.79;;
CHIRCAR_P;2020;620000653;620103440;N2310;;1;0.25;;
CHIRCAR_P;2020;620000653;620103440;N2320;;3;1.35;;
CHIRCAR_P;2020;620025346;620001834;M2140;;1;0.8;;
CHIRCAR_P;2020;620033761;620023770;M103X;;3;1.7;1;0
CHIRCAR_P;2020;620033761;620023770;M1040;0;1;0.6;1;0
CHIRCAR_P;2020;620033761;620023770;M104H;0;1;0.6;1;0
CHIRCAR_P;2020;620033761;620023770;M1160;;;;;1
CHIRCAR_P;2020;620033761;620023770;M2140;1;2;2.1;0;1
CHIRCAR_P;2020;620033761;620023770;N2120;1;;1;;
CHIRCAR_P;2020;620033761;620023770;N2200;21;5;23.6;;
CHIRCAR_P;2020;620033761;620023770;N2310;5;;5;;
CHIRCAR_P;2020;620033761;620023770;N2320;5;;5;;
CHIRCAR_P;2020;620033761;620023770;N2510;18;;14.63;;
CHIRCAR_P;2020;620033761;620023770;NAUT;6;;5.33;;
CHIRCAR_P;2020;620101501;620000364;M103X;3;;1.5;;
CHIRCAR_P;2020;620101501;620000364;M1040;1;;0.5;;
CHIRCAR_P;2020;620101501;620000364;M2140;2;;2;;
CHIRCAR_P;2020;620118513;620002915;M1040;;5;;;1
CHIRCAR_P;2020;620118513;620002915;N2200;4;;4;;
CHIRCAR_P;2020;630000404;630780989;M1040;2;;0.5;;
CHIRCAR_P;2020;630000404;630780989;M2140;5;;0.73;0;1
CHIRCAR_P;2020;630000404;630780989;MAUT;1;;0.16;;
CHIRCAR_P;2020;630000404;630780989;N2120;1;;1;;
CHIRCAR_P;2020;630000404;630780989;N2200;10;7;17.58;;
CHIRCAR_P;2020;630000404;630780989;N2510;10;4;13.07;;
CHIRCAR_P;2020;630000404;630780989;NAUT;4;3;6.4;;
CHIRCAR_P;2020;630780211;630000107;M103X;14;;14;;
CHIRCAR_P;2020;630780211;630000107;M1040;9;;8.5;;
CHIRCAR_P;2020;630780211;630000107;N2120;;1;0.2;;
CHIRCAR_P;2020;630780211;630000107;N2200;10;1;9.12;;
CHIRCAR_P;2020;630780211;630000107;N2510;1;;0.88;;
CHIRCAR_P;2020;640000600;640781290;M103X;14;1;14.8;;
CHIRCAR_P;2020;640000600;640781290;M1040;10;0;10;1;1
CHIRCAR_P;2020;640000600;640781290;M2140;0;2;0.45;;
CHIRCAR_P;2020;640000600;640781290;MAUT;0;4;1.4;1;
CHIRCAR_P;2020;640000600;640781290;N2120;1;0;1;;
CHIRCAR_P;2020;640000600;640781290;N2200;16;5;15.65;;
CHIRCAR_P;2020;640000600;640781290;N2510;12;3;14.04;;
CHIRCAR_P;2020;640000600;640781290;NAUT;8;1;7.05;;
CHIRCAR_P;2020;640016580;640010658;M103X;4;;4;0;1
CHIRCAR_P;2020;640016580;640010658;M1040;47;;47;1;1
CHIRCAR_P;2020;640016580;640010658;N2120;2;;2;;
CHIRCAR_P;2020;640016580;640010658;N2200;62;8;65.07;;
CHIRCAR_P;2020;640016580;640010658;N2310;2;;2;;
CHIRCAR_P;2020;640016580;640010658;N2510;29;7;32.83;;
CHIRCAR_P;2020;640781225;640000568;M103X;;2;2;;1
CHIRCAR_P;2020;640781225;640000568;M1040;;9;8;1;1
CHIRCAR_P;2020;640781225;640000568;N2120;1;;1;;
CHIRCAR_P;2020;640781225;640000568;N2200;3;6;6.4;;
CHIRCAR_P;2020;640781225;640000568;NAUT;3;;2.55;;
CHIRCAR_P;2020;650000417;650783160;M2140;0;4;0.6;0;0
CHIRCAR_P;2020;650000417;650783160;N2120;3;0;3;;
CHIRCAR_P;2020;650000417;650783160;N2200;25;5;27.32;;
CHIRCAR_P;2020;650000417;650783160;N2510;16;5;19.27;;
CHIRCAR_P;2020;650000417;650783160;NAUT;5;4;7.98;;
CHIRCAR_P;2020;650780679;650000243;M103X;2;;2;0;0
CHIRCAR_P;2020;650780679;650000243;M1040;7;;7;;
CHIRCAR_P;2020;650780679;650000243;M1160;2;;2;0;0
CHIRCAR_P;2020;650780679;650000243;N2120;1;;0.5;;
CHIRCAR_P;2020;650780679;650000243;N2200;15;8;17.3;;
CHIRCAR_P;2020;650780679;650000243;N2510;9;9;10.71;;
CHIRCAR_P;2020;650780679;650000243;NAUT;2;7;3.16;;
CHIRCAR_P;2020;660000084;660780180;M1040;10;2;9.4;;
CHIRCAR_P;2020;660000084;660780180;M2140;4;;4;;
CHIRCAR_P;2020;660000084;660780180;N2120;;2;1.08;;
CHIRCAR_P;2020;660000084;660780180;N2200;12;14;20.35;;
CHIRCAR_P;2020;660000084;660780180;N2510;10;;10.88;;
CHIRCAR_P;2020;660000084;660780180;NAUT;1;3;2.48;;
CHIRCAR_P;2020;660780784;660000407;M103X;11;;11;1;1
CHIRCAR_P;2020;660780784;660000407;M1040;8;;8;1;1
CHIRCAR_P;2020;660780784;660000407;M2140;2;;2;0;1
CHIRCAR_P;2020;660780784;660000407;N2120;5;;5;;
