BOR;AN;nofinesset;nofinessej;EQUIPIMA;NB;NBEXP;ACTET;ACTEXET;ACTEXEJ;ACTEX;ACTNUI;ACTINT
IMAGES;2019;440000271;440000289;CAM;3;3;2040;255;6;3916;8;0
IMAGES;2019;440000271;440000289;IRM;3;2;1539;157;1;9197;181;0
IMAGES;2019;440000271;440000289;MAMM;1;1;;;;3646;;
IMAGES;2019;440000271;440000289;RADIO;12;12;46337;251;31;73474;1677;0
IMAGES;2019;440000271;440000289;SCAN;4;3;17313;1351;5;16225;936;1
IMAGES;2019;440000271;440000289;VASC;1;1;3547;118;22;487;34;1
IMAGES;2019;440000271;440000289;dtIRM1;1;1;19;4;0;2507;;0
IMAGES;2019;440000396;440053643;RADIO;2;2;4360;;;6424;172;
IMAGES;2019;440000396;440053643;SCAN;1;;;;;;;
IMAGES;2019;440000453;440000289;RADIO;1;1;2140;88;0;30;5;0
IMAGES;2019;440000503;440000313;IRM;1;1;110;;;2591;;0
IMAGES;2019;440000503;440000313;RADIO;2;2;5888;;1432;20789;;0
IMAGES;2019;440000503;440000313;SCAN;1;;;;;;;0
IMAGES;2019;440000560;850009010;RADIO;1;1;740;;18;2057;0;0
IMAGES;2019;440001113;490017258;CAM;2;2;268;;;5253;;
IMAGES;2019;440001113;490017258;IRM;1;1;177;;;3987;;
IMAGES;2019;440001113;490017258;MAMM;2;2;;;;6312;;
IMAGES;2019;440001113;490017258;RADIO;5;5;1466;;;913;;
IMAGES;2019;440001113;490017258;SCAN;1;1;810;;;6488;;1
IMAGES;2019;440001113;490017258;TOMO;2;2;33;;;3609;;
IMAGES;2019;440003291;440000289;RADIO;2;2;3023;580;0;804;0;0
IMAGES;2019;440017598;440000289;CAM;3;3;743;46;1;9996;55;0
IMAGES;2019;440017598;440000289;IRM;2;2;1871;113;5;6625;145;0
IMAGES;2019;440017598;440000289;RADIO;2;2;32323;141;29;3084;917;0
IMAGES;2019;440017598;440000289;SCAN;1;1;6472;119;15;5583;128;0
IMAGES;2019;440017598;440000289;TOMO;2;1;191;861;0;2673;153;
IMAGES;2019;440017598;440000289;VASC;4;4;5976;322;266;5;25;1
IMAGES;2019;440017598;440000289;dtIRM2;1;1;16;2;;2860;;0
IMAGES;2019;440029338;440053411;IRM;2;;;;;;;
IMAGES;2019;440029338;440053411;LITHO;1;1;37;;;;;
IMAGES;2019;440029338;440053411;MAMM;1;;;;;;;
IMAGES;2019;440029338;440053411;RADIO;4;;;;;;;
IMAGES;2019;440029338;440053411;SCAN;2;;;;;;;
IMAGES;2019;440029338;440053411;dtIRM1;1;;;;;;;
IMAGES;2019;440029379;440000974;IRM;2;;;;;;;
IMAGES;2019;440029379;440000974;LITHO;1;;;;;;;
IMAGES;2019;440029379;440000974;RADIO;4;;;;;;;
IMAGES;2019;440029379;440000974;SCAN;2;;;;;;;
IMAGES;2019;440029379;440000974;dtIRM1;1;;;;;;;
IMAGES;2019;440041580;440041572;CAM;3;3;131;;;7851;0;
IMAGES;2019;440041580;440041572;IRM;2;;;;;;;
IMAGES;2019;440041580;440041572;MAMM;3;;;;;;;
IMAGES;2019;440041580;440041572;RADIO;7;;;;;;;
IMAGES;2019;440041580;440041572;SCAN;3;;;;;;;
IMAGES;2019;440041580;440041572;TOMO;1;;;;;;;
IMAGES;2019;440041580;440041572;VASC;4;4;7752;;;;;
IMAGES;2019;440050433;440053429;CAM;1;;;;;;;
IMAGES;2019;440050433;440053429;IRM;2;;;;;;;
IMAGES;2019;440050433;440053429;LITHO;1;1;56;;;;;1
IMAGES;2019;440050433;440053429;RADIO;2;;;;;;;
IMAGES;2019;440050433;440053429;SCAN;1;;;;;;;
IMAGES;2019;440053387;440018661;RADIO;1;1;780;0;0;552;0;0
IMAGES;2019;450000062;450000104;IRM;1;1;351;;;2156;;0
IMAGES;2019;450000062;450000104;MAMM;1;1;;;;;;
IMAGES;2019;450000062;450000104;RADIO;4;4;10741;;;17656;433;1
IMAGES;2019;450000062;450000104;SCAN;1;1;5772;;;4543;154;1
IMAGES;2019;450000062;450000104;TOMO;1;0;;;;;;
IMAGES;2019;450000070;450000112;MAMM;1;1;;;;601;;
IMAGES;2019;450000070;450000112;RADIO;2;2;1570;;;7801;88;1
IMAGES;2019;450000070;450000112;SCAN;1;1;1884;;;4737;25;1
IMAGES;2019;450000245;450000542;IRM;1;;;;;;;
IMAGES;2019;450000245;450000542;MAMM;1;;;;;;;
IMAGES;2019;450000245;450000542;RADIO;2;;;;;;;
IMAGES;2019;450000245;450000542;SCAN;1;;;;;;;
IMAGES;2019;450000245;450000542;VASC;1;;;;;;;
IMAGES;2019;450000294;450000591;IRM;2;2;590;;18;7484;;
IMAGES;2019;450000294;450000591;MAMM;1;1;;;;973;;
IMAGES;2019;450000294;450000591;RADIO;2;2;23269;;5888;7844;;
IMAGES;2019;450000294;450000591;SCAN;2;2;4681;;337;6377;;
IMAGES;2019;450000294;450000591;TOMO;1;;;;;;;
IMAGES;2019;450000294;450000591;dtIRM2;1;1;151;;3;3731;;
IMAGES;2019;450002613;450000088;CAM;3;3;2067;0;0;7143;0;1
IMAGES;2019;450002613;450000088;IRM;3;3;2514;0;0;8846;15;0
IMAGES;2019;450002613;450000088;MAMM;2;2;;;;3441;;
IMAGES;2019;450002613;450000088;RADIO;9;9;32793;1;0;65620;1459;1
IMAGES;2019;450002613;450000088;SCAN;3;3;15238;1;0;17186;362;1
IMAGES;2019;450002613;450000088;TOMO;2;2;696;0;0;3860;0;0
IMAGES;2019;450002613;450000088;VASC;4;4;69;0;0;0;0;1
IMAGES;2019;450002613;450000088;dtIRM2;1;1;425;0;0;3255;;0
IMAGES;2019;460000045;460780083;MAMM;1;1;;;;1339;;
IMAGES;2019;460000045;460780083;RADIO;1;1;1734;;;23715;145;0
IMAGES;2019;460000045;460780083;SCAN;1;1;1321;;;6438;112;0
IMAGES;2019;460000052;460780091;RADIO;2;2;1632;;;4220;22;0
IMAGES;2019;460000052;460780091;SCAN;1;1;1167;;;3690;2;0
IMAGES;2019;460000060;460780117;RADIO;1;1;1017;;;;;0
IMAGES;2019;460000102;460780208;MAMM;1;1;;;;2319;;
IMAGES;2019;460000102;460780208;RADIO;5;5;976;;;13199;107;1
IMAGES;2019;460000102;460780208;SCAN;1;1;926;;;4371;25;0
IMAGES;2019;460000110;460780216;IRM;1;1;843;;2;2672;8;0
IMAGES;2019;460000110;460780216;MAMM;1;1;;;;90;;
IMAGES;2019;460000110;460780216;RADIO;3;3;4894;;33;21733;200;1
IMAGES;2019;460000110;460780216;SCAN;1;1;3118;;8;7877;109;1
IMAGES;2019;470000027;470014069;IRM;1;;;;;;;
IMAGES;2019;470000027;470014069;LITHO;1;1;317;;;;;
IMAGES;2019;470000027;470014069;RADIO;4;;;;;;;
IMAGES;2019;470000027;470014069;SCAN;2;;;;;;;
IMAGES;2019;470000027;470014069;VASC;2;2;4541;;;;;
IMAGES;2019;470000423;470016171;CAM;4;4;958;;0;12252;0;0
IMAGES;2019;470000423;470016171;IRM;2;2;1622;;40;8498;198;0
IMAGES;2019;470000423;470016171;RADIO;4;4;13685;;0;36419;481;0
IMAGES;2019;470000423;470016171;SCAN;2;2;7542;;96;9699;549;1
IMAGES;2019;470000423;470016171;TOMO;1;1;429;;0;3139;0;0
IMAGES;2019;470000431;470000324;IRM;1;1;432;32;2907;3182;66;0
IMAGES;2019;470000431;470000324;RADIO;2;2;3330;;;22140;1877;0
IMAGES;2019;470000431;470000324;SCAN;1;1;2232;369;3150;7817;188;0
IMAGES;2019;470000480;470001660;IRM;1;1;199;3;;6520;18;0
IMAGES;2019;470000480;470001660;MAMM;1;1;;;;1325;;
IMAGES;2019;470000480;470001660;RADIO;4;4;3131;246;;22303;335;0
IMAGES;2019;470000480;470001660;SCAN;1;1;1849;64;;10499;136;0
IMAGES;2019;470000522;470016171;RADIO;1;1;699;;;4154;;
IMAGES;2019;480000017;480780097;IRM;1;1;516;;;4716;;
IMAGES;2019;480000017;480780097;MAMM;1;1;;;;860;;
IMAGES;2019;480000017;480780097;RADIO;3;3;5889;;;15545;;
IMAGES;2019;480000017;480780097;SCAN;1;1;2601;;;4146;;
IMAGES;2019;480000074;480780162;RADIO;1;1;45;8;;453;;1
IMAGES;2019;480783034;480782101;RADIO;1;1;380;;;;;0
IMAGES;2019;490000049;490000031;CAM;4;4;741;0;0;10314;0;0
IMAGES;2019;490000049;490000031;IRM;3;3;6063;49;2;13835;63;0
IMAGES;2019;490000049;490000031;RADIO;9;9;46788;482;0;81034;286;0
IMAGES;2019;490000049;490000031;SCAN;4;3;14490;204;0;28904;879;1
IMAGES;2019;490000049;490000031;TOMO;2;2;260;0;0;2879;0;0
IMAGES;2019;490000049;490000031;VASC;4;4;4977;18;0;323;32;1
IMAGES;2019;490000049;490000031;dtIRM2;1;1;2665;20;0;6192;;0
IMAGES;2019;490000106;490000163;RADIO;2;2;676;;;;;0
IMAGES;2019;490000155;490017258;CAM;1;1;207;;;4580;;
IMAGES;2019;490000155;490017258;IRM;1;1;70;;;2445;;
IMAGES;2019;490000155;490017258;MAMM;3;3;;;;7177;;
IMAGES;2019;490000155;490017258;RADIO;1;1;2719;;;843;;
IMAGES;2019;490000155;490017258;SCAN;1;1;434;;;5733;;
IMAGES;2019;490000155;490017258;TOMO;2;2;19;;;3605;;
IMAGES;2019;490000635;490000676;IRM;1;1;726;;;4606;14;0
IMAGES;2019;490000635;490000676;MAMM;1;1;;;;1593;;
IMAGES;2019;490000635;490000676;RADIO;5;5;11445;;;62404;696;0
IMAGES;2019;490000635;490000676;SCAN;2;2;4948;;;13988;125;0
IMAGES;2019;490001765;490528452;RADIO;4;4;6502;;;14310;267;
IMAGES;2019;490001765;490528452;SCAN;1;1;3530;;;3320;118;
IMAGES;2019;490020245;530000025;RADIO;1;1;161;;;1595;;
IMAGES;2019;490540440;490004330;RADIO;1;1;2078;;;14183;;0
IMAGES;2019;500000021;500000054;IRM;1;1;921;;;3779;;0
IMAGES;2019;500000021;500000054;MAMM;1;1;;;;1419;;
IMAGES;2019;500000021;500000054;RADIO;3;3;8105;;;14398;287;1
IMAGES;2019;500000021;500000054;SCAN;1;1;4755;;;5207;144;1
IMAGES;2019;500000146;500000500;IRM;1;;;;;;;
IMAGES;2019;500000146;500000500;MAMM;1;;;;;;;
IMAGES;2019;500000146;500000500;RADIO;3;;;;;;;
IMAGES;2019;500000146;500000500;SCAN;1;;;;;;;
IMAGES;2019;500000187;500000013;IRM;1;1;2222;;;6370;18;0
IMAGES;2019;500000187;500000013;MAMM;1;1;;;;3059;;
IMAGES;2019;500000187;500000013;RADIO;4;4;7082;;;48478;659;1
IMAGES;2019;500000187;500000013;SCAN;2;2;6863;;;21442;398;1
IMAGES;2019;500000229;500000567;RADIO;2;2;1133;203;0;;0;0
IMAGES;2019;500000260;500000054;RADIO;2;2;4991;;;9792;135;1
IMAGES;2019;500000260;500000054;SCAN;1;1;3203;;3436;3703;33;1
IMAGES;2019;500000427;500000096;MAMM;1;1;;;;859;;
IMAGES;2019;500000427;500000096;RADIO;2;2;1595;;;8432;;
IMAGES;2019;500000450;500000112;IRM;1;1;2688;;;9178;26;
IMAGES;2019;500000450;500000112;MAMM;1;1;;;;481;;
IMAGES;2019;500000450;500000112;RADIO;4;4;11937;;;20471;420;
IMAGES;2019;500000450;500000112;SCAN;2;2;13341;;;19273;318;0
IMAGES;2019;500000450;500000112;VASC;1;1;11;;;0;0;
IMAGES;2019;500000468;500000013;IRM;1;1;0;;;524;;
IMAGES;2019;500000468;500000013;RADIO;1;1;1146;;;12785;;
IMAGES;2019;500000468;500000013;SCAN;1;1;1102;;;10071;;
IMAGES;2019;500000591;500000393;RADIO;2;2;5374;;;7540;184;
IMAGES;2019;500002357;500002233;CAM;1;1;4;;;;;0
IMAGES;2019;500002357;500002233;LITHO;1;1;62;;;;;1
IMAGES;2019;500002357;500002233;MAMM;1;;;;;;;
IMAGES;2019;500002357;500002233;RADIO;2;2;3306;;;;;0
IMAGES;2019;500002357;500002233;SCAN;1;1;127;;;;;0
IMAGES;2019;510000169;510000037;IRM;1;1;905;2;216;2725;3;0
IMAGES;2019;510000169;510000037;RADIO;2;2;11369;124;366;18507;1765;0
IMAGES;2019;510000169;510000037;SCAN;2;2;3751;3;223;4253;359;0
IMAGES;2019;510000169;510000037;dtIRM2;1;1;905;2;216;2725;;0
IMAGES;2019;510000177;100006279;RADIO;1;1;397;0;0;3939;0;0
IMAGES;2019;510000185;510000532;IRM;1;;;;;;;
IMAGES;2019;510000185;510000532;RADIO;2;;;;;;;
IMAGES;2019;510000185;510000532;SCAN;2;;;;;;;
IMAGES;2019;510000235;510000060;IRM;1;1;248;;;3430;;0
IMAGES;2019;510000235;510000060;MAMM;1;1;;;;998;;
IMAGES;2019;510000235;510000060;RADIO;3;3;4105;;;14888;221;0
IMAGES;2019;510000235;510000060;SCAN;1;1;2808;;;3922;68;0
IMAGES;2019;510000250;510000078;RADIO;2;2;2491;;;;;
IMAGES;2019;510000250;510000078;SCAN;1;1;1663;;;;;
IMAGES;2019;510000466;510000102;RADIO;1;1;363;51;0;4387;0;0
IMAGES;2019;510000516;510000136;CAM;3;1;1816;0;614;4833;0;0
IMAGES;2019;510000516;510000136;IRM;1;1;233;0;14;2334;0;0
IMAGES;2019;510000516;510000136;MAMM;1;1;;;;3872;;
IMAGES;2019;510000516;510000136;RADIO;1;1;1108;;;447;0;0
IMAGES;2019;510000516;510000136;SCAN;1;1;595;0;28;2870;0;1
IMAGES;2019;510000516;510000136;TOMO;1;1;93;0;1779;2224;0;0
IMAGES;2019;510002447;510000029;IRM;1;1;2015;;;3134;39;0
IMAGES;2019;510002447;510000029;LITHO;1;1;81;0;20;0;;1
IMAGES;2019;510002447;510000029;RADIO;4;4;12894;;;3349;0;0
IMAGES;2019;510002447;510000029;SCAN;1;1;6814;;;6576;29;1
IMAGES;2019;510002447;510000029;VASC;1;1;1403;;;95;1;1
IMAGES;2019;510002470;510000029;RADIO;3;3;1609;;;14766;13;0
IMAGES;2019;510004302;510000029;IRM;2;2;3034;;;7281;91;0
IMAGES;2019;510004302;510000029;RADIO;6;6;9927;;;45552;774;1
IMAGES;2019;510004302;510000029;SCAN;1;1;8700;;;14622;501;0
IMAGES;2019;510004302;510000029;VASC;1;1;830;;;95;21;1
IMAGES;2019;510004302;510000029;dtIRM2;1;1;1851;;;;;
IMAGES;2019;510012040;510000532;IRM;1;;;;;;;
IMAGES;2019;510012040;510000532;RADIO;1;;;;;;;
IMAGES;2019;510012040;510000532;SCAN;1;;;;;;;
IMAGES;2019;520000019;520780024;RADIO;1;1;215;;;664;;
IMAGES;2019;520000027;520780032;IRM;1;1;141;;;1935;4;0
IMAGES;2019;520000027;520780032;MAMM;1;1;;;;596;;
IMAGES;2019;520000027;520780032;RADIO;3;3;4712;;;20256;239;0
IMAGES;2019;520000027;520780032;SCAN;1;1;2686;;;4289;115;0
IMAGES;2019;520000068;520780073;IRM;2;2;162;;;3035;;0
IMAGES;2019;520000068;520780073;MAMM;1;1;;;;1072;;
IMAGES;2019;520000068;520780073;RADIO;3;3;3599;;;21260;268;0
IMAGES;2019;520000068;520780073;SCAN;1;1;1019;;;4510;31;0
IMAGES;2019;530000017;530000025;IRM;1;1;159;;2611;2125;0;0
IMAGES;2019;530000017;530000025;MAMM;1;1;;;;96;;
IMAGES;2019;530000017;530000025;RADIO;3;4;1684;;;16065;264;0
IMAGES;2019;530000017;530000025;SCAN;1;1;3565;;505;3473;23;0
IMAGES;2019;530000173;530000074;IRM;1;1;225;;;2744;0;0
IMAGES;2019;530000173;530000074;MAMM;1;1;;;;1123;;
IMAGES;2019;530000173;530000074;RADIO;3;3;6282;;;17242;209;0
IMAGES;2019;530000173;530000074;SCAN;1;1;4093;;;6156;53;0
IMAGES;2019;530000264;530000371;MAMM;1;1;;;;1210;;
IMAGES;2019;530000264;530000371;RADIO;7;7;16217;363;;29673;433;1
IMAGES;2019;530000264;530000371;SCAN;1;1;6262;48;;6645;119;1
IMAGES;2019;530000264;530000371;VASC;1;1;1762;;;;11;1
IMAGES;2019;530031962;530000975;CAM;1;;;;;;;
IMAGES;2019;530031962;530000975;IRM;1;;;;;;;
IMAGES;2019;530031962;530000975;MAMM;1;;;;;;;
IMAGES;2019;530031962;530000975;RADIO;4;;;;;;;
IMAGES;2019;530031962;530000975;SCAN;2;;;;;;;
IMAGES;2019;540000015;540023264;IRM;1;1;213;36;3;1545;13;0
IMAGES;2019;540000015;540023264;MAMM;1;1;;;;1414;;
IMAGES;2019;540000015;540023264;RADIO;1;1;2120;19;0;652;43;0
IMAGES;2019;540000023;540000049;RADIO;2;2;3383;0;;8481;180;0
IMAGES;2019;540000023;540000049;SCAN;1;1;5669;24;;15347;168;0
IMAGES;2019;540000155;540000080;IRM;1;1;299;;;246;;0
IMAGES;2019;540000155;540000080;RADIO;2;2;4526;;0;6361;113;1
IMAGES;2019;540000155;540000080;SCAN;1;1;3650;;;1874;35;1
IMAGES;2019;540000155;540000080;VASC;1;0;;;;;;0
IMAGES;2019;540000163;540023264;RADIO;4;4;6329;64;0;40419;132;0
IMAGES;2019;540000296;540000106;MAMM;1;1;;;;;;
IMAGES;2019;540000296;540000106;RADIO;1;1;635;;;17666;1431;0
IMAGES;2019;540000296;540000106;SCAN;1;1;988;;;7279;1302;
IMAGES;2019;540000361;540003928;RADIO;1;0;;;;;;
IMAGES;2019;540000668;540006707;RADIO;1;1;946;;;;;0
IMAGES;2019;540001070;540000767;IRM;2;1;420;;;3;;0
IMAGES;2019;540001070;540000767;RADIO;3;3;5054;;;15876;;0
IMAGES;2019;540001070;540000767;SCAN;1;1;3876;;;7983;;0
IMAGES;2019;540001070;540000767;dtIRM1;1;;;;;;;
IMAGES;2019;540001096;570010181;IRM;1;1;190;;;5957;16;0
IMAGES;2019;540001096;570010181;MAMM;1;1;;;;2801;;
IMAGES;2019;540001096;570010181;RADIO;2;2;5501;;;13774;138;0
IMAGES;2019;540001096;570010181;SCAN;1;1;3249;;;22951;170;1
IMAGES;2019;540001104;570027995;RADIO;1;1;1041;;;;;
IMAGES;2019;540001138;540023264;IRM;3;2;4271;430;468;15012;69;0
IMAGES;2019;540001138;540023264;RADIO;7;7;22856;321;1219;29801;837;1
IMAGES;2019;540001138;540023264;SCAN;3;3;27775;793;1451;35523;611;1
IMAGES;2019;540001138;540023264;VASC;2;2;2475;64;7;40;27;1
IMAGES;2019;540001138;540023264;dtIRM2;1;1;316;48;202;6175;;0
IMAGES;2019;540001286;540003019;IRM;1;1;229;675;;3478;;0
IMAGES;2019;540001286;540003019;MAMM;2;2;;;;3480;;
IMAGES;2019;540001286;540003019;RADIO;7;7;3540;;;995;;0
IMAGES;2019;540001286;540003019;SCAN;1;1;1272;;;6665;;0
IMAGES;2019;540002698;540023264;CAM;6;6;2384;277;606;12463;27;0
IMAGES;2019;540002698;540023264;IRM;3;3;4007;106;83;9106;24;0
IMAGES;2019;540002698;540023264;RADIO;8;8;44722;201;22;30073;622;0
IMAGES;2019;540002698;540023264;SCAN;3;2;21773;144;38;26116;71;0
IMAGES;2019;540002698;540023264;TOMO;3;3;902;253;273;8157;35;0
IMAGES;2019;540002698;540023264;VASC;1;1;5053;63;184;308;6;1
IMAGES;2019;540002698;540023264;dtIRM2;2;2;2380;46;60;6033;;0
IMAGES;2019;540009412;540019726;RADIO;1;1;754;;;40;;
IMAGES;2019;540013737;540019726;RADIO;1;1;1077;;;714;;0
IMAGES;2019;550000012;550006795;IRM;1;1;600;;;5725;14;0
IMAGES;2019;550000012;550006795;RADIO;3;3;5026;;;25228;277;1
IMAGES;2019;550000012;550006795;SCAN;1;1;2805;;;11600;117;1
IMAGES;2019;550000038;550000046;MAMM;1;1;;;;;;
IMAGES;2019;550000038;550000046;RADIO;3;3;734;180;;12305;;0
IMAGES;2019;550000202;550006795;RADIO;1;1;140;;;1530;;0
IMAGES;2019;550000434;550003354;IRM;1;1;706;;;5022;3;0
IMAGES;2019;550000434;550003354;MAMM;1;1;;;;1462;;
IMAGES;2019;550000434;550003354;RADIO;3;3;4770;;;12823;92;0
IMAGES;2019;550000434;550003354;SCAN;1;1;2920;;;7425;79;1
IMAGES;2019;550000434;550003354;dtIRM1;1;1;11;;;5022;;0
IMAGES;2019;560000127;560023210;IRM;2;2;3682;123;134;17716;186;0
IMAGES;2019;560000127;560023210;MAMM;1;1;;;;2381;;
IMAGES;2019;560000127;560023210;RADIO;6;6;12528;111;88;51483;911;0
IMAGES;2019;560000127;560023210;SCAN;3;3;11093;680;274;44418;922;1
IMAGES;2019;560000127;560023210;VASC;1;1;78;3;0;408;0;1
IMAGES;2019;560000135;560005746;IRM;2;2;2022;347;111;9127;;0
IMAGES;2019;560000135;560005746;MAMM;1;1;;;;3194;;
IMAGES;2019;560000135;560005746;RADIO;4;4;10220;695;115;33904;;
IMAGES;2019;560000135;560005746;SCAN;2;2;6434;496;103;12881;;1
IMAGES;2019;560000135;560005746;VASC;2;2;2951;;;;;
IMAGES;2019;560000135;560005746;dtIRM2;1;1;819;150;51;3883;;
IMAGES;2019;560000143;560014748;IRM;1;1;738;;;;;0
IMAGES;2019;560000143;560014748;MAMM;1;1;;;;;;
IMAGES;2019;560000143;560014748;RADIO;4;4;;;;;;0
IMAGES;2019;560000143;560014748;SCAN;1;1;;;;;;0
IMAGES;2019;560000184;560006017;MAMM;1;1;;;;628;;
IMAGES;2019;560000184;560006017;RADIO;3;3;2377;;;2008;0;0
IMAGES;2019;560000192;560000044;MAMM;1;1;;;;1061;;
IMAGES;2019;560000192;560000044;RADIO;2;2;5874;;;15588;219;0
IMAGES;2019;560000192;560000044;SCAN;1;1;3508;2;300;5839;41;0
IMAGES;2019;560000200;560023210;MAMM;1;1;;;;1163;;
IMAGES;2019;560000200;560023210;RADIO;3;3;1105;20;;11623;0;0
IMAGES;2019;560000382;560002032;RADIO;1;1;203;28;;14;;0
IMAGES;2019;560000697;560002677;RADIO;1;1;357;40;;15;;
IMAGES;2019;560002024;560006074;RADIO;1;1;1273;;;383;;
IMAGES;2019;560002933;560026965;IRM;1;1;72;;;;;
IMAGES;2019;560002933;560026965;LITHO;1;1;136;;;;;
IMAGES;2019;560002933;560026965;RADIO;1;1;2233;;;;;
IMAGES;2019;560002933;560026965;SCAN;1;1;746;;;;;
IMAGES;2019;560007510;560001307;RADIO;2;;;;;;;
IMAGES;2019;560029068;560029050;IRM;1;0;;;;;;
IMAGES;2019;560029068;560029050;RADIO;1;0;;;;;;
IMAGES;2019;560029068;560029050;SCAN;1;0;;;;;;
IMAGES;2019;570000059;570025254;IRM;1;1;1255;13;32;3918;40;0
IMAGES;2019;570000059;570025254;RADIO;3;3;5474;224;33;19638;318;0
IMAGES;2019;570000059;570025254;SCAN;1;1;5451;406;39;7315;136;0
IMAGES;2019;570000083;570000729;MAMM;1;;;;;;;
IMAGES;2019;570000083;570000729;RADIO;2;;;;;;;
IMAGES;2019;570000117;570015099;IRM;1;1;277;;19;2786;18;0
IMAGES;2019;570000117;570015099;RADIO;2;2;5257;;56;16630;187;1
IMAGES;2019;570000117;570015099;SCAN;1;1;3941;;73;5680;152;1
IMAGES;2019;570000216;570010181;IRM;1;1;170;9;0;6314;83;
IMAGES;2019;570000216;570010181;MAMM;1;1;;;;810;;
IMAGES;2019;570000216;570010181;RADIO;2;2;4370;37;12;18187;331;
IMAGES;2019;570000216;570010181;SCAN;1;1;6417;43;30;14692;246;
IMAGES;2019;570000281;570005165;MAMM;1;1;;;;633;;
IMAGES;2019;570000281;570005165;RADIO;2;2;514;;;4122;;0
IMAGES;2019;570000349;570005165;CAM;2;2;410;24;243;6136;;0
IMAGES;2019;570000349;570005165;IRM;2;2;1306;37;;10421;8;0
IMAGES;2019;570000349;570005165;LITHO;1;1;;;;;;
IMAGES;2019;570000349;570005165;RADIO;4;4;8288;72;;32860;829;0
IMAGES;2019;570000349;570005165;SCAN;2;2;4396;225;;15104;367;0
IMAGES;2019;570000356;570000919;IRM;1;;;;;;;
IMAGES;2019;570000356;570000919;LITHO;1;1;54;;;;;
IMAGES;2019;570000356;570000919;RADIO;1;;;;;;;
IMAGES;2019;570000356;570000919;SCAN;1;;;;;;;
IMAGES;2019;570000364;570011569;RADIO;1;;;;;;;
IMAGES;2019;570000380;570000034;RADIO;1;1;2429;;;;;0
IMAGES;2019;570000562;570011353;RADIO;1;1;1485;;;;;0
IMAGES;2019;570000596;750821092;IRM;1;1;756;;;4490;38;0
IMAGES;2019;570000596;750821092;RADIO;3;3;3385;;;10853;91;0
IMAGES;2019;570000596;750821092;SCAN;1;1;2470;;;3057;58;1
IMAGES;2019;570000661;570000158;RADIO;1;1;253;0;0;3472;0;0
IMAGES;2019;570000901;570000158;CAM;2;2;79;;;16666;;0
IMAGES;2019;570000901;570000158;IRM;2;1;191;16;0;7002;0;0
IMAGES;2019;570000901;570000158;RADIO;3;3;3660;;;16695;248;0
IMAGES;2019;570000901;570000158;SCAN;2;2;2879;157;3;22891;388;0
IMAGES;2019;570000950;570000398;RADIO;1;1;1847;;;6338;;
IMAGES;2019;570000968;570000430;RADIO;2;2;1447;;;4639;;
IMAGES;2019;570001057;570023630;RADIO;2;2;9949;10;;5139;1;1
IMAGES;2019;570001099;570023630;RADIO;1;1;345;;;;;0
IMAGES;2019;570001099;570023630;VASC;1;0;;;;;;
IMAGES;2019;570003079;570010181;RADIO;1;1;825;;;;;
IMAGES;2019;570005215;570005165;RADIO;1;1;126;;;;;0
IMAGES;2019;570009670;570027995;RADIO;1;1;1118;;;;;
IMAGES;2019;570026252;570023630;RADIO;3;3;8111;308;;8341;;1
IMAGES;2019;570026252;570023630;SCAN;1;1;2680;499;;3137;;1
IMAGES;2019;570026682;570005165;CAM;4;4;265;13;39;11054;;0
IMAGES;2019;570026682;570005165;IRM;2;2;1735;15;137;9103;21;0
IMAGES;2019;570026682;570005165;LITHO;1;1;;;;;;
IMAGES;2019;570026682;570005165;MAMM;2;2;;;;;;
IMAGES;2019;570026682;570005165;RADIO;4;4;17170;90;92;52317;992;0
IMAGES;2019;570026682;570005165;SCAN;2;2;6525;59;126;18281;457;1
IMAGES;2019;570026682;570005165;TOMO;1;1;182;45;18;4638;25;0
IMAGES;2019;570026682;570005165;VASC;2;2;;;;;;
IMAGES;2019;580972644;580781136;RADIO;1;1;779;;;1637;;
IMAGES;2019;580972651;580780047;RADIO;1;1;805;;;515;;
IMAGES;2019;580972669;580780070;MAMM;1;1;;;;664;;
IMAGES;2019;580972669;580780070;RADIO;1;1;1336;;;7100;44;
IMAGES;2019;580972669;580780070;SCAN;1;1;1177;;;2302;27;
IMAGES;2019;580972685;580780096;MAMM;1;1;;;;443;;
IMAGES;2019;580972685;580780096;RADIO;2;2;2833;;;8521;94;
IMAGES;2019;580972685;580780096;SCAN;1;1;1831;;;2337;19;
IMAGES;2019;580972693;580780039;CAM;2;2;670;;;5542;;
IMAGES;2019;580972693;580780039;IRM;2;1;924;112;6;3927;0;
IMAGES;2019;580972693;580780039;LITHO;1;1;32;;;;;
IMAGES;2019;580972693;580780039;MAMM;1;1;;;;;;
IMAGES;2019;580972693;580780039;RADIO;4;4;10966;551;1;24714;491;1
IMAGES;2019;580972693;580780039;SCAN;1;1;5900;879;3;9184;127;1
IMAGES;2019;580972693;580780039;TOMO;1;1;391;;;2556;;
IMAGES;2019;580972693;580780039;VASC;1;1;1249;;;;;
IMAGES;2019;590000014;590780052;RADIO;2;2;735;0;;3422;;
IMAGES;2019;590000121;590780227;IRM;2;2;561;;;6111;23;0
IMAGES;2019;590000121;590780227;LITHO;;;53;;;;;1
IMAGES;2019;590000121;590780227;RADIO;2;2;10843;;;20538;471;1
IMAGES;2019;590000121;590780227;SCAN;2;2;5174;;;10324;89;1
