BOR;AN;nofinesset;nofinessej;PERSO;SMUR_EFFPL;SMUR_EFFPA;SMUR_ETP;SMUR_COMSU;SAMU_EFFPL;SAMU_EFFPA;SAMU_ETP
SMURSAMU_P;2020;150000164;150780468;N2500;;6;0.59;;;;
SMURSAMU_P;2020;150000164;150780468;N9999;;6;0.59;;;;
SMURSAMU_P;2020;160000253;160000451;M9999;5;10;6.7;;5;10;3.99
SMURSAMU_P;2020;160000253;160000451;N1220;1;0;0.5;;15;1;14.69
SMURSAMU_P;2020;160000253;160000451;N2120;0;2;0.45;;1;0;0.45
SMURSAMU_P;2020;160000253;160000451;N2223;1;2;2.01;;0;0;0
SMURSAMU_P;2020;160000253;160000451;N5140;10;1;10.16;;2;0;1.36
SMURSAMU_P;2020;160000253;160000451;N9999;12;5;13.12;;18;1;16.5
SMURSAMU_P;2020;160000303;160006037;M9999;1;;1;1;;;
SMURSAMU_P;2020;160000303;160006037;N2223;1;;1;1;;;
SMURSAMU_P;2020;160000303;160006037;N5140;5;;3.93;1;;;
SMURSAMU_P;2020;160000303;160006037;N9999;6;;6;1;;;
SMURSAMU_P;2020;160000311;160000485;M9999;5;6;2.17;1;;;
SMURSAMU_P;2020;160000311;160000485;N1220;1;;0.25;1;;;
SMURSAMU_P;2020;160000311;160000485;N2120;1;;0.25;1;;;
SMURSAMU_P;2020;160000311;160000485;N2223;7;;1.63;1;;;
SMURSAMU_P;2020;160000311;160000485;N9999;9;;2.13;;;;
SMURSAMU_P;2020;160000337;160000493;M9999;3;1;1.03;1;;;
SMURSAMU_P;2020;160000337;160000493;N1220;1;;0.25;;;;
SMURSAMU_P;2020;160000337;160000493;N2223;5;1;1.46;1;;;
SMURSAMU_P;2020;160000337;160000493;N2500;4;1;1.22;;;;
SMURSAMU_P;2020;160000337;160000493;N9999;11;3;3.4;1;;;
SMURSAMU_P;2020;160015368;160014411;M9999;5;;3.1;1;;;
SMURSAMU_P;2020;160015368;160014411;N2120;1;;0.29;0;;;
SMURSAMU_P;2020;160015368;160014411;N2223;3;;2.6;1;;;
SMURSAMU_P;2020;160015368;160014411;N2500;1;;0.26;;;;
SMURSAMU_P;2020;160015368;160014411;N5140;2;;2;0;;;
SMURSAMU_P;2020;160015368;160014411;N9999;7;;5.15;0;;;
SMURSAMU_P;2020;170000038;170780050;M9999;3;1;5.45;1;;;
SMURSAMU_P;2020;170000038;170780050;MREG;;;;1;;;
SMURSAMU_P;2020;170000038;170780050;N1220;;;;1;;;
SMURSAMU_P;2020;170000038;170780050;N2120;;;0.33;1;;;
SMURSAMU_P;2020;170000038;170780050;N2223;6;;6.21;1;;;
SMURSAMU_P;2020;170000038;170780050;N5140;2;;2.16;1;;;
SMURSAMU_P;2020;170000038;170780050;N9999;8;;8.7;;;;
SMURSAMU_P;2020;170000087;170024194;M9999;22;23;32.45;1;22;23;32.45
SMURSAMU_P;2020;170000087;170024194;N1220;;;;;14;6;18.62
SMURSAMU_P;2020;170000087;170024194;N2120;;3;0.64;;;2;0.58
SMURSAMU_P;2020;170000087;170024194;N2223;4;14;11.47;;;;
SMURSAMU_P;2020;170000087;170024194;N2500;;;;;4;5;8.81
SMURSAMU_P;2020;170000087;170024194;N5140;12;1;12.76;;;;
SMURSAMU_P;2020;170000087;170024194;N9999;16;18;24.87;;18;13;28.02
SMURSAMU_P;2020;170000095;170780167;M9999;5;1;2.86;1;;;
SMURSAMU_P;2020;170000095;170780167;N1220;1;;0.1;1;;;
SMURSAMU_P;2020;170000095;170780167;N2120;1;;0.25;;;;
SMURSAMU_P;2020;170000095;170780167;N2223;3;;3.06;1;;;
SMURSAMU_P;2020;170000095;170780167;N5140;3;;2.88;1;;;
SMURSAMU_P;2020;170000095;170780167;N9999;8;;6.29;1;;;
SMURSAMU_P;2020;170000103;170780175;M9999;14;1;4.05;1;;;
SMURSAMU_P;2020;170000103;170780175;N1220;2;;0.25;1;;;
SMURSAMU_P;2020;170000103;170780175;N2120;2;;0.82;;;;
SMURSAMU_P;2020;170000103;170780175;N2223;41;6;14.59;1;;;
SMURSAMU_P;2020;170000103;170780175;N2500;2;;2.01;;;;
SMURSAMU_P;2020;170000103;170780175;N5140;11;;10.66;1;;;
SMURSAMU_P;2020;170000103;170780175;N9999;58;6;28.46;1;;;
SMURSAMU_P;2020;170000129;170780191;M9999;4;4;1;;;;
SMURSAMU_P;2020;170000129;170780191;N2120;1;;0.05;;;;
SMURSAMU_P;2020;170000129;170780191;N2223;23;;2.39;;;;
SMURSAMU_P;2020;170000129;170780191;N2500;2;;1;;;;
SMURSAMU_P;2020;170000129;170780191;N5140;5;;4.98;;;;
SMURSAMU_P;2020;170000129;170780191;N9999;31;1;8.42;;;;
SMURSAMU_P;2020;170000152;170780225;M9999;;39;5.76;1;;;
SMURSAMU_P;2020;170000152;170780225;N2120;;1;0.25;1;;;
SMURSAMU_P;2020;170000152;170780225;N2223;;34;5.7;1;;;
SMURSAMU_P;2020;170000152;170780225;N2500;3;6;4.63;;;;
SMURSAMU_P;2020;170000152;170780225;N5140;;;0.67;0;;;
SMURSAMU_P;2020;170000152;170780225;N9999;3;41;11.25;;;;
SMURSAMU_P;2020;170024590;170780225;M9999;;24;0.71;;;;
SMURSAMU_P;2020;170024590;170780225;N2223;;4;0.8;;;;
SMURSAMU_P;2020;170024590;170780225;N2500;;5;0.8;;;;
SMURSAMU_P;2020;170024590;170780225;N9999;;9;1.6;;;;
SMURSAMU_P;2020;180000010;180000028;M9999;;10;5.8;1;;10;5.2
SMURSAMU_P;2020;180000010;180000028;MREG;;;;;;10;5.2
SMURSAMU_P;2020;180000010;180000028;N1220;;;;;14;1;14.61
SMURSAMU_P;2020;180000010;180000028;N2120;;1;0.5;1;;1;0.4
SMURSAMU_P;2020;180000010;180000028;N2223;;56;9.03;1;;;
SMURSAMU_P;2020;180000010;180000028;N2500;1;;1.25;;1;1;2.51
SMURSAMU_P;2020;180000010;180000028;N5140;8;;8.01;0;;;
SMURSAMU_P;2020;180000010;180000028;N9999;9;57;18.79;1;15;3;17.64
SMURSAMU_P;2020;180000200;180000051;M9999;0;9;3.52;;0;0;0
SMURSAMU_P;2020;180000200;180000051;N2120;0;1;0.21;1;0;0;0
SMURSAMU_P;2020;180000200;180000051;N2223;0;19;4.54;1;0;0;0
SMURSAMU_P;2020;180000200;180000051;N9999;0;22;5;1;0;0;0
SMURSAMU_P;2020;180000283;180000069;M9999;4;;3.03;1;;;
SMURSAMU_P;2020;180000283;180000069;N2223;;6;3.6;;;;
SMURSAMU_P;2020;180000283;180000069;N9999;;6;3.6;;;;
SMURSAMU_P;2020;190000018;190000042;M9999;9;6;5.6;1;;;
SMURSAMU_P;2020;190000018;190000042;N1220;1;;1;1;;;
SMURSAMU_P;2020;190000018;190000042;N2120;1;;0.2;1;;;
SMURSAMU_P;2020;190000018;190000042;N2223;6;;5.81;1;;;
SMURSAMU_P;2020;190000018;190000042;N5140;12;;11.79;0;;;
SMURSAMU_P;2020;190000018;190000042;N9999;20;;18.8;1;;;
SMURSAMU_P;2020;190000026;190000059;M9999;10;2;3.84;1;8;2;1.39
SMURSAMU_P;2020;190000026;190000059;MREG;;;;1;8;2;1.39
SMURSAMU_P;2020;190000026;190000059;N1220;;3;0.8;;14;1;14.61
SMURSAMU_P;2020;190000026;190000059;N2120;;1;0.11;;;1;0.34
SMURSAMU_P;2020;190000026;190000059;N2223;4;;4;;;;
SMURSAMU_P;2020;190000026;190000059;N2500;;1;0.92;;;1;0.08
SMURSAMU_P;2020;190000026;190000059;N5140;4;1;4.9;;;1;0.1
SMURSAMU_P;2020;190000026;190000059;N9999;8;6;10.73;;14;4;15.14
SMURSAMU_P;2020;190010892;190000059;M9999;1;2;2.4;0;;;
SMURSAMU_P;2020;190010892;190000059;MREG;1;2;2.4;;;;
SMURSAMU_P;2020;190010892;190000059;N2120;0;0;0.17;;;;
SMURSAMU_P;2020;190010892;190000059;N2223;4;0;4.83;;;;
SMURSAMU_P;2020;190010892;190000059;N5140;6;0;6;;;;
SMURSAMU_P;2020;190010892;190000059;N9999;10;0;11;;;;
SMURSAMU_P;2020;210987558;210780581;M1140;1;9;3.7;0;;;
SMURSAMU_P;2020;210987558;210780581;M9999;33;14;11.77;1;;13;3.72
SMURSAMU_P;2020;210987558;210780581;N1220;1;1;2.04;;35;5;37.5
SMURSAMU_P;2020;210987558;210780581;N2120;1;2;1.73;;;;
SMURSAMU_P;2020;210987558;210780581;N2223;11;22;20.46;;;;
SMURSAMU_P;2020;210987558;210780581;N2500;1;;1;;;;
SMURSAMU_P;2020;210987558;210780581;N5140;18;2;18.81;;;;
SMURSAMU_P;2020;210987558;210780581;N9999;32;27;44.04;;35;5;37.5
SMURSAMU_P;2020;210987657;210012175;M9999;;;;1;;;
SMURSAMU_P;2020;210987657;210012175;N1220;;;;1;;;
SMURSAMU_P;2020;210987657;210012175;N2223;;;;1;;;
SMURSAMU_P;2020;210987657;210012175;N5140;6;;5.93;;;;
SMURSAMU_P;2020;210987657;210012175;N9999;6;;5.93;1;;;
SMURSAMU_P;2020;210987665;210012142;M9999;6;;4.63;1;;;
SMURSAMU_P;2020;210987665;210012142;N2120;1;;0.1;1;;;
SMURSAMU_P;2020;210987665;210012142;N2223;7;;6.35;1;;;
SMURSAMU_P;2020;210987665;210012142;N5140;5;;6.36;1;;;
SMURSAMU_P;2020;210987665;210012142;N9999;13;;12.81;1;;;
SMURSAMU_P;2020;210987699;210780706;M9999;2;1;4.63;1;;;
SMURSAMU_P;2020;210987699;210780706;N2120;2;0;0.6;1;;;
SMURSAMU_P;2020;210987699;210780706;N2223;14;4;6.35;1;;;
SMURSAMU_P;2020;210987699;210780706;N5140;7;0;6.36;1;;;
SMURSAMU_P;2020;210987699;210780706;N9999;23;4;13.31;1;;;
SMURSAMU_P;2020;220000012;220000020;M9999;10;7;12.4;0;;;
SMURSAMU_P;2020;220000012;220000020;N1220;2;0;2.39;;22;1;21.5
SMURSAMU_P;2020;220000012;220000020;N2120;0;0;0.02;;3;0;0.6
SMURSAMU_P;2020;220000012;220000020;N2223;3;1;4.48;;1;0;1.06
SMURSAMU_P;2020;220000012;220000020;N2500;0;0;0.03;;2;0;1.29
SMURSAMU_P;2020;220000012;220000020;N5140;12;0;12;;1;0;1.11
SMURSAMU_P;2020;220000012;220000020;N9999;17;1;18.92;;29;1;25.56
SMURSAMU_P;2020;220000095;220000046;M9999;9;3;5.48;1;;;
SMURSAMU_P;2020;220000095;220000046;N2223;11;12;5.85;;;;
SMURSAMU_P;2020;220000095;220000046;N2500;22;2;5.85;;;;
SMURSAMU_P;2020;220000095;220000046;N9999;33;14;11.7;;;;
SMURSAMU_P;2020;220000343;220000079;M9999;;1;0.45;1;;;
SMURSAMU_P;2020;220000343;220000079;N2120;1;;0.1;1;;;
SMURSAMU_P;2020;220000343;220000079;N2223;;1;0.3;;;;
SMURSAMU_P;2020;220000343;220000079;N9999;1;1;0.4;;;;
SMURSAMU_P;2020;220000368;220000103;M9999;;7;3.31;;;;
SMURSAMU_P;2020;220000368;220000103;N2120;;1;0.1;1;;;
SMURSAMU_P;2020;220000368;220000103;N2223;3;1;3.93;0;;;
SMURSAMU_P;2020;220000368;220000103;N9999;3;2;4.03;;;;
SMURSAMU_P;2020;220000541;220000152;M9999;;9;1.17;1;;;
SMURSAMU_P;2020;220000541;220000152;N2223;;11;1.59;1;;;
SMURSAMU_P;2020;220000541;220000152;N2500;;4;0.74;;;;
SMURSAMU_P;2020;220000541;220000152;N9999;;15;2.33;1;;;
SMURSAMU_P;2020;230000820;230780041;M9999;7;0;2.25;1;7;0;2.25
SMURSAMU_P;2020;230000820;230780041;MREG;7;0;2.25;1;7;0;2.25
SMURSAMU_P;2020;230000820;230780041;N1220;;;;0;9;;8.98
SMURSAMU_P;2020;230000820;230780041;N2120;;2;0.09;1;;2;0.33
SMURSAMU_P;2020;230000820;230780041;N2223;3;2;4.56;0;;;
SMURSAMU_P;2020;230000820;230780041;N9999;3;4;4.65;;9;2;9.31
SMURSAMU_P;2020;240000372;240000059;M9999;6;1;5.4;;0;0;0
SMURSAMU_P;2020;240000372;240000059;N2223;4;1;4.8;;0;0;0
SMURSAMU_P;2020;240000372;240000059;N2500;1;0;1.39;;0;0;0
SMURSAMU_P;2020;240000372;240000059;N5140;3;0;2.59;;0;0;0
SMURSAMU_P;2020;240000372;240000059;N9999;11;1;12.05;;0;0;0
SMURSAMU_P;2020;240000489;240000117;M9999;;20;5.18;1;1;18;3.65
SMURSAMU_P;2020;240000489;240000117;N1220;1;0;0.58;;21;0;20.54
SMURSAMU_P;2020;240000489;240000117;N2223;15;0;14.03;;0;0;0
SMURSAMU_P;2020;240000489;240000117;N2500;0;0;0;;2;0;2
SMURSAMU_P;2020;240000489;240000117;N5140;15;0;15.11;;1;0;0.33
SMURSAMU_P;2020;240000489;240000117;N9999;31;0;29.73;;24;0;22.87
SMURSAMU_P;2020;240000687;240000448;M9999;;22;1.03;1;;22;1.03
SMURSAMU_P;2020;240000687;240000448;N2120;;1;0.12;1;;1;0.12
SMURSAMU_P;2020;240000687;240000448;N2223;;24;1.35;1;;24;1.35
SMURSAMU_P;2020;240000687;240000448;N2500;;1;0.5;;;1;0.5
SMURSAMU_P;2020;240000687;240000448;N5140;;5;2.5;;;5;2.5
SMURSAMU_P;2020;240000687;240000448;N9999;;31;4.47;;;31;4.47
SMURSAMU_P;2020;250000700;250000452;M9999;2;2;2.08;1;;;
SMURSAMU_P;2020;250000700;250000452;N1220;;1;0.34;1;;;
SMURSAMU_P;2020;250000700;250000452;N2120;;1;0.25;1;;;
SMURSAMU_P;2020;250000700;250000452;N2223;;10;9.68;1;;;
SMURSAMU_P;2020;250000700;250000452;N2500;;1;0.12;;;;
SMURSAMU_P;2020;250000700;250000452;N9999;;13;10.43;1;;;
SMURSAMU_P;2020;250006954;250000015;M9999;;49;11.44;1;;104;21.59
SMURSAMU_P;2020;250006954;250000015;MREG;;;;;;104;21.59
SMURSAMU_P;2020;250006954;250000015;N1220;2;0;2;;49;8;54.1
SMURSAMU_P;2020;250006954;250000015;N2120;1;0;1;;1;0;1
SMURSAMU_P;2020;250006954;250000015;N2223;16;4;18.05;;;;
SMURSAMU_P;2020;250006954;250000015;N2500;1;0;1;;;;
SMURSAMU_P;2020;250006954;250000015;N5140;16;0;16.35;;;;
SMURSAMU_P;2020;250006954;250000015;N9999;36;4;38.4;;51;8;55.21
SMURSAMU_P;2020;260000013;260000021;M9999;;;;1;;;
SMURSAMU_P;2020;260000013;260000021;MREG;15;9;10.45;1;15;9;10.45
SMURSAMU_P;2020;260000013;260000021;N1220;;1;0.8;0;20;;20
SMURSAMU_P;2020;260000013;260000021;N2120;1;;1;1;1;;1
SMURSAMU_P;2020;260000013;260000021;N2223;23;27;50;1;23;27;50
SMURSAMU_P;2020;260000013;260000021;N5140;;;;;10;4;12
SMURSAMU_P;2020;260000120;260016910;M9999;4;5;3.3;1;;;
SMURSAMU_P;2020;260000120;260016910;N2223;5;1;5.98;;0;0;0
SMURSAMU_P;2020;260000120;260016910;N2500;1;0;0.42;;0;0;0
SMURSAMU_P;2020;260000120;260016910;N5140;0;1;1.42;;0;0;0
SMURSAMU_P;2020;260000120;260016910;N9999;6;2;7.82;;;;
SMURSAMU_P;2020;260000138;260000047;M9999;11;4;15.3;1;0;0;0
SMURSAMU_P;2020;260000138;260000047;N2120;0;0;0;1;0;0;0
SMURSAMU_P;2020;260000138;260000047;N2223;7;0;6.92;1;0;0;0
SMURSAMU_P;2020;260000138;260000047;N5140;6;0;5.8;1;0;0;0
SMURSAMU_P;2020;260000138;260000047;N9999;13;0;12.72;1;0;0;0
SMURSAMU_P;2020;270000359;270023724;M9999;1;14;7.73;0;2;15;5.96
SMURSAMU_P;2020;270000359;270023724;N1220;;1;0.5;;18;6;22.46
SMURSAMU_P;2020;270000359;270023724;N2120;;1;0.4;;;1;0.4
SMURSAMU_P;2020;270000359;270023724;N2223;;19;11.84;;;;
SMURSAMU_P;2020;270000359;270023724;N2500;;1;1.21;;;;
SMURSAMU_P;2020;270000359;270023724;N5140;11;;11;;;;
SMURSAMU_P;2020;270000359;270023724;N9999;11;22;24.95;;20;9;26.41
SMURSAMU_P;2020;270000367;270000086;M9999;3;2;2.27;;0;0;0
SMURSAMU_P;2020;270000367;270000086;N1220;3;0;0.73;;0;0;0
SMURSAMU_P;2020;270000367;270000086;N2223;15;1;7.76;;0;0;0
SMURSAMU_P;2020;270000367;270000086;N2500;11;1;6.35;;0;0;0
SMURSAMU_P;2020;270000367;270000086;N9999;29;2;14.85;;0;0;0
SMURSAMU_P;2020;270000425;270000102;M9999;1;1;1.17;;;;
SMURSAMU_P;2020;270000425;270000102;N1220;;1;0.5;;;;
SMURSAMU_P;2020;270000425;270000102;N2120;2;;0.19;;;;
SMURSAMU_P;2020;270000425;270000102;N2223;5;1;5.1;;;;
SMURSAMU_P;2020;270000425;270000102;N2500;4;;4;;;;
SMURSAMU_P;2020;270000425;270000102;N5140;2;;2;;;;
SMURSAMU_P;2020;270000425;270000102;N9999;13;2;11.79;;;;
SMURSAMU_P;2020;270000441;270000110;M9999;3;7;3.56;1;;;
SMURSAMU_P;2020;270000441;270000110;N1220;1;;0.92;;;;
SMURSAMU_P;2020;270000441;270000110;N2120;1;;0.4;1;;;
SMURSAMU_P;2020;270000441;270000110;N2223;7;;6.78;1;;;
SMURSAMU_P;2020;270000441;270000110;N2500;5;;4.92;;;;
SMURSAMU_P;2020;270000441;270000110;N9999;14;;13.02;1;;;
SMURSAMU_P;2020;270000458;270023724;M9999;;2;0.14;;;;
SMURSAMU_P;2020;270000458;270023724;N2120;;1;0.3;;;;
SMURSAMU_P;2020;270000458;270023724;N2223;2;6;5.58;;;;
SMURSAMU_P;2020;270000458;270023724;N2500;4;3;5.76;;;;
SMURSAMU_P;2020;270000458;270023724;N9999;6;11;12.42;;;;
SMURSAMU_P;2020;280000084;280000183;M9999;2;11;7.98;0;3;10;7.42
SMURSAMU_P;2020;280000084;280000183;MREG;;;;0;3;10;7.42
SMURSAMU_P;2020;280000084;280000183;N1220;;1;0.4;0;12;1;12.03
SMURSAMU_P;2020;280000084;280000183;N2223;6;10;11.33;1;;;
SMURSAMU_P;2020;280000084;280000183;N2500;6;2;6.05;;3;2;3.99
SMURSAMU_P;2020;280000084;280000183;N9999;12;14;17.91;;15;4;16.14
SMURSAMU_P;2020;280000662;280500075;M9999;2;0;2;1;;;
SMURSAMU_P;2020;280000662;280500075;N1220;0;1;0.5;;;;
SMURSAMU_P;2020;280000662;280500075;N2223;2;0;2;;;;
SMURSAMU_P;2020;280000662;280500075;N2500;2;0;2;;;;
SMURSAMU_P;2020;280000662;280500075;N9999;4;1;4.5;1;;;
SMURSAMU_P;2020;280502998;280000589;M9999;8;4;12.96;1;;;
SMURSAMU_P;2020;280502998;280000589;N1220;3;;3.01;1;;;
SMURSAMU_P;2020;280502998;280000589;N2120;1;;0.6;1;;;
SMURSAMU_P;2020;280502998;280000589;N2223;13;4;16.6;1;;;
SMURSAMU_P;2020;280502998;280000589;N2500;11;;9.22;;;;
SMURSAMU_P;2020;280502998;280000589;N9999;28;4;29.84;1;;;
SMURSAMU_P;2020;280504267;280000134;M9999;6;1;4.09;1;;;
SMURSAMU_P;2020;280504267;280000134;N1220;1;;1;0;;;
SMURSAMU_P;2020;280504267;280000134;N2223;12;2;12.91;0;;;
SMURSAMU_P;2020;280504267;280000134;N5140;8;;8.25;0;;;
SMURSAMU_P;2020;280504267;280000134;N9999;21;2;22.16;0;;;
SMURSAMU_P;2020;290000025;290020700;M9999;4;3;5.64;1;;;
SMURSAMU_P;2020;290000025;290020700;N2120;0;1;0.33;0;;;
SMURSAMU_P;2020;290000025;290020700;N2223;0;17;5.51;0;;;
SMURSAMU_P;2020;290000025;290020700;N2500;0;3;1;;;;
SMURSAMU_P;2020;290000025;290020700;N5140;0;14;4.58;0;;;
SMURSAMU_P;2020;290000025;290020700;N9999;0;35;11.42;0;;;
SMURSAMU_P;2020;290000033;290021542;M9999;8;1;3.83;1;;;
SMURSAMU_P;2020;290000033;290021542;N2223;3;5;6.1;;;;
SMURSAMU_P;2020;290000033;290021542;N5140;6;;6;;;;
SMURSAMU_P;2020;290000033;290021542;N9999;9;5;12.1;;;;
SMURSAMU_P;2020;290000066;290020700;M9999;4;3;5.64;1;;;
SMURSAMU_P;2020;290000066;290020700;N2120;;1;0.33;0;;;
SMURSAMU_P;2020;290000066;290020700;N2223;;17;5.51;0;;;
SMURSAMU_P;2020;290000066;290020700;N2500;;3;1;;;;
SMURSAMU_P;2020;290000066;290020700;N5140;;14;4.58;0;;;
SMURSAMU_P;2020;290000066;290020700;N9999;;35;11.42;0;;;
SMURSAMU_P;2020;290000256;290000017;M9999;;;0.2;1;;;
SMURSAMU_P;2020;290000256;290000017;N2120;;2;0.7;;;;
SMURSAMU_P;2020;290000256;290000017;N2500;;;0.06;;;;
SMURSAMU_P;2020;290000256;290000017;N5140;4;3;6.27;;;;
SMURSAMU_P;2020;290000256;290000017;N9999;4;5;7.03;;;;
SMURSAMU_P;2020;290000785;220020739;M9999;;;0.61;1;;;
SMURSAMU_P;2020;290000785;220020739;N1220;;;;1;;;
SMURSAMU_P;2020;290000785;220020739;N2120;;;;1;;;
SMURSAMU_P;2020;290000785;220020739;N2223;14;1;0.61;1;;;
SMURSAMU_P;2020;290000785;220020739;N2500;8;1;0.61;;;;
SMURSAMU_P;2020;290000785;220020739;N9999;22;2;1.22;;;;
SMURSAMU_P;2020;290000934;560005746;M9999;1;2;1.75;1;;;
SMURSAMU_P;2020;290000934;560005746;N2120;;;0.1;1;;;
SMURSAMU_P;2020;290000934;560005746;N2223;3;0;5.82;1;;;
SMURSAMU_P;2020;290000934;560005746;N2500;3;1;5.82;;;;
SMURSAMU_P;2020;290000934;560005746;N9999;6;1;11.74;;;;
SMURSAMU_P;2020;290004324;290000017;M1140;;;;1;;;
SMURSAMU_P;2020;290004324;290000017;M9999;4;;10.2;1;8;1;6.82
SMURSAMU_P;2020;290004324;290000017;MREG;4;;10.2;1;8;1;6.82
SMURSAMU_P;2020;290004324;290000017;N1220;;;;;22;9;31.22
SMURSAMU_P;2020;290004324;290000017;N2120;;1;0.35;;;1;0.4
SMURSAMU_P;2020;290004324;290000017;N2223;5;18;15.93;;;;0
SMURSAMU_P;2020;290004324;290000017;N2500;2;;2.03;;1;;1
SMURSAMU_P;2020;290004324;290000017;N5140;13;;13.2;;;;
SMURSAMU_P;2020;290004324;290000017;N9999;20;19;31.51;;24;10;33.71
SMURSAMU_P;2020;290029982;290020700;M9999;2;1;2.82;1;;;
SMURSAMU_P;2020;290029982;290020700;N2120;;1;0.34;0;;;
SMURSAMU_P;2020;290029982;290020700;N2223;;17;5.57;0;;;
SMURSAMU_P;2020;290029982;290020700;N2500;;3;1.01;;;;
SMURSAMU_P;2020;290029982;290020700;N5140;;14;4.63;0;;;
SMURSAMU_P;2020;290029982;290020700;N9999;;35;11.55;0;;;
SMURSAMU_P;2020;2A0000022;2A0000014;M9999;4;14;15.69;;1;10;5.16
SMURSAMU_P;2020;2A0000022;2A0000014;N1220;;;;;17;;16.38
SMURSAMU_P;2020;2A0000022;2A0000014;N2120;;;;;1;;1
SMURSAMU_P;2020;2A0000022;2A0000014;N2223;33;1;32.25;;;;
SMURSAMU_P;2020;2A0000022;2A0000014;N5140;37;;36.39;;;;
SMURSAMU_P;2020;2A0000022;2A0000014;N9999;70;1;69.05;;18;;17.38
SMURSAMU_P;2020;2A0003125;2A0000014;M9999;10;;1.6;0;;;
SMURSAMU_P;2020;2A0003125;2A0000014;N2120;;1;0.2;0;;;
SMURSAMU_P;2020;2A0003125;2A0000014;N2223;8;;6.79;0;;;
SMURSAMU_P;2020;2A0003125;2A0000014;N5140;6;;6;0;;;
SMURSAMU_P;2020;2A0003125;2A0000014;N9999;14;1;12.99;0;;;
SMURSAMU_P;2020;2A0003133;2A0000014;M9999;11;;2.06;0;;;
SMURSAMU_P;2020;2A0003133;2A0000014;N2120;;1;0.2;0;;;
SMURSAMU_P;2020;2A0003133;2A0000014;N2223;6;;6;0;;;
SMURSAMU_P;2020;2A0003133;2A0000014;N5140;2;;2;0;;;
SMURSAMU_P;2020;2A0003133;2A0000014;N9999;8;1;8.2;0;;;
SMURSAMU_P;2020;2A0003141;2A0000014;M9999;11;;2.87;;;;
SMURSAMU_P;2020;2A0003141;2A0000014;N2223;7;;6.4;;;;
SMURSAMU_P;2020;2A0003141;2A0000014;N5140;6;;6.04;;;;
SMURSAMU_P;2020;2A0003141;2A0000014;N9999;13;;12.44;;;;
SMURSAMU_P;2020;2B0000012;2B0000020;M9999;13;20;20.19;1;3;3;1.84
SMURSAMU_P;2020;2B0000012;2B0000020;N1220;1;0;1.05;0;10;1;10.57
SMURSAMU_P;2020;2B0000012;2B0000020;N2120;0;1;0.6;1;0;0;0.37
SMURSAMU_P;2020;2B0000012;2B0000020;N2223;9;10;12.73;0;1;1;0.12
SMURSAMU_P;2020;2B0000012;2B0000020;N2500;0;0;0;;3;0;3
SMURSAMU_P;2020;2B0000012;2B0000020;N5140;15;0;15;0;1;0;1
SMURSAMU_P;2020;2B0000012;2B0000020;N9999;25;11;29.38;0;15;2;15.18
SMURSAMU_P;2020;2B0003420;2B0000020;M9999;5;1;5.9;1;0;0;0
SMURSAMU_P;2020;2B0003420;2B0000020;N1220;0;0;0;1;0;0;0
SMURSAMU_P;2020;2B0003420;2B0000020;N2120;1;0;0.05;0;0;0;0
SMURSAMU_P;2020;2B0003420;2B0000020;N2223;6;0;6;0;0;0;0
SMURSAMU_P;2020;2B0003420;2B0000020;N9999;8;0;6.1;0;0;0;0
SMURSAMU_P;2020;2B0004907;2B0000020;M9999;5;1;5.9;1;;;
SMURSAMU_P;2020;2B0004907;2B0000020;N1220;0;1;0.05;0;;;
SMURSAMU_P;2020;2B0004907;2B0000020;N2120;0;1;0.05;0;;;
SMURSAMU_P;2020;2B0004907;2B0000020;N2223;6;0;6;0;;;
SMURSAMU_P;2020;2B0004907;2B0000020;N9999;6;2;6.1;0;;;
SMURSAMU_P;2020;2B0005409;2B0000020;M9999;5;1;5.9;1;0;0;0
SMURSAMU_P;2020;2B0005409;2B0000020;N1220;0;1;0.05;0;0;0;0
SMURSAMU_P;2020;2B0005409;2B0000020;N2120;0;1;0.05;0;0;0;0
SMURSAMU_P;2020;2B0005409;2B0000020;N2223;6;0;6;0;0;0;0
SMURSAMU_P;2020;2B0005409;2B0000020;N9999;6;2;6.1;0;0;0;0
SMURSAMU_P;2020;300000023;300780046;M9999;12;5;4.22;1;;;
SMURSAMU_P;2020;300000023;300780046;MREG;12;5;4.22;1;;;
SMURSAMU_P;2020;300000023;300780046;N1220;0;2;1.16;1;;;
SMURSAMU_P;2020;300000023;300780046;N2120;0;0;0;1;;;
SMURSAMU_P;2020;300000023;300780046;N2223;0;43;4.76;1;;;
SMURSAMU_P;2020;300000023;300780046;N2500;0;2;0.01;;;;
SMURSAMU_P;2020;300000023;300780046;N5140;0;0;0;1;;;
SMURSAMU_P;2020;300000023;300780046;N9999;0;47;5.93;1;;;
SMURSAMU_P;2020;300000031;300780053;M9999;10;3;4.33;1;;;
SMURSAMU_P;2020;300000031;300780053;N2120;0;0;0;1;;;
SMURSAMU_P;2020;300000031;300780053;N2223;11;2;3.96;;;;
SMURSAMU_P;2020;300000031;300780053;N9999;11;2;3.96;;;;
SMURSAMU_P;2020;300782117;300780038;M9999;3;1;3.63;1;2;;1.52
SMURSAMU_P;2020;300782117;300780038;MREG;3;1;3.63;1;2;;1.52
SMURSAMU_P;2020;300782117;300780038;N1220;;;;0;40;2;40.45
SMURSAMU_P;2020;300782117;300780038;N2120;1;;1;0;;;
