BOR;AN;nofinesset;nofinessej;AUTOR;LACTA;LIT_KANG;LIT_OBS;LIT_NEO_HSI;LIT_SIN;LIT_REA;SALTRAV;SEJ_OBS;SEJ0_Obs;SEJ_NEO_HSI;SEJ0_NEO_HSI;SEJ_SIN;SEJ0_SIN;SEJ_REA;SEJ0_REA;SEJ_BAM;SEJ0_BAM;JOU_OBS;JOU_NEO_HSI;JOU_SIN;JOU_REA;JOU_BAM;SEJACC;JOUACC;SEJCES;JOUCES;FSUIV;ACCUN;ACCMU;ENFTR;TRANSDES;ENFANTS;CONSGYN;CONSSAG;CONSENTR;SORPREC;MUTHAD;PRIS;IVG;IVGN_1;IVGME;IVG1214;CONV;IMG;AMP;PAT_AMP
PERINAT;2018;500000021;500000054;TYPE2;INT;;24;4;6;;4;1313;96;235;9;108;12;0;0;919;0;5407;1373;392;0;3759;1007;4819;178;1066;0;994;13;2;;1029;;;;5;0;1;184;173;166;6;;3;0;0
PERINAT;2018;500000187;500000013;TYPE3;EXT;;35;6;6;6;5;2250;110;254;23;268;23;187;29;1440;0;9611;1254;1471;1279;5095;1700;8065;292;2147;3;1665;35;3;;1735;9075;8002;241;23;0;1;303;297;220;28;4;1;0;0
PERINAT;2018;500000260;500000054;CPPR;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;28;26;0;5;;0;0;0
PERINAT;2018;500000401;500000609;CPPR;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;102;107;80;1;;0;0;0
PERINAT;2018;500000450;500000112;TYPE2;;;22;9;;;4;1999;110;247;34;0;0;0;0;1423;0;8020;1172;0;0;5732;1568;7220;255;1583;0;1546;22;8;;1594;12366;7001;;13;0;1;245;234;147;19;;22;0;0
PERINAT;2018;500000468;500000013;CPPR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3806;54;;;0;;0;;;;;0;
PERINAT;2018;500002357;500002233;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;0;0;0;0;0;;0;1;101
PERINAT;2018;510000169;510000037;TYPE2;;;12;6;;;4;1229;267;185;9;0;0;0;0;718;1;3809;849;0;0;2620;817;3519;142;815;0;814;3;3;;828;6201;3375;244;10;0;1;207;221;147;14;;5;0;0
PERINAT;2018;510000185;510000532;TYPE3;;;;;;;;872;92;187;12;0;0;0;0;511;0;3722;826;0;0;1899;665;3150;129;808;2;649;16;8;;681;;;;4;0;1;90;125;;;;2;1;394
PERINAT;2018;510000193;510000532;TYPE2;;;;;;;;842;70;238;9;0;0;0;0;429;0;3233;363;0;0;1504;657;2830;181;925;0;651;6;5;;667;;;;8;0;1;94;184;64;4;;9;0;0
PERINAT;2018;510000235;510000060;TYPE1;;;22;;;;3;822;58;0;0;0;0;0;0;465;1;3122;0;0;0;1880;505;2482;101;638;0;500;5;5;;512;;;;12;0;1;202;200;162;8;;0;0;0
PERINAT;2018;510000243;510000573;;;;2;;;;;17;15;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;2;1;0;0;;0;0;0
PERINAT;2018;510000250;510000078;CPPR;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;9;15;9;0;;0;0;0
PERINAT;2018;510004302;510000029;TYPE3;INT;;36;6;14;18;5;2518;114;232;23;446;11;475;22;1462;0;12054;863;5639;4954;5471;1845;9847;414;3335;69;1789;56;2;;1929;15136;6073;;56;0;1;698;731;352;65;2;44;1;188
PERINAT;2018;510024979;510000532;TYPE2;;;56;13;;;9;2495;170;312;11;0;0;0;0;1;0;10233;1643;0;0;7;2044;9229;394;2283;2;2000;44;3;;2088;;;;17;0;1;83;;51;0;;19;1;596
PERINAT;2018;520000027;520780032;TYPE2;;;17;4;;;4;945;118;138;11;0;0;0;0;518;1;3424;975;0;0;1935;637;2988;108;635;0;632;5;8;;642;;;;8;0;1;199;199;189;7;;0;0;0
PERINAT;2018;520000043;520780057;CPPR;;;;;;;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;0;0;0;0;0;;0;0;0
PERINAT;2018;520000068;520780073;TYPE2;;;24;6;6;0;3;1234;76;214;12;59;4;0;0;746;1;4973;1357;611;0;2714;892;4294;197;1205;0;879;13;1;;905;;;;18;0;1;193;149;179;3;;5;0;0
PERINAT;2018;530000017;530000025;TYPE1;;;22;;;;4;1043;110;0;0;0;0;0;0;795;19;3881;0;0;0;3279;783;3580;122;735;0;775;8;18;;799;;;;12;0;1;90;78;53;5;;5;0;0
PERINAT;2018;530000173;530000074;TYPE1;EXT;;15;0;0;0;2;870;113;0;0;0;0;0;0;678;12;2999;0;0;0;2549;670;2798;138;705;2;670;0;11;;678;3220;4384;144;11;0;1;128;123;81;6;;13;0;0
PERINAT;2018;530000264;530000371;TYPE2;;;20;9;3;;5;1535;129;342;21;8;1;0;0;1075;0;5998;2668;108;0;4139;1217;5456;193;1140;1;1191;26;5;;1258;;;;15;1;1;316;315;222;20;;0;0;0
PERINAT;2018;540000015;540023264;TYPE3;EXT;;71;19;20;20;7;5123;1286;1060;25;504;20;446;25;1476;3;16682;5123;5488;6936;4683;2619;12462;473;3240;130;2544;75;7;0;2710;22782;9760;1518;105;40;1;913;942;538;104;5;61;1;262
PERINAT;2018;540000023;540000049;TYPE1;;;15;;;;2;802;83;0;0;0;0;0;0;578;15;2525;0;0;0;1949;574;2219;50;255;0;572;2;15;21;581;5791;683;169;19;0;1;138;138;113;1;0;0;0;0
PERINAT;2018;540000155;540000080;TYPE1;;;13;;;;2;749;93;0;0;0;0;0;0;429;4;2211;0;0;0;1303;541;1903;57;250;0;539;2;9;;549;442;2932;133;65;0;1;167;155;132;10;;0;0;0
PERINAT;2018;540000296;540000106;CPPR;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;1;9;0;9;0;;0;0;
PERINAT;2018;540001070;540000767;TYPE1;;;16;;;;;1018;107;0;0;0;0;0;0;749;14;3614;0;0;0;2795;739;3244;117;712;0;734;5;14;0;748;4204;2953;264;9;3;1;223;226;165;10;;0;0;0
PERINAT;2018;540001096;570010181;TYPE1;;;21;;;;2;1018;211;0;0;0;0;0;0;578;8;2989;0;0;0;2149;579;2460;120;643;0;577;2;4;;581;;;;8;0;1;199;171;163;2;;0;0;0
PERINAT;2018;540013224;540000536;TYPE2;;;47;6;6;;9;3336;293;325;13;300;11;0;0;2107;1;12514;2039;1508;0;7257;2402;10830;538;3235;1;2367;35;6;;2441;;;;66;0;1;325;306;245;7;;12;1;340
PERINAT;2018;550000012;550006795;TYPE2;;;18;4;;;3;1163;77;152;25;0;0;0;0;665;5;4708;714;0;0;2349;784;3728;124;915;0;774;10;9;;794;31225;9431;657;16;4;1;166;172;150;3;;4;0;0
PERINAT;2018;550000038;550000046;CPPR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1034;1697;0;;;0;;;;;;;0;
PERINAT;2018;550000178;550000293;;;;0;;;;;12;8;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;6;9;0;0;;0;0;0
PERINAT;2018;550000434;550003354;TYPE2;;;16;6;;;4;828;90;135;16;0;0;0;0;433;1;2624;604;0;0;1467;525;2093;104;498;0;518;7;6;0;535;6409;3180;96;7;0;1;131;155;102;1;0;0;0;0
PERINAT;2018;560000127;560023210;TYPE3;;;43;8;10;6;5;2372;126;257;4;196;10;164;6;1681;0;10756;2440;1419;2177;6222;1884;9431;452;3341;14;1814;70;4;;1969;2620;4754;160;44;1;1;560;489;182;47;13;3;0;0
PERINAT;2018;560000135;560005746;TYPE2;;;43;12;6;;7;3514;405;394;15;138;17;0;0;2281;4;13443;3293;730;0;8611;2517;11945;434;2846;2;2473;44;6;;2577;23803;17723;414;57;87;1;689;648;406;26;;5;1;208
PERINAT;2018;560000143;560014748;TYPE2;;;24;4;;;5;1401;264;226;16;0;0;0;0;734;2;4817;1057;0;0;2934;879;4257;208;1279;0;860;19;5;;900;;;;11;0;1;208;202;163;9;;7;0;0
PERINAT;2018;560000192;560000044;TYPE1;;;16;;;;3;863;87;0;0;0;0;0;0;652;9;2919;0;0;0;2421;645;2681;112;594;0;641;4;8;;654;6985;1148;219;20;0;1;134;126;90;4;;3;0;0
PERINAT;2018;560000200;560023210;CPPR;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;1164;2192;204;0;0;1;31;48;31;0;0;0;0;0
PERINAT;2018;560002511;560000689;;;;1;;;;0;8;7;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;14;56;14;0;;0;0;0
PERINAT;2018;560007510;560001307;;;;0;;;;;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;10;16;8;0;;0;0;0
PERINAT;2018;560008799;560013989;TYPE2;;;30;4;;;4;1318;110;175;3;0;0;0;0;842;6;4923;560;0;0;3194;1015;4474;175;956;0;1013;2;8;;1020;;;;20;5;0;0;0;0;0;;11;0;0
PERINAT;2018;570000059;570025254;TYPE2;;;18;11;7;0;3;1494;127;250;4;195;16;0;0;844;0;5758;1811;2000;0;2896;1017;4600;217;1439;15;1001;16;5;0;1032;12195;1016;45;22;0;1;251;244;208;7;1;15;0;0
PERINAT;2018;570000083;570000729;TYPE1;;;28;;;;4;1157;97;0;0;0;0;0;0;852;20;3796;0;0;0;2898;847;3254;184;990;0;838;9;19;;860;;;;9;0;1;152;178;84;4;;1;0;0
PERINAT;2018;570000117;570015099;TYPE1;;;12;;;;2;493;75;0;0;0;0;0;0;297;5;1676;0;0;0;1183;305;1453;72;432;0;302;3;5;;310;5568;4304;289;5;0;1;94;71;72;4;;0;0;0
PERINAT;2018;570000349;570005165;TYPE2;;;40;11;6;;6;2942;288;296;17;280;24;0;0;1718;0;10399;3063;1996;0;6039;1997;8662;337;2064;0;1965;32;15;0;2034;12137;4674;124;101;2;1;429;429;420;13;;12;0;0
PERINAT;2018;570000364;570011569;;;;0;;;;;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;77;79;59;1;;0;0;0
PERINAT;2018;570000646;570001115;TYPE2;;;32;6;6;;5;2131;141;236;17;154;9;0;0;1550;5;8651;1438;943;0;5259;1760;7703;307;1961;0;1741;19;6;;1790;;;;45;0;1;131;126;94;4;;6;0;0
PERINAT;2018;570000661;570000158;CPPR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1019;577;39;;;0;;0;;;;;0;
PERINAT;2018;570000901;570000158;TYPE1;;;17;;;;3;1100;208;0;0;0;0;0;0;686;8;3282;0;0;0;2576;682;2906;132;737;0;677;5;8;;688;9548;2184;93;9;0;1;179;164;104;16;;0;0;0
PERINAT;2018;570026682;570005165;TYPE2;INT;;60;12;6;;6;4552;340;363;16;379;57;0;0;2827;3;16726;3275;1701;0;10082;3241;14162;586;3492;1;3166;75;19;0;3335;15961;6379;115;151;1;1;1148;1071;628;86;;58;1;601
PERINAT;2018;580780195;580005148;;;;0;;;;0;9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;4;24;0;0;;0;0;0
PERINAT;2018;580972669;580780070;CPPR;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;804;3115;37;0;0;1;8;6;8;0;;0;0;0
PERINAT;2018;580972677;580780088;CPPR;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;44;6;;0;0;0;0;;0;0;0;0;0;0
PERINAT;2018;580972685;580780096;CPPR;;;0;;;;;12;9;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;;0;2204;5477;1036;0;0;1;177;184;91;28;;2;0;0
PERINAT;2018;580972693;580780039;TYPE2;;;25;7;3;;4;1719;111;205;11;59;14;0;0;1090;1;7026;1432;257;0;4314;1226;5749;269;1777;0;1214;12;6;0;1247;5419;6407;91;12;0;1;144;133;101;14;;0;0;0
PERINAT;2018;590000121;590780227;TYPE2;;;41;6;0;0;4;2667;349;311;10;0;0;0;0;1774;17;9614;1849;0;0;6736;1922;8671;308;1655;0;1910;12;20;;1942;;;;61;0;1;234;293;134;10;;12;0;0
PERINAT;2018;590000337;590781415;TYPE2;;;23;12;;;4;582;131;402;12;0;0;0;0;0;0;1744;1750;0;0;0;362;1529;50;256;0;357;5;5;1483;360;;1352;82;6;0;1;180;;114;10;0;0;0;0
PERINAT;2018;590000428;590781605;TYPE1;;;17;;;;3;737;92;0;0;0;0;0;0;476;12;2645;0;0;0;1832;474;2236;82;501;0;468;6;11;;480;;;;1;0;1;335;348;257;18;;6;0;0
PERINAT;2018;590000436;590781621;TYPE1;;;15;;;;2;610;71;0;0;0;0;0;0;427;9;2124;0;0;0;1691;422;1938;55;308;0;419;3;9;;428;4604;4182;;3;0;1;185;189;138;4;;0;0;0
PERINAT;2018;590000469;590781662;TYPE1;;;14;0;0;0;4;753;57;0;0;0;0;0;0;539;7;2661;0;0;0;2131;532;2356;94;481;0;528;4;6;0;539;3319;4148;394;7;0;1;119;146;116;0;0;2;0;0
PERINAT;2018;590000535;590781803;TYPE2;;;18;8;6;;3;1267;107;265;20;233;11;0;0;701;2;5052;1735;2240;0;2592;862;4174;152;934;5;845;17;3;;885;;;;8;0;1;393;285;302;31;1;0;0;0
PERINAT;2018;590000592;590782165;TYPE1;;;24;;;;3;1274;80;0;0;0;0;0;0;962;13;5031;0;0;0;3934;955;4445;209;1212;0;951;4;12;;964;8960;6229;72;3;0;1;313;343;223;18;;0;0;0
PERINAT;2018;590000618;590782215;TYPE3;;;53;14;6;10;7;4876;623;1096;21;288;32;264;11;2317;0;18754;6533;2871;3616;7975;3269;16332;686;4947;9;3186;83;3;;3388;12414;8140;1085;60;10;1;677;906;542;20;3;18;0;0
PERINAT;2018;590000758;590782637;TYPE2;;;23;8;;;3;1599;164;372;46;0;0;0;0;974;7;5694;2064;0;0;3533;1085;4905;160;990;2;1072;13;8;;1098;2740;6967;836;58;0;1;707;658;355;42;6;0;0;0
PERINAT;2018;590000774;590782652;TYPE1;;;17;;;;3;1054;60;0;0;0;0;0;0;802;12;3955;0;0;0;3111;799;3562;131;713;0;795;4;12;0;803;7693;684;;3;0;0;0;0;0;0;;0;0;0
PERINAT;2018;590001004;590783239;TYPE2;;;28;12;;;4;2754;754;362;27;0;0;0;0;1412;0;8218;2611;0;0;5307;1556;7258;262;1601;3;1533;23;15;0;1589;;;;33;0;1;566;575;115;50;;10;0;0
PERINAT;2018;590006607;590780193;TYPE3;EXT;;104;22;24;16;9;8091;868;1220;18;493;10;576;30;4538;5;32837;12719;7859;5608;16563;5450;27648;1085;7990;13;5254;196;5;;5702;30405;11713;4000;506;54;1;1389;1543;535;92;;44;1;862
PERINAT;2018;590046538;590781415;TYPE2;;;0;;;;0;1116;42;988;14;0;0;0;0;0;0;4232;4487;0;0;0;892;3761;163;826;0;876;16;8;;913;5041;3391;196;7;0;1;546;680;348;29;;1;0;0
PERINAT;2018;590052056;590051801;TYPE2;;;25;6;;;3;1040;81;138;7;0;0;0;0;686;7;4146;1512;0;0;2564;763;3580;188;1098;4;749;14;7;;778;;;;17;0;0;0;0;0;0;;4;0;0
PERINAT;2018;590780268;590053955;TYPE2;;;54;6;;;4;2208;229;279;10;0;0;0;0;1553;1;8363;1729;0;0;5355;1804;7950;390;2233;6;1777;27;4;;1828;;;;86;0;0;0;0;0;0;;2;1;644
PERINAT;2018;590782298;590000675;TYPE1;;;26;;;;4;1212;123;0;0;0;0;0;0;809;15;4456;0;0;0;3229;808;3774;209;1172;2;806;2;14;;812;;;;2;0;0;0;0;0;0;;48;1;401
PERINAT;2018;590782553;590000741;TYPE1;;;43;;;;7;2464;170;0;0;0;0;0;0;1932;11;9012;0;0;0;7221;1934;8230;467;2289;0;1923;11;11;;1939;;;;31;0;1;9;8;1;0;;1;0;0
PERINAT;2018;590797353;590051801;TYPE2;;;30;15;6;;4;2585;393;640;20;169;10;0;0;1612;1;8610;3424;1811;0;5698;1777;7550;282;1665;16;1757;20;1;;1816;;;;77;0;0;0;0;0;0;;9;0;0
PERINAT;2018;590801106;590782421;TYPE2;;;77;14;6;0;7;3979;267;509;8;204;14;0;0;2732;4;15689;4207;3742;0;10010;3042;13908;610;3772;4;2990;52;13;0;3103;;26396;1528;388;2;1;970;1;540;22;4;4;0;0
PERINAT;2018;590804696;590781902;TYPE2;;;29;6;;;5;2619;515;249;20;0;0;0;0;1613;0;8568;1606;0;0;6235;1700;7763;205;1267;0;1680;20;4;0;1728;9064;16964;760;100;0;1;665;645;434;24;0;3;0;0
PERINAT;2018;590813382;590000386;TYPE1;;;34;;;;4;1143;49;0;0;0;0;0;0;973;14;3883;0;0;0;3134;994;3613;243;1069;1;985;9;14;;1003;;;;10;0;0;0;0;0;0;;3;0;0
PERINAT;2018;590813507;590000485;TYPE1;;;21;;;;4;1214;151;0;0;0;0;0;0;822;8;3998;0;0;0;3071;819;3400;243;1203;0;813;6;8;;825;;;;7;0;1;31;57;0;1;;3;0;0
PERINAT;2018;590816310;590000048;TYPE1;;;33;0;0;0;4;1316;105;0;0;0;0;0;0;981;22;4992;0;0;0;3875;974;4330;222;1180;0;965;9;20;;984;;;;6;0;0;0;0;0;0;;1;0;0
PERINAT;2018;600000053;600101984;TYPE2;;;29;6;;;5;2122;280;73;3;0;0;0;0;1623;38;7088;449;0;0;5626;1674;6737;340;1577;1;1654;20;39;;1702;8761;3863;0;109;0;1;199;260;158;18;;11;1;226
PERINAT;2018;600000186;600100648;TYPE1;;;9;;;;2;427;55;0;0;0;0;0;0;304;13;1336;0;0;0;1026;301;1205;72;343;1;298;3;12;;305;;;;6;0;1;137;163;97;6;;13;0;0
PERINAT;2018;600000194;600100713;TYPE2;INT;;35;9;6;;5;2549;96;321;4;138;17;0;0;1879;1;10661;2559;1094;0;7154;2077;9667;497;2845;0;2035;42;17;0;2133;4906;3479;81;10;3;1;460;488;256;51;0;10;0;0
PERINAT;2018;600000285;600100721;CPPR;;;;;;;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;1967;1821;;0;0;0;0;;0;0;;0;0;0
PERINAT;2018;600000467;600101984;TYPE3;INT;;32;6;4;4;4;1710;82;449;22;155;4;83;10;1114;1;7173;2872;1567;472;4091;1290;5824;260;1532;8;1270;20;9;;1316;6570;2723;0;86;0;1;253;249;252;13;;5;0;0
PERINAT;2018;600100754;600000228;TYPE1;;;23;;;;;1504;123;0;0;0;0;0;0;1181;23;5323;0;0;0;4242;1183;4903;175;882;1;1172;11;23;;1199;;;;33;0;0;0;0;0;0;;3;0;0
PERINAT;2018;600113476;600100721;TYPE2;;;21;9;6;;4;1819;55;314;9;232;16;0;0;1240;0;7083;2122;1629;0;4290;1416;6016;302;1641;7;1378;38;11;;1454;;;;27;0;1;402;414;332;25;2;13;0;0
PERINAT;2018;610000044;610780074;TYPE1;;;13;;;;3;541;71;0;0;0;0;0;0;345;5;1867;0;0;0;1484;344;1643;87;504;0;340;4;4;10;348;;;;3;0;1;120;99;85;4;0;2;0;0
PERINAT;2018;610000051;610780082;TYPE2;;;20;6;0;0;4;1543;184;179;7;0;0;0;0;932;3;4914;1175;0;0;3073;1026;4136;196;996;0;1018;8;2;0;1039;15023;10781;45;32;0;1;243;206;189;8;0;0;0;0
PERINAT;2018;610000069;610780090;TYPE1;;;15;;;;3;996;139;0;0;0;0;0;0;546;0;3225;0;0;0;2115;627;2763;122;684;0;620;7;12;0;634;4868;5506;132;5;0;1;141;134;132;4;2;0;0;0
PERINAT;2018;610000119;610780165;TYPE2;;;22;7;;;3;990;68;185;12;0;0;0;0;707;0;4112;1447;0;0;2988;795;3830;148;881;2;782;13;4;;810;;;;8;0;1;192;174;148;6;;2;0;0
PERINAT;2018;610780116;610790594;CPPR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1485;1659;75;;;0;;;;;;;0;
PERINAT;2018;620000034;620100057;TYPE3;;;38;13;11;8;5;3002;243;839;22;372;8;282;16;1674;0;12345;4502;2567;2864;6085;2242;10650;422;2730;43;2185;57;4;5;2314;7698;15646;489;151;5;1;503;618;342;39;1;16;1;0
PERINAT;2018;620000224;620100651;TYPE2;;;22;6;0;0;3;1411;363;127;11;0;0;0;0;0;0;4314;1058;0;0;0;761;3674;176;1014;6;752;9;13;;771;7125;3584;164;5;0;1;461;450;274;20;;37;0;0
PERINAT;2018;620000257;620100685;TYPE3;;;56;12;12;8;6;3410;146;224;9;346;10;237;10;2419;6;14592;2448;2636;2238;8586;2646;12912;530;3940;18;2574;72;0;;2718;17417;12820;1797;172;0;1;867;815;460;56;;11;1;523
PERINAT;2018;620000323;620101337;TYPE3;;;41;8;14;11;5;2794;393;421;5;313;11;308;15;1540;0;12099;2604;3855;3831;5780;1900;10375;319;2602;86;1855;45;4;;1958;5460;5072;130;23;0;1;498;472;391;26;1;11;1;207
PERINAT;2018;620000349;620101360;TYPE2;;;28;6;0;0;4;1830;233;252;22;0;0;0;0;1099;0;6406;1396;0;0;4179;1225;5605;196;1151;0;1211;14;9;0;1244;4380;3730;302;10;0;1;251;264;187;8;1;0;0;0
PERINAT;2018;620000653;620103440;TYPE2;;;25;12;3;0;4;1430;219;256;10;165;17;0;0;865;1;4886;1780;1953;0;3293;999;4414;189;1058;3;977;22;14;0;1030;12879;6400;128;20;0;1;450;445;343;25;0;7;0;0
PERINAT;2018;620003202;620103432;TYPE2;;;23;4;;;3;1165;69;164;29;0;0;0;0;817;2;4565;910;0;0;3158;906;4103;187;1068;0;893;13;16;;923;903;4231;;10;0;1;279;238;155;24;;4;0;0
PERINAT;2018;620025346;620001834;TYPE1;;;24;;;;3;1497;169;0;0;0;0;0;0;982;26;4972;0;0;0;3517;984;4191;147;726;0;978;6;26;;993;7929;10350;;15;0;0;0;0;0;0;;1;0;0
PERINAT;2018;620100099;620014779;TYPE1;;;21;;;;4;1131;81;0;0;0;0;0;0;839;15;4192;0;0;0;3422;838;3730;218;1075;0;830;8;14;;846;;;;5;0;0;0;0;0;0;;0;0;0
PERINAT;2018;620100735;620000265;TYPE1;;;28;;;;4;950;98;0;0;0;0;0;0;632;6;3250;0;0;0;2524;628;2703;152;713;0;622;6;6;;636;;;;8;0;1;72;1;39;1;;22;0;0
PERINAT;2018;620118513;620002915;TYPE1;;;30;;;;4;1214;62;0;0;0;0;0;0;925;12;4826;0;0;0;3947;924;4237;206;1263;0;915;9;12;;935;;;;11;0;0;0;49;0;0;;11;1;113
PERINAT;2018;630000412;630780997;CPPR;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;485;3095;88;0;0;1;19;16;19;0;;0;0;0
PERINAT;2018;630000420;630781003;TYPE1;;;14;;;;2;850;91;0;0;0;0;0;0;616;3;3033;0;0;0;2412;613;2754;118;637;0;609;4;3;0;617;;;24;15;0;1;216;210;157;6;0;0;0;0
PERINAT;2018;630000446;630781029;TYPE1;;;11;;;;2;668;41;0;0;0;0;0;0;514;8;2676;0;0;0;2060;509;2361;95;606;0;504;5;5;;519;5310;2284;;29;0;1;117;118;98;4;;0;0;0
PERINAT;2018;630781268;630780989;TYPE3;;;72;21;12;10;9;4947;351;735;18;252;3;366;16;3245;7;22170;7654;3814;2752;12702;3760;19185;680;4804;6;3665;95;13;15;3884;14301;21550;421;44;0;1;1046;1023;335;38;12;29;1;667
PERINAT;2018;630781839;630000826;TYPE2;;;71;6;;;6;2460;226;180;21;0;0;0;0;1781;1;10093;1329;0;0;7079;1929;9162;390;2249;3;1901;28;10;;1963;;;;16;0;1;198;251;130;3;;33;1;293
PERINAT;2018;640000162;640780417;TYPE3;INT;;35;10;4;6;5;2712;120;446;34;187;2;201;7;1924;4;11261;1657;2105;1739;6063;2159;9760;299;2365;18;2091;68;4;;2247;14422;6785;;335;87;1;442;507;178;23;;32;0;0
PERINAT;2018;640000402;640780813;CPPR;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;1030;2242;1307;0;0;1;59;37;59;0;0;0;0;0
PERINAT;2018;640000410;640780821;CPPR;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;448;1429;93;0;0;0;0;75;1;0;;0;0;0
PERINAT;2018;640000600;640781290;TYPE3;;;31;8;3;6;4;2568;395;184;19;49;2;181;19;1588;3;9727;1515;823;1431;5546;1763;8338;316;2346;21;1729;34;2;2;1801;10559;6419;308;147;1;1;536;526;175;76;;2;0;0
PERINAT;2018;640017646;640017638;TYPE1;;;7;0;0;0;1;448;43;0;0;0;0;0;0;353;11;1395;0;0;0;1135;350;1284;67;322;1;350;0;7;;353;6668;13261;;62;0;1;20;17;18;0;;0;0;0
PERINAT;2018;640018206;640012209;TYPE1;;;24;;;;6;1432;120;0;0;0;0;0;0;1150;20;5211;0;0;0;4219;1141;4794;246;1345;7;1126;15;19;;1156;;;;46;0;1;96;121;0;3;;3;1;274
PERINAT;2018;640780755;640780417;CPPR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;154;1092;774;;;0;;;;;;;0;
PERINAT;2018;640780946;640000469;TYPE1;;;38;;;;5;1637;85;0;0;0;0;0;0;1378;25;6677;0;0;0;5272;1364;6091;310;1779;2;1353;11;23;;1387;;;;29;0;1;93;105;73;3;;10;1;366
PERINAT;2018;650000045;650780158;CPPR;;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;2144;1044;;0;0;1;9;6;6;1;;0;0;0
PERINAT;2018;650000417;650783160;TYPE2;;;21;6;3;;3;1398;168;165;19;56;12;0;0;870;2;5161;1704;187;0;3258;935;4372;189;1260;5;918;17;7;;973;8430;4521;103;24;0;1;326;325;195;34;;54;0;0
PERINAT;2018;650780679;650000243;TYPE1;;;21;;;;3;958;93;0;0;0;0;0;0;765;3;3587;0;0;0;2986;759;3351;146;832;0;751;8;3;;760;;;;6;0;1;145;126;129;5;;2;0;0
PERINAT;2018;650784218;650780174;CPPR;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;1297;1974;56;0;0;1;7;0;7;0;0;0;0;0
PERINAT;2018;660000084;660780180;TYPE3;;;44;17;5;6;4;2895;161;479;24;149;4;163;5;1809;10;13984;5701;1450;1998;6443;2147;11579;429;3550;4;2089;58;11;;2249;16098;6890;443;54;0;1;1079;1193;785;81;2;36;0;0
PERINAT;2018;660780669;660000324;TYPE1;;;49;;;;9;2853;220;0;0;0;0;0;0;2230;33;10672;0;0;0;7998;2216;9455;527;2744;5;2206;10;30;;2228;;;;75;0;1;537;366;401;6;;25;0;0
PERINAT;2018;660780784;660000407;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;71;94;5;3;;1;1;267
PERINAT;2018;670000157;670780337;TYPE2;;;43;6;4;;5;2069;66;280;14;167;13;0;0;1342;4;7772;1702;844;0;4363;1527;6469;267;1507;2;1509;18;7;;1558;;3165;356;71;0;1;329;313;275;11;11;23;0;0
