BOR;AN;nofinesset;nofinessej;PERSO;EFFPLS;EFFPAS;ETPS;NBLIB
HAD_P;2014;280003948;450011150;N2410;;;;1
HAD_P;2014;280003948;450011150;N2510;7;;0.94;
HAD_P;2014;280003948;450011150;N2710;;2;0.1;
HAD_P;2014;280003948;450011150;N3120;1;;0.09;
HAD_P;2014;280003948;450011150;N9999;26;12;3.03;11
HAD_P;2014;280003948;450011150;NAUT;3;8;0.15;2
HAD_P;2014;280003948;450011150;Ncoor;7;2;0.72;
HAD_P;2014;290000025;290020700;M3050;6;0;0.3;0
HAD_P;2014;290000025;290020700;M9999;7;0;0.8;0
HAD_P;2014;290000025;290020700;Mcoor;1;0;0.5;
HAD_P;2014;290000025;290020700;N2120;1;;1;
HAD_P;2014;290000025;290020700;N2210;;;;112
HAD_P;2014;290000025;290020700;N2510;8;3;10.6;
HAD_P;2014;290000025;290020700;N9999;13;3;15.47;112
HAD_P;2014;290000025;290020700;NAUT;2;;1.87;
HAD_P;2014;290000025;290020700;Ncoor;2;;2;
HAD_P;2014;290000140;290000447;M9999;1;1;1.2;
HAD_P;2014;290000140;290000447;Mcoor;1;1;1.2;
HAD_P;2014;290000140;290000447;N2120;1;;1;
HAD_P;2014;290000140;290000447;N2210;9;;9;
HAD_P;2014;290000140;290000447;N2510;10;;10;
HAD_P;2014;290000140;290000447;N2710;1;;0.5;
HAD_P;2014;290000140;290000447;N3120;1;;0.5;
HAD_P;2014;290000140;290000447;N9999;26;;25;
HAD_P;2014;290000140;290000447;Ncoor;4;;4;
HAD_P;2014;290032838;290032820;M3050;;1;0.1;
HAD_P;2014;290032838;290032820;M9999;;2;0.9;
HAD_P;2014;290032838;290032820;Mcoor;;1;0.8;
HAD_P;2014;290032838;290032820;N2510;3;1;3.8;
HAD_P;2014;290032838;290032820;N2710;;1;0.3;
HAD_P;2014;290032838;290032820;N3120;;1;0.2;
HAD_P;2014;290032838;290032820;N9999;5;4;6.9;
HAD_P;2014;290032838;290032820;NAUT;;1;0.6;
HAD_P;2014;290032838;290032820;Ncoor;2;;2;
HAD_P;2014;290033679;350000626;M9999;;1;0.5;
HAD_P;2014;290033679;350000626;Mcoor;;1;0.5;
HAD_P;2014;290033679;350000626;N2510;2;;2;
HAD_P;2014;290033679;350000626;N2710;;1;0.1;
HAD_P;2014;290033679;350000626;N3120;;1;0.2;
HAD_P;2014;290033679;350000626;N9999;3;2;3.3;
HAD_P;2014;290033679;350000626;Ncoor;1;;1;
HAD_P;2014;2A0001988;2A0001848;M3050;0;0;0;10
HAD_P;2014;2A0001988;2A0001848;M9999;0;1;0.07;10
HAD_P;2014;2A0001988;2A0001848;MAUT;0;1;0.07;0
HAD_P;2014;2A0001988;2A0001848;N2210;10;0;9;2
HAD_P;2014;2A0001988;2A0001848;N2410;0;0;0;4
HAD_P;2014;2A0001988;2A0001848;N2510;2;0;2;
HAD_P;2014;2A0001988;2A0001848;N2710;0;1;0.33;0
HAD_P;2014;2A0001988;2A0001848;N9999;15;1;14.33;6
HAD_P;2014;2A0001988;2A0001848;NAUT;2;0;2;0
HAD_P;2014;2A0001988;2A0001848;Ncoor;1;0;1;
HAD_P;2014;2A0002614;2A0002606;M9999;1;1;0.87;
HAD_P;2014;2A0002614;2A0002606;Mcoor;1;1;0.87;
HAD_P;2014;2A0002614;2A0002606;N9999;3;;2;
HAD_P;2014;2A0002614;2A0002606;NAUT;1;;1;
HAD_P;2014;2A0002614;2A0002606;Ncoor;2;;1;
HAD_P;2014;2B0000038;2B0004246;M9999;;1;0.1;
HAD_P;2014;2B0000038;2B0004246;Mcoor;;1;0.1;
HAD_P;2014;2B0000038;2B0004246;N9999;1;;1;
HAD_P;2014;2B0000038;2B0004246;Ncoor;1;;1;
HAD_P;2014;2B0001739;2B0001689;M3050;1;;1;
HAD_P;2014;2B0001739;2B0001689;M9999;1;;1;
HAD_P;2014;2B0001739;2B0001689;N2120;4;;4.05;
HAD_P;2014;2B0001739;2B0001689;N2210;11;;13.34;
HAD_P;2014;2B0001739;2B0001689;N2510;5;1;5.7;
HAD_P;2014;2B0001739;2B0001689;N9999;21;2;24.59;
HAD_P;2014;2B0001739;2B0001689;NAUT;1;1;1.5;
HAD_P;2014;2B0003289;2B0003198;M3050;1;;1;
HAD_P;2014;2B0003289;2B0003198;M9999;2;;2;
HAD_P;2014;2B0003289;2B0003198;Mcoor;1;;1;
HAD_P;2014;2B0003289;2B0003198;N2120;1;;1;
HAD_P;2014;2B0003289;2B0003198;N2510;1;;1;
HAD_P;2014;2B0003289;2B0003198;N2710;1;;1;
HAD_P;2014;2B0003289;2B0003198;N3120;0;1;0.5;
HAD_P;2014;2B0003289;2B0003198;N9999;8;2;9.3;
HAD_P;2014;2B0003289;2B0003198;NAUT;2;1;2.8;
HAD_P;2014;2B0003289;2B0003198;Ncoor;3;;3;
HAD_P;2014;300000031;300780053;M9999;;1;1.15;
HAD_P;2014;300000031;300780053;Mcoor;;1;1.15;
HAD_P;2014;300000031;300780053;N2120;1;0;0.5;
HAD_P;2014;300000031;300780053;N2210;2;4;4;
HAD_P;2014;300000031;300780053;N2510;1;2;2.88;
HAD_P;2014;300000031;300780053;N2710;0;1;0.2;
HAD_P;2014;300000031;300780053;N3120;0;1;0.1;
HAD_P;2014;300000031;300780053;N9999;5;11;10.56;
HAD_P;2014;300000031;300780053;NAUT;1;2;2.38;
HAD_P;2014;300000031;300780053;Ncoor;0;1;0.5;
HAD_P;2014;300000056;300780079;N2120;1;;0.15;
HAD_P;2014;300000056;300780079;N2210;1;1;1.8;
HAD_P;2014;300000056;300780079;N2510;2;;1.5;
HAD_P;2014;300000056;300780079;N9999;4;1;3.45;
HAD_P;2014;300000064;300780087;M9999;1;;0.5;
HAD_P;2014;300000064;300780087;Mcoor;1;;0.5;
HAD_P;2014;300000064;300780087;N2120;;1;0.08;
HAD_P;2014;300000064;300780087;N2210;4;1;3.72;
HAD_P;2014;300000064;300780087;N2510;1;1;1.83;
HAD_P;2014;300000064;300780087;N9999;5;3;5.63;
HAD_P;2014;300012309;340784933;M3050;1;;1;
HAD_P;2014;300012309;340784933;M9999;1;1;1.8;
HAD_P;2014;300012309;340784933;Mcoor;;1;0.8;
HAD_P;2014;300012309;340784933;N2120;1;;1;
HAD_P;2014;300012309;340784933;N2710;;1;0.6;
HAD_P;2014;300012309;340784933;N9999;9;1;9.6;
HAD_P;2014;300012309;340784933;NAUT;2;;2;
HAD_P;2014;300012309;340784933;Ncoor;6;;6;
HAD_P;2014;300013745;340784933;M3050;;1;1;
HAD_P;2014;300013745;340784933;M9999;;2;1.5;
HAD_P;2014;300013745;340784933;Mcoor;;1;0.5;
HAD_P;2014;300013745;340784933;N2120;1;;1;
HAD_P;2014;300013745;340784933;N2710;;1;0.4;
HAD_P;2014;300013745;340784933;N3120;;1;0.5;
HAD_P;2014;300013745;340784933;N9999;1;6;5.1;
HAD_P;2014;300013745;340784933;Ncoor;;4;3.2;
HAD_P;2014;300013778;300013760;M9999;1;0;1;0
HAD_P;2014;300013778;300013760;Mcoor;1;0;1;
HAD_P;2014;300013778;300013760;N2120;1;0;1;
HAD_P;2014;300013778;300013760;N2210;2;1;2.8;
HAD_P;2014;300013778;300013760;N2710;0;1;0.25;
HAD_P;2014;300013778;300013760;N3120;0;1;0.6;
HAD_P;2014;300013778;300013760;N9999;6;3;7.45;
HAD_P;2014;300013778;300013760;NAUT;1;0;1;
HAD_P;2014;300013778;300013760;Ncoor;2;0;1.8;
HAD_P;2014;300013786;300780038;M9999;2;2;2.9;
HAD_P;2014;300013786;300780038;MAUT;2;1;2.3;
HAD_P;2014;300013786;300780038;Mcoor;;1;0.6;
HAD_P;2014;300013786;300780038;N2120;1;;1;
HAD_P;2014;300013786;300780038;N2210;3;1;4.47;
HAD_P;2014;300013786;300780038;N2510;2;;2.08;
HAD_P;2014;300013786;300780038;N3120;;1;0.5;
HAD_P;2014;300013786;300780038;N9999;7;2;8.8;
HAD_P;2014;300013786;300780038;NAUT;1;;0.75;
HAD_P;2014;300782117;300780038;M9999;2;3;2.9;
HAD_P;2014;300782117;300780038;MAUT;2;2;2.3;
HAD_P;2014;300782117;300780038;Mcoor;;1;0.6;
HAD_P;2014;300782117;300780038;N2120;1;;1;
HAD_P;2014;300782117;300780038;N2210;5;;4.25;
HAD_P;2014;300782117;300780038;N2510;2;;2;
HAD_P;2014;300782117;300780038;N2710;1;;0.5;
HAD_P;2014;300782117;300780038;N9999;14;;11.87;
HAD_P;2014;300782117;300780038;NAUT;5;;4.12;
HAD_P;2014;310000310;310780671;M9999;1;2;0.76;
HAD_P;2014;310000310;310780671;MAUT;1;;0.16;
HAD_P;2014;310000310;310780671;Mcoor;;2;0.6;
HAD_P;2014;310000310;310780671;N2120;1;;0.5;
HAD_P;2014;310000310;310780671;N2510;6;;6;
HAD_P;2014;310000310;310780671;N3120;;2;0.77;
HAD_P;2014;310000310;310780671;N9999;11;2;11.17;
HAD_P;2014;310000310;310780671;NAUT;1;;0.9;
HAD_P;2014;310000310;310780671;Ncoor;3;;3;
HAD_P;2014;310005459;310021886;M3050;0;1;0.1;
HAD_P;2014;310005459;310021886;M9999;0;5;1.64;234
HAD_P;2014;310005459;310021886;MAUT;0;;;234
HAD_P;2014;310005459;310021886;Mcoor;0;4;1.54;
HAD_P;2014;310005459;310021886;N2120;2;1;2.74;
HAD_P;2014;310005459;310021886;N2210;25;6;14.41;507
HAD_P;2014;310005459;310021886;N2410;0;;;191
HAD_P;2014;310005459;310021886;N2510;8;7;6.41;
HAD_P;2014;310005459;310021886;N2710;0;1;0.8;1
HAD_P;2014;310005459;310021886;N3120;1;4;1.81;
HAD_P;2014;310005459;310021886;N9999;44;27;35.71;726
HAD_P;2014;310005459;310021886;NAUT;8;8;9.54;27
HAD_P;2014;310016977;310781406;M9999;1;;0.1;
HAD_P;2014;310016977;310781406;Mcoor;1;;0.1;
HAD_P;2014;310016977;310781406;N2120;1;;1;
HAD_P;2014;310016977;310781406;N2210;4;;5.4;
HAD_P;2014;310016977;310781406;N2510;3;;2.99;
HAD_P;2014;310016977;310781406;N9999;8;;9.39;
HAD_P;2014;310780259;310000096;M3050;;1;0.25;
HAD_P;2014;310780259;310000096;M9999;2;2;2.9;
HAD_P;2014;310780259;310000096;Mcoor;2;1;2.65;
HAD_P;2014;310780259;310000096;N2120;1;1;1.2;
HAD_P;2014;310780259;310000096;N2210;17;;16.84;
HAD_P;2014;310780259;310000096;N2510;8;;7.58;
HAD_P;2014;310780259;310000096;N2710;;1;0.5;
HAD_P;2014;310780259;310000096;N3120;1;;1;
HAD_P;2014;310780259;310000096;N9999;39;4;40.36;
HAD_P;2014;310780259;310000096;NAUT;8;2;9.24;
HAD_P;2014;310780259;310000096;Ncoor;4;;4;
HAD_P;2014;320004328;750721334;M9999;;1;0.5;
HAD_P;2014;320004328;750721334;Mcoor;;1;0.5;
HAD_P;2014;320004328;750721334;N2210;3;1;3.8;100
HAD_P;2014;320004328;750721334;N2410;;;;21
HAD_P;2014;320004328;750721334;N2510;1;;1;
HAD_P;2014;320004328;750721334;N9999;7;1;7.8;121
HAD_P;2014;320004328;750721334;NAUT;2;;2;
HAD_P;2014;320004328;750721334;Ncoor;1;;1;
HAD_P;2014;330000332;330780545;M3050;;;;43
HAD_P;2014;330000332;330780545;M9999;;3;1.18;189
HAD_P;2014;330000332;330780545;MAUT;;;;146
HAD_P;2014;330000332;330780545;Mcoor;;3;1.18;
HAD_P;2014;330000332;330780545;N2120;1;;0.67;
HAD_P;2014;330000332;330780545;N2210;16;;16.6;120
HAD_P;2014;330000332;330780545;N2410;;;;62
HAD_P;2014;330000332;330780545;N2510;9;2;11.05;
HAD_P;2014;330000332;330780545;N2710;;1;0.3;1
HAD_P;2014;330000332;330780545;N3120;1;;0.2;
HAD_P;2014;330000332;330780545;N9999;31;4;33;188
HAD_P;2014;330000332;330780545;NAUT;1;1;1.18;5
HAD_P;2014;330000332;330780545;Ncoor;3;;3;
HAD_P;2014;330000340;330780552;M3050;1;;0.75;
HAD_P;2014;330000340;330780552;M9999;3;4;5.55;
HAD_P;2014;330000340;330780552;MAUT;;3;1;
HAD_P;2014;330000340;330780552;Mcoor;2;1;3.8;
HAD_P;2014;330000340;330780552;N2120;1;;1;
HAD_P;2014;330000340;330780552;N2210;51;30;81.5;453
HAD_P;2014;330000340;330780552;N2460;1;;0.04;
HAD_P;2014;330000340;330780552;N2510;9;3;12.88;
HAD_P;2014;330000340;330780552;N2710;3;;1.6;
HAD_P;2014;330000340;330780552;N3120;2;2;3.8;
HAD_P;2014;330000340;330780552;N9999;71;35;104.82;453
HAD_P;2014;330000340;330780552;Ncoor;4;;4;
HAD_P;2014;330000589;330027509;M9999;1;1;0.61;
HAD_P;2014;330000589;330027509;Mcoor;1;1;0.61;
HAD_P;2014;330000589;330027509;N2210;13;2;14.14;
HAD_P;2014;330000589;330027509;N2710;0;1;0.58;
HAD_P;2014;330000589;330027509;N3120;1;0;0.5;
HAD_P;2014;330000589;330027509;N9999;17;6;20.29;
HAD_P;2014;330000589;330027509;NAUT;2;3;4.07;
HAD_P;2014;330000589;330027509;Ncoor;1;0;1;
HAD_P;2014;330025958;330025859;M3050;;;;110
HAD_P;2014;330025958;330025859;M9999;;1;1.06;301
HAD_P;2014;330025958;330025859;MAUT;;;;191
HAD_P;2014;330025958;330025859;Mcoor;;1;1.06;
HAD_P;2014;330025958;330025859;N2120;2;;1.85;
HAD_P;2014;330025958;330025859;N2210;18;3;17.76;12
HAD_P;2014;330025958;330025859;N2410;;;;43
HAD_P;2014;330025958;330025859;N2510;1;5;4.73;
HAD_P;2014;330025958;330025859;N2710;;1;0.69;
HAD_P;2014;330025958;330025859;N3120;1;;1;
HAD_P;2014;330025958;330025859;N9999;30;12;36.09;71
HAD_P;2014;330025958;330025859;NAUT;6;2;7.26;16
HAD_P;2014;330025958;330025859;Ncoor;2;1;2.8;
HAD_P;2014;340016476;340016468;M3050;;1;0.09;
HAD_P;2014;340016476;340016468;M9999;;4;1.51;
HAD_P;2014;340016476;340016468;MAUT;;1;0.18;
HAD_P;2014;340016476;340016468;Mcoor;;2;1.24;
HAD_P;2014;340016476;340016468;N2120;1;;1;
HAD_P;2014;340016476;340016468;N2210;;;;400
HAD_P;2014;340016476;340016468;N2410;;;;50
HAD_P;2014;340016476;340016468;N2460;;;;5
HAD_P;2014;340016476;340016468;N2710;;2;0.52;
HAD_P;2014;340016476;340016468;N3120;;1;0.34;
HAD_P;2014;340016476;340016468;N9999;6;6;7.4;455
HAD_P;2014;340016476;340016468;NAUT;2;3;2.54;
HAD_P;2014;340016476;340016468;Ncoor;3;;3;
HAD_P;2014;340017847;340018175;M3050;0;0;0;154
HAD_P;2014;340017847;340018175;M9999;0;2;1;154
HAD_P;2014;340017847;340018175;Mcoor;0;2;1;
HAD_P;2014;340017847;340018175;N2120;1;0;1;
HAD_P;2014;340017847;340018175;N2210;0;0;0;360
HAD_P;2014;340017847;340018175;N2410;;;;55
HAD_P;2014;340017847;340018175;N2710;;;;1
HAD_P;2014;340017847;340018175;N9999;4;1;4.75;416
HAD_P;2014;340017847;340018175;Ncoor;3;1;3.75;
HAD_P;2014;340019173;340019165;M9999;1;;1;
HAD_P;2014;340019173;340019165;Mcoor;1;;1;
HAD_P;2014;340019173;340019165;N2120;1;;1;
HAD_P;2014;340019173;340019165;N2210;;;;71
HAD_P;2014;340019173;340019165;N2410;;;;16
HAD_P;2014;340019173;340019165;N9999;2;1;2.5;91
HAD_P;2014;340019173;340019165;NAUT;1;1;1.5;4
HAD_P;2014;340021211;340780055;M9999;1;;0.3;
HAD_P;2014;340021211;340780055;Mcoor;1;;0.3;
HAD_P;2014;340021211;340780055;N2120;1;;1;
HAD_P;2014;340021211;340780055;N2210;7;;7;
HAD_P;2014;340021211;340780055;N2410;;1;0.5;
HAD_P;2014;340021211;340780055;N2460;;1;0.6;
HAD_P;2014;340021211;340780055;N2510;;1;0.8;
HAD_P;2014;340021211;340780055;N2710;;1;0.5;
HAD_P;2014;340021211;340780055;N9999;8;4;10.4;
HAD_P;2014;340780154;340000116;M3050;;1;0.5;
HAD_P;2014;340780154;340000116;M9999;;2;1;
HAD_P;2014;340780154;340000116;Mcoor;;1;0.5;
HAD_P;2014;340780154;340000116;N2210;15;;16.5;77
HAD_P;2014;340780154;340000116;N2410;;;;28
HAD_P;2014;340780154;340000116;N2460;;;;1
HAD_P;2014;340780154;340000116;N2510;2;;2;
HAD_P;2014;340780154;340000116;N2710;;;;1
HAD_P;2014;340780154;340000116;N3120;;1;0.8;
HAD_P;2014;340780154;340000116;N9999;20;2;23.25;107
HAD_P;2014;340780154;340000116;NAUT;2;1;2.2;
HAD_P;2014;340780154;340000116;Ncoor;1;;1.75;
HAD_P;2014;340782036;340780477;M9999;1;1;1.83;
HAD_P;2014;340782036;340780477;Mcoor;1;1;1.83;
HAD_P;2014;340782036;340780477;N2120;1;;1;
HAD_P;2014;340782036;340780477;N2210;11;;10;
HAD_P;2014;340782036;340780477;N2510;3;;3;
HAD_P;2014;340782036;340780477;N9999;20;1;19.1;
HAD_P;2014;340782036;340780477;NAUT;5;1;5.1;
HAD_P;2014;350042628;350042578;M3050;;1;0.5;
HAD_P;2014;350042628;350042578;M9999;3;4;5.6;
HAD_P;2014;350042628;350042578;MAUT;;2;1.6;
HAD_P;2014;350042628;350042578;Mcoor;3;1;3.5;
HAD_P;2014;350042628;350042578;N2120;5;;5;
HAD_P;2014;350042628;350042578;N2210;29;6;33.8;
HAD_P;2014;350042628;350042578;N2510;11;1;11.8;
HAD_P;2014;350042628;350042578;N2710;;2;1.4;
HAD_P;2014;350042628;350042578;N3120;1;2;2;
HAD_P;2014;350042628;350042578;N9999;51;11;59;
HAD_P;2014;350042628;350042578;Ncoor;5;;5;
HAD_P;2014;350044772;350000626;M3050;;1;0.2;
HAD_P;2014;350044772;350000626;M9999;1;1;1.2;
HAD_P;2014;350044772;350000626;Mcoor;1;;1;
HAD_P;2014;350044772;350000626;N2210;4;1;4.9;
HAD_P;2014;350044772;350000626;N2510;6;3;8.1;
HAD_P;2014;350044772;350000626;N2710;;1;0.5;
HAD_P;2014;350044772;350000626;N3120;;1;0.5;
HAD_P;2014;350044772;350000626;N9999;13;6;17;
HAD_P;2014;350044772;350000626;NAUT;1;;1;
HAD_P;2014;350044772;350000626;Ncoor;2;;2;
HAD_P;2014;360000137;360000053;M9999;;;0.5;
HAD_P;2014;360000137;360000053;Mcoor;;;0.5;
HAD_P;2014;360000137;360000053;N2210;7;1;7.8;
HAD_P;2014;360000137;360000053;N2510;3;;3;
HAD_P;2014;360000137;360000053;N3120;1;;0.5;
HAD_P;2014;360000137;360000053;N9999;11;1;11.57;
HAD_P;2014;360000137;360000053;NAUT;;;0.27;
HAD_P;2014;370009938;370001299;M3050;1;0;0.2;
HAD_P;2014;370009938;370001299;M9999;3;1;2.45;
HAD_P;2014;370009938;370001299;Mcoor;2;1;2.25;
HAD_P;2014;370009938;370001299;N2120;1;0;1;
HAD_P;2014;370009938;370001299;N2210;22;1;21.75;
HAD_P;2014;370009938;370001299;N2510;14;3;11.9;
HAD_P;2014;370009938;370001299;N2710;1;1;0.5;
HAD_P;2014;370009938;370001299;N3120;1;1;0.5;
HAD_P;2014;370009938;370001299;N9999;45;7;41.15;
HAD_P;2014;370009938;370001299;NAUT;3;1;2.5;
HAD_P;2014;370009938;370001299;Ncoor;3;0;3;
HAD_P;2014;370103673;370001638;M3050;;1;0.77;
HAD_P;2014;370103673;370001638;M9999;;5;2.02;
HAD_P;2014;370103673;370001638;Mcoor;;4;1.25;
HAD_P;2014;370103673;370001638;N2120;2;;2;
HAD_P;2014;370103673;370001638;N2210;21;6;23.74;
HAD_P;2014;370103673;370001638;N2410;1;;1;
HAD_P;2014;370103673;370001638;N2510;16;8;18.09;
HAD_P;2014;370103673;370001638;N2710;1;;0.68;
HAD_P;2014;370103673;370001638;N3120;2;;0.99;
HAD_P;2014;370103673;370001638;N9999;72;24;57.83;
HAD_P;2014;370103673;370001638;NAUT;27;10;9.33;
HAD_P;2014;370103673;370001638;Ncoor;2;;2;
HAD_P;2014;380000067;380780080;M3050;;;0.01;
HAD_P;2014;380000067;380780080;M9999;1;;1.38;
HAD_P;2014;380000067;380780080;MAUT;1;;1.37;
HAD_P;2014;380000067;380780080;N2120;2;;1.67;
HAD_P;2014;380000067;380780080;N2210;7;9;13.87;
HAD_P;2014;380000067;380780080;N2410;1;;1;
HAD_P;2014;380000067;380780080;N2510;8;1;8.89;
HAD_P;2014;380000067;380780080;N3120;;2;1.97;
HAD_P;2014;380000067;380780080;N9999;26;18;39.05;
HAD_P;2014;380000067;380780080;NAUT;8;6;11.65;
HAD_P;2014;380000174;380781435;M9999;2;0;1.1;39
HAD_P;2014;380000174;380781435;MAUT;1;;0.1;39
HAD_P;2014;380000174;380781435;Mcoor;1;0;1;
HAD_P;2014;380000174;380781435;N2120;1;;1;
HAD_P;2014;380000174;380781435;N2210;4;4;6.15;199
HAD_P;2014;380000174;380781435;N2410;;;;33
HAD_P;2014;380000174;380781435;N2710;;1;0.49;0
HAD_P;2014;380000174;380781435;N3120;1;;0.5;
HAD_P;2014;380000174;380781435;N9999;13;10;12.42;258
HAD_P;2014;380000174;380781435;NAUT;7;5;4.28;26
HAD_P;2014;390004349;390004299;M3050;;2;0.56;
HAD_P;2014;390004349;390004299;M9999;;4;1.81;
HAD_P;2014;390004349;390004299;Mcoor;;2;1.25;
HAD_P;2014;390004349;390004299;N2120;2;;2;
HAD_P;2014;390004349;390004299;N2210;6;;6;
HAD_P;2014;390004349;390004299;N2710;;1;0.6;
HAD_P;2014;390004349;390004299;N3120;;1;0.5;
HAD_P;2014;390004349;390004299;N9999;12;7;18.1;
HAD_P;2014;390004349;390004299;NAUT;;5;5;
HAD_P;2014;390004349;390004299;Ncoor;4;;4;
HAD_P;2014;400008199;400008108;M3050;;1;0.7;
HAD_P;2014;400008199;400008108;M9999;;4;1.7;
HAD_P;2014;400008199;400008108;Mcoor;;3;1;
HAD_P;2014;400008199;400008108;N2120;2;;2;
HAD_P;2014;400008199;400008108;N2210;14;7;19.3;
HAD_P;2014;400008199;400008108;N2460;;1;0.5;
HAD_P;2014;400008199;400008108;N2510;4;1;4.8;
HAD_P;2014;400008199;400008108;N2710;;2;0.31;
HAD_P;2014;400008199;400008108;N3120;;1;0.5;
HAD_P;2014;400008199;400008108;N9999;20;14;28.81;
HAD_P;2014;400008199;400008108;Ncoor;;2;1.4;
HAD_P;2014;400780888;400000535;M3050;1;;0.6;90
HAD_P;2014;400780888;400000535;M9999;2;4;3.34;90
HAD_P;2014;400780888;400000535;Mcoor;1;4;2.74;
HAD_P;2014;400780888;400000535;N2120;2;;2.12;
HAD_P;2014;400780888;400000535;N2210;6;105;67.29;12
HAD_P;2014;400780888;400000535;N2510;;152;46.32;
HAD_P;2014;400780888;400000535;N2710;1;;1;
HAD_P;2014;400780888;400000535;N3120;1;3;2.59;
HAD_P;2014;400780888;400000535;N9999;25;260;131.1;69
HAD_P;2014;400780888;400000535;NAUT;;;;57
HAD_P;2014;400780888;400000535;Ncoor;15;;11.78;
HAD_P;2014;410005003;370001299;M3050;;1;0.4;
HAD_P;2014;410005003;370001299;M9999;;6;3.6;
HAD_P;2014;410005003;370001299;Mcoor;;5;3.2;
HAD_P;2014;410005003;370001299;N2210;32;;32;
HAD_P;2014;410005003;370001299;N2410;1;;1;
HAD_P;2014;410005003;370001299;N2510;22;;22;
HAD_P;2014;410005003;370001299;N3120;;1;1;
HAD_P;2014;410005003;370001299;N9999;62;1;63;
HAD_P;2014;410005003;370001299;NAUT;3;;3;
HAD_P;2014;410005003;370001299;Ncoor;4;;4;
HAD_P;2014;420000010;420780033;M9999;2;0;0.9;
HAD_P;2014;420000010;420780033;Mcoor;2;0;0.9;
HAD_P;2014;420000010;420780033;N2120;1;0;1;
HAD_P;2014;420000010;420780033;N2210;10;1;10.37;
HAD_P;2014;420000010;420780033;N2510;3;0;2.5;
HAD_P;2014;420000010;420780033;N3120;0;1;0.25;
HAD_P;2014;420000010;420780033;N9999;16;4;16.31;
HAD_P;2014;420000010;420780033;NAUT;2;2;2.19;
HAD_P;2014;420002479;420002438;M3050;1;1;1.14;17
HAD_P;2014;420002479;420002438;M9999;3;11;5.51;46
HAD_P;2014;420002479;420002438;MAUT;;3;1.97;29
HAD_P;2014;420002479;420002438;Mcoor;2;7;2.4;
HAD_P;2014;420002479;420002438;N2120;2;;2;
HAD_P;2014;420002479;420002438;N2210;8;1;7.5;571
HAD_P;2014;420002479;420002438;N2410;;;;175
HAD_P;2014;420002479;420002438;N2710;;2;0.96;
HAD_P;2014;420002479;420002438;N3120;1;1;1.8;
HAD_P;2014;420002479;420002438;N9999;18;4;19.26;746
HAD_P;2014;420002479;420002438;Ncoor;7;;7;
HAD_P;2014;420010258;420010209;M3050;;;;151
HAD_P;2014;420010258;420010209;M9999;3;4;2.58;249
HAD_P;2014;420010258;420010209;MAUT;;;;98
HAD_P;2014;420010258;420010209;Mcoor;3;4;2.58;
HAD_P;2014;420010258;420010209;N2120;1;2;1.44;
HAD_P;2014;420010258;420010209;N2210;9;;5.08;400
HAD_P;2014;420010258;420010209;N2410;;4;1.8;146
HAD_P;2014;420010258;420010209;N2710;;2;0.6;
HAD_P;2014;420010258;420010209;N3120;2;;1.44;
HAD_P;2014;420010258;420010209;N9999;14;8;11.86;576
HAD_P;2014;420010258;420010209;NAUT;;;;30
HAD_P;2014;420010258;420010209;Ncoor;2;;1.5;
HAD_P;2014;420010308;420010209;M3050;;;;17
HAD_P;2014;420010308;420010209;M9999;3;4;0.65;31
HAD_P;2014;420010308;420010209;MAUT;;;;14
HAD_P;2014;420010308;420010209;Mcoor;3;4;0.65;
HAD_P;2014;420010308;420010209;N2120;1;2;0.66;
HAD_P;2014;420010308;420010209;N2210;9;;1.69;83
HAD_P;2014;420010308;420010209;N2410;;4;0.8;27
HAD_P;2014;420010308;420010209;N2510;5;;0.2;
HAD_P;2014;420010308;420010209;N2710;;2;0.34;
HAD_P;2014;420010308;420010209;N3120;2;;0.56;
HAD_P;2014;420010308;420010209;N9999;19;8;4.5;114
HAD_P;2014;420010308;420010209;NAUT;;;;4
HAD_P;2014;420010308;420010209;Ncoor;2;;0.25;
HAD_P;2014;420013005;690007182;M3050;;;;62
HAD_P;2014;420013005;690007182;M9999;;1;0.2;128
HAD_P;2014;420013005;690007182;MAUT;;;;66
HAD_P;2014;420013005;690007182;Mcoor;;1;0.2;
HAD_P;2014;420013005;690007182;N2120;1;;1;
HAD_P;2014;420013005;690007182;N2210;1;3;3.1;43
HAD_P;2014;420013005;690007182;N2410;;;;34
HAD_P;2014;420013005;690007182;N2470;;;;3
HAD_P;2014;420013005;690007182;N2710;1;;0.3;0
HAD_P;2014;420013005;690007182;N3120;1;;0.5;
HAD_P;2014;420013005;690007182;N9999;5;3;5.9;90
HAD_P;2014;420013005;690007182;NAUT;1;;1;10
HAD_P;2014;430000117;430000018;M9999;1;0;1;
HAD_P;2014;430000117;430000018;Mcoor;1;0;1;
HAD_P;2014;430000117;430000018;N2120;0;1;0.5;
HAD_P;2014;430000117;430000018;N2210;1;3;3.81;
HAD_P;2014;430000117;430000018;N3120;0;1;0.25;
HAD_P;2014;430000117;430000018;N9999;4;5;7.32;
HAD_P;2014;430000117;430000018;NAUT;3;0;2.76;
HAD_P;2014;440000271;440000289;M9999;2;;0.8;
HAD_P;2014;440000271;440000289;MAUT;1;;0.4;
HAD_P;2014;440000271;440000289;Mcoor;1;;0.4;
HAD_P;2014;440000271;440000289;N2120;0;1;0.4;
HAD_P;2014;440000271;440000289;N2210;1;5;4.05;
