year,specialite,iris,iris_string,type_iris,nb,apl,ap,accessibilite_weight,R,wpop,swpop,pop_gp,iris_label,dept,code_commune,commune_label
2021,5,60882001,060882001,A,0.0,17.460095908435832,0.0,1.0,0.0,2288.443211635122,190002.33350570686,2288.443211635122,Le Piol-Cyrnos,6,06088,Nice
2021,5,60882002,060882002,A,0.0,24.004101185117367,0.0,1.0,0.0,2207.3680927681035,246719.58341671963,2207.3680927681035,Saint-Philippe,6,06088,Nice
2021,5,60882101,060882101,A,0.0,22.14724487287265,0.0,1.0,0.0,2099.5584479952227,230376.30832210122,2099.5584479952227,Carlone,6,06088,Nice
2021,5,60882102,060882102,A,0.0,22.716568594219087,0.0,1.0,0.0,3178.190330131646,238858.55290925302,3178.190330131646,Madeleine Robiony,6,06088,Nice
2021,5,60882103,060882103,A,0.0,19.06593766975072,0.0,1.0,0.0,2720.7081819202517,198476.90516777558,2720.7081819202517,La Bornala,6,06088,Nice
2021,5,60882104,060882104,A,0.0,19.72997337442081,0.0,1.0,0.0,1619.1265114860591,206736.0335848099,1619.1265114860591,Madeleine,6,06088,Nice
2021,5,60882201,060882201,A,4.5,24.676764736050767,1.9231225098096016,1.0,1.9231225098096016,1308.6051291495578,233994.45313785662,1308.6051291495578,Liberti-Albert 1er,6,06088,Nice
2021,5,60882202,060882202,A,4.0,24.749465384088577,1.6623325633681325,1.0,1.6623325633681325,2537.0430925410883,240625.7380830829,2537.0430925410883,Notre-Dame,6,06088,Nice
2021,5,60882203,060882203,A,6.5,24.93373250583857,2.7204273318193737,1.0,2.7204273318193737,2760.0618876526296,238933.05011212762,2760.0618876526296,Jean Médecin,6,06088,Nice
2021,5,60882301,060882301,A,3.5,24.401692410032645,1.4535891097515703,1.0,1.4535891097515703,1635.8857821099602,240783.31190842352,1635.8857821099602,Musiciens,6,06088,Nice
2021,5,60882302,060882302,A,1.0,24.650876187379467,0.40733638517437565,1.0,0.40733638517437565,1521.1641917688205,245497.34234321158,1521.1641917688205,Rossini,6,06088,Nice
2021,5,60882303,060882303,A,0.0,24.184483227681383,0.0,1.0,0.0,2281.821501577679,242832.64489791825,2281.821501577679,Clemenceau,6,06088,Nice
2021,5,60882304,060882304,A,0.0,24.267831622983024,0.0,1.0,0.0,2846.9339617978612,242003.8100894378,2846.9339617978612,Thiers-Durante,6,06088,Nice
2021,5,60882401,060882401,A,4.0,24.802465726819644,1.6762125415462301,1.0,1.6762125415462301,1467.925873762322,238633.2222708572,1467.925873762322,France-Negresco,6,06088,Nice
2021,5,60882402,060882402,A,3.0,26.120190216725902,1.1960056003629784,1.0,1.1960056003629784,2712.045603534106,250834.9458472037,2712.045603534106,Victor Hugo-Buffa,6,06088,Nice
2021,5,60882501,060882501,A,0.0,23.848722096979618,0.0,1.0,0.0,1702.9035059583443,235547.53281617415,1702.9035059583443,Dante,6,06088,Nice
2021,5,60882502,060882502,A,0.0,24.207984340337262,0.0,1.0,0.0,2149.835070927254,237634.9533661024,2149.835070927254,Bottero,6,06088,Nice
2021,5,60882503,060882503,A,0.0,24.78921468236258,0.0,1.0,0.0,1916.1582461170958,252869.31442211903,1916.1582461170958,Potiers,6,06088,Nice
2021,5,60882504,060882504,A,2.0,24.247311480417878,0.8282384568657751,1.0,0.8282384568657751,2852.890581488167,241476.3506114425,2852.890581488167,Châteauneuf,6,06088,Nice
2021,5,60882601,060882601,A,6.5,23.46423411756388,2.770598682626303,1.0,2.770598682626303,1788.481549975929,234606.33403025108,1788.481549975929,Lenval,6,06088,Nice
2021,5,60882602,060882602,A,2.0,21.98982043259428,0.9086754414524303,1.0,0.9086754414524303,2179.09854087532,220100.58913919723,2179.09854087532,Magnan,6,06088,Nice
2021,5,60882603,060882603,A,0.0,22.417938956034746,0.0,1.0,0.0,2180.85775610711,230917.0082616523,2180.85775610711,Baumettes,6,06088,Nice
2021,5,60882701,060882701,A,0.0,21.433668973846892,0.0,1.0,0.0,2542.7815549516736,223401.45025982618,2542.7815549516736,La Californie,6,06088,Nice
2021,5,60882702,060882702,A,0.0,20.57269094172673,0.0,1.0,0.0,2244.5826971376614,220565.144732642,2244.5826971376614,Pastorelle-Bosquets,6,06088,Nice
2021,5,60882703,060882703,A,0.0,20.816484149401525,0.0,1.0,0.0,2656.404737837911,218984.9003195906,2656.404737837911,Faculté de Lettres,6,06088,Nice
2021,5,60882704,060882704,A,0.0,14.846972464781835,0.0,1.0,0.0,3240.843979505488,164089.60568292756,3240.843979505488,Gattamua,6,06088,Nice
2021,5,60882705,060882705,A,0.0,18.512022990777993,0.0,1.0,0.0,1885.6507637022587,195899.27162963568,1885.6507637022587,Abbaye de Roseland,6,06088,Nice
2021,5,60882801,060882801,A,1.0,21.239644523124056,0.4362951686525039,1.0,0.4362951686525039,3547.878480641129,229202.6297445595,3547.878480641129,Carras,6,06088,Nice
