year,specialite,iris,iris_string,type_iris,nb,apl,ap,accessibilite_weight,R,wpop,swpop,pop_gp,iris_label,dept,code_commune,commune_label
2021,10,60270104,060270104,A,4.5,117.91816461148451,2.746173650266533,1.0,2.746173650266533,3588.691293927239,163864.3644972432,3588.691293927239,Saint-Jean,6,06027,Cagnes-sur-Mer
2021,10,60270105,060270105,A,0.0,123.93829182598121,0.0,1.0,0.0,2802.1103348178926,174341.61666156992,2802.1103348178926,Saint-Véran,6,06027,Cagnes-sur-Mer
2021,10,60270106,060270106,D,3.0,108.14012589741463,1.9698821087040823,1.0,1.9698821087040823,83.99925932192059,152293.37769728753,83.99925932192059,Hippodrome,6,06027,Cagnes-sur-Mer
2021,10,60270107,060270107,A,6.0,147.96557698276018,2.8617567198112313,1.0,2.8617567198112313,4922.5581252755,209661.42783778545,4922.5581252755,Juin-Kennedy,6,06027,Cagnes-sur-Mer
2021,10,60270108,060270108,A,1.0,135.50136477122194,0.5077466577369375,1.0,0.5077466577369375,2450.497970889598,196948.6130065474,2450.497970889598,Le Cros de Cagnes,6,06027,Cagnes-sur-Mer
2021,10,60270109,060270109,A,1.0,143.3656963683314,0.46850569523156155,1.0,0.46850569523156155,3474.3189209958828,213444.5771263772,3474.3189209958828,Les Vespins,6,06027,Cagnes-sur-Mer
2021,10,60270110,060270110,A,3.0,131.19880223698664,1.565278682447163,1.0,1.565278682447163,3813.281922171207,191659.16163310857,3813.281922171207,Bréguières Sud,6,06027,Cagnes-sur-Mer
2021,10,60270111,060270111,A,1.0,116.23603595550699,0.5838794956695976,1.0,0.5838794956695976,2493.651732328142,171268.21671536728,2493.651732328142,Bréguières Nord,6,06027,Cagnes-sur-Mer
2021,10,60270112,060270112,A,2.0,73.85607898873482,1.795821862146745,1.0,1.795821862146745,3646.4362452501427,111369.6209048919,3646.4362452501427,Le Nord-Est,6,06027,Cagnes-sur-Mer
2021,10,60270113,060270113,A,2.0,108.54344825892966,1.1962116816343304,1.0,1.1962116816343304,5382.492123452742,167194.4882921967,5382.492123452742,Les Gros Buaux,6,06027,Cagnes-sur-Mer
