IRIS1,IRIS2,TIME
60040112,61570106,28.466667
60270108,61570106,19.666666
60882504,61570106,28.716667
60330103,61570106,25.866667
60882601,61570106,27.55
60882104,61570106,28.983334
60270102,61570106,14.75
60330105,61570106,27.316668
60882903,61570106,19.866667
61230109,61570106,21.75
60881802,61570106,26.3
60040102,61570106,25.4
60270114,61570106,15.033334
60440103,61570106,13.016666
60882905,61570106,23.316668
60040107,61570106,27.316668
61550102,61570106,29.533333
60882702,61570106,24.7
60882704,61570106,29.266666
60180103,61570106,27.083334
60882705,61570106,28.45
61050101,61570106,29.083334
61610105,61570106,18.566668
61550101,61570106,27.066668
60040119,61570106,26.833334
60040108,61570106,28.933332
60040117,61570106,27.833334
60270107,61570106,15.7
60440102,61570106,11.583333
60882501,61570106,28.533333
61570101,61570106,3.75
60882002,61570106,27.15
60270103,61570106,12.166667
60881102,61570106,29.983334
60881202,61570106,28.0
60270117,61570106,16.983334
60882801,61570106,22.7
60882502,61570106,29.5
60883002,61570106,23.316668
60881803,61570106,28.25
60270106,61570106,16.95
60650102,61570106,22.55
61230104,61570106,20.866667
61230108,61570106,22.35
61570106,61570106,0.0
60882902,61570106,20.166666
60270113,61570106,18.766666
60881804,61570106,27.366667
60883001,61570106,22.116667
60440101,61570106,9.4
61280000,61570106,11.583333
61230103,61570106,18.933332
60650101,61570106,17.066668
60040118,61570106,29.9
60882102,61570106,26.316668
61610107,61570106,20.6
60040105,61570106,28.55
61570107,61570106,6.4666667
61570104,61570106,9.7
61610106,61570106,23.283333
61610103,61570106,12.4
60040104,61570106,24.016666
61230106,61570106,20.3
61230111,61570106,19.75
60270112,61570106,19.683332
60882803,61570106,23.833334
60270109,61570106,18.85
60881901,61570106,27.583334
60881903,61570106,29.833334
60040122,61570106,29.383333
61220000,61570106,17.783333
60100000,61570106,28.116667
60500000,61570106,27.283333
61570102,61570106,5.75
60882701,61570106,25.283333
60881305,61570106,29.45
60270111,61570106,15.633333
60330101,61570106,25.266666
60040101,61570106,23.066668
61610102,61570106,13.3
60881304,61570106,28.633333
60882304,61570106,29.716667
61050102,61570106,21.333334
61570105,61570106,2.7666667
61230105,61570106,18.1
60882303,61570106,29.216667
60882901,61570106,19.866667
60270105,61570106,17.85
60040109,61570106,25.966667
60881902,61570106,29.033333
60270101,61570106,11.183333
61610104,61570106,18.683332
60882301,61570106,29.866667
60882906,61570106,24.35
60883101,61570106,23.933332
60270116,61570106,17.716667
61230110,61570106,24.716667
61230101,61570106,19.533333
60270110,61570106,15.733334
60270115,61570106,10.716666
60040113,61570106,27.933332
60882603,61570106,27.416666
60882805,61570106,28.0
60881104,61570106,29.566668
60882804,61570106,26.366667
60040106,61570106,25.7
60882802,61570106,23.733334
60040114,61570106,29.3
60881103,61570106,29.616667
60881602,61570106,28.0
61230102,61570106,20.983334
60881201,61570106,26.45
61480000,61570106,13.05
60882904,61570106,22.633333
60330102,61570106,27.416666
61570103,61570106,10.95
60270104,61570106,11.383333
61610101,61570106,16.983334
60270113,61570107,20.85
60270103,61570107,14.25
61230108,61570107,24.433332
60270117,61570107,19.066668
60650101,61570107,14.4
60270106,61570107,19.033333
61570103,61570107,14.45
61610103,61570107,14.5
61570101,61570107,7.5833335
61550101,61570107,29.15
60330103,61570107,23.2
60882905,61570107,25.4
60180103,61570107,29.166666
61570104,61570107,14.5
60881804,61570107,29.45
60882002,61570107,29.233334
60883002,61570107,25.4
61230105,61570107,20.2
60881802,61570107,28.383333
60270109,61570107,20.933332
60882801,61570107,24.783333
60040116,61570107,28.983334
60881901,61570107,29.683332
61570105,61570107,5.0833335
60882601,61570107,29.633333
60882804,61570107,28.466667
61610107,61570107,22.683332
60882102,61570107,28.4
60270110,61570107,17.816668
60883102,61570107,21.75
60040109,61570107,28.066668
60882101,61570107,28.416666
60270105,61570107,19.933332
60270114,61570107,17.133333
60440103,61570107,17.883333
60270101,61570107,13.283334
60882603,61570107,29.5
60883003,61570107,25.6
60040107,61570107,29.4
61610104,61570107,20.766666
60270108,61570107,21.75
60882503,61570107,29.766666
61570107,61570107,0.0
60881201,61570107,28.533333
60883101,61570107,26.016666
61280000,61570107,13.683333
61230107,61570107,22.766666
60040106,61570107,27.783333
60882901,61570107,21.95
61230110,61570107,24.866667
60883001,61570107,24.2
61230103,61570107,21.016666
61230102,61570107,23.066668
60882702,61570107,26.8
61230101,61570107,21.633333
60270115,61570107,12.8
60440102,61570107,15.35
60882906,61570107,26.45
61220000,61570107,15.116667
61480000,61570107,17.85
60882902,61570107,22.25
61610106,61570107,25.366667
60640000,61570107,17.383333
61230104,61570107,22.966667
60330101,61570107,22.6
61050102,61570107,23.433332
61610101,61570107,19.066668
60882903,61570107,21.95
60650102,61570107,19.883333
60270102,61570107,16.833334
60882701,61570107,27.383333
60040102,61570107,27.483334
61570106,61570107,8.366667
60330105,61570107,24.65
60040104,61570107,26.1
60040101,61570107,25.15
61610102,61570107,15.383333
60882703,61570107,29.7
61570102,61570107,11.116667
61610105,61570107,20.65
60330104,61570107,29.566668
60883301,61570107,29.916666
60040119,61570107,28.933332
60882904,61570107,24.716667
60882803,61570107,25.916666
60882802,61570107,25.833334
60270107,61570107,17.8
61230111,61570107,21.833334
61230109,61570107,23.833334
60270116,61570107,19.816668
60270104,61570107,13.466666
60270111,61570107,17.716667
60330102,61570107,24.75
60440101,61570107,14.766666
60882103,61570107,29.633333
60270112,61570107,21.766666
60040117,61570107,29.933332
61230106,61570107,22.383333
61430000,61580000,9.35
61390000,61580000,25.333334
60820000,61580000,13.866667
60780000,61580000,10.433333
60980000,61580000,28.933332
60990000,61580000,20.4
61260000,61580000,27.333334
61010000,61580000,23.683332
61460000,61580000,17.6
61580000,61580000,0.0
60881604,61590101,20.616667
60882602,61590101,24.666666
60882603,61590101,21.266666
60881902,61590101,22.833334
60882703,61590101,23.8
61490103,61590101,19.433332
60881702,61590101,18.4
60881201,61590101,23.8
60882001,61590101,24.183332
61040104,61590101,28.7
60881504,61590101,22.466667
60880602,61590101,19.85
60880507,61590101,19.316668
60883202,61590101,29.266666
60882504,61590101,22.633333
60881103,61590101,26.266666
60881701,61590101,18.483334
61490102,61590101,26.7
60880509,61590101,16.2
60880604,61590101,20.9
60883401,61590101,28.733334
60882601,61590101,22.933332
60881901,61590101,21.383333
60880508,61590101,14.833333
60881903,61590101,23.633333
60540000,61590101,22.05
60881805,61590101,23.233334
60881502,61590101,20.033333
60882002,61590101,20.95
61590102,61590101,5.75
61040103,61590101,27.316668
60881202,61590101,26.216667
61590101,61590101,0.0
60881102,61590101,24.366667
61490104,61590101,27.366667
61490101,61590101,22.833334
60881104,61590101,26.5
60881804,61590101,20.2
60880603,61590101,20.7
60881605,61590101,19.733334
60881606,61590101,24.683332
60880601,61590101,19.233334
60882701,61590101,24.6
60881503,61590101,20.75
60881505,61590101,23.016666
60882702,61590101,23.383333
60310000,61590101,22.6
60882901,61590101,27.933332
60881501,61590101,19.733334
60882904,61590101,26.216667
60882302,61590101,24.033333
60882902,61590101,28.766666
60883102,61590101,29.083334
60120101,61590101,24.0
60880503,61590101,17.683332
60881506,61590101,22.233334
61230105,61590101,29.9
60120105,61590101,22.95
61210000,61590101,8.4
60880206,61590101,13.583333
60881001,61590101,23.033333
60882804,61590101,25.566668
60881303,61590101,26.666666
61590103,61590101,11.633333
60881306,61590101,26.633333
60880305,61590101,14.65
60880504,61590101,19.583334
60881802,61590101,19.133333
60880403,61590101,9.483334
60882103,61590101,24.133333
60881302,61590101,24.866667
60880205,61590101,13.45
60880801,61590101,11.516666
60882402,61590101,24.15
60880304,61590101,14.233334
60882203,61590101,20.45
60881301,61590101,26.283333
60883402,61590101,26.7
60882104,61590101,25.583334
60880505,61590101,16.283333
60881703,61590101,20.25
60881602,61590101,20.0
60880902,61590101,20.15
60590000,61590101,11.433333
60881305,61590101,26.933332
60881304,61590101,26.766666
60882202,61590101,23.15
60882201,61590101,19.983334
60880303,61590101,14.933333
60120103,61590101,21.366667
60882906,61590101,27.766666
60882304,61590101,22.8
60882802,61590101,26.016666
60880901,61590101,20.683332
60880903,61590101,21.35
60880302,61590101,15.583333
60880502,61590101,18.15
60880501,61590101,13.1
60881401,61590101,24.683332
60883403,61590101,28.083334
60881002,61590101,24.483334
60881705,61590101,19.15
60882401,61590101,23.716667
60882803,61590101,26.383333
60880301,61590101,15.516666
61230102,61590101,29.866667
60881003,61590101,25.083334
60882303,61590101,22.3
60881801,61590101,18.466667
60881402,61590101,23.45
60880905,61590101,21.233334
60881004,61590101,23.0
60880201,61590101,14.25
60881403,61590101,25.6
60882905,61590101,24.733334
60880204,61590101,15.116667
60880605,61590101,19.2
60880103,61590101,19.516666
60880402,61590101,13.333333
60883001,61590101,26.966667
60880102,61590101,23.666666
60881803,61590101,21.083334
60120104,61590101,23.95
60882301,61590101,22.966667
60882102,61590101,22.9
60881101,61590101,23.883333
60881704,61590101,18.766666
60882705,61590101,26.5
60880904,61590101,19.266666
60881603,61590101,19.916666
60880101,61590101,21.8
60881601,61590101,18.916666
60882503,61590101,21.533333
60880506,61590101,14.3
60883003,61590101,24.916666
60882101,61590101,22.933332
60882704,61590101,28.283333
60881404,61590101,25.65
61500000,61590101,16.916666
60320000,61590101,20.233334
60883002,61590101,24.483334
60883602,61590101,26.95
60120102,61590101,28.583334
60883601,61590101,29.883333
60110000,61590101,8.8
60882805,61590101,28.766666
60880702,61590101,21.65
60880203,61590101,15.483334
60880701,61590101,21.933332
60880401,61590101,10.966666
60881005,61590101,26.65
60882501,61590101,24.95
60880202,61590101,14.016666
60881309,61590101,26.75
60882801,61590101,24.05
61140000,61590101,23.583334
60882502,61590101,23.35
60880404,61590101,11.716666
60881204,61590101,29.15
60880904,61590102,19.883333
60882203,61590102,18.483334
60882603,61590102,19.0
60270109,61590102,29.7
60880902,61590102,20.766666
60881001,61590102,20.766666
60881104,61590102,24.233334
60881601,61590102,16.933332
60883602,61590102,24.683332
60882301,61590102,20.7
60120103,61590102,22.766666
60120104,61590102,25.366667
60880905,61590102,21.85
61490104,61590102,27.983334
60881605,61590102,17.466667
60881504,61590102,20.2
61230105,61590102,27.633333
60881903,61590102,21.366667
60880903,61590102,21.966667
60882302,61590102,20.583334
60320000,61590102,19.716667
60882303,61590102,20.033333
60882202,61590102,21.15
60883601,61590102,27.616667
60883401,61590102,26.466667
60882904,61590102,23.95
60880603,61590102,18.75
60881102,61590102,22.1
60881004,61590102,20.733334
61230104,61590102,29.733334
60880702,61590102,21.916666
61230106,61590102,29.05
60880701,61590102,16.65
60880604,61590102,18.383333
60881005,61590102,24.366667
60120102,61590102,29.983334
61590102,61590102,0.0
60883402,61590102,24.433332
60880605,61590102,20.233334
60882502,61590102,21.083334
60883002,61590102,22.216667
60882002,61590102,18.683332
60882102,61590102,20.633333
60881101,61590102,21.616667
60882504,61590102,20.366667
60881603,61590102,17.933332
60882503,61590102,19.266666
60881505,61590102,20.75
60882101,61590102,20.65
60120101,61590102,25.416666
60883001,61590102,24.683332
60883801,61590102,28.85
60882402,61590102,21.083334
60880801,61590102,12.133333
60881103,61590102,24.0
60590000,61590102,12.833333
60882201,61590102,16.166666
60882304,61590102,20.533333
60880901,61590102,20.9
60883403,61590102,25.816668
60880602,61590102,17.866667
60881002,61590102,22.216667
60882401,61590102,19.833334
60882001,61590102,21.9
60881003,61590102,22.816668
60881604,61590102,17.866667
60881506,61590102,19.966667
60882602,61590102,22.4
60881602,61590102,17.733334
61210000,61590102,7.883333
60120105,61590102,24.366667
60882901,61590102,25.666666
61490101,61590102,23.45
61590103,61590102,12.116667
60882601,61590102,20.666666
60882104,61590102,23.316668
60882903,61590102,27.933332
60882103,61590102,21.866667
60882902,61590102,26.5
60882501,61590102,22.683332
60882701,61590102,22.333334
60883003,61590102,22.65
60881701,61590102,16.483334
60310000,61590102,23.216667
60880304,61590102,11.966666
60540000,61590102,22.666666
60883201,61590102,28.866667
60881309,61590102,24.483334
60880203,61590102,12.85
60881804,61590102,17.933332
60110000,61590102,8.283334
60882703,61590102,21.533333
61490102,61590102,27.316668
60882805,61590102,26.5
60881402,61590102,21.183332
60881501,61590102,17.466667
60881304,61590102,24.25
60880508,61590102,12.316667
60880505,61590102,13.766666
60880401,61590102,7.0833335
60881301,61590102,24.016666
60882702,61590102,21.116667
60880303,61590102,12.666667
60882906,61590102,25.5
60881805,61590102,20.95
61230101,61590102,28.133333
60881802,61590102,16.866667
60881305,61590102,24.666666
60881202,61590102,23.616667
61040103,61590102,28.716667
60882801,61590102,21.783333
61230103,61590102,27.9
60882705,61590102,24.233334
60881203,61590102,27.716667
60880102,61590102,19.783333
60880101,61590102,17.983334
60881703,61590102,18.266666
60882803,61590102,24.116667
60881705,61590102,17.166666
60881306,61590102,24.366667
60880506,61590102,11.783334
60881403,61590102,23.333334
60882704,61590102,26.016666
60881201,61590102,24.5
60881404,61590102,23.383333
61140000,61590102,21.066668
60880201,61590102,12.25
60882804,61590102,23.3
61500000,61590102,18.333334
60882905,61590102,22.466667
60881204,61590102,29.85
60881702,61590102,16.416666
60880404,61590102,9.2
60880501,61590102,10.583333
60880507,61590102,16.8
60880202,61590102,10.133333
60880305,61590102,12.133333
60880103,61590102,15.633333
60880205,61590102,10.933333
60880204,61590102,12.85
60881302,61590102,22.6
60880402,61590102,9.45
60881307,61590102,27.75
60880206,61590102,9.7
60881105,61590102,27.833334
60881901,61590102,19.116667
60881502,61590102,17.766666
60881303,61590102,24.4
60883101,61590102,28.766666
60881704,61590102,16.766666
60881606,61590102,22.416666
60880503,61590102,10.883333
60881503,61590102,18.483334
60880502,61590102,12.716666
60883102,61590102,26.816668
60880601,61590102,16.966667
60881401,61590102,22.4
60881801,61590102,16.2
61230102,61590102,27.6
60881902,61590102,20.566668
60880403,61590102,6.9666667
60880301,61590102,13.25
60880302,61590102,13.066667
61590101,61590102,4.016667
60881803,61590102,18.816668
60880509,61590102,13.683333
60883202,61590102,26.983334
61490103,61590102,20.05
60882802,61590102,23.75
60880504,61590102,14.15
60882803,61590103,24.083334
60882902,61590103,26.466667
60880103,61590103,18.916666
60880605,61590103,14.95
60880502,61590103,12.5
60880901,61590103,13.683333
60880201,61590103,13.116667
60120102,61590103,26.716667
61140000,61590103,16.65
60882402,61590103,21.583334
60120103,61590103,19.5
60882802,61590103,23.716667
60882905,61590103,22.433332
60881301,61590103,23.216667
60880503,61590103,10.683333
60881003,61590103,20.85
60883403,61590103,25.766666
60883402,61590103,24.4
60881203,61590103,23.316668
60881302,61590103,22.566668
60883001,61590103,24.65
60882906,61590103,25.466667
60882303,61590103,20.0
60881506,61590103,19.933332
60880102,61590103,22.55
60570000,61590103,28.333334
60881802,61590103,16.833334
61230102,61590103,27.566668
60880801,61590103,4.516667
60881305,61590103,20.666666
60882502,61590103,21.05
60881001,61590103,18.6
60881002,61590103,22.183332
60881801,61590103,16.166666
60882103,61590103,21.833334
60881403,61590103,23.3
60882202,61590103,21.466667
60881601,61590103,17.783333
60881401,61590103,22.366667
60880204,61590103,14.266666
60882501,61590103,22.65
61590103,61590103,0.0
60883102,61590103,26.783333
60880505,61590103,13.55
60881309,61590103,21.716667
60880203,61590103,14.35
60883801,61590103,23.65
60880702,61590103,14.65
60110000,61590103,12.8
60880504,61590103,13.933333
61230104,61590103,29.7
60882104,61590103,23.266666
60881004,61590103,18.766666
60881304,61590103,19.833334
60880302,61590103,12.866667
60881402,61590103,21.15
60881602,61590103,17.7
60882705,61590103,24.2
60590000,61590103,9.566667
60882201,61590103,18.866667
60880206,61590103,12.75
60880304,61590103,11.933333
61210000,61590103,15.583333
60880202,61590103,13.366667
60880501,61590103,10.383333
60881005,61590103,22.416666
60881204,61590103,22.233334
60881705,61590103,18.033333
60881303,61590103,24.366667
60920000,61590103,28.433332
60882102,61590103,20.6
60880303,61590103,12.633333
60880205,61590103,12.433333
60882903,61590103,27.05
60880902,61590103,13.15
60120105,61590103,21.1
61230106,61590103,29.0
60883201,61590103,28.833334
60882304,61590103,20.5
60882801,61590103,21.75
60910000,61590103,28.416666
60880701,61590103,14.933333
60882603,61590103,18.966667
60881101,61590103,21.583334
60883202,61590103,26.95
60883701,61590103,27.933332
60881805,61590103,20.916666
61490102,61590103,19.7
60880602,61590103,16.45
60882001,61590103,21.866667
60881201,61590103,16.866667
60882805,61590103,26.466667
61490101,61590103,15.833333
60320000,61590103,20.166666
60600000,61590103,26.15
60880508,61590103,10.6
60882901,61590103,25.633333
60880401,61590103,11.6
60882702,61590103,21.066668
60882601,61590103,20.616667
60883601,61590103,27.583334
60882203,61590103,19.316668
60881803,61590103,18.766666
60881604,61590103,17.833334
61230101,61590103,28.1
60270109,61590103,29.666666
60882703,61590103,21.5
60881804,61590103,17.9
60880603,61590103,17.266666
60120104,61590103,22.083334
60881103,61590103,20.833334
60880509,61590103,11.966666
60881307,61590103,24.516666
60883602,61590103,24.633333
60880403,61590103,8.366667
60881902,61590103,20.533333
61470000,61590103,28.733334
60881605,61590103,17.433332
60883101,61590103,28.016666
60882301,61590103,20.666666
60880601,61590103,16.933332
60881503,61590103,18.45
60881504,61590103,20.166666
60881104,61590103,20.783333
60881704,61590103,17.633333
60883002,61590103,22.183332
60140000,61590103,29.5
61490104,61590103,20.366667
60881901,61590103,19.083334
60881606,61590103,22.383333
60881105,61590103,24.133333
60881903,61590103,21.333334
60880402,61590103,12.75
60882602,61590103,22.366667
61590101,61590103,9.033334
60880904,61590103,12.266666
60882701,61590103,22.3
61490103,61590103,12.433333
60882904,61590103,23.916666
60881502,61590103,17.733334
60881102,61590103,21.183332
60881501,61590103,17.433332
60880404,61590103,11.0
60882504,61590103,20.333334
60880507,61590103,15.183333
61040104,61590103,25.516666
60480102,61590103,28.633333
60881702,61590103,17.283333
60881505,61590103,20.716667
61500000,61590103,13.733334
60480101,61590103,24.8
61230105,61590103,28.166666
60120101,61590103,20.8
60883401,61590103,26.416666
60880903,61590103,14.35
60881306,61590103,24.333334
60190000,61590103,24.5
60882101,61590103,20.616667
60880506,61590103,10.583333
60882503,61590103,19.216667
60881703,61590103,18.1
60881603,61590103,17.783333
60882704,61590103,25.983334
60882401,61590103,22.616667
60880101,61590103,20.683332
60883003,61590103,22.616667
61230103,61590103,27.85
60881404,61590103,23.35
60882002,61590103,18.65
60880301,61590103,13.216666
60880905,61590103,14.233334
60880604,61590103,16.666666
60310000,61590103,15.6
60540000,61590103,15.05
60882302,61590103,21.733334
60881202,61590103,19.216667
61040103,61590103,25.45
60880305,61590103,12.2
61590102,61590103,11.35
60881701,61590103,17.35
60882804,61590103,23.266666
61330000,61600000,26.05
60940000,61600000,18.433332
61600000,61600000,0.0
60400000,61600000,17.45
60560000,61600000,13.133333
60530000,61600000,25.85
60710000,61600000,10.233334
61250000,61600000,6.633333
60881305,61610101,23.933332
60290106,61610101,27.516666
60883101,61610101,18.416666
60040101,61610101,13.633333
60290107,61610101,24.533333
61610104,61610101,9.266666
61610101,61610101,0.0
60300116,61610101,24.866667
60882803,61610101,18.316668
60290115,61610101,28.633333
60040109,61610101,16.55
60881401,61610101,26.333334
61550106,61610101,20.85
60300117,61610101,24.2
60881002,61610101,29.083334
60330102,61610101,25.066668
60882804,61610101,20.85
60290131,61610101,27.466667
61610107,61610101,11.366667
60270111,61610101,16.6
60690116,61610101,20.566668
60882802,61610101,18.216667
60690117,61610101,23.383333
60882302,61610101,24.666666
60460000,61610101,28.866667
60882805,61610101,22.483334
60270110,61610101,14.5
60880905,61610101,28.35
60883501,61610101,25.533333
60330101,61610101,22.916666
60883403,61610101,25.966667
60881307,61610101,27.783333
60881306,61610101,28.3
60880904,61610101,26.45
60882304,61610101,24.183332
60790101,61610101,23.066668
60300108,61610101,21.816668
60881309,61610101,24.983334
61230108,61610101,17.066668
60881304,61610101,23.116667
60680000,61610101,29.116667
60882303,61610101,23.683332
60881001,61610101,28.616667
60040103,61610101,28.316668
61260000,61610101,27.45
60300111,61610101,23.266666
60040125,61610101,25.95
60290127,61610101,27.1
60883002,61610101,17.783333
60690107,61610101,22.933332
60881102,61610101,24.466667
60882703,61610101,22.083334
60290132,61610101,23.283333
60040119,61610101,17.416666
60270117,61610101,11.2
60040105,61610101,19.133333
60290125,61610101,27.483334
60650101,61610101,28.45
61520103,61610101,19.916666
60650102,61610101,25.983334
60881202,61610101,22.483334
60690108,61610101,28.316668
60882504,61610101,23.2
60270114,61610101,16.016666
60881505,61610101,27.55
60290116,61610101,28.416666
60040124,61610101,24.75
61520102,61610101,28.083334
60881404,61610101,27.316668
60883401,61610101,26.616667
60440103,61610101,14.55
60040107,61610101,17.883333
60882503,61610101,22.15
60380000,61610101,19.35
60883301,61610101,22.316668
60290109,61610101,28.116667
60690101,61610101,26.433332
60882702,61610101,19.183332
61550108,61610101,22.5
60300115,61610101,25.7
60690105,61610101,28.316668
60290120,61610101,29.883333
60881503,61610101,26.066668
60270115,61610101,13.45
60040106,61610101,16.266666
60881104,61610101,24.05
60690104,61610101,26.25
60040126,61610101,20.966667
60881502,61610101,26.6
60881504,61610101,24.733334
60690106,61610101,27.466667
60881105,61610101,27.4
60882602,61610101,25.15
60883602,61610101,27.616667
61610102,61610101,9.2
61550105,61610101,23.75
60881103,61610101,24.1
60883202,61610101,24.55
60270116,61610101,13.683333
60882701,61610101,19.766666
60690103,61610101,28.016666
60881201,61610101,20.933332
60881501,61610101,24.566668
61230107,61610101,15.15
60882901,61610101,14.333333
60100000,61610101,23.133333
60882601,61610101,22.033333
60690109,61610101,26.283333
60882401,61610101,26.183332
60882704,61610101,23.75
61280000,61610101,15.233334
60881301,61610101,26.483334
60882402,61610101,24.516666
61610105,61610101,9.15
60300102,61610101,26.983334
60883402,61610101,24.6
60690113,61610101,25.633333
60881003,61610101,27.6
60640000,61610101,29.2
60270112,61610101,20.65
60290104,61610101,28.916666
60881302,61610101,26.583334
60330105,61610101,27.733334
60330104,61610101,28.75
60300106,61610101,27.05
60040102,61610101,15.966666
60330103,61610101,23.516666
60881303,61610101,28.383333
60040122,61610101,19.966667
61550109,61610101,25.9
60300107,61610101,21.416666
60290105,61610101,25.5
60882902,61610101,14.65
60290130,61610101,26.683332
61520101,61610101,14.65
60290124,61610101,25.55
60040120,61610101,20.233334
60881506,61610101,26.266666
61520104,61610101,15.033334
60883102,61610101,14.133333
60440101,61610101,13.483334
60290108,61610101,26.033333
61230109,61610101,16.233334
60882705,61610101,22.916666
60881203,61610101,26.583334
60883003,61610101,17.983334
60300110,61610101,24.733334
60690110,61610101,21.683332
60882502,61610101,23.966667
61610103,61610101,7.0
61550107,61610101,21.316668
61120000,61610101,13.7
60881403,61610101,27.25
60270113,61610101,17.166666
60300105,61610101,23.283333
60883201,61610101,26.083334
60881005,61610101,29.316668
60882501,61610101,23.016666
60440102,61610101,12.033334
60881204,61610101,25.5
60690111,61610101,28.0
61230106,61610101,14.766666
60882801,61610101,17.183332
60882603,61610101,21.883333
60040118,61610101,20.466667
60040108,61610101,19.5
60881004,61610101,27.983334
60290102,61610101,29.983334
60040123,61610101,22.6
60040104,61610101,14.583333
60690112,61610101,20.583334
60881402,61610101,25.1
60881101,61610101,24.866667
60790102,61610101,24.566668
60040121,61610101,21.683332
60300103,61610101,26.616667
60310000,61610101,29.8
61230111,61610101,17.466667
60540000,61610101,29.85
60880901,61610101,25.05
60790107,61610101,25.25
60882101,61610101,20.816668
60850101,61610101,23.716667
60850108,61610101,23.533333
60882001,61610101,24.85
61550102,61610101,20.1
60840103,61610101,21.566668
60880602,61610101,25.15
60883801,61610101,26.933332
60790109,61610101,24.516666
61550104,61610101,20.716667
61550110,61610101,25.183332
60880508,61610101,28.183332
60880702,61610101,27.866667
60850107,61610101,22.85
60882201,61610101,25.333334
60881802,61610101,20.783333
61230101,61610101,14.016666
60900101,61610101,28.916666
60881701,61610101,27.316668
60882904,61610101,17.116667
61570102,61610101,19.65
61480000,61610101,26.95
61230104,61610101,16.0
60880902,61610101,26.316668
60881601,61610101,25.7
60881903,61610101,24.316668
60880201,61610101,25.333334
60880504,61610101,28.016666
60180103,61610101,17.65
61140000,61610101,27.033333
60881603,61610101,25.216667
60880301,61610101,25.85
60040110,61610101,20.583334
60840104,61610101,20.916666
61570106,61610101,16.9
60880502,61610101,26.6
60300112,61610101,21.016666
60270106,61610101,9.166667
60890000,61610101,18.366667
60290114,61610101,26.216667
60290126,61610101,27.1
60880101,61610101,28.666666
61230103,61610101,13.4
61050101,61610101,13.483334
60270102,61610101,9.466666
60882103,61610101,22.016666
60300114,61610101,24.15
60850105,61610101,21.4
60880404,61610101,29.316668
60270108,61610101,13.633333
61550103,61610101,22.233334
60881602,61610101,22.483334
60882104,61610101,23.466667
60880303,61610101,26.483334
61570103,61610101,24.85
60880604,61610101,29.45
60880305,61610101,27.416666
60881804,61610101,21.85
60881703,61610101,26.166666
60180101,61610101,19.3
60881604,61610101,25.483334
60290118,61610101,27.316668
61570104,61610101,19.783333
61570107,61610101,18.883333
60290113,61610101,28.5
60040112,61610101,19.033333
60790108,61610101,25.466667
60290123,61610101,28.783333
60880603,61610101,27.1
60880302,61610101,25.116667
60881803,61610101,22.733334
60880506,61610101,28.666666
60300101,61610101,27.333334
60040117,61610101,18.416666
60882903,61610101,14.35
60270104,61610101,9.583333
60882002,61610101,21.633333
60040114,61610101,19.866667
60290112,61610101,24.783333
60880509,61610101,27.866667
61230105,61610101,12.583333
60880205,61610101,27.6
60880203,61610101,29.016666
60881704,61610101,26.933332
60850104,61610101,26.366667
61550101,61610101,17.633333
60880503,61610101,28.816668
60881902,61610101,23.516666
60882102,61610101,20.783333
60880501,61610101,26.783333
60882906,61610101,18.833334
60850102,61610101,22.9
60880505,61610101,28.483334
60290117,61610101,29.983334
60300109,61610101,22.833334
60880601,61610101,25.333334
60040113,61610101,18.5
61050102,61610101,5.733333
60882203,61610101,26.6
61230110,61610101,19.183332
60881901,61610101,22.066668
60290110,61610101,28.433332
60880605,61610101,26.483334
60883001,61610101,16.583334
60840101,61610101,26.483334
60881606,61610101,29.25
60290128,61610101,25.95
60040115,61610101,22.133333
61080000,61610101,27.416666
60850103,61610101,26.25
60882301,61610101,24.35
61610106,61610101,13.85
60880304,61610101,27.116667
60300113,61610101,23.833334
60880206,61610101,29.383333
60880204,61610101,27.05
60880507,61610101,28.933332
60270103,61610101,9.183333
60040111,61610101,21.066668
60270109,61610101,15.416667
60880903,61610101,28.55
60040116,61610101,17.466667
60790106,61610101,26.8
61570105,61610101,13.766666
60270107,61610101,9.083333
60881801,61610101,25.316668
60880701,61610101,28.016666
60881702,61610101,27.25
60270105,61610101,9.816667
60880202,61610101,30.0
60881805,61610101,24.883333
60881605,61610101,25.883333
60270101,61610101,12.2
60882905,61610101,17.8
60881705,61610101,27.333334
61230102,61610101,16.283333
60840102,61610101,29.733334
61570101,61610101,20.133333
60300104,61610101,26.166666
60882202,61610101,25.483334
60180102,61610101,21.633333
60270103,61610102,7.516667
60650101,61610102,27.783333
60880501,61610102,26.95
60270114,61610102,14.35
60881603,61610102,25.383333
60270113,61610102,17.166666
60850107,61610102,25.533333
60330105,61610102,27.9
60850105,61610102,24.066668
60330101,61610102,23.1
60300109,61610102,25.533333
60881302,61610102,26.75
60882002,61610102,21.8
60290126,61610102,29.783333
60881101,61610102,25.033333
60880304,61610102,27.283333
60270117,61610102,12.233334
60880303,61610102,26.65
60880504,61610102,28.2
60882703,61610102,22.25
60883401,61610102,26.783333
60881701,61610102,27.483334
61550101,61610102,20.316668
60690110,61610102,29.6
60840103,61610102,27.15
60882101,61610102,20.983334
60040107,61610102,20.583334
60881705,61610102,27.5
60310000,61610102,29.966667
61570101,61610102,18.466667
60881304,61610102,23.283333
60882502,61610102,24.15
60882503,61610102,22.316668
60040119,61610102,20.1
61120000,61610102,21.616667
60180101,61610102,21.983334
